domain,intent,text,spans,logical_form,xtreme-up,source_language
banking,transactions,Show me the transactions related to my journey to Bei.,64:74:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseBhayi] ],CITY_OR_PROVINCE: lwaseBhayi,xho
banking,transactions,Show me the transactions connected with the journey I took to Quonce.,64:74:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseQonce] ],CITY_OR_PROVINCE: lwaseQonce,xho
banking,transactions,Show me the transactions connected with the journey I took to Mthatha.,64:76:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseMthatha] ],CITY_OR_PROVINCE: lwaseMthatha,xho
banking,transactions,Show me the transactions related to the trip I took to Pretoria.,64:75:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwasePitoli] ],CITY_OR_PROVINCE: lwasePitoli,xho
banking,transactions,Show me the transactions related to the Polokwane trip I took.,64:78:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwasePolokwane] ],CITY_OR_PROVINCE: lwasePolokwane,xho
banking,transactions,Show me the transactions connected with my trip to the Orient.,64:79:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseMpumalanga] ],CITY_OR_PROVINCE: lwaseMpumalanga,xho
banking,transactions,Show me the transactions related to the trip I took to Ngqushwa.,64:77:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseNgqushwa] ],CITY_OR_PROVINCE: lwaseNgqushwa,xho
banking,transactions,Show me the transactions related to the trip I took to Makhanda.,64:77:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseMakhanda] ],CITY_OR_PROVINCE: lwaseMakhanda,xho
banking,transactions,Show me the transactions connected with the voyage I took to Tinarha.,64:76:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseTinarha] ],CITY_OR_PROVINCE: lwaseTinarha,xho
banking,transactions,Show me the transactions related to the trip I took to Cape Town.,64:73:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE lwaseKapa] ],CITY_OR_PROVINCE: lwaseKapa,xho
banking,transactions,List all the items I have purchased this month that have to do with clothing stores.,38:48:SL:DATE,[IN:transactions [SL:DATE kulenyanga] ],DATE: kulenyanga,xho
banking,transactions,List all the items I have purchased this month that have to do with grocery shopping.,38:48:SL:DATE,[IN:transactions [SL:DATE kulenyanga] ],DATE: kulenyanga,xho
banking,transactions,List all the items I have purchased this month that have to do with liquor stores.,38:48:SL:DATE,[IN:transactions [SL:DATE kulenyanga] ],DATE: kulenyanga,xho
banking,transactions,List all the items I have purchased this month that have to do with shoe stores.,38:48:SL:DATE,[IN:transactions [SL:DATE kulenyanga] ],DATE: kulenyanga,xho
banking,transactions,List all my purchases this month that have to do with furniture stores.,38:48:SL:DATE,[IN:transactions [SL:DATE kulenyanga] ],DATE: kulenyanga,xho
banking,transactions,List all the items I have purchased this month that have to do with auto parts stores.,38:48:SL:DATE,[IN:transactions [SL:DATE kulenyanga] ],DATE: kulenyanga,xho
banking,transactions,Open the Discovery app and see my latest transactions.,25:40:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME yakwa-Discovery] ],BANK_NAME: yakwa-Discovery,xho
banking,transfer,"Take $1,000 from my Capitec account and send it to the account that has been credited with the ep.",9:15:SL:MONEY,[IN:transfer [SL:MONEY iR1000] ],MONEY: iR1000,xho
banking,transfer,Take $50 from my Tymebank account and send it to my mother's account.,"9:14:SL:MONEY,32:46:SL:BANK_NAME",[IN:transfer [SL:MONEY iR150] [SL:BANK_NAME yakwa Tymebank] ],MONEY: iR150 $$ BANK_NAME: yakwa Tymebank,xho
banking,transfer,Take $300 from my Standardbak account and send it to Nobuhle's account.,"9:15:SL:MONEY,33:50:SL:BANK_NAME,76:86:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY iR1300] [SL:BANK_NAME yakwa Standardbak] [SL:PERSONAL_NAME ka-Nobuhle] ],MONEY: iR1300 $$ BANK_NAME: yakwa Standardbak $$ PERSONAL_NAME: ka-Nobuhle,xho
banking,transfer,Withdraw $1500 from my Africanbank account and send it to the number of Xoliswa by cash sand.,"9:15:SL:MONEY,33:50:SL:BANK_NAME,73:83:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY iR1500] [SL:BANK_NAME yakwa Africanbank] [SL:PERSONAL_NAME ka-Xoliswa] ],MONEY: iR1500 $$ BANK_NAME: yakwa Africanbank $$ PERSONAL_NAME: ka-Xoliswa,xho
banking,transfer,Take $50 from my Capitec account and send it to my betway account.,"9:13:SL:MONEY,31:44:SL:BANK_NAME",[IN:transfer [SL:MONEY iR20] [SL:BANK_NAME yakwa Capitec] ],MONEY: iR20 $$ BANK_NAME: yakwa Capitec,xho
banking,transfer,Take $500 from my Nedbank account and send it to Nompumalo's number via send money.,"9:14:SL:MONEY,32:45:SL:BANK_NAME,68:82:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY iR500] [SL:BANK_NAME yakwa Nedbank] [SL:PERSONAL_NAME ka-Nompumelelo] ],MONEY: iR500 $$ BANK_NAME: yakwa Nedbank $$ PERSONAL_NAME: ka-Nompumelelo,xho
banking,transfer,How long does it take for money sent from a Capitec user to a Nedbank user to arrive?,"72:80:SL:BANK_NAME,99:107:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME uCapitec] [SL:BANK_NAME uNedbank] ],BANK_NAME: uCapitec $$ BANK_NAME: uNedbank,xho
banking,transfer,How long does it take for money sent from an FNB user to a Nedbank user to arrive?,"72:76:SL:BANK_NAME,95:103:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME uFNB] [SL:BANK_NAME uNedbank] ],BANK_NAME: uFNB $$ BANK_NAME: uNedbank,xho
banking,transfer,How long does it take for money sent from an Absa user to a Nedbank user to arrive?,"72:77:SL:BANK_NAME,96:104:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME uAbsa] [SL:BANK_NAME uNedbank] ],BANK_NAME: uAbsa $$ BANK_NAME: uNedbank,xho
banking,transfer,How long does it take for money sent from an African Bank user to an Nedbank user to arrive?,"72:84:SL:BANK_NAME,103:111:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME uAfricanbank] [SL:BANK_NAME uNedbank] ],BANK_NAME: uAfricanbank $$ BANK_NAME: uNedbank,xho
banking,transfer,How long does it take for money sent from a Timebank user to a Nedbank user to arrive?,"72:81:SL:BANK_NAME,100:108:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME uTymebank] [SL:BANK_NAME uNedbank] ],BANK_NAME: uTymebank $$ BANK_NAME: uNedbank,xho
banking,transfer,How long does it take for money sent from a Standardbank user to a Timebank user to arrive?,"72:84:SL:BANK_NAME,103:112:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME uStandardbak] [SL:BANK_NAME uTymebank] ],BANK_NAME: uStandardbak $$ BANK_NAME: uTymebank,xho
banking,transfer,How long does it take for money sent from a Nedbank user to a Capitec user to arrive?,"72:80:SL:BANK_NAME,99:107:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME uNedbank] [SL:BANK_NAME uCapitec] ],BANK_NAME: uNedbank $$ BANK_NAME: uCapitec,xho
banking,transfer,I can send money to a Capitec user using FNB.,"51:64:SL:BANK_NAME,82:86:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME yakwa-Capitec] [SL:BANK_NAME uFNB] ],BANK_NAME: yakwa-Capitec $$ BANK_NAME: uFNB,xho
banking,transfer,I can send money to someone using the Absa bank and I can send money to someone using the Nedbank.,"51:61:SL:BANK_NAME,79:87:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME yakwa-Absa] [SL:BANK_NAME uNedbank] ],BANK_NAME: yakwa-Absa $$ BANK_NAME: uNedbank,xho
banking,transfer,I can send money to a Standard Bank customer and myself through Timebank.,"51:69:SL:BANK_NAME,87:96:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME yakwa-Standardbank] [SL:BANK_NAME uTymebank] ],BANK_NAME: yakwa-Standardbank $$ BANK_NAME: uTymebank,xho
banking,transfer,Take $500 from Capitec and send it to my Nedbank.,"7:12:SL:MONEY,13:22:SL:BANK_NAME,34:43:SL:BANK_NAME",[IN:transfer [SL:MONEY iR500] [SL:BANK_NAME kuCapitec] [SL:BANK_NAME kuNedbank] ],MONEY: iR500 $$ BANK_NAME: kuCapitec $$ BANK_NAME: kuNedbank,xho
banking,transfer,Take $650 from Capitec and send it to my FNB.,"7:12:SL:MONEY,13:22:SL:BANK_NAME,34:39:SL:BANK_NAME",[IN:transfer [SL:MONEY iR650] [SL:BANK_NAME kuCapitec] [SL:BANK_NAME kuFNB] ],MONEY: iR650 $$ BANK_NAME: kuCapitec $$ BANK_NAME: kuFNB,xho
banking,transfer,Take $200 from Capitec and send it to my Standard bank.,"7:13:SL:MONEY,14:23:SL:BANK_NAME,35:50:SL:BANK_NAME",[IN:transfer [SL:MONEY iR1200] [SL:BANK_NAME kuCapitec] [SL:BANK_NAME kuStandard bank] ],MONEY: iR1200 $$ BANK_NAME: kuCapitec $$ BANK_NAME: kuStandard bank,xho
banking,transfer,Take $25 from Capitec and send it to my Timebank.,"7:12:SL:MONEY,13:22:SL:BANK_NAME,34:44:SL:BANK_NAME",[IN:transfer [SL:MONEY iR230] [SL:BANK_NAME kuCapitec] [SL:BANK_NAME kuTymebank] ],MONEY: iR230 $$ BANK_NAME: kuCapitec $$ BANK_NAME: kuTymebank,xho
banking,transfer,Take $95 from Capitec and send it to my Absa.,"7:11:SL:MONEY,12:21:SL:BANK_NAME,33:39:SL:BANK_NAME",[IN:transfer [SL:MONEY iR95] [SL:BANK_NAME kuCapitec] [SL:BANK_NAME kuAbsa] ],MONEY: iR95 $$ BANK_NAME: kuCapitec $$ BANK_NAME: kuAbsa,xho
banking,transfer,"Take $1,000 from Capitec and send it to my Africanbank.","7:13:SL:MONEY,14:23:SL:BANK_NAME,35:48:SL:BANK_NAME",[IN:transfer [SL:MONEY iR1000] [SL:BANK_NAME kuCapitec] [SL:BANK_NAME kuAfricanbank] ],MONEY: iR1000 $$ BANK_NAME: kuCapitec $$ BANK_NAME: kuAfricanbank,xho
banking,transfer,Take $500 from my Nedbank account and send it to my Capitec account.,"7:12:SL:MONEY,32:45:SL:BANK_NAME,75:88:SL:BANK_NAME",[IN:transfer [SL:MONEY iR500] [SL:BANK_NAME yakwa-Nedbank] [SL:BANK_NAME yakwa-Capitec] ],MONEY: iR500 $$ BANK_NAME: yakwa-Nedbank $$ BANK_NAME: yakwa-Capitec,xho
banking,transfer,Take $200 from my Nedbank account and send it to my FNB account.,"7:12:SL:MONEY,32:45:SL:BANK_NAME,75:84:SL:BANK_NAME",[IN:transfer [SL:MONEY iR200] [SL:BANK_NAME yakwa-Nedbank] [SL:BANK_NAME yakwa-FNB] ],MONEY: iR200 $$ BANK_NAME: yakwa-Nedbank $$ BANK_NAME: yakwa-FNB,xho
banking,transfer,Take $200 from my Nedbank account and send it to my Absa account.,"7:12:SL:MONEY,32:45:SL:BANK_NAME,75:85:SL:BANK_NAME",[IN:transfer [SL:MONEY iR600] [SL:BANK_NAME yakwa-Nedbank] [SL:BANK_NAME yakwa-Absa] ],MONEY: iR600 $$ BANK_NAME: yakwa-Nedbank $$ BANK_NAME: yakwa-Absa,xho
banking,transfer,Take $350 from my Nedbank account and send it to my Tymebank account.,"7:12:SL:MONEY,32:45:SL:BANK_NAME,75:89:SL:BANK_NAME",[IN:transfer [SL:MONEY iR350] [SL:BANK_NAME yakwa-Nedbank] [SL:BANK_NAME yakwa-Tymebank] ],MONEY: iR350 $$ BANK_NAME: yakwa-Nedbank $$ BANK_NAME: yakwa-Tymebank,xho
banking,transfer,Withdraw $420 from my Nedbank account to my Africanbank account.,"7:12:SL:MONEY,32:45:SL:BANK_NAME,75:92:SL:BANK_NAME",[IN:transfer [SL:MONEY iR420] [SL:BANK_NAME yakwa-Nedbank] [SL:BANK_NAME yakwa-Africanbank] ],MONEY: iR420 $$ BANK_NAME: yakwa-Nedbank $$ BANK_NAME: yakwa-Africanbank,xho
banking,transfer,Withdraw $200 from my Nedbank account to my Standardbank account.,"7:12:SL:MONEY,32:45:SL:BANK_NAME,75:93:SL:BANK_NAME",[IN:transfer [SL:MONEY iR230] [SL:BANK_NAME yakwa-Nedbank] [SL:BANK_NAME yakwa-Standardbank] ],MONEY: iR230 $$ BANK_NAME: yakwa-Nedbank $$ BANK_NAME: yakwa-Standardbank,xho
banking,transfer,"Send $700 to Zoleka's Nedbank account, and we'll see you there.","8:13:SL:MONEY,28:36:SL:PERSONAL_NAME,37:50:SL:BANK_NAME",[IN:transfer [SL:MONEY iR700] [SL:PERSONAL_NAME kaZoleka] [SL:BANK_NAME yakwa Nedbank] ],MONEY: iR700 $$ PERSONAL_NAME: kaZoleka $$ BANK_NAME: yakwa Nedbank,xho
banking,transfer,Send $500 to the account of Alex at FNB.,"8:14:SL:MONEY,29:37:SL:PERSONAL_NAME,38:47:SL:BANK_NAME",[IN:transfer [SL:MONEY iR9500] [SL:PERSONAL_NAME kaXolisa] [SL:BANK_NAME yakwa FNB] ],MONEY: iR9500 $$ PERSONAL_NAME: kaXolisa $$ BANK_NAME: yakwa FNB,xho
banking,transfer,Send $790 to the account of Assive Absa.,"8:13:SL:MONEY,28:35:SL:PERSONAL_NAME,36:46:SL:BANK_NAME",[IN:transfer [SL:MONEY iR790] [SL:PERSONAL_NAME kaAsive] [SL:BANK_NAME yakwa Absa] ],MONEY: iR790 $$ PERSONAL_NAME: kaAsive $$ BANK_NAME: yakwa Absa,xho
banking,transfer,Send $750 to the Tymebank account of Athandwe.,"8:13:SL:MONEY,28:38:SL:PERSONAL_NAME,39:53:SL:BANK_NAME",[IN:transfer [SL:MONEY iR750] [SL:PERSONAL_NAME kaAthandwe] [SL:BANK_NAME yakwa Tymebank] ],MONEY: iR750 $$ PERSONAL_NAME: kaAthandwe $$ BANK_NAME: yakwa Tymebank,xho
banking,transfer,Send $50 to the account of Capitec's Peace.,"8:13:SL:MONEY,28:40:SL:PERSONAL_NAME,41:54:SL:BANK_NAME",[IN:transfer [SL:MONEY iR550] [SL:PERSONAL_NAME kaNtomboxolo] [SL:BANK_NAME yakwa Capitec] ],MONEY: iR550 $$ PERSONAL_NAME: kaNtomboxolo $$ BANK_NAME: yakwa Capitec,xho
banking,transfer,Send $400 to the Africanbank account of the girl.,"8:13:SL:MONEY,28:36:SL:PERSONAL_NAME,43:54:SL:BANK_NAME",[IN:transfer [SL:MONEY iR400] [SL:PERSONAL_NAME kaNtombi] [SL:BANK_NAME Africanbank] ],MONEY: iR400 $$ PERSONAL_NAME: kaNtombi $$ BANK_NAME: Africanbank,xho
banking,transfer,Send $500 to the Standard bank account of Lulama.,"8:14:SL:MONEY,29:37:SL:PERSONAL_NAME,38:57:SL:BANK_NAME",[IN:transfer [SL:MONEY iR6400] [SL:PERSONAL_NAME kaLulama] [SL:BANK_NAME yakwa Standard bank] ],MONEY: iR6400 $$ PERSONAL_NAME: kaLulama $$ BANK_NAME: yakwa Standard bank,xho
banking,transfer,I made an exchange of $200 from my savings account to my Nedbank current account.,"24:32:SL:MONEY,41:66:SL:ACCOUNT_TYPE,73:93:SL:ACCOUNT_TYPE,98:111:SL:BANK_NAME",[IN:transfer [SL:MONEY lwe-R200] [SL:ACCOUNT_TYPE kwi-akhawunti yam yokonga] [SL:ACCOUNT_TYPE kwi-current akhawnti] [SL:BANK_NAME yakwa Nedbank] ],MONEY: lwe-R200 $$ ACCOUNT_TYPE: kwi-akhawunti yam yokonga $$ ACCOUNT_TYPE: kwi-current akhawnti $$ BANK_NAME: yakwa Nedbank,xho
banking,transfer,I transferred $4500 from my current Nedbank account to my savings account.,"24:33:SL:MONEY,42:62:SL:ACCOUNT_TYPE,67:80:SL:BANK_NAME,87:112:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY lwe-R4500] [SL:ACCOUNT_TYPE kwi-current akhawnti] [SL:BANK_NAME yakwa Nedbank] [SL:ACCOUNT_TYPE kwi-akhawunti yam yokonga] ],MONEY: lwe-R4500 $$ ACCOUNT_TYPE: kwi-current akhawnti $$ BANK_NAME: yakwa Nedbank $$ ACCOUNT_TYPE: kwi-akhawunti yam yokonga,xho
banking,transfer,I transferred R2000 from my savings account to another Capitec savings account.,"24:33:SL:MONEY,42:67:SL:ACCOUNT_TYPE,81:103:SL:ACCOUNT_TYPE,104:117:SL:BANK_NAME",[IN:transfer [SL:MONEY lwe-R2000] [SL:ACCOUNT_TYPE kwi-akhawunti yam yokonga] [SL:ACCOUNT_TYPE i-akhawnti yam yokonga] [SL:BANK_NAME yakwa Capitec] ],MONEY: lwe-R2000 $$ ACCOUNT_TYPE: kwi-akhawunti yam yokonga $$ ACCOUNT_TYPE: i-akhawnti yam yokonga $$ BANK_NAME: yakwa Capitec,xho
banking,transfer,I transferred $500 from my savings account to my cheque account in Absa.,"24:33:SL:MONEY,42:67:SL:ACCOUNT_TYPE,74:93:SL:ACCOUNT_TYPE,98:108:SL:BANK_NAME",[IN:transfer [SL:MONEY lwe-R1100] [SL:ACCOUNT_TYPE kwi-akhawunti yam yokonga] [SL:ACCOUNT_TYPE kwi-cheque akhawnti] [SL:BANK_NAME yakwa Absa] ],MONEY: lwe-R1100 $$ ACCOUNT_TYPE: kwi-akhawunti yam yokonga $$ ACCOUNT_TYPE: kwi-cheque akhawnti $$ BANK_NAME: yakwa Absa,xho
banking,transfer,I made a $250 exchange from my savings account to my Fusion FNB account.,"24:32:SL:MONEY,41:66:SL:ACCOUNT_TYPE,73:92:SL:ACCOUNT_TYPE,97:106:SL:BANK_NAME",[IN:transfer [SL:MONEY lwe-R250] [SL:ACCOUNT_TYPE kwi-akhawunti yam yokonga] [SL:ACCOUNT_TYPE kwi-Fusion akhawnti] [SL:BANK_NAME yakwa FNB] ],MONEY: lwe-R250 $$ ACCOUNT_TYPE: kwi-akhawunti yam yokonga $$ ACCOUNT_TYPE: kwi-Fusion akhawnti $$ BANK_NAME: yakwa FNB,xho
banking,transfer,I made an exchange of R3400 from my savings account to my current account at Standardbank.,"24:33:SL:MONEY,42:67:SL:ACCOUNT_TYPE,74:94:SL:ACCOUNT_TYPE,99:117:SL:BANK_NAME",[IN:transfer [SL:MONEY lwe-R3400] [SL:ACCOUNT_TYPE kwi-akhawunti yam yokonga] [SL:ACCOUNT_TYPE kwi-current akhawnti] [SL:BANK_NAME yakwa Standardbank] ],MONEY: lwe-R3400 $$ ACCOUNT_TYPE: kwi-akhawunti yam yokonga $$ ACCOUNT_TYPE: kwi-current akhawnti $$ BANK_NAME: yakwa Standardbank,xho
banking,transfer,I made a 560 exchange from my savings account to my current account at Tymebank.,"24:31:SL:NUMBER,32:65:SL:ACCOUNT_TYPE,72:92:SL:ACCOUNT_TYPE,97:111:SL:BANK_NAME",[IN:transfer [SL:NUMBER lwe-560] [SL:ACCOUNT_TYPE ukusuka kwi-akhawunti yam yokonga] [SL:ACCOUNT_TYPE kwi-current akhawnti] [SL:BANK_NAME yakwa Tymebank] ],NUMBER: lwe-560 $$ ACCOUNT_TYPE: ukusuka kwi-akhawunti yam yokonga $$ ACCOUNT_TYPE: kwi-current akhawnti $$ BANK_NAME: yakwa Tymebank,xho
banking,transfer,Please transfer $300 to my Paypal account from my Capitec account.,"17:22:SL:MONEY,23:32:SL:PAYMENT_COMPANY,55:66:SL:BANK_NAME",[IN:transfer [SL:MONEY iR300] [SL:PAYMENT_COMPANY kwiPaypal] [SL:BANK_NAME eku-Capitec] ],MONEY: iR300 $$ PAYMENT_COMPANY: kwiPaypal $$ BANK_NAME: eku-Capitec,xho
banking,transfer,Please transfer $200 to my Paypal account from my Nedbank account.,"17:22:SL:MONEY,23:32:SL:PAYMENT_COMPANY,55:66:SL:BANK_NAME",[IN:transfer [SL:MONEY iR200] [SL:PAYMENT_COMPANY kwiPaypal] [SL:BANK_NAME eku-Nedbank] ],MONEY: iR200 $$ PAYMENT_COMPANY: kwiPaypal $$ BANK_NAME: eku-Nedbank,xho
banking,transfer,Please transfer $50 to my Paypal account from my FNB account.,"17:22:SL:MONEY,23:32:SL:PAYMENT_COMPANY,55:62:SL:BANK_NAME",[IN:transfer [SL:MONEY iR150] [SL:PAYMENT_COMPANY kwiPaypal] [SL:BANK_NAME eku-FNB] ],MONEY: iR150 $$ PAYMENT_COMPANY: kwiPaypal $$ BANK_NAME: eku-FNB,xho
banking,transfer,Please transfer $200 to my PayPal account from my Absa account.,"17:22:SL:MONEY,23:32:SL:PAYMENT_COMPANY,55:63:SL:BANK_NAME",[IN:transfer [SL:MONEY iR350] [SL:PAYMENT_COMPANY kwiPaypal] [SL:BANK_NAME eku-Absa] ],MONEY: iR350 $$ PAYMENT_COMPANY: kwiPaypal $$ BANK_NAME: eku-Absa,xho
banking,transfer,Please transfer $200 to my PayPal account from my Standard bank account.,"17:22:SL:MONEY,23:32:SL:PAYMENT_COMPANY,55:72:SL:BANK_NAME",[IN:transfer [SL:MONEY iR400] [SL:PAYMENT_COMPANY kwiPaypal] [SL:BANK_NAME eku-Standard bank] ],MONEY: iR400 $$ PAYMENT_COMPANY: kwiPaypal $$ BANK_NAME: eku-Standard bank,xho
banking,transfer,Please transfer $200 to my PayPal account in my African currency.,"17:23:SL:MONEY,24:33:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY iR1300] [SL:PAYMENT_COMPANY kwiPaypal] ],MONEY: iR1300 $$ PAYMENT_COMPANY: kwiPaypal,xho
banking,transfer,Please transfer $500 to my Paypal account from my Tymebank account.,"17:23:SL:MONEY,24:33:SL:PAYMENT_COMPANY,56:68:SL:BANK_NAME",[IN:transfer [SL:MONEY iR2500] [SL:PAYMENT_COMPANY kwiPaypal] [SL:BANK_NAME eku-Tymebank] ],MONEY: iR2500 $$ PAYMENT_COMPANY: kwiPaypal $$ BANK_NAME: eku-Tymebank,xho
banking,transfer,Please transfer $300 from my DStv account to my Nedbank account.,"24:36:SL:MONEY,91:104:SL:BANK_NAME",[IN:transfer [SL:MONEY engange-R300] [SL:BANK_NAME yakwa-Nedbank] ],MONEY: engange-R300 $$ BANK_NAME: yakwa-Nedbank,xho
banking,transfer,Please transfer $200 to my DStv account from my Capitec account.,"24:36:SL:MONEY,91:104:SL:BANK_NAME",[IN:transfer [SL:MONEY engange-R600] [SL:BANK_NAME yakwa-Capitec] ],MONEY: engange-R600 $$ BANK_NAME: yakwa-Capitec,xho
banking,transfer,Please transfer $50 to my DStv account from my FNB account.,"24:36:SL:MONEY,91:100:SL:BANK_NAME",[IN:transfer [SL:MONEY engange-R550] [SL:BANK_NAME yakwa-FNB] ],MONEY: engange-R550 $$ BANK_NAME: yakwa-FNB,xho
banking,transfer,Please transfer $200 to my DStv account and $200 to my Absa account.,"24:36:SL:MONEY,54:64:SL:BILL_TYPE,91:101:SL:BANK_NAME",[IN:transfer [SL:MONEY engange-R700] [SL:BILL_TYPE yakwa-DStv] [SL:BANK_NAME yakwa-Absa] ],MONEY: engange-R700 $$ BILL_TYPE: yakwa-DStv $$ BANK_NAME: yakwa-Absa,xho
banking,transfer,Please transfer $200 to my DStv account from my Standardbank account.,"24:36:SL:MONEY,91:109:SL:BANK_NAME",[IN:transfer [SL:MONEY engange-R900] [SL:BANK_NAME yakwa-Standardbank] ],MONEY: engange-R900 $$ BANK_NAME: yakwa-Standardbank,xho
banking,transfer,Please transfer $200 to my DStv account and $200 to my Africanbank account.,"24:36:SL:MONEY,91:108:SL:BANK_NAME",[IN:transfer [SL:MONEY engange-R350] [SL:BANK_NAME yakwa-Africanbank] ],MONEY: engange-R350 $$ BANK_NAME: yakwa-Africanbank,xho
banking,transfer,Please transfer $500 to my DStv account from my Tymebank account.,"24:36:SL:MONEY,91:105:SL:BANK_NAME",[IN:transfer [SL:MONEY engange-R500] [SL:BANK_NAME yakwa-Tymebank] ],MONEY: engange-R500 $$ BANK_NAME: yakwa-Tymebank,xho
banking,transfer,Please transfer all my money to one Nedbank account.,59:72:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME yakwa Nedbank] ],BANK_NAME: yakwa Nedbank,xho
banking,transfer,Please transfer all my money to one account in Absa.,59:69:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME yakwa Absa] ],BANK_NAME: yakwa Absa,xho
banking,transfer,Please transfer all my money to one FNB account.,59:68:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME yakwa FNB] ],BANK_NAME: yakwa FNB,xho
banking,transfer,Please transfer all my money to a single Standard Bank account.,59:77:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME yakwa Standardbank] ],BANK_NAME: yakwa Standardbank,xho
banking,transfer,Please transfer all my money to a single Tymebank account.,59:73:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME yakwa Tymebank] ],BANK_NAME: yakwa Tymebank,xho
banking,transfer,Please transfer all my money to one account at Africanbank.,59:76:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME yakwa Africanbank] ],BANK_NAME: yakwa Africanbank,xho
banking,transfer,Please transfer all my money to a single account at Capitec.,59:72:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME yakwa Capitec] ],BANK_NAME: yakwa Capitec,xho
banking,transfer,Please transfer $430 from my Capitec account to my Nedbank account.,"15:20:SL:MONEY,44:57:SL:BANK_NAME,83:96:SL:BANK_NAME",[IN:transfer [SL:MONEY iR430] [SL:BANK_NAME yakwa Capitec] [SL:BANK_NAME yakwa Nedbank] ],MONEY: iR430 $$ BANK_NAME: yakwa Capitec $$ BANK_NAME: yakwa Nedbank,xho
banking,transfer,Please transfer $500 from my Nedbank account to my Absa account.,"15:21:SL:MONEY,51:58:SL:BANK_NAME,90:94:SL:BANK_NAME",[IN:transfer [SL:MONEY iR4500] [SL:BANK_NAME Nedbank] [SL:BANK_NAME Absa] ],MONEY: iR4500 $$ BANK_NAME: Nedbank $$ BANK_NAME: Absa,xho
banking,transfer,Please transfer $50 from my Absa account to my Standardbank account.,"15:20:SL:MONEY,44:54:SL:BANK_NAME,80:98:SL:BANK_NAME",[IN:transfer [SL:MONEY iR110] [SL:BANK_NAME yakwa Absa] [SL:BANK_NAME yakwa Standardbank] ],MONEY: iR110 $$ BANK_NAME: yakwa Absa $$ BANK_NAME: yakwa Standardbank,xho
banking,transfer,Please transfer $600 from my Standardbak account to my FNB account.,"15:20:SL:MONEY,44:61:SL:BANK_NAME,87:96:SL:BANK_NAME",[IN:transfer [SL:MONEY iR600] [SL:BANK_NAME yakwa Standardbak] [SL:BANK_NAME yakwa FNB] ],MONEY: iR600 $$ BANK_NAME: yakwa Standardbak $$ BANK_NAME: yakwa FNB,xho
banking,transfer,Please transfer $25 from my FNB account to my Tymebank account.,"15:20:SL:MONEY,44:53:SL:BANK_NAME,79:93:SL:BANK_NAME",[IN:transfer [SL:MONEY iR230] [SL:BANK_NAME yakwa FNB] [SL:BANK_NAME yakwa Tymebank] ],MONEY: iR230 $$ BANK_NAME: yakwa FNB $$ BANK_NAME: yakwa Tymebank,xho
banking,transfer,Please transfer $300 from my Tymebank account to my Africanbank account.,"15:20:SL:MONEY,44:58:SL:BANK_NAME,84:101:SL:BANK_NAME",[IN:transfer [SL:MONEY iR300] [SL:BANK_NAME yakwa Tymebank] [SL:BANK_NAME yakwa Africanbank] ],MONEY: iR300 $$ BANK_NAME: yakwa Tymebank $$ BANK_NAME: yakwa Africanbank,xho
