domain,intent,text,spans,logical_form
banking,spending_history,Nawa na kashe a shekaran jiya,16:29:SL:DATE,[IN:spending_history [SL:DATE shekaran jiya] ]
banking,spending_history,nawa na kashe a wajen cin abinci a wannan makon,35:47:SL:DATE,[IN:spending_history [SL:DATE wannan makon] ]
banking,spending_history,nawa na kashe a wajen siyan ruwa a wannan makon,"28:32:SL:DISH_OR_FOOD,35:47:SL:DATE",[IN:spending_history [SL:DISH_OR_FOOD ruwa] [SL:DATE wannan makon] ]
banking,spending_history,nawa na kashe a wannan makon,16:28:SL:DATE,[IN:spending_history [SL:DATE wannan makon] ]
banking,spending_history,nawa na kashe a wannan satin,16:28:SL:DATE,[IN:spending_history [SL:DATE wannan satin] ]
banking,spending_history,nawa na kashe a wannan watan,16:28:SL:DATE,[IN:spending_history [SL:DATE wannan watan] ]
banking,spending_history,nawa na kashe a watan Maris,16:27:SL:DATE,[IN:spending_history [SL:DATE watan Maris] ]
banking,spending_history,nawa na kashe akan gas a wannan makon,25:37:SL:DATE,[IN:spending_history [SL:DATE wannan makon] ]
banking,spending_history,nawa na kashe akan kayan abinci kwana 2 da suka wuce,32:52:SL:DATE,[IN:spending_history [SL:DATE kwana 2 da suka wuce] ]
banking,spending_history,nawa na kashe akan kayan abinci kwanan nan,,[IN:spending_history ]
banking,spending_history,nawa na kashe akan kayan abinci shekaran jiya,32:45:SL:DATE,[IN:spending_history [SL:DATE shekaran jiya] ]
banking,spending_history,nawa na kashe akan kayan abinci yau,32:35:SL:DATE,[IN:spending_history [SL:DATE yau] ]
banking,spending_history,nawa na kashe akan littattafan nan?,19:30:SL:SHOPPING_ITEM,[IN:spending_history [SL:SHOPPING_ITEM littattafan] ]
banking,spending_history,nawa na kashe akan man shafawa a watan Mayu,"19:30:SL:SHOPPING_ITEM,33:43:SL:DATE",[IN:spending_history [SL:SHOPPING_ITEM man shafawa] [SL:DATE watan Mayu] ]
banking,spending_history,nawa na kashe akan ruwa wannan makon,"19:23:SL:DISH_OR_FOOD,24:36:SL:DATE",[IN:spending_history [SL:DISH_OR_FOOD ruwa] [SL:DATE wannan makon] ]
banking,spending_history,nawa na kashe akan shinkafa kwanan nan,19:27:SL:DISH_OR_FOOD,[IN:spending_history [SL:DISH_OR_FOOD shinkafa] ]
banking,spending_history,nawa na kashe akan taliya tun farkon shekara?,"19:25:SL:DISH_OR_FOOD,30:44:SL:DATE",[IN:spending_history [SL:DISH_OR_FOOD taliya] [SL:DATE farkon shekara] ]
banking,spending_history,nawa na kashe akan tufafi kwanan nan,19:25:SL:SHOPPING_ITEM,[IN:spending_history [SL:SHOPPING_ITEM tufafi] ]
banking,spending_history,nawa na kashe akan wutar lantarki a wannan makon,36:48:SL:DATE,[IN:spending_history [SL:DATE wannan makon] ]
banking,spending_history,nawa ne adadin abinda na kashe wajen cin abinci a watan Janairu,50:63:SL:DATE,[IN:spending_history [SL:DATE watan Janairu] ]
banking,spending_history,nawa ne adadin kuɗin da na kashe jiya,33:37:SL:DATE,[IN:spending_history [SL:DATE jiya] ]
banking,spending_history,nawa ne adadin kuɗin da na kashe shekaran jiya,33:46:SL:DATE,[IN:spending_history [SL:DATE shekaran jiya] ]
banking,spending_history,Nawa ne duka kuɗin gyaran motar?,13:30:SL:BILL_TYPE,[IN:spending_history [SL:BILL_TYPE kuɗin gyaran mota] ]
banking,spending_history,Nawa ne duka kuɗin sabulun?,13:25:SL:BILL_TYPE,[IN:spending_history [SL:BILL_TYPE kuɗin sabulu] ]
banking,spending_history,shin na kashe kuɗi da yawa akan abinci kwanan nan?,,[IN:spending_history ]
banking,spending_history,shin na kashe kuɗi da yawa akan ruwa kwanan nan?,32:36:SL:DISH_OR_FOOD,[IN:spending_history [SL:DISH_OR_FOOD ruwa] ]
banking,spending_history,za ka iya gaya min abin da na kashe akan abinci kwanan nan,,[IN:spending_history ]
banking,spending_history,za ka iya gaya min adadin kuɗin dana kashe akan ruwa makon da ya gabata,"48:52:SL:DISH_OR_FOOD,53:71:SL:DATE",[IN:spending_history [SL:DISH_OR_FOOD ruwa] [SL:DATE makon da ya gabata] ]
banking,spending_history,za ka iya gaya min adadin kuɗin dana kashe makon da ya gabata,43:61:SL:DATE,[IN:spending_history [SL:DATE makon da ya gabata] ]
banking,spending_history,za ka iya gaya min nawa na kashe a cikin makonni 4 da suka wuce,41:50:SL:DATE,[IN:spending_history [SL:DATE makonni 4] ]
banking,spending_history,za ka iya gaya min nawa na kashe a cikin makonni biyu da suka wuce,41:66:SL:DATE,[IN:spending_history [SL:DATE makonni biyu da suka wuce] ]
banking,spending_history,za ka iya gaya min nawa na kashe a makon jiya,35:45:SL:DATE,[IN:spending_history [SL:DATE makon jiya] ]
banking,spending_history,za ka iya gaya min nawa na kashe akan ruwa a makon jiya,"38:42:SL:DISH_OR_FOOD,45:55:SL:DATE",[IN:spending_history [SL:DISH_OR_FOOD ruwa] [SL:DATE makon jiya] ]
banking,spending_history,za ka sanar da ni abin da na kashe akan abinci kwanan nan?,,[IN:spending_history ]
banking,spending_history,zaka iya sanar dani nawa na kashe a wannan watan,36:48:SL:DATE,[IN:spending_history [SL:DATE wannan watan] ]
banking,spending_history,zaka iya sanar dani nawa na kashe a watan yuni,36:46:SL:DATE,[IN:spending_history [SL:DATE watan yuni] ]
banking,spending_history,gaya min adadin abinda na kashe akan abinci kwanan nan,,[IN:spending_history ]
banking,spending_history,naira nawa na kashe akan kayan kwalliyan nan?,0:5:SL:CURRENCY,[IN:spending_history [SL:CURRENCY naira] ]
banking,spending_history,nawa na kashe a watan yuni,16:26:SL:DATE,[IN:spending_history [SL:DATE watan yuni] ]
banking,spending_history,nawa na kashe akan mayafan nan?,19:26:SL:SHOPPING_ITEM,[IN:spending_history [SL:SHOPPING_ITEM mayafan] ]
banking,spending_history,nawa ne adadin abinda na kashe wajen cin abinci a watan oktoba,50:62:SL:DATE,[IN:spending_history [SL:DATE watan oktoba] ]
banking,spending_history,shin na kashe kuɗi da yawa akan timatir?,32:39:SL:DISH_OR_FOOD,[IN:spending_history [SL:DISH_OR_FOOD timatir] ]
banking,spending_history,za ka iya gaya min abin da na kashe akan abinci a watan yuni,50:60:SL:DATE,[IN:spending_history [SL:DATE watan yuni] ]
banking,spending_history,za ka sanar da ni abin da na kashe akan albasa kwanan nan?,40:46:SL:DISH_OR_FOOD,[IN:spending_history [SL:DISH_OR_FOOD albasa] ]
banking,transactions,akwai hanyar da zan bi domin ganin nawa na kashe wannan watan?,49:61:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Zan iya ganin jerin sunayen wadanda na turwa kudi da katin waya ta jiya?,67:71:SL:DATE,[IN:transactions [SL:DATE jiya] ]
banking,transactions,Dan Allah lissafo min cinikayya ta na wannan satin a kantin Dunes ,38:50:SL:DATE,[IN:transactions [SL:DATE wannan satin] ]
banking,transactions,Kamar nawa na kashe akan shinkafa wannan satin?,"25:33:SL:DISH_OR_FOOD,34:46:SL:DATE",[IN:transactions [SL:DISH_OR_FOOD shinkafa] [SL:DATE wannan satin] ]
banking,transactions,kimanin naira nawa kuka kashe a siyan wannan kujerun?,"8:13:SL:CURRENCY,45:51:SL:SHOPPING_ITEM",[IN:transactions [SL:CURRENCY naira] [SL:SHOPPING_ITEM kujeru] ]
banking,transactions,Nawa na kashe akan shinkafa wannan satin?,"19:27:SL:DISH_OR_FOOD,28:40:SL:DATE",[IN:transactions [SL:DISH_OR_FOOD shinkafa] [SL:DATE wannan satin] ]
banking,transactions,Nawa na kashe akan wake wannan satin?,"19:23:SL:DISH_OR_FOOD,24:36:SL:DATE",[IN:transactions [SL:DISH_OR_FOOD wake] [SL:DATE wannan satin] ]
banking,transactions,Nawa na kashe wannan watan a kasuwar singa?,"14:26:SL:DATE,29:42:SL:PLACE_NAME",[IN:transactions [SL:DATE wannan watan] [SL:PLACE_NAME kasuwar singa] ]
banking,transactions,Nawa na kashe wannan watan akan gero?,"14:26:SL:DATE,32:36:SL:DISH_OR_FOOD",[IN:transactions [SL:DATE wannan watan] [SL:DISH_OR_FOOD gero] ]
banking,transactions,Nuna min dukan ma'amaloli na na kwanan nan akan katina na opay,58:62:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME opay] ]
banking,transactions,Nuna min dukan ma'amaloli na na kwanan nan akan katina na zenith,58:64:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME zenith] ]
banking,transactions,Ta yaya zan ga jerin cinikayyata na watan daya wuce?,36:51:SL:DATE,[IN:transactions [SL:DATE watan daya wuce] ]
banking,transactions,Yaya zan san nawa na kashe akan shinkafa wannan satin?,"32:40:SL:DISH_OR_FOOD,41:53:SL:DATE",[IN:transactions [SL:DISH_OR_FOOD shinkafa] [SL:DATE wannan satin] ]
banking,transactions,Zaka iya gaya min nawa na kashe wannan watan a kasuwar singa?,"32:44:SL:DATE,47:60:SL:PLACE_NAME",[IN:transactions [SL:DATE wannan watan] [SL:PLACE_NAME kasuwar singa] ]
banking,transactions,zaka iya lissafo min cinikayya ta na wannan satin a kantin Dunes?,37:49:SL:DATE,[IN:transactions [SL:DATE wannan satin] ]
banking,transactions,Zaka iya nuna min dukan ma'amaloli na na kwanan nan akan katina na access,67:73:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME access] ]
banking,transactions,akwai yadda zan ga cinikayyata ta kwanan nan?,,[IN:transactions ]
banking,transactions,Akwai yadda zanga ainihin cinikayya ta a bankin fidelity na wannan watan?,"48:56:SL:BANK_NAME,60:72:SL:DATE",[IN:transactions [SL:BANK_NAME fidelity] [SL:DATE wannan watan] ]
banking,transactions,Akwai yadda zanga jerin ma'amala ta akan katina na bankin Fidelity?,58:66:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Fidelity] ]
banking,transactions,Dan Allah ka nuna min ciniki na kwanan nan,,[IN:transactions ]
banking,transactions,Dan Allah lissafo min cinikayya ta na wannan watan a kantin Dunes ,38:50:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Dan Allah lissafo min cinikayya ta na wannan watan a kantin sahad ,38:50:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Dan Allah menene ciniki na kwanan nan akan katina,,[IN:transactions ]
banking,transactions,Dan Allah nuna min dukan cinikina na watan daya wuce akan kati na na access,"37:52:SL:DATE,69:75:SL:BANK_NAME",[IN:transactions [SL:DATE watan daya wuce] [SL:BANK_NAME access] ]
banking,transactions,Dan Allah zaka iya nuna min ciniki na kwanan nan,,[IN:transactions ]
banking,transactions,Duba kan katina na banki ka gaya min ma'amala ta ta ƙarshe,,[IN:transactions ]
banking,transactions,Duba kan katina na banki ka gaya min ma'amala ta ta ƙarshen wata,52:64:SL:DATE,[IN:transactions [SL:DATE ƙarshen wata] ]
banking,transactions,Duba kan katina na bankin access ka gaya min ma'amala ta ta ƙarshe,26:32:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME access] ]
banking,transactions,Duba kan katina na bankin Taj ka gaya min ma'amala ta ta ƙarshe,26:29:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Taj] ]
banking,transactions,Duba min dukan ma'amaloli na na makon da ya gabata a akan katina na GT,"32:50:SL:DATE,68:70:SL:BANK_NAME",[IN:transactions [SL:DATE makon da ya gabata] [SL:BANK_NAME GT] ]
banking,transactions,Duba min dukan ma'amaloli na na makon da ya gabata akan bankina na Fidelity,"32:50:SL:DATE,67:75:SL:BANK_NAME",[IN:transactions [SL:DATE makon da ya gabata] [SL:BANK_NAME Fidelity] ]
banking,transactions,ina son ganin cinikayya ta ta kwanan nan,,[IN:transactions ]
banking,transactions,"ina son ganin cinikayya ta ta kwanan nan, zai yiwu?",,[IN:transactions ]
banking,transactions,"ina son ganin cinikayyata ta kwanan nan, zai yiwu?",,[IN:transactions ]
banking,transactions,lissafo min cinikayya ta na wannan watan a kantin sahad ,28:40:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Menene ainihin cinikayya ta na kwanan nan akan kayan abinci?,,[IN:transactions ]
banking,transactions,Menene ainihin cinikayya ta na wannan watan akan kayan abinci?,31:43:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,menene ciniki na kwanan nan akan katina,,[IN:transactions ]
banking,transactions,menene ciniki na wannan watan nan akan katina,17:29:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Nawa ne ciniki na kwanan nan a kantin sahad,,[IN:transactions ]
banking,transactions,nuna dukan cinikina na wannan watan daya wuce,30:45:SL:DATE,[IN:transactions [SL:DATE watan daya wuce] ]
banking,transactions,nuna dukan cinikina na watan daya wuce,23:38:SL:DATE,[IN:transactions [SL:DATE watan daya wuce] ]
banking,transactions,nuna dukan cinikina na watan daya wuce akan kati na na access,"23:38:SL:DATE,55:61:SL:BANK_NAME",[IN:transactions [SL:DATE watan daya wuce] [SL:BANK_NAME access] ]
banking,transactions,nuna dukan cinikina na watan daya wuce akan kati na na GT,"23:38:SL:DATE,55:57:SL:BANK_NAME",[IN:transactions [SL:DATE watan daya wuce] [SL:BANK_NAME GT] ]
banking,transactions,nuna dukan cinikina na watan daya wuce akan ruwan sha,"23:38:SL:DATE,44:53:SL:DISH_OR_FOOD",[IN:transactions [SL:DATE watan daya wuce] [SL:DISH_OR_FOOD ruwan sha] ]
banking,transactions,Nuna min ciniki na na tufafi a wannan watan,31:43:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Nuna min dukan ma'amaloli na na kwanan nan akan katina na GT,58:60:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME GT] ]
banking,transactions,Nuna min dukan ma'amaloli na na wannan watan akan katina na GT,"32:44:SL:DATE,60:62:SL:BANK_NAME",[IN:transactions [SL:DATE wannan watan] [SL:BANK_NAME GT] ]
banking,transactions,Nuna min jerin ma'amala ta akan katina na bankin Fidelity?,49:57:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Fidelity] ]
banking,transactions,Nuna min jerin ma'amala ta akan katina na bankin Jaiz?,49:53:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Jaiz] ]
banking,transactions,nuna min yadda zanga dukan ma'amalata na kwanan nan a katin banki na,,[IN:transactions ]
banking,transactions,nuna min yadda zanga dukan ma'amalata na wannan watan a katin banki na,41:53:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,sanar da ni ainihin cinikayya ta a bankin fidelity,42:50:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME fidelity] ]
banking,transactions,Shin nawa ne ciniki na kwanan nan a kantin sahad,,[IN:transactions ]
banking,transactions,Ta yaya zan dukan cinikin da nayi wannan satin akan kayan abinci? ,34:46:SL:DATE,[IN:transactions [SL:DATE wannan satin] ]
banking,transactions,Ta yaya zan dukan cinikin da nayi wannan satin? ,34:46:SL:DATE,[IN:transactions [SL:DATE wannan satin] ]
banking,transactions,Ta yaya zan dukan cinikin da nayi wannan watan? ,34:46:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Ta yaya zan ga ciniki na na man girki a wannan watan,"28:37:SL:DISH_OR_FOOD,40:52:SL:DATE",[IN:transactions [SL:DISH_OR_FOOD man girki] [SL:DATE wannan watan] ]
banking,transactions,Ta yaya zan ga ciniki na na tufafi a wannan watan,"28:34:SL:SHOPPING_ITEM,37:49:SL:DATE",[IN:transactions [SL:SHOPPING_ITEM tufafi] [SL:DATE wannan watan] ]
banking,transactions,Ta yaya zan ga jerin ma'amala ta akan katina na bankin Fidelity?,55:63:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Fidelity] ]
banking,transactions,Yaya zan ga jerin ma'amala ta akan katina na bankin Fidelity?,52:60:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Fidelity] ]
banking,transactions,za ka iya nuna min ainihin cinikayya ta a bankin fidelity,49:57:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME fidelity] ]
banking,transactions,za ka iya sanar da ni ainihin cinikayya ta a bankin fidelity,52:60:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME fidelity] ]
banking,transactions,zaka iya lissafo min cinikayya ta na wannan watan a kantin Dunes?,37:49:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,zaka iya lissafo min cinikayya ta na wannan watan a kantin sahad?,37:49:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,zaka iya nuna dukan cinikina na watan daya wuce,32:47:SL:DATE,[IN:transactions [SL:DATE watan daya wuce] ]
banking,transactions,Zaka iya nuna min ciniki na na man girki a wannan watan,"31:40:SL:DISH_OR_FOOD,43:55:SL:DATE",[IN:transactions [SL:DISH_OR_FOOD man girki] [SL:DATE wannan watan] ]
banking,transactions,Zaka iya nuna min ciniki na na tufafi a wannan watan,"31:37:SL:SHOPPING_ITEM,40:52:SL:DATE",[IN:transactions [SL:SHOPPING_ITEM tufafi] [SL:DATE wannan watan] ]
banking,transactions,Zaka iya nuna min ciniki na na tufafi a wannan watan dan Allah,40:52:SL:DATE,[IN:transactions [SL:DATE wannan watan] ]
banking,transactions,Zaka iya nuna min dukan ma'amaloli na na kwanan nan akan katina na UBA,67:70:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME UBA] ]
banking,transactions,Zaka iya nuna min dukan ma'amaloli na na kwanan nan akan katina na zenith,67:73:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME zenith] ]
banking,transactions,Zaka iya nuna min jerin ma'amala ta akan katina na bankin Fidelity?,58:66:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Fidelity] ]
banking,transactions,Akwai yadda zanga ainihin cinikayya ta a bankin Jaiz na wannan watan?,"48:52:SL:BANK_NAME,56:68:SL:DATE",[IN:transactions [SL:BANK_NAME Jaiz] [SL:DATE wannan watan] ]
banking,transactions,Akwai yadda zanga jerin ma'amala ta akan katina na bankin Jaiz?,58:62:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Jaiz] ]
banking,transactions,za ka iya sanar da ni ainihin cinikayya ta a bankin Jaiz,52:56:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Jaiz] ]
banking,transactions,Nawa na kashe akan ruwan sha wannan satin?,"19:28:SL:DISH_OR_FOOD,29:41:SL:DATE",[IN:transactions [SL:DISH_OR_FOOD ruwan sha] [SL:DATE wannan satin] ]
banking,transactions,Nuna min dukan ma'amaloli na na kwanan nan akan katina na access,58:64:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME access] ]
banking,transactions,Nuna min dukan ma'amaloli na na kwanan nan akan katina na UBA,58:61:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME UBA] ]
banking,transactions,Ta yaya zan ga jerin ma'amala ta akan katina na bankin Jaiz?,55:59:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Jaiz] ]
banking,transactions,Zaka iya nuna min jerin ma'amala ta akan katina na bankin Jaiz?,58:62:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Jaiz] ]
banking,transfer,Dan Allah tura ₦70000 asusun ajiyar kuɗi na ,15:21:SL:MONEY,[IN:transfer [SL:MONEY ₦70000] ]
banking,transfer,Dan Allah tura min kuɗin asusun ajiyar nan,,[IN:transfer ]
banking,transfer,naira nawa ka turawa bireban?,0:5:SL:CURRENCY,[IN:transfer [SL:CURRENCY naira] ]
banking,transfer,Ina so na tura kuɗi asusun ajiya a jibi,35:39:SL:DATE,[IN:transfer [SL:DATE jibi] ]
banking,transfer,ina so na tura kuɗin a gobe,23:27:SL:DATE,[IN:transfer [SL:DATE gobe] ]
banking,transfer,wannn asusun ajiyar naka zan tura kudin?,,[IN:transfer ]
banking,transfer,"Ka taimaka min, ina so na tura kuɗin yanzu",37:42:SL:TIME,[IN:transfer [SL:TIME yanzu] ]
banking,transfer,Ka tura ₦45000 asusun ajiyar kuɗin Lami ?,"8:14:SL:MONEY,35:39:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY ₦45000] [SL:PERSONAL_NAME Lami] ]
banking,transfer,Ka tura kuɗi asusun ajiyar Bello?,27:32:SL:PERSONAL_NAME,[IN:transfer [SL:PERSONAL_NAME Bello] ]
banking,transfer,Kin tura kuɗi asusun ajiya?,,[IN:transfer ]
banking,transfer,Kin tura kuɗi asusun ajiyar mama?,,[IN:transfer ]
banking,transfer,Ko ka san tsarin tura kuɗi daga asusun UBA zuwa wani?,39:42:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME UBA] ]
banking,transfer,Tura ₦35000 asusun ajiyar kuɗin Lami ,"5:11:SL:MONEY,32:36:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY ₦35000] [SL:PERSONAL_NAME Lami] ]
banking,transfer,Tura ₦86000 daga asusun ajiyar kuɗi na unity zuwa UBA,"5:11:SL:MONEY,39:44:SL:BANK_NAME,50:53:SL:BANK_NAME",[IN:transfer [SL:MONEY ₦86000] [SL:BANK_NAME unity] [SL:BANK_NAME UBA] ]
banking,transfer,Tura min kuɗin asusun ajiyar Maryam,29:35:SL:PERSONAL_NAME,[IN:transfer [SL:PERSONAL_NAME Maryam] ]
banking,transfer,Za ka iya tura ₦8450 daga asusun ajiyar kuɗi na Jaiz zuwa UBA,"15:20:SL:MONEY,48:52:SL:BANK_NAME,58:61:SL:BANK_NAME",[IN:transfer [SL:MONEY ₦8450] [SL:BANK_NAME Jaiz] [SL:BANK_NAME UBA] ]
banking,transfer,Aika ₦50000 asusun ajiyar kuɗi na GT,"5:11:SL:MONEY,34:36:SL:BANK_NAME",[IN:transfer [SL:MONEY ₦50000] [SL:BANK_NAME GT] ]
banking,transfer,Aika kuɗi daga wannan asusun zuwa ɗayan,,[IN:transfer ]
banking,transfer,Aika naira dubu goma zuwa bankin Access ɗi na,"5:20:SL:MONEY,33:39:SL:BANK_NAME",[IN:transfer [SL:MONEY naira dubu goma] [SL:BANK_NAME Access] ]
banking,transfer,Aika wa Amina naira dubu talatin yanzu,"8:13:SL:PERSONAL_NAME,14:32:SL:MONEY,33:38:SL:TIME",[IN:transfer [SL:PERSONAL_NAME Amina] [SL:MONEY naira dubu talatin] [SL:TIME yanzu] ]
banking,transfer,Don Allah a aika Naira dubu biyar daga bankin GT zuwa bankin Taj,"17:33:SL:MONEY,46:48:SL:BANK_NAME,61:64:SL:BANK_NAME",[IN:transfer [SL:MONEY Naira dubu biyar] [SL:BANK_NAME GT] [SL:BANK_NAME Taj] ]
banking,transfer,waye ya turo min kudi daga bankin Access?,34:40:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME Access] ]
banking,transfer,Dan Allah turawa Bello ₦30000 daga asusun ajiyar kuɗina na GT,"17:22:SL:PERSONAL_NAME,23:29:SL:MONEY,59:61:SL:BANK_NAME",[IN:transfer [SL:PERSONAL_NAME Bello] [SL:MONEY ₦30000] [SL:BANK_NAME GT] ]
banking,transfer,Dan Allah yaya zan aika kuɗi daga wannan asusu zuwa wani asusun?,,[IN:transfer ]
banking,transfer,Dan Allah yaya zan aika kuɗi daga wannan asusun zuwa wani,,[IN:transfer ]
banking,transfer,Dan Allah yaya zan aika kuɗi daga wannan asusun zuwa wani asusun?,,[IN:transfer ]
banking,transfer,Dan Allah yaya zan aika kuɗi zuwa wani asusun?,,[IN:transfer ]
banking,transfer,Don Allah ka aika Naira dubu shida daga bankin access zuwa bankin Taj,"18:34:SL:MONEY,47:53:SL:BANK_NAME,66:69:SL:BANK_NAME",[IN:transfer [SL:MONEY Naira dubu shida] [SL:BANK_NAME access] [SL:BANK_NAME Taj] ]
banking,transfer,Don Allah tura min kuɗin asusun ajiyar Maryam,39:45:SL:PERSONAL_NAME,[IN:transfer [SL:PERSONAL_NAME Maryam] ]
banking,transfer,Ɗan taimaka min na tura kuɗi daga Zenith zuwa GT,"34:40:SL:BANK_NAME,46:48:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME Zenith] [SL:BANK_NAME GT] ]
banking,transfer,Ɗan taimaka min na tura naira dubu shida daga Zenith zuwa GT,"24:40:SL:MONEY,46:52:SL:BANK_NAME,58:60:SL:BANK_NAME",[IN:transfer [SL:MONEY naira dubu shida] [SL:BANK_NAME Zenith] [SL:BANK_NAME GT] ]
banking,transfer,Ɗan taimaka min na tura naira dubu uku daga Zenith zuwa GT,"24:38:SL:MONEY,44:50:SL:BANK_NAME,56:58:SL:BANK_NAME",[IN:transfer [SL:MONEY naira dubu uku] [SL:BANK_NAME Zenith] [SL:BANK_NAME GT] ]
banking,transfer,Gaya min hanya ce mafi sauri don tura kuɗi daga wannan asusun zuwa wani,,[IN:transfer ]
banking,transfer,Menene tsarin tura kuɗi daga asusun GT zuwa wani?,36:38:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME GT] ]
banking,transfer,zan iya amfani ta manhajar bankin Access na tura kudi zuwa bankin Union?,"34:40:SL:BANK_NAME,66:71:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME Access] [SL:BANK_NAME Union] ]
banking,transfer,Gaya min yadda zan iya aika kuɗi daga wannan asusun zuwa wani,,[IN:transfer ]
banking,transfer,Ina buƙatar aika ₦5000 zuwa asusun ajiyar Access ,"17:22:SL:MONEY,42:48:SL:BANK_NAME",[IN:transfer [SL:MONEY ₦5000] [SL:BANK_NAME Access] ]
banking,transfer,Ina buƙatar ka aika ₦5000 daga bankin Jaiz zuwa bankin Access,"20:25:SL:MONEY,38:42:SL:BANK_NAME,55:61:SL:BANK_NAME",[IN:transfer [SL:MONEY ₦5000] [SL:BANK_NAME Jaiz] [SL:BANK_NAME Access] ]
banking,transfer,ina buƙatar ka aika Naira dubu goma daga bankin GT zuwa Bankin Access,"20:35:SL:MONEY,48:50:SL:BANK_NAME,63:69:SL:BANK_NAME",[IN:transfer [SL:MONEY Naira dubu goma] [SL:BANK_NAME GT] [SL:BANK_NAME Access] ]
banking,transfer,Ina so na tura kuɗi asusun ajiya,,[IN:transfer ]
banking,transfer,"ina so na tura kuɗi, wace hanya ce mafi inganci ?",,[IN:transfer ]
banking,transfer,Ina so na turawa Lami kuɗi zuwa asusun ajiya,17:21:SL:PERSONAL_NAME,[IN:transfer [SL:PERSONAL_NAME Lami] ]
banking,transfer,Ina son ka tura ₦20000 daga asusun ajiyar kuɗi na GT zuwa UBA,"16:22:SL:MONEY,50:52:SL:BANK_NAME,58:61:SL:BANK_NAME",[IN:transfer [SL:MONEY ₦20000] [SL:BANK_NAME GT] [SL:BANK_NAME UBA] ]
banking,transfer,Wace hanya ce mafi sauri don tura kuɗi daga wannan asusun zuwa wani,,[IN:transfer ]
banking,transfer,turomin dubu goma cikin asusun ajiya ta na GT,"8:17:SL:MONEY,43:45:SL:BANK_NAME",[IN:transfer [SL:MONEY dubu goma] [SL:BANK_NAME GT] ]
banking,transfer,Koya min yadda zan iya aika kuɗi daga wannan asusun zuwa wani,,[IN:transfer ]
banking,transfer,Koya min yadda zan tura kuɗi daga bankin unity zuwa GT?,"41:46:SL:BANK_NAME,52:54:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME unity] [SL:BANK_NAME GT] ]
banking,transfer,Shin za ku iya tura kuɗi daga Zenith zuwa GT?,"30:36:SL:BANK_NAME,42:44:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME Zenith] [SL:BANK_NAME GT] ]
banking,transfer,Ta yaya zan iya aika kuɗi daga wannan asusun zuwa wani,,[IN:transfer ]
banking,transfer,Ta yaya zan turawa Indo kuɗi zuwa asusun ajiya,19:23:SL:PERSONAL_NAME,[IN:transfer [SL:PERSONAL_NAME Indo] ]
banking,transfer,Ta yaya zan turawa Sani kuɗi zuwa asusun ajiya,19:23:SL:PERSONAL_NAME,[IN:transfer [SL:PERSONAL_NAME Sani] ]
