domain,intent,text,spans,logical_form
banking,min_payment,Yimalini eyona mali encinci ekufuneka ndiyihlawule kwikhadi lam lakwaCapitec.,64:76:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME lakwaCapitec] ]
banking,min_payment,Yimalini eyona mali encinci ekufuneka ndiyihlawule kwikhadi lam lakwaNedbank.,64:76:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME lakwaNedbank] ]
banking,min_payment,Yimalini eyona mali encinci ekufuneka ndiyihlawule kwikhadi lam lakwaFNB.,64:72:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME lakwaFNB] ]
banking,min_payment,Yimalini eyona mali encinci ekufuneka ndiyihlawule kwikhadi lam lakwaAbsa.,64:73:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME lakwaAbsa] ]
banking,min_payment,Yimalini eyona mali encinci ekufuneka ndiyihlawule kwikhadi lam lakwaTymebank.,64:77:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME lakwaTymebank] ]
banking,min_payment,Yimalini eyona mali encinci ekufuneka ndiyihlawule kwikhadi lam lakwaStandardbank.,64:81:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME lakwaStandardbank] ]
banking,min_payment,Yimalini eyona mali encinci ekufuneka ndiyihlawule kwikhadi lam lakwaAfrican bank.,64:81:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME lakwaAfrican bank] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam lamanzi.,52:72:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lamanzi] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam lempahla yakwaJet.,52:73:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lempahla] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam lokutya.,52:72:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lokutya] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam lempahla yendlu.,52:80:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lempahla yendlu] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam lakwamazipala.,52:78:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lakwamazipala] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam lewifi.,52:71:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lewifi] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam lombane.,52:72:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lombane] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam leDSTV.,52:71:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam leDSTV] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam leNetflix.,52:74:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam leNetflix] ]
banking,min_payment,Ndicela undixelele ubuncinci endinokuthi ndibhatale kwityala lam leShowmax.,52:74:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam leShowmax] ]
banking,min_payment,Khangela ubuncinci obufunekayo kwityala lam lendlu kwinyanga kaFebhuwari.,"31:50:SL:BILL_TYPE,61:72:SL:DATE",[IN:min_payment [SL:BILL_TYPE kwityala lam lendlu] [SL:DATE kaFebhuwari] ]
banking,min_payment,Khangela ubuncinci obufunekayo kwityala lam lemoto kwinyanga kaJuni.,"31:50:SL:BILL_TYPE,51:67:SL:DATE",[IN:min_payment [SL:BILL_TYPE kwityala lam lemoto] [SL:DATE kwinyanga kaJuni] ]
banking,min_payment,Khangela ubuncinci obufunekayo kwityala lam lembane kwinyanga kaDisemba..,"31:51:SL:BILL_TYPE,52:71:SL:DATE",[IN:min_payment [SL:BILL_TYPE kwityala lam lembane] [SL:DATE kwinyanga kaDisemba] ]
banking,min_payment,Khangela ubuncinci obufunekayo kwityala lam lamanzi kwinyanga kaMatshi.,"31:51:SL:BILL_TYPE,62:70:SL:DATE",[IN:min_payment [SL:BILL_TYPE kwityala lam lamanzi] [SL:DATE kaMatshi] ]
banking,min_payment,Khangela ubuncinci obufunekayo kwityala lam lempahla yendlu kwinyanga kaFebhuwari.,"31:59:SL:BILL_TYPE,70:81:SL:DATE",[IN:min_payment [SL:BILL_TYPE kwityala lam lempahla yendlu] [SL:DATE kaFebhuwari] ]
banking,min_payment,Khangela ubuncinci obufunekayo kwityala lam lempahla yakwaJet.,31:52:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lempahla] ]
banking,min_payment,Khangela ubuncinci obufunekayo kwityala lam lefowni.,31:51:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lefowni] ]
banking,min_payment,Ndicela undinike ubuncinci bentlawulo yetyala lam lomnxeba wakwa-Vodacom.,17:58:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ubuncinci bentlawulo yetyala lam lomnxeba] ]
banking,min_payment,Ndicela undinike ubuncinci bentlawulo yetyala lam lomnxeba wakwa-MTN,38:68:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE yetyala lam lomnxeba wakwa-MTN] ]
banking,min_payment,Ndicela undinike ubuncinci bentlawulo yetyala lam lomnxeba wakwa-Telkom.,38:58:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE yetyala lam lomnxeba] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lemoto.,48:67:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lemoto] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lendlu.,48:67:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lendlu] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lombane.,48:68:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lombane] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lamanzi.,48:68:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lamanzi] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lakwamasipala.,48:74:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lakwamasipala] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lempahla zakwaEdgars.,48:69:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lempahla] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lempahla zendlu.,48:76:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lempahla zendlu] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lemali mboleko.,48:75:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lemali mboleko] ]
banking,min_payment,Incinci kangakanani intlawulo endinokutibhatala kwityala lam lakwagqirha.,48:72:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lam lakwagqirha] ]
banking,min_payment,Ngenyanga yimalini eyona mali incinci ekulindeleke uyibhatale xa uthenga iHyndai 120?,,[IN:min_payment ]
banking,min_payment,Yimalini eyona mali incinci onokuyibhatala kwityala lo mbane ukuze ukwazi ukuthenga kwakhona?,43:60:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE kwityala lo mbane] ]
banking,min_payment,yimalini eyona mali incinci onokuyibhatala yetyala lakho lombane kwaCapitec Bank?,"43:64:SL:BILL_TYPE,65:80:SL:BANK_NAME",[IN:min_payment [SL:BILL_TYPE yetyala lakho lombane] [SL:BANK_NAME kwaCapitec Bank] ]
banking,min_payment,Yimalini eyona mali incinci onokuyibhatala kwisibhedlele sikarhulumente ukuze uhoywe?,,[IN:min_payment ]
banking,min_payment,Ungakwazi ukulibhatala ngezavenge ityala lemali mboleko yaseNedbank?,"34:55:SL:BILL_TYPE,56:67:SL:BANK_NAME",[IN:min_payment [SL:BILL_TYPE ityala lemali mboleko] [SL:BANK_NAME yaseNedbank] ]
banking,min_payment,Yimalini eyona mali incinci oyibhatalayo ngenyanga xa uvule iMzantsi Account yaseNedbank?,"60:76:SL:ACCOUNT_TYPE,77:88:SL:BANK_NAME",[IN:min_payment [SL:ACCOUNT_TYPE iMzantsi Account] [SL:BANK_NAME yaseNedbank] ]
banking,min_payment,Yimalini eyona mali incinci ekufuneka unayo kwi-virtual card ukuze ukwazi ukubhatala izinto ozithengileyo?,,[IN:min_payment ]
banking,min_payment,Yimalini eyona mali incinci onokuyibhatala xa uthathe ifowuni ngetyala eMTN?,54:61:SL:SHOPPING_ITEM,[IN:min_payment [SL:SHOPPING_ITEM ifowuni] ]
banking,min_payment,Yimalini eyona mali incinci onokuyihlawula ukufaka abantu ababini kumasingcwabane waseFNB?,"58:65:SL:NUMBER,66:81:SL:BILL_TYPE,82:89:SL:BANK_NAME",[IN:min_payment [SL:NUMBER ababini] [SL:BILL_TYPE kumasingcwabane] [SL:BANK_NAME waseFNB] ]
banking,min_payment,Ndicela ubhatale iR200.00 engeyona mali incinci ekuvumelekileyo ukubhatalwa kumasingcwabane waseAfrican Bank?.,"17:25:SL:MONEY,92:108:SL:BANK_NAME",[IN:min_payment [SL:MONEY iR200.00] [SL:BANK_NAME waseAfrican Bank] ]
banking,min_payment,Yimalini eyona mali incinci ebhatalwayo xa uvula ikhadi lebanki eCapitc?,64:71:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME eCapitc] ]
banking,min_payment,Ndicela ubhatale iR500.00 eyeyona mali incinci evumelekileyo ukubhatalwa kwicredit card yaseCapitec Bank.,"17:25:SL:MONEY,88:104:SL:BANK_NAME",[IN:min_payment [SL:MONEY iR500.00] [SL:BANK_NAME yaseCapitec Bank] ]
banking,min_payment,Yimalini eyona mali incinci efakwayo Kwi-Savings Account yase-Capitec.,"37:56:SL:ACCOUNT_TYPE,57:69:SL:BANK_NAME",[IN:min_payment [SL:ACCOUNT_TYPE Kwi-Savings Account] [SL:BANK_NAME yase-Capitec] ]
banking,min_payment,Yimalini eyona mali incinci eyiinzala yenyanga ye-Check Account yaseCapitec Bank?,"38:46:SL:DATE,47:63:SL:ACCOUNT_TYPE,64:80:SL:BANK_NAME",[IN:min_payment [SL:DATE yenyanga] [SL:ACCOUNT_TYPE ye-Check Account] [SL:BANK_NAME yaseCapitec Bank] ]
banking,min_payment,Yimalini eyona mali incinci endiyibhatalayo kwityala lendlu ngenyanga kwa-ABSA?,"44:59:SL:BILL_TYPE,70:78:SL:BANK_NAME",[IN:min_payment [SL:BILL_TYPE kwityala lendlu] [SL:BANK_NAME kwa-ABSA] ]
banking,min_payment,Yimalini eyona mali incinci iyinzala endiyibhatalayo kwiCredi card yaseStandard Bank?,"53:66:SL:BILL_TYPE,67:84:SL:BANK_NAME",[IN:min_payment [SL:BILL_TYPE kwiCredi card] [SL:BANK_NAME yaseStandard Bank] ]
banking,min_payment,Ndicela uthumele imalana engange-R50.00 kwi-akhawunti kaFNB,"25:39:SL:MONEY,54:59:SL:BANK_NAME",[IN:min_payment [SL:MONEY engange-R50.00] [SL:BANK_NAME kaFNB] ]
banking,min_payment,Yimalini owona mgalelo ubhatalisa imali encinci kwaFNB?,48:54:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME kwaFNB] ]
banking,min_payment,Ndicela undixelele ngeyona akhawunti ibhatalisa imali encinci kwaTyme Bank.,62:74:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME kwaTyme Bank] ]
banking,min_payment,Ndicela ubhatale nokuba yiR50 le ifunwayo kwityala lam leR5 000 lakwaAckermans.   ,"24:29:SL:MONEY,55:63:SL:MONEY",[IN:min_payment [SL:MONEY yiR50] [SL:MONEY leR5 000] ]
banking,min_payment,Abantu bayakwazi ukufumana imalana ebhatalwa kubo xa bebhankisha eTymeBank?,65:74:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME eTymeBank] ]
banking,min_payment,Zibiza malini ezona mali zincinci ezibhatalelwa ukuvula iakhawunti kwaJet?,,[IN:min_payment ]
banking,min_payment,Oyena mntu upeya kancinci apha eAbsa ubhatalwa malini?,31:36:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME eAbsa] ]
banking,min_payment,Ndingalicutha ngamalanyana engakanani ityala lam eAbsa?,49:54:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME eAbsa] ]
banking,min_payment,Ndicela ucele abantu abaneakhawunti eStandard Bank babhatale oku kweR50. ,"36:50:SL:BANK_NAME,65:71:SL:MONEY",[IN:min_payment [SL:BANK_NAME eStandard Bank] [SL:MONEY kweR50] ]
banking,min_payment,Xa ndithenga iToyota Quantum kulindeleke ukuba ndibhatale malini ngenyanga?,,[IN:min_payment ]
banking,min_payment,Bhatala iTymebank oku kweR500 kwimali eya kwizifundo zam.,"8:17:SL:BANK_NAME,22:29:SL:MONEY",[IN:min_payment [SL:BANK_NAME iTymebank] [SL:MONEY kweR500] ]
banking,min_payment,Ndibhatalele imalanyana engangeR2 500 kwityala lam lemali-mboleko laseFNB.,"24:37:SL:MONEY,38:65:SL:BILL_TYPE,66:73:SL:BANK_NAME",[IN:min_payment [SL:MONEY engangeR2 500] [SL:BILL_TYPE kwityala lam lemali-mboleko] [SL:BANK_NAME laseFNB] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lemoto.,36:53:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lemoto] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lamanzi.,36:54:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lamanzi] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lepetroli kwa-Engen,36:56:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lepetroli] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lokutya kwa Woolworths.,,[IN:pay_bill ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lempahla yokunxiba yakwa-Edgars.,36:65:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lempahla yokunxiba] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lempahla yendlu lakwa-Game.,36:62:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lempahla yendlu] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lemboleko mali yakwa-Capitec..,"36:61:SL:BILL_TYPE,62:75:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lemboleko mali] [SL:BANK_NAME yakwa-Capitec] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam leleviz lakwamasipala.,36:68:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam leleviz lakwamasipala] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam leinshorensi yemoto.,36:66:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam leinshorensi yemoto] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lemboleko mali yakwa-Nedbank.,"36:61:SL:BILL_TYPE,62:75:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lemboleko mali] [SL:BANK_NAME yakwa-Nedbank] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam leinthanethi.,36:59:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam leinthanethi] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lefowni yakwa-Vodacom.,36:54:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lefowni] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lezitena zendlu lakwa-Cash build.,36:62:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lezitena zendlu] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lamazipho esaluni.,,[IN:pay_bill ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam likagqirha wamazinyo wam.,36:67:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam likagqirha wamazinyo] ]
banking,pay_bill,Ungakwazi ukundinceda undibhatalele ityala lam lasehotele.,36:57:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lasehotele] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yemali mboleko yesikolo.,23:60:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yemali mboleko yesikolo] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yerenti.,23:44:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yerenti] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yendlu..,23:43:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yendlu] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yombane.,23:44:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yombane] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yamanzi.,23:44:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yamanzi] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yemali mboleko yakwa Capitec.,"23:51:SL:BILL_TYPE,52:65:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE intlawulo yam yemali mboleko] [SL:BANK_NAME yakwa Capitec] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yemali mboleko yakwa Nedbank..,"23:51:SL:BILL_TYPE,52:65:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE intlawulo yam yemali mboleko] [SL:BANK_NAME yakwa Nedbank] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yemali mboleko yakwa Absa.,"23:51:SL:BILL_TYPE,52:62:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE intlawulo yam yemali mboleko] [SL:BANK_NAME yakwa Absa] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yefowni yam yakwa  Vodacom.,23:44:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yefowni] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yefowni yam yakwa  MTN.,23:48:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yefowni yam] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yefowni yam yakwa  Telkom.,23:44:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yefowni] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yetyala lempahla yendlu.,23:60:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yetyala lempahla yendlu] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yetyala lempahla yokunxiba.,23:63:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yetyala lempahla yokunxiba] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yemali mboleko yakwa Tymebank.,"23:51:SL:BILL_TYPE,52:66:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE intlawulo yam yemali mboleko] [SL:BANK_NAME yakwa Tymebank] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yemali mboleko yakwa FNB.,"23:51:SL:BILL_TYPE,52:61:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE intlawulo yam yemali mboleko] [SL:BANK_NAME yakwa FNB] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yemali mboleko yakwa Standardbank.,"23:51:SL:BILL_TYPE,52:70:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE intlawulo yam yemali mboleko] [SL:BANK_NAME yakwa Standardbank] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yoncedo lwezempilo.,23:55:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yoncedo lwezempilo] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yeinshorensi yemoto.,23:56:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yeinshorensi yemoto] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yeinshorensi yendlu.,23:56:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yeinshorensi yendlu] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam kubangcwabi.,23:48:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam kubangcwabi] ]
banking,pay_bill,Ndicela uqhubeke wenze intlawulo yam yenkonzo yemoto.,23:52:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE intlawulo yam yenkonzo yemoto] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala lefowni yam.,31:45:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lefowni] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala lemoto yam.,31:44:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lemoto] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala lendlu yam.,31:44:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lendlu] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala lemali mboleko yam.,31:52:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lemali mboleko] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala leakhawinti yemahla lam ,31:61:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala leakhawinti yemahla lam] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala lamanzi endlu yam.,31:51:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lamanzi endlu] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala lelombane wendlu yam.,31:47:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lelombane] ]
banking,pay_bill,Ndicela undincede ngokuhlawula ityala leinshorensi yemoto yam.,31:57:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala leinshorensi yemoto] ]
banking,pay_bill,Ungandinceda undibhatalele amanzi kwamasipala.,13:45:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE undibhatalele amanzi kwamasipala] ]
banking,pay_bill,Ungandinceda undibhatalele umbane kwamasipala.,13:33:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE undibhatalele umbane] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lendlu ebhankini yam.,27:40:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lendlu] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lemoto.,27:40:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lemoto] ]
banking,pay_bill,Ungandinceda undibhatalele iakhawunti yam yempahla yakwaJet.,27:50:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE iakhawunti yam yempahla] ]
banking,pay_bill,Ungandinceda undibhatalele ityala le khadi lam lakwa-Capitec.,"27:42:SL:BILL_TYPE,47:60:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala le khadi] [SL:BANK_NAME lakwa-Capitec] ]
banking,pay_bill,Ungandinceda undibhatalele ityala le khadi lam lakwa-Nedbank.,47:60:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME lakwa-Nedbank] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lam lemboleko mali yakwa-FNB.,"27:52:SL:BILL_TYPE,53:62:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lemboleko mali] [SL:BANK_NAME yakwa-FNB] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lam lemboleko mali yakwa-Absa.,"27:52:SL:BILL_TYPE,53:63:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lemboleko mali] [SL:BANK_NAME yakwa-Absa] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lam lemboleko mali yakwa-Tymebank.,"27:52:SL:BILL_TYPE,53:67:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lemboleko mali] [SL:BANK_NAME yakwa-Tymebank] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lesidlo sam sakwa-KFC.,46:55:SL:RESTAURANT_NAME,[IN:pay_bill [SL:RESTAURANT_NAME sakwa-KFC] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lesidlo sam sakwa-Nandos.,"27:41:SL:BILL_TYPE,46:58:SL:RESTAURANT_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lesidlo] [SL:RESTAURANT_NAME sakwa-Nandos] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lesidlo sam sakwa-Wimpy.,"27:41:SL:BILL_TYPE,46:57:SL:RESTAURANT_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lesidlo] [SL:RESTAURANT_NAME sakwa-Wimpy] ]
banking,pay_bill,Ungandinceda undibhatalele ityala lam lakwagqirha.,27:49:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ityala lam lakwagqirha] ]
banking,pay_bill,Nceda ubhatale ityala lam le inthanethi usebenzisa iakhawthi yam yakwa-Nedbank.,"15:39:SL:BILL_TYPE,65:78:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam le inthanethi] [SL:BANK_NAME yakwa-Nedbank] ]
banking,pay_bill,Nceda ubhatale ityala lam lasesibhedlele usebenzisa iakhawthi yam yakwa-Capietc.,"15:40:SL:BILL_TYPE,66:79:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lasesibhedlele] [SL:BANK_NAME yakwa-Capietc] ]
banking,pay_bill,Nceda ubhatale ityala lam lempahla yakwaPep usebenzisa iakhawthi yam yakwa-Tymebank.,"15:34:SL:BILL_TYPE,69:83:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lempahla] [SL:BANK_NAME yakwa-Tymebank] ]
banking,pay_bill,Nceda ubhatale ityala lam lemoto usebenzisa iakhawthi yam yakwa-FNB.,"15:32:SL:BILL_TYPE,58:67:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lemoto] [SL:BANK_NAME yakwa-FNB] ]
banking,pay_bill,Nceda ubhatale ityala lam lendlu usebenzisa iakhawthi yam yakwa-Absa.,"15:32:SL:BILL_TYPE,58:68:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lendlu] [SL:BANK_NAME yakwa-Absa] ]
banking,pay_bill,Nceda ubhatale ityala lam lombane usebenzisa iakhawthi yam yakwa-Standardbank.,"15:33:SL:BILL_TYPE,59:77:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lombane] [SL:BANK_NAME yakwa-Standardbank] ]
banking,pay_bill,Nceda ubhatale ityala lam lamanzi usebenzisa iakhawthi yam yakwa-Nedbank.,"15:33:SL:BILL_TYPE,59:72:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ityala lam lamanzi] [SL:BANK_NAME yakwa-Nedbank] ]
