domain,intent,text,spans,logical_form
banking,transactions,Nshobora gukurikirana aho ibikorwa byo kohereza amafaranga mpuzamahanga mu gihe nyacyo bigeze?,,[IN:transactions ]
banking,transactions,Haba hari imipaka ku mubare w’ibikorwa mpuzamahanga nshobora gukora kuri konti mu gihe cyagenwe?,,[IN:transactions ]
banking,transactions,"Mu gihe ngenda mu mahanga, ni izihe ngamba nakagombye gufata kugira ngo habeho umutekano w'ibikorwa byange by'amakarita yo kubikuza?",110:131:SL:ACCOUNT_TYPE,[IN:transactions [SL:ACCOUNT_TYPE amakarita yo kubikuza] ]
banking,pay_bill,Nshobora kwishyura imisoro yanjye binyuze muri banki?,19:26:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE imisoro] ]
banking,pay_bill,How do I update my bill payment preferences?,,[IN:pay_bill ]
banking,pay_bill,Haba hari imipaka ku mafaranga nshobora kwishyura kuri fagitire imwe?,,[IN:pay_bill ]
banking,pay_bill,Ni izihe ngamba z'umutekano zishyirwaho mu kwishyura fagitire?,,[IN:pay_bill ]
banking,pay_bill,Nshobora kwishyura fagitire nkoresheje porogaramu ya terefone igendanwa hamwe na Equity Bank?,81:92:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME Equity Bank] ]
banking,pay_bill,Ni gute nishyura fagitire yo kwivuza binyuze muri banki?,17:36:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE fagitire yo kwivuza] ]
banking,pay_bill,Ni izihe ntambwe zo kwishyura amafaranga y'ubwishingizi ukoresheje serivisi za Equity Bank?,79:90:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME Equity Bank] ]
banking,spending_history,"Ni amafaranga angahe nakoresheje mu bijyanye n'ingendo (resitora, amahoteri) ukwezi gushize kuri konti yange?",77:91:SL:DATE,[IN:spending_history [SL:DATE ukwezi gushize] ]
banking,spending_history,Ni abahe bacuruzi batatu ba mbere b'aho ngurira cyane nkoresheje  kuri konti yange?,71:82:SL:ACCOUNT_TYPE,[IN:spending_history [SL:ACCOUNT_TYPE konti yange] ]
banking,spending_history,Amafaranga yagiye asigara kuri konti yange mu mpera za buri mwaka ni angahe?,43:65:SL:DATE,[IN:spending_history [SL:DATE mu mpera za buri mwaka] ]
banking,spending_history,Ni amafaranga angahe ninjije n'ayo nasohoye buri kwezi mu mwaka ushize?,"44:54:SL:TIME,55:70:SL:DATE",[IN:spending_history [SL:TIME buri kwezi] [SL:DATE mu mwaka ushize] ]
banking,spending_history,Haba hari inguzanyo zirenga ku zisanzwe cyangwa amafaranga adahagije muri konti yange?,,[IN:spending_history ]
banking,spending_history,Ni ikihe kigereranyo cy'amafaranga nakoresheje buri kwezi mu kugaburira abanyeshuri baba iwange cyangwa muri resitora avuye kuri konti yange?,,[IN:spending_history ]
banking,spending_history,Ushobora gutanga incamake y'amafaranga nakoresheje buri kwezi mu mwaka wose kuri konti yange?,,[IN:spending_history ]
banking,spending_history,"Nakoresheje amafaranga angahe mu bijyanye no guhaha, kwishyura amafaranga y'amashuri y'abana n'ibindi mu gihembwe gishize avuye kuri konti yange?","45:51:SL:BILL_TYPE,53:92:SL:BILL_TYPE,102:121:SL:TIME",[IN:spending_history [SL:BILL_TYPE guhaha] [SL:BILL_TYPE kwishyura amafaranga y'amashuri y'abana] [SL:TIME mu gihembwe gishize] ]
banking,bill_balance,Hari fagitire ntarishyura muri Rubis?,,[IN:bill_balance ]
banking,bill_balance,Nishyura angahe viza yo kugenda muri Kenya,37:42:SL:COUNTRY,[IN:bill_balance [SL:COUNTRY Kenya] ]
banking,bill_balance,Wandebeye ko nishyuye amafaranga yose ya viza,22:45:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE amafaranga yose ya viza] ]
banking,bill_balance,Urebye ubukode bw'inzu yanjye nzabona amafaranga yokwishyura hamwe n'ibindi vy'ingirakamaro?,7:22:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ubukode bw'inzu] ]
banking,bill_balance,Wandebeye fagitire ya gaz na interineti amafaranga bigezeho,"10:25:SL:BILL_TYPE,29:39:SL:BILL_TYPE,40:50:SL:MONEY",[IN:bill_balance [SL:BILL_TYPE fagitire ya gaz] [SL:BILL_TYPE interineti] [SL:MONEY amafaranga] ]
banking,bill_balance,"Mbwira ikinyabiziga cyanjye nakiguze milioni 25, wanshakiye ubwishingizi kugiciro gihendutse?",37:47:SL:MONEY,[IN:bill_balance [SL:MONEY milioni 25] ]
banking,bill_balance,Ubu ngeze kumafaranga angahe ku karita y'inguzanyo yanjye mbese no ku mazi?,32:50:SL:ACCOUNT_TYPE,[IN:bill_balance [SL:ACCOUNT_TYPE karita y'inguzanyo] ]
banking,bill_balance,Ntegurira fagitire nzishyurira amazi n'umwanda ku kwezi,10:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire nzishyurira amazi n'umwanda] ]
banking,bill_balance,Mu bisanzwe nakwishyura fagitire y'amafaranga angahe ku mazi n'umuriro,56:70:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mazi n'umuriro] ]
banking,bill_balance,Ese ubukode bw'inzu yanjye n'amazi byahenduka gute?,"4:19:SL:BILL_TYPE,29:34:SL:BILL_TYPE",[IN:bill_balance [SL:BILL_TYPE ubukode bw'inzu] [SL:BILL_TYPE amazi] ]
banking,bill_balance,Inzu y'ubukode nayibona kumafaranfa angahe ? Banshiriramwo umuriro ku mafaranga angahe?,59:66:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE umuriro] ]
banking,bill_balance,Nzishyura amafaranga angahe ku muriro n'amazi uku kwezi,"31:45:SL:BILL_TYPE,46:55:SL:DATE",[IN:bill_balance [SL:BILL_TYPE muriro n'amazi] [SL:DATE uku kwezi] ]
banking,bill_balance,Uku kwezi nzishyura amafaranga angahe kuri fagitire zoze?,0:9:SL:DATE,[IN:bill_balance [SL:DATE Uku kwezi] ]
banking,bill_balance,Wandebeye ko nishyuye fagitire zose ? Simbyibuka neza.,,[IN:bill_balance ]
banking,bill_balance,"Nimba ntibagyiwe, nsigaje kwishyura 100 ku mafagitire yose",36:39:SL:NUMBER,[IN:bill_balance [SL:NUMBER 100] ]
banking,bill_balance,Nyereka fagitire zose nzishyura uku kwezi,32:41:SL:DATE,[IN:bill_balance [SL:DATE uku kwezi] ]
banking,bill_balance,Ubushyize fagitire y'amashyanyarazi nishyuye angahe?,10:35:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire y'amashyanyarazi] ]
banking,bill_balance,Nshobora kubona fagitire y'ibyo nishyura?,,[IN:bill_balance ]
banking,bill_balance,Mbwira fagitire y'ivyo ntegerezwa kwishyura hamwe n'amafaranga y'ishyure,,[IN:bill_balance ]
banking,bill_balance,Kuribi byose twihereje ndishyura amafaranga angahe?,,[IN:bill_balance ]
banking,bill_balance,Ushobora kumbwira amafaranga nzishyura kuri fagitire y'umuriro uku kwezi?,"44:62:SL:BILL_TYPE,63:72:SL:DATE",[IN:bill_balance [SL:BILL_TYPE fagitire y'umuriro] [SL:DATE uku kwezi] ]
banking,bill_balance,Byose hamwe umuriro n'amazi nzishyura amafaranga angahe?,"12:19:SL:BILL_TYPE,22:27:SL:BILL_TYPE",[IN:bill_balance [SL:BILL_TYPE umuriro] [SL:BILL_TYPE amazi] ]
banking,bill_balance,Wambwiye fagitire nkabyishurira hamwe byose?,,[IN:bill_balance ]
banking,bill_balance,Kuri fagitire y'umuriro hariko amafaranga angahe nzishyura?,5:23:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire y'umuriro] ]
banking,bill_balance,Ubona nzishyura amafaranga menshi kuri fagitire y'amazi?,39:55:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire y'amazi] ]
banking,bill_balance,Mbwira fagitire yo gushyiraho amasinga,30:38:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM amasinga] ]
banking,bill_balance,Uku kwezi mfite fagitire ingana ite kubikorwa ngiramumaro?,"0:9:SL:DATE,36:57:SL:BILL_TYPE",[IN:bill_balance [SL:DATE Uku kwezi] [SL:BILL_TYPE kubikorwa ngiramumaro] ]
banking,bill_balance,Gaz na telephone byose nishyura amafaranga angahe?,0:16:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Gaz na telephone] ]
banking,bill_balance,Mbwira mfite fagitire ingana gute kumazi n'amashyanyarazi?,34:57:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kumazi n'amashyanyarazi] ]
banking,bill_balance,Nshaka umbwire amafranga  nishyura kubikorwa by'ingirakamaro hamwe n'ibyugushyiraho amatsinga,,[IN:bill_balance ]
banking,bill_balance,Nshobora kumenya amafaranga nzakoresha mukwishyura fagirire zanye zose?,,[IN:bill_balance ]
banking,bill_balance,Mbwira nishura angahe Gaz,22:25:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Gaz] ]
banking,bill_balance,Barasaba amafaranga angahe kuri cya gikorwa cya instarasiyo y'amatsinga                                                                        ,48:71:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE instarasiyo y'amatsinga] ]
banking,bill_balance,Buriya wishyuye angahe byose hamwe?,,[IN:bill_balance ]
banking,bill_balance,Mbasigariyeho amafaranga angahe kuri factire y'ibikorwa ngirakamaro?,37:67:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE factire y'ibikorwa ngirakamaro] ]
banking,bill_balance,Wanyeretse amafaranga nsigajeho kwishyura kuri fagitire y'amazi,47:63:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire y'amazi] ]
banking,bill_balance,Nzishyura amafaranga angahe kuri gaz buri kwezi?,"33:36:SL:SHOPPING_ITEM,37:47:SL:DATE",[IN:bill_balance [SL:SHOPPING_ITEM gaz] [SL:DATE buri kwezi] ]
banking,bill_balance,Ubu ngubu mbasigayeho amafaranga angahe?,,[IN:bill_balance ]
banking,bill_balance,Nshaka amafaranga y'amanyarwanda kubera nshaka kwishyura muri BKA,"7:32:SL:CURRENCY,62:65:SL:BANK_NAME",[IN:bill_balance [SL:CURRENCY amafaranga y'amanyarwanda] [SL:BANK_NAME BKA] ]
banking,bill_balance,Ushobora kumbwira nzishyura angahe kuri Rwanda TV,40:49:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Rwanda TV] ]
banking,bill_balance,Wanyibukije umubare w'amafaranga uri ku nyemezabuguzi y'ibikorwa bya plomberi,40:77:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE nyemezabuguzi y'ibikorwa bya plomberi] ]
banking,bill_balance,Mbwira nzishyura fagitire y'amafaranga angahe kuri Radio rwanda uku kwezi?,"51:63:SL:PAYMENT_COMPANY,64:73:SL:DATE",[IN:bill_balance [SL:PAYMENT_COMPANY Radio rwanda] [SL:DATE uku kwezi] ]
banking,bill_balance,Nzishyura amafaranga angahe ku mihora yose kuri Magic FM Rwanda uku kwezi?,"57:63:SL:COUNTRY,64:73:SL:DATE",[IN:bill_balance [SL:COUNTRY Rwanda] [SL:DATE uku kwezi] ]
banking,bill_balance,Ndebera ayo nsabwa kwishyura muri Rwanda Enegy Group uku kwezi,"34:52:SL:PAYMENT_COMPANY,53:62:SL:DATE",[IN:bill_balance [SL:PAYMENT_COMPANY Rwanda Enegy Group] [SL:DATE uku kwezi] ]
banking,bill_balance,Ndebera amafaranga asigaye kuri konti yanjye muri Equity,50:56:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME Equity] ]
banking,bill_balance,Ndashaka kumenya amafaranga nzakwishyura imihora ya televiziyo yanjye buri kwezi,"41:62:SL:BILL_TYPE,70:80:SL:DATE",[IN:bill_balance [SL:BILL_TYPE imihora ya televiziyo] [SL:DATE buri kwezi] ]
banking,bill_balance,Mfite kuriha amafaranga angahe kuri fagitire y'umuriro n'amazi nakoresheje uku kwezi?,"36:62:SL:BILL_TYPE,75:84:SL:DATE",[IN:bill_balance [SL:BILL_TYPE fagitire y'umuriro n'amazi] [SL:DATE uku kwezi] ]
banking,bill_balance,Fagitire y'umuriro n'amafaranga angahe?,0:18:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Fagitire y'umuriro] ]
banking,bill_balance,Fagitire y'amazi n'angahe uku kwezi?,0:16:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Fagitire y'amazi] ]
banking,bill_balance,Nshobora kumenya fagitire y'amazi n'umuriro vya kuno kwezi?,"17:43:SL:BILL_TYPE,48:58:SL:DATE",[IN:bill_balance [SL:BILL_TYPE fagitire y'amazi n'umuriro] [SL:DATE kuno kwezi] ]
banking,bill_balance,Umuriro n'amazi bifite fagitire iriko umubare w'amafaranga angana gute?,"0:7:SL:BILL_TYPE,10:15:SL:BILL_TYPE",[IN:bill_balance [SL:BILL_TYPE Umuriro] [SL:BILL_TYPE amazi] ]
banking,bill_balance,Uku kwezi twakoresheje amazi y'amafaranga angahe?,,[IN:bill_balance ]
banking,bill_balance,Wamboneye kuri fagitire tuzishyura umuriro w'amafaranga angahe uku kwezi?,"35:42:SL:BILL_TYPE,63:72:SL:DATE",[IN:bill_balance [SL:BILL_TYPE umuriro] [SL:DATE uku kwezi] ]
banking,bill_balance,Umuriro n'imihora ya televiziyo vyose nzabyishyurira amafaranga angahe?,0:31:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Umuriro n'imihora ya televiziyo] ]
banking,bill_balance,Nakwishyura amafaranga angahe ku mazi n'umuriro?,33:47:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mazi n'umuriro] ]
banking,bill_balance,Ejo Bundi narishe amafaranga angahe kuri fagitire?,0:9:SL:DATE,[IN:bill_balance [SL:DATE Ejo Bundi] ]
banking,bill_balance,Nsigaje kwishyura angahe kuri fagitire y'amazi?,30:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire y'amazi] ]
banking,bill_balance,Nzakwishyura angahe ku fagitire ya za tsinga?,23:44:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire ya za tsinga] ]
banking,bill_balance,Mfite fagitire y'amafaranga angahe kuri bya bikorwa by'intsinga?,44:63:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bikorwa by'intsinga] ]
banking,bill_balance,Wandebeye amafaranga arigombwa nishyure ?,,[IN:bill_balance ]
banking,bill_balance,Ushobora kundebera ukabona ayo ntegerezwa kwishyura?,,[IN:bill_balance ]
banking,bill_balance,waba uzi amafaranga ntegerezwa kwishyura kuri za ntsinga ?,,[IN:bill_balance ]
banking,bill_balance,Ntegerezwa kuba mfite angahe nishyure ya fagitire?,,[IN:bill_balance ]
banking,bill_balance,Buriya mbura angahe kugira marize kwishyura ya fagitire y'umuriro?,47:65:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE fagitire y'umuriro] ]
banking,bill_balance,Wambwiye fagitire yishyurwa mbere ku kwezi muri MTN,"34:42:SL:TIME,48:51:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:TIME ku kwezi] [SL:PAYMENT_COMPANY MTN] ]
banking,bill_balance,Baranyishyuza amafaranga angahe muri Rwandacom?,37:46:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Rwandacom] ]
banking,bill_balance,Buriya twakoresheje amafanga angahe kuri fagitire y'ukwezi muri Airtel?,"41:58:SL:BILL_TYPE,64:70:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE fagitire y'ukwezi] [SL:PAYMENT_COMPANY Airtel] ]
banking,bill_balance,Mfitiye fagitire y'amafaranga angahe muri Tigo?,42:46:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Tigo] ]
banking,bill_balance,Hari amafaranga nsigaye kuzabishyura kuri ya fagitire? Ni angahe?,,[IN:bill_balance ]
banking,bill_balance,Ndibaza amafaranga nayishyuye yose uku kwezi,35:44:SL:DATE,[IN:bill_balance [SL:DATE uku kwezi] ]
banking,bill_balance,Uku Kwezi nzabishura amafaranga angahe?,0:9:SL:DATE,[IN:bill_balance [SL:DATE Uku Kwezi] ]
banking,bill_balance,Amafaranga asigaye kuri fagitire nzayabishyura ubutaha,,[IN:bill_balance ]
banking,bill_balance,Iyo fagitire ya Rwanda Energy Group niyiki?,"16:22:SL:COUNTRY,23:35:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:COUNTRY Rwanda] [SL:PAYMENT_COMPANY Energy Group] ]
banking,bill_balance,Gusanisha telephone yanjye ndishyura amafaranga angahe?,,[IN:bill_balance ]
banking,bill_balance,Fagitire y'ibyo wansaniye ndishyura amafaranga angahe?,,[IN:bill_balance ]
banking,bill_balance,Mu gikoni twakoresheje gazi y'amafaranga angahe?,23:27:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE gazi] ]
banking,bill_balance,Nizahe fagitire ntarishyura nonaha?,,[IN:bill_balance ]
banking,bill_balance,Nsigaje kwishyura angahe kuri fagitire y'amazi n'umuriro?,41:56:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE amazi n'umuriro] ]
banking,bill_balance,Hasigaye kwishyura angahe kuri fagitire zose nishyurira ku kwezi?,56:64:SL:TIME,[IN:bill_balance [SL:TIME ku kwezi] ]
banking,bill_balance,Buriya nishyuzwa angahe ku mihora ya ma televizio ku kwezi?,"27:49:SL:BILL_TYPE,50:58:SL:TIME",[IN:bill_balance [SL:BILL_TYPE mihora ya ma televizio] [SL:TIME ku kwezi] ]
travel,book_flight,Mbikira tike y'indege gushika Ku Gisenyi kuva Kanombe muri Rwandair ,8:21:SL:BILL_TYPE,[IN:book_flight [SL:BILL_TYPE tike y'indege] ]
travel,book_flight,Reba aho umbikira tike kugera Bujumbura uva Kigali muri Kenya Airways,"30:39:SL:CITY_OR_PROVINCE,44:50:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:CITY_OR_PROVINCE Bujumbura] [SL:CITY_OR_PROVINCE Kigali] ]
travel,book_flight,Ushobora kumbikira itike y'indege kugera Nairobi uva Kigali muri Ethiopian Airlines?,"19:33:SL:BILL_TYPE,41:48:SL:CITY_OR_PROVINCE,53:59:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:BILL_TYPE itike y'indege] [SL:CITY_OR_PROVINCE Nairobi] [SL:CITY_OR_PROVINCE Kigali] ]
travel,book_flight, Bika tike yo kugera Kigali kuva Bujumbura muri Air Tanzania,"21:27:SL:CITY_OR_PROVINCE,33:42:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Bujumbura] ]
travel,book_flight,Mbikira itike y'indege kuva Kigali gushika Lagos muri Air Burundi,"28:34:SL:CITY_OR_PROVINCE,43:48:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Lagos] ]
travel,book_flight,Nshaka ikibanza muri Rwandair kuva Entebbe kugera mu Bugesera,,[IN:book_flight ]
travel,book_flight,Urashaka kubika ikibanza muri Rwandair kuva Kigali kugera Nairobi?,"44:50:SL:CITY_OR_PROVINCE,58:65:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Nairobi] ]
travel,book_flight,Ushobora kubona indege iva Bujumbura Kugera Kigali muri Rwandair?,"27:36:SL:CITY_OR_PROVINCE,44:50:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:CITY_OR_PROVINCE Bujumbura] [SL:CITY_OR_PROVINCE Kigali] ]
travel,book_flight,Nshakira indege kuva Addis kugera Kigali muri Rwandair,"21:26:SL:CITY_OR_PROVINCE,34:40:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:CITY_OR_PROVINCE Addis] [SL:CITY_OR_PROVINCE Kigali] ]
travel,book_flight,Wanshakiye indege kuva Kigali igera Accra muri Kenya Airways,"23:29:SL:CITY_OR_PROVINCE,36:41:SL:CITY_OR_PROVINCE",[IN:book_flight [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Accra] ]
travel,book_flight,Nzafata urugendo kuva Kigali kugera Kampala ku mafaranga ibihumbi makumyabiri itariki 8 Kanama,"22:28:SL:CITY_OR_PROVINCE,36:43:SL:CITY_OR_PROVINCE,78:94:SL:DATE",[IN:book_flight [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Kampala] [SL:DATE itariki 8 Kanama] ]
travel,book_flight,Nzagenda hanze n'indege kuva Bugesera ku cy'umweru ku mafaranga yegereje ibihumbi 36,"29:37:SL:PLACE_NAME,38:50:SL:DATE,73:84:SL:MONEY",[IN:book_flight [SL:PLACE_NAME Bugesera] [SL:DATE ku cy'umweru] [SL:MONEY ibihumbi 36] ]
travel,book_flight,Ngyiye hanze nerekeza Nairobi hanyuma Addis Ababa ku giciro gito cy'amafaranga ibihumbi 15 kuri iki cyumweru itariki 4,"22:29:SL:CITY_OR_PROVINCE,38:49:SL:CITY_OR_PROVINCE,68:90:SL:MONEY,96:118:SL:DATE",[IN:book_flight [SL:CITY_OR_PROVINCE Nairobi] [SL:CITY_OR_PROVINCE Addis Ababa] [SL:MONEY amafaranga ibihumbi 15] [SL:DATE iki cyumweru itariki 4] ]
travel,book_flight,Nzaguruka n'indege kuva Bujumbura kugera Kigali ku mafaranga y'amanyarwanda ibihumbi 10 gusa kuwa 10 Nzeri,"24:33:SL:CITY_OR_PROVINCE,41:47:SL:CITY_OR_PROVINCE,51:87:SL:MONEY,93:106:SL:DATE",[IN:book_flight [SL:CITY_OR_PROVINCE Bujumbura] [SL:CITY_OR_PROVINCE Kigali] [SL:MONEY mafaranga y'amanyarwanda ibihumbi 10] [SL:DATE kuwa 10 Nzeri] ]
travel,book_flight,Nzava Dares-Salaam ngere Kigali ku mafaranga y'amanyarwanda ibihumbi 15 itariki 2 Werurwe,"6:18:SL:CITY_OR_PROVINCE,25:31:SL:CITY_OR_PROVINCE,35:71:SL:MONEY,72:89:SL:DATE",[IN:book_flight [SL:CITY_OR_PROVINCE Dares-Salaam] [SL:CITY_OR_PROVINCE Kigali] [SL:MONEY mafaranga y'amanyarwanda ibihumbi 15] [SL:DATE itariki 2 Werurwe] ]
travel,book_flight,Wambikira tike y'indege ku gice cy'urugendo ugera Nairobi ku mafaranga ibihumbi 10?,"10:23:SL:BILL_TYPE,50:57:SL:CITY_OR_PROVINCE,61:82:SL:MONEY",[IN:book_flight [SL:BILL_TYPE tike y'indege] [SL:CITY_OR_PROVINCE Nairobi] [SL:MONEY mafaranga ibihumbi 10] ]
travel,book_flight,Mbikira itike y'indege iva Kanombe gushika mu Bugesera itariki 10 izahindukira itariki 24,"8:22:SL:BILL_TYPE,55:65:SL:DATE,79:89:SL:DATE",[IN:book_flight [SL:BILL_TYPE itike y'indege] [SL:DATE itariki 10] [SL:DATE itariki 24] ]
travel,book_flight,Mbikira itike y'indege iva Nairobi ijyenda Kigali itariki 2 Gashyantare izahindukira itariki 6 Mata,"27:34:SL:CITY_OR_PROVINCE,43:49:SL:CITY_OR_PROVINCE,50:71:SL:DATE,85:99:SL:DATE",[IN:book_flight [SL:CITY_OR_PROVINCE Nairobi] [SL:CITY_OR_PROVINCE Kigali] [SL:DATE itariki 2 Gashyantare] [SL:DATE itariki 6 Mata] ]
travel,book_flight,Mbikira itike y'indege iva Bugesera idasiba itariki 5 Mata izaryenda Addis-Ababa ikazahindukira itarike 3 Kamena ,"27:35:SL:PLACE_NAME,44:58:SL:DATE,69:80:SL:CITY_OR_PROVINCE,96:112:SL:DATE",[IN:book_flight [SL:PLACE_NAME Bugesera] [SL:DATE itariki 5 Mata] [SL:CITY_OR_PROVINCE Addis-Ababa] [SL:DATE itarike 3 Kamena] ]
travel,book_flight,Nshobora kubona ticket y'indege igenda Gisenyi ku cyumweru utaha ku mafaranga 25000 vy'amanyarwanda?,"16:31:SL:BILL_TYPE,39:46:SL:CITY_OR_PROVINCE,47:64:SL:DATE,68:83:SL:MONEY,87:99:SL:CURRENCY",[IN:book_flight [SL:BILL_TYPE ticket y'indege] [SL:CITY_OR_PROVINCE Gisenyi] [SL:DATE ku cyumweru utaha] [SL:MONEY mafaranga 25000] [SL:CURRENCY amanyarwanda] ]
travel,book_flight,Ndashaka tike y'indege izenguruka kuva Kanombe gushika Bujumbura kuva muri Gicurasi kugera muri Kanama,"39:46:SL:PLACE_NAME,55:64:SL:CITY_OR_PROVINCE,75:83:SL:DATE,96:102:SL:DATE",[IN:book_flight [SL:PLACE_NAME Kanombe] [SL:CITY_OR_PROVINCE Bujumbura] [SL:DATE Gicurasi] [SL:DATE Kanama] ]
travel,book_flight,Ndashaka tike y'indege ku mafaranga y'amanyarwanda atarenga 50000 kuva Kigali ngera Arusha ku cyumweru utaha,"9:22:SL:BILL_TYPE,23:65:SL:MONEY,71:77:SL:CITY_OR_PROVINCE,84:90:SL:CITY_OR_PROVINCE,91:102:SL:DATE",[IN:book_flight [SL:BILL_TYPE tike y'indege] [SL:MONEY ku mafaranga y'amanyarwanda atarenga 50000] [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Arusha] [SL:DATE ku cyumweru] ]
travel,book_flight,Wambikira tike y'indege inkura mu Muryi wa Kigali injyane Nairobi itariki 26 Kanama?,"43:49:SL:CITY_OR_PROVINCE,58:65:SL:CITY_OR_PROVINCE,66:83:SL:DATE",[IN:book_flight [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Nairobi] [SL:DATE itariki 26 Kanama] ]
travel,book_flight,Mbikira tike y'indege izenguruka iva mu Bugesera gushika Dares salaam itariki 13 Mutarama kugyera 20 Nyakanga,"8:21:SL:BILL_TYPE,70:89:SL:DATE,98:109:SL:DATE",[IN:book_flight [SL:BILL_TYPE tike y'indege] [SL:DATE itariki 13 Mutarama] [SL:DATE 20 Nyakanga] ]
travel,book_flight,Ndashaka mumbikire tike y'indege izenguruka inkura Bujumbura ingeze Kigali itariki 2 Gicurasi gushika 5 Kamena,"51:60:SL:CITY_OR_PROVINCE,68:74:SL:CITY_OR_PROVINCE,75:93:SL:DATE,102:110:SL:DATE",[IN:book_flight [SL:CITY_OR_PROVINCE Bujumbura] [SL:CITY_OR_PROVINCE Kigali] [SL:DATE itariki 2 Gicurasi] [SL:DATE 5 Kamena] ]
travel,book_flight,Buriya tike y'indege uva Kanombe kugera Nairobi nicyo kimwe niyo kuva Entebbe kugera Arusha?,7:20:SL:BILL_TYPE,[IN:book_flight [SL:BILL_TYPE tike y'indege] ]
travel,book_flight,Wambikira tike y'indege ihendutse yo kuva Bugesera kugera Entebbe itariki 2 Kanama izagaruka itariki 6 Nzeri ,"10:23:SL:BILL_TYPE,66:82:SL:DATE,93:108:SL:DATE",[IN:book_flight [SL:BILL_TYPE tike y'indege] [SL:DATE itariki 2 Kanama] [SL:DATE itariki 6 Nzeri] ]
travel,book_flight,Ndebera ibiciro vy'itike y'indege yo ku tariki 2 Nzeri izagaruka 7. ,"47:48:SL:NUMBER,49:54:SL:DATE",[IN:book_flight [SL:NUMBER 2] [SL:DATE Nzeri] ]
travel,book_flight,Mbikira tike y'indege iva Kigali gushika Nairobi muri Gorilland Safaris,"8:21:SL:BILL_TYPE,26:32:SL:CITY_OR_PROVINCE,41:48:SL:CITY_OR_PROVINCE,54:71:SL:PAYMENT_COMPANY",[IN:book_flight [SL:BILL_TYPE tike y'indege] [SL:CITY_OR_PROVINCE Kigali] [SL:CITY_OR_PROVINCE Nairobi] [SL:PAYMENT_COMPANY Gorilland Safaris] ]
