domain,intent,text,spans,logical_form
banking,interest_rate,Ụma ndị Opay na-enye m ọ gbagotere?,8:12:SL:PAYMENT_COMPANY,[IN:interest_rate [SL:PAYMENT_COMPANY Opay] ]
banking,interest_rate,Ụma UBA na-enye ọ karịrị nke First Bank na-enye n'ego e dobere?,"4:7:SL:BANK_NAME,29:34:SL:BANK_NAME",[IN:interest_rate [SL:BANK_NAME UBA] [SL:BANK_NAME First] ]
banking,interest_rate,Ihe dịka ụma ego ole ka First Bank na-enye kwa ọnwa?,24:34:SL:BANK_NAME,[IN:interest_rate [SL:BANK_NAME First Bank] ]
banking,interest_rate,gwa m ụma niile m nwetara n'akaụntụ m niile n'ọnwa Mee.  ,51:54:SL:DATE,[IN:interest_rate [SL:DATE Mee] ]
banking,interest_rate,Ụma ego ole ka m nwetere na akaụntụ Kuda m?,36:40:SL:PAYMENT_COMPANY,[IN:interest_rate [SL:PAYMENT_COMPANY Kuda] ]
banking,interest_rate,Ndị Fairmoney a na-enye ụma n'ego savings?,4:13:SL:PAYMENT_COMPANY,[IN:interest_rate [SL:PAYMENT_COMPANY Fairmoney] ]
banking,interest_rate,chọpụtara Palmpay na Opay nke na-aka enye ụma n'akaụntụ savings.,"10:17:SL:PAYMENT_COMPANY,21:25:SL:PAYMENT_COMPANY,48:63:SL:ACCOUNT_TYPE",[IN:interest_rate [SL:PAYMENT_COMPANY Palmpay] [SL:PAYMENT_COMPANY Opay] [SL:ACCOUNT_TYPE akaụntụ savings] ]
banking,interest_rate,Ụma ego ole ka m nwetara n'akaụntụ Palmpay m?,35:42:SL:PAYMENT_COMPANY,[IN:interest_rate [SL:PAYMENT_COMPANY Palmpay] ]
banking,interest_rate,Ụma ego ole ka ndị GTB nyere m n'ọnwa?,19:22:SL:BANK_NAME,[IN:interest_rate [SL:BANK_NAME GTB] ]
banking,interest_rate,Ụma ego ole ka ndị Palmpay nyere m na Febrụwarị?,"19:26:SL:PAYMENT_COMPANY,38:47:SL:DATE",[IN:interest_rate [SL:PAYMENT_COMPANY Palmpay] [SL:DATE Febrụwarị] ]
banking,interest_rate,Gịnị mere Ụma First Bank m jịrị dị ala?,14:24:SL:BANK_NAME,[IN:interest_rate [SL:BANK_NAME First Bank] ]
banking,interest_rate,Ụma ego ole ka ndị Heritage na-enye taa?,"19:27:SL:BANK_NAME,36:39:SL:DATE",[IN:interest_rate [SL:BANK_NAME Heritage] [SL:DATE taa] ]
banking,interest_rate,Ụma ego ole ka ndị Unity bank nyere m n'ọnwa a?,"19:24:SL:BANK_NAME,40:46:SL:DATE",[IN:interest_rate [SL:BANK_NAME Unity] [SL:DATE ọnwa a] ]
banking,interest_rate,Ndị Accion Bank e nyere ụma n'akaụntụ savings m?,"4:15:SL:BANK_NAME,30:45:SL:ACCOUNT_TYPE",[IN:interest_rate [SL:BANK_NAME Accion Bank] [SL:ACCOUNT_TYPE akaụntụ savings] ]
banking,interest_rate,"Ụma Keystone na ụma Citibank na-enye n'ego ndobe, kedụ nke kara dị elu?","4:12:SL:BANK_NAME,20:28:SL:BANK_NAME",[IN:interest_rate [SL:BANK_NAME Keystone] [SL:BANK_NAME Citibank] ]
banking,interest_rate,Ụma ego ole ka m na-enweta n'akaụntụ ego ndobe m dị na Heritage Bank?,"29:46:SL:ACCOUNT_TYPE,55:63:SL:BANK_NAME",[IN:interest_rate [SL:ACCOUNT_TYPE akaụntụ ego ndobe] [SL:BANK_NAME Heritage] ]
banking,min_payment,ego ole kachasị dị nta maka ị gote data MTN?,,[IN:min_payment ]
banking,min_payment,ego ole kachasị dị nta maka ụgwọ ụgbọ BRT m?,28:41:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ ụgbọ BRT] ]
banking,min_payment,ego ole kachasị dị nta maka ụgwọ Visa Card?,28:42:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ Visa Card] ]
banking,min_payment,kwụọ rụ m ego kachasị dị nta maka ụgwọ GOTV.,34:43:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ GOTV] ]
banking,min_payment,ego olee kachasị dị nta ị kwu maka ụgwọ inshooransi ụlọ m?,35:51:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ inshooransi] ]
banking,min_payment,tinyere m data ego ya kachasị dị nta na nọmba Glo mu,,[IN:min_payment ]
banking,min_payment,zụtara m ụgwọ oku kachasị dị nta na meter ọkụ m,9:17:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ oku] ]
banking,min_payment,ego ole kachasị dị nta maka ụgwọ Startimes m? ,28:42:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ Startimes] ]
banking,min_payment,ego ole kachasị dị nta maka ụgwọ kaadị Airtel?,28:45:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ kaadị Airtel] ]
banking,min_payment,ego ole kachasị dị nta maka imepe akaụntụ Vodafone Cash?,42:55:SL:PAYMENT_COMPANY,[IN:min_payment [SL:PAYMENT_COMPANY Vodafone Cash] ]
banking,min_payment,kedu ụgwọ kachasị dị nta M na-akwu kwa ọnwa?,,[IN:min_payment ]
banking,min_payment,ego ole kachasị dị nta e nwere ike ị jị nweta Verve kaadị ọhụrụ?,,[IN:min_payment ]
banking,min_payment,kedu ego kachasị dị nta ị kwụ ụgwọ ATM Masterkaadị ọhụrụ?,,[IN:min_payment ]
banking,min_payment,kedu ego kachasị dị nta maka ụgwọ Alert SMS na Alert Email?,,[IN:min_payment ]
banking,min_payment,kedu ego kachasị dị ala maka ụgwọ mmiri GWCL?,29:39:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ mmiri] ]
banking,min_payment,kedu ego ole kachasị dị nta maka ụgwọ I-fitness GYM?,,[IN:min_payment ]
banking,min_payment,kedu ụgwọ kasi nta m ga-akwu,,[IN:min_payment ]
banking,min_payment,kedu ụgwọ kasi nta m ga-akwu na gimnastic,,[IN:min_payment ]
banking,min_payment,kedu ọnụ ego kasi nta m ga-azuta card mtn,33:41:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE card mtn] ]
banking,min_payment,kedu ọnụ ego kasi nta m ga-eji kwụọ ụgwọ ọkụ eedc,36:49:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ ọkụ eedc] ]
banking,min_payment,kedu ego ole kasi nta m ga-akwu maka ihe ndi m zutara,,[IN:min_payment ]
banking,min_payment,kedu ego ole kasi nta m ga-eji kwụọ ụgwọ mmiri m,36:46:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ mmiri] ]
banking,min_payment,kedu ego kasi nta m ga-eji zuta gotv,,[IN:min_payment ]
banking,min_payment,gwam opekatampe ego ole m ga-akwu n'ụgwọ ọkụ m n'ọnwa a,"36:44:SL:BILL_TYPE,49:55:SL:DATE",[IN:min_payment [SL:BILL_TYPE ụgwọ ọkụ] [SL:DATE ọnwa a] ]
banking,min_payment,deputara ego kasi nta ndi water corporation ga ana m,,[IN:min_payment ]
banking,min_payment,kedu ego ole kachasi nta m ga-akwụ n'ụgwọ ụlọ ọnwa May,"37:45:SL:BILL_TYPE,51:54:SL:DATE",[IN:min_payment [SL:BILL_TYPE ụgwọ ụlọ] [SL:DATE May] ]
banking,min_payment,kedu ego kasi nta eji eme m ga-akwu maka dstv,,[IN:min_payment ]
banking,min_payment,ego ole bu opekata mpe m ga-akwu maka cable tv m,38:46:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE cable tv] ]
banking,min_payment,kedu ego ole kasi nta m ga-akwu make ụgwọ intaneti m,37:50:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ intaneti] ]
banking,min_payment,kedu opekata mpe m ga-akwu maka star time ,,[IN:min_payment ]
banking,min_payment,kedu ego ole kasi nta m ga-akwu maka ụgwọ ụlọ nkechi,"37:45:SL:BILL_TYPE,46:52:SL:PERSONAL_NAME",[IN:min_payment [SL:BILL_TYPE ụgwọ ụlọ] [SL:PERSONAL_NAME nkechi] ]
banking,min_payment,achọrọ m ima ego kasi nta m ga-akwu ,,[IN:min_payment ]
banking,min_payment,nyere m aka lere ego ole m ga-akwu n'ụgwọ ọkụ na January,"37:45:SL:BILL_TYPE,49:56:SL:DATE",[IN:min_payment [SL:BILL_TYPE ụgwọ ọkụ] [SL:DATE January] ]
banking,min_payment,deputara m opekata mpe m ga-akwụ,,[IN:min_payment ]
banking,min_payment,kedu ego ole kasi nta m ga-akwu maka ụgwọ ekwenti m,37:49:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ ekwenti] ]
banking,min_payment,achọrọ ima ego ole kasi nta m ga-akwunye,,[IN:min_payment ]
banking,min_payment,opekatampe ego ole ka m ga-akwu iji malite,,[IN:min_payment ]
banking,min_payment,kedu ego ole kasi nta m ga-akwu maka ụgwọ ọkụ ụlọ ahịa m,37:45:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ ọkụ] ]
banking,min_payment,ego ole kasi nta ka m ga-akwu maka ụgwọ mmiri m n'ọnwa ạpril,"35:45:SL:BILL_TYPE,55:60:SL:DATE",[IN:min_payment [SL:BILL_TYPE ụgwọ mmiri] [SL:DATE ạpril] ]
banking,min_payment,kedu opekatampe m ga-akwu n'ụgwọ ụlọ n'ọnwa a,"28:36:SL:BILL_TYPE,39:45:SL:DATE",[IN:min_payment [SL:BILL_TYPE ụgwọ ụlọ] [SL:DATE ọnwa a] ]
banking,min_payment,ego ole kachasi nta m ga-akwu maka ụgwọ ụlọ Chinyere,"35:43:SL:BILL_TYPE,44:52:SL:PERSONAL_NAME",[IN:min_payment [SL:BILL_TYPE ụgwọ ụlọ] [SL:PERSONAL_NAME Chinyere] ]
banking,min_payment,"""ego ole kachasi nta m ga-akwu maka ụgwọ intaneti n""""ọnwa June""","36:49:SL:BILL_TYPE,58:62:SL:DATE",[IN:min_payment [SL:BILL_TYPE ụgwọ intaneti] [SL:DATE June] ]
banking,min_payment,biko gwam opekata mpe a na akwu maka mtn luminous energy,,[IN:min_payment ]
banking,min_payment,gini bu opekata mpe ndi UBA n'enwere n'otu onwa maka ATM card m,"24:27:SL:BANK_NAME,39:47:SL:DATE",[IN:min_payment [SL:BANK_NAME UBA] [SL:DATE otu onwa] ]
banking,min_payment,ego ole kachasi nta na ngụkọta ego niile m kwesiri ikwu,,[IN:min_payment ]
banking,min_payment,ego ole kasi nta m ga-akwu maka ụgbọala m,,[IN:min_payment ]
banking,min_payment,ego ole kasi nta maka ụgwọ inshọransi ụlọ m,22:37:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ inshọransi] ]
banking,min_payment,ego ole kasi nta maka ụgwọ ọkụ m doziri,22:30:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ ọkụ] ]
banking,min_payment,ego ole kasi nta maka ụgwọ recharge card glo m,22:40:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ recharge card] ]
banking,min_payment,ego ole kachasi nta ka m ga-akwu maka izụta data,,[IN:min_payment ]
banking,min_payment,ego ole kachasi nta ka m ga-akwu maka ụgwọ mmiri m n'ọnwa February,"38:48:SL:BILL_TYPE,58:66:SL:DATE",[IN:min_payment [SL:BILL_TYPE ụgwọ mmiri] [SL:DATE February] ]
banking,min_payment,ego ole kachasi nta m ga-akwu maka ụgwọ ụlọ amaka,"35:43:SL:BILL_TYPE,44:49:SL:PERSONAL_NAME",[IN:min_payment [SL:BILL_TYPE ụgwọ ụlọ] [SL:PERSONAL_NAME amaka] ]
banking,min_payment,achọrọ m izu ugbo ala biko gwa m ego ole kasi nta nga akwunye,,[IN:min_payment ]
banking,min_payment,kedu ego ole kasi nta m ga akwu maka  ụgwọ mmiri,38:48:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ mmiri] ]
banking,min_payment,ego ole kachasi nta maka izuta ọkụ eletrik,31:42:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ọkụ eletrik] ]
banking,min_payment,ego ole kasi nta maka ụgwọ akwa m,22:31:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ akwa] ]
banking,min_payment,opekatampe ego ole ka m ga-akwu maka mmanu ụgbọala m,,[IN:min_payment ]
banking,min_payment,ego ole kasi nta ka m ga-akwu maka solar panel,35:46:SL:SHOPPING_ITEM,[IN:min_payment [SL:SHOPPING_ITEM solar panel] ]
banking,min_payment,biko gini bu ego kasi nta ana akwu kwa ọnwa maka dollar card,49:55:SL:CURRENCY,[IN:min_payment [SL:CURRENCY dollar] ]
banking,min_payment,kedu recharge kardi mtn ọnụ ego ya kasi di nta,,[IN:min_payment ]
banking,min_payment,ego ole kasi nta ka m ga-akwu maka gas jenaretọ m,,[IN:min_payment ]
banking,min_payment,ego ole kachasi nta maka ụgwọ mmiri borehole,25:35:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ mmiri] ]
banking,min_payment,ego ole bu opeka ta mpe eji enweta ATM ọhụrụ,,[IN:min_payment ]
banking,min_payment,kedu ego kasi nta m ga akwu maka akwụkwọ cheque m,,[IN:min_payment ]
banking,min_payment,ego ole kasi nta  ka m ga-akwu maka netflix ,,[IN:min_payment ]
banking,min_payment,ego ole kasi nta  ka m ga-akwu maka disney world,36:48:SL:PLACE_NAME,[IN:min_payment [SL:PLACE_NAME disney world] ]
banking,min_payment,kedu opekata mpe m ga akwunye maka izuta ụlọ ,,[IN:min_payment ]
banking,min_payment,gini bu ego kasi nta m ga-eji gbanwe debit kadi m,,[IN:min_payment ]
banking,min_payment,achọrọ m ima ego kasi nta m ga eji zuta ọkụ na AEDC,,[IN:min_payment ]
banking,min_payment,Ego ole kachasị dị nta maka iji kwu ụgwọ ụgbọelu m,,[IN:min_payment ]
banking,min_payment,Ego ole kachasị dị nta i ji kwu ụgwọ ọkụ m?,32:40:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ ọkụ] ]
banking,min_payment,Ego ole kachasị dị nta i ji kwu ụgwọ DSTV?,32:41:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ DSTV] ]
banking,min_payment,Ego ole kachasị dị nta maka ụgwọ Netflix?,28:40:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ Netflix] ]
banking,min_payment,Ege ole kachasị dị nta maka i nweta Dollar Kaadị ndị GTB?,"36:42:SL:CURRENCY,53:56:SL:BANK_NAME",[IN:min_payment [SL:CURRENCY Dollar] [SL:BANK_NAME GTB] ]
banking,min_payment,Ege ole kachasị dị nta ị kwụ ụgwọ Bolt?,29:38:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ Bolt] ]
banking,min_payment,ego ole kachasị dị nta maka ị gote data SPECTRANET?,35:50:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE data SPECTRANET] ]
banking,min_payment,ego ole kachasị dị nta maka ị kwu ụgwọ Zoomilon m?,34:47:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ Zoomilon] ]
banking,min_payment,ego ole kachasị dị nta maka ị kwu ụgwọ Uber?,34:43:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ Uber] ]
banking,min_payment,ego ole kachasị dị nta maka ị kwu ụgwọ ịntanetị Starlink m?,34:56:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ ịntanetị Starlink] ]
banking,min_payment,ego ole kachasị dị nta maka ị kwu ụgwọ LAWMA?,34:44:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ụgwọ LAWMA] ]
banking,pay_bill,Biko achọrọ m ịkwụ ụgwọ tịketi njem m,19:35:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ tịketi njem] ]
banking,pay_bill,Nyere m aka kwụọ ụgwọ kaadị kredit tupu ego m agwụ ,,[IN:pay_bill ]
banking,pay_bill,Ị nwere ike inyere m aka ka m kwụọ Madam Sally ụgwọ ọnwa,41:46:SL:PERSONAL_NAME,[IN:pay_bill [SL:PERSONAL_NAME Sally] ]
banking,pay_bill,O nwere akpụkpọ ụkwụ m kwesịrị ịkwụ ụgwọ ya ,8:20:SL:SHOPPING_ITEM,[IN:pay_bill [SL:SHOPPING_ITEM akpụkpọ ụkwụ] ]
banking,pay_bill,Site na ihe fọrọ  n'akaụntụ nwa akwụkwọ m nke Firstbank kwụọ ụgwọ tebulm zụrụ ,"20:39:SL:ACCOUNT_TYPE,46:55:SL:BANK_NAME",[IN:pay_bill [SL:ACCOUNT_TYPE akaụntụ nwa akwụkwọ] [SL:BANK_NAME Firstbank] ]
banking,pay_bill,"A zụrụ m ọtụtụ Efere na ịkọ ọhụrụ n'abalị abụọ gara aga, kwụọ ụgwọ ha","15:20:SL:SHOPPING_ITEM,24:27:SL:SHOPPING_ITEM,36:55:SL:DATE",[IN:pay_bill [SL:SHOPPING_ITEM Efere] [SL:SHOPPING_ITEM ịkọ] [SL:DATE abalị abụọ gara aga] ]
banking,pay_bill,Achọrọ m ịkwụ ụgwọ Ọrụ nka ndị a  m hụrụ n'anya ,14:26:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ Ọrụ nka] ]
banking,pay_bill,Biko gosi m ka m ga-esi kwụọ ụgwọ ngwa ahịa ndị m zụrụ ,,[IN:pay_bill ]
banking,pay_bill,Nyere m aka kwụọ ụgwọ ekwentị ụlọ m,17:29:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ekwentị] ]
banking,pay_bill,kwụọ ụgwọ Ihe oriri ndị batara na tuesday,"5:19:SL:BILL_TYPE,34:41:SL:DATE",[IN:pay_bill [SL:BILL_TYPE ụgwọ Ihe oriri] [SL:DATE tuesday] ]
banking,pay_bill,Nyere m aka ka m kwụọ ụgwọ Ịntanetị ọnwa gara aga ,"22:35:SL:BILL_TYPE,36:49:SL:DATE",[IN:pay_bill [SL:BILL_TYPE ụgwọ Ịntanetị] [SL:DATE ọnwa gara aga] ]
banking,pay_bill,Kwụọ Ụgwọ kaadị kredit Amara ,"5:22:SL:BILL_TYPE,23:28:SL:PERSONAL_NAME",[IN:pay_bill [SL:BILL_TYPE Ụgwọ kaadị kredit] [SL:PERSONAL_NAME Amara] ]
banking,pay_bill,"Ego niile m gbazitere maka ịgụ akwụkwọ, achọrọ ịkwụ ụgwọ ya ",,[IN:pay_bill ]
banking,pay_bill,O nwere ndị m kwesịrị ịkwụ ụgwọ ọrụ,,[IN:pay_bill ]
banking,pay_bill,Kwụọ ụgwọ akwụkwọ akụkọ ahụ site n'akaụntụ savings m ,35:50:SL:ACCOUNT_TYPE,[IN:pay_bill [SL:ACCOUNT_TYPE akaụntụ savings] ]
banking,pay_bill,"Achọrọ m ịkwụ ụgwọ m ji onye nwe ụlọ, ego ole ka ọ pụtara ",,[IN:pay_bill ]
banking,pay_bill,Achọrọ ka ị nyere m aka kwụọ ụgwọ ọkụ ,29:37:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ọkụ] ]
banking,pay_bill,Gaa n'ihu kwụọ ụgwọ ekwentị m,15:27:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ekwentị] ]
banking,pay_bill,ekwesịrị m ịkwụ ụgwọ ụlọ m maka afọ ọhụrụ a,16:24:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ụlọ] ]
banking,pay_bill,Gbalịa hụ na ị kwụrụ ụgwọ akwụkwọ m,21:33:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ akwụkwọ] ]
banking,pay_bill,Biko gaa n'ihu ịhụ na a kwụọ la ụgwọ ụlọ ọgwụ Nne m ,32:45:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ụlọ ọgwụ] ]
banking,pay_bill,Ọ ga-aka mma na a kwụrụ ụgwọ akwa ahụ ugbu a ,,[IN:pay_bill ]
banking,pay_bill,Ọ kwa ịma ka esi eji nyefe akwụ ụgwọ ọkụ ,32:40:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ọkụ] ]
banking,pay_bill,Biko kwụọrọ m ụgwọ akwụkwọ Michael nwa m nwoke ,"14:26:SL:BILL_TYPE,27:34:SL:PERSONAL_NAME",[IN:pay_bill [SL:BILL_TYPE ụgwọ akwụkwọ] [SL:PERSONAL_NAME Michael] ]
banking,pay_bill,Siri n'akaụntụ ndebe ego m nwere ego kwụọ ụgwọ ụlọ ,"7:24:SL:ACCOUNT_TYPE,42:50:SL:BILL_TYPE",[IN:pay_bill [SL:ACCOUNT_TYPE akaụntụ ndebe ego] [SL:BILL_TYPE ụgwọ ụlọ] ]
banking,pay_bill,Maara ma ego ọ dị na akaụntụ m ka ị kwụọ ụgwọ ekwentị ụlọ a,41:53:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ekwentị] ]
banking,pay_bill,Gbalịa ka ị hụ na a kwụrụ ụgwọ m ji ndị Nna m ,,[IN:pay_bill ]
banking,pay_bill,Ihe m chọrọ ka ịme ugbu a bụ ịkwụ ụgwọ petrolu,34:46:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ petrolu] ]
banking,pay_bill,Ị ga-enyere m aka kwụọ ụgwọ akwụkwọ m n'akaụntụ ụlọ akwụkwọ m,"23:35:SL:BILL_TYPE,40:59:SL:ACCOUNT_TYPE",[IN:pay_bill [SL:BILL_TYPE ụgwọ akwụkwọ] [SL:ACCOUNT_TYPE akaụntụ ụlọ akwụkwọ] ]
banking,pay_bill,Ọ ga-adị mma ma ịkwụọ ụgwọ ụgbọ ala ahụ ,22:35:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ụgbọ ala] ]
banking,pay_bill,Biko nwere ego nọ na akaụntụ m kwụọ ụgwọ ọkụ eletrik ,36:52:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ọkụ eletrik] ]
banking,pay_bill,Achọrọ m ịkwụ ụgwọ tịketi m,14:25:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ tịketi] ]
banking,pay_bill,Achọrọ m ka ị kwụọro m ụgwọ mmiri echi,"23:33:SL:BILL_TYPE,34:38:SL:DATE",[IN:pay_bill [SL:BILL_TYPE ụgwọ mmiri] [SL:DATE echi] ]
banking,pay_bill,"Gasi m agwụla, kwụọ ụgwọ nke ọhụrụ ",,[IN:pay_bill ]
banking,pay_bill,Ị nwere ike ị kwụrụ m ụgwọ ihe oriri a,,[IN:pay_bill ]
banking,pay_bill,kwụọ Mazi Peter ego o nyefere m na mgbede ụnyaahụ ,"5:15:SL:PERSONAL_NAME,35:41:SL:TIME,42:49:SL:DATE",[IN:pay_bill [SL:PERSONAL_NAME Mazi Peter] [SL:TIME mgbede] [SL:DATE ụnyaahụ] ]
banking,pay_bill,Achọrọ m ka ị nyere aka kwụọ ụgwọ ụlọ ọgwụ m,29:42:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ụlọ ọgwụ] ]
banking,pay_bill,"Ọ bụrụ na ugwọ ụlọ agafe la, biko kwụọ ya",10:18:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ugwọ ụlọ] ]
banking,pay_bill,Achọrọ ka ị kwụọro m ụgwọ njem ndị ụlọ ọrụ anyị site na savings akaụntụ Polaris bank m ,"21:30:SL:BILL_TYPE,56:71:SL:ACCOUNT_TYPE,72:84:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE ụgwọ njem] [SL:ACCOUNT_TYPE savings akaụntụ] [SL:BANK_NAME Polaris bank] ]
banking,pay_bill,Cheta kwụọ ụgwọ kaadị kredit m ma ya gafee echi,"11:28:SL:BILL_TYPE,43:47:SL:DATE",[IN:pay_bill [SL:BILL_TYPE ụgwọ kaadị kredit] [SL:DATE echi] ]
banking,pay_bill,Ị kwụzịrị ego njem m,10:18:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ego njem] ]
banking,pay_bill,Ụgwọ Ekwentị m agafela biko gbanwere m ya,0:12:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE Ụgwọ Ekwentị] ]
banking,pay_bill,Kwụọ ha ego mmiri site na savings akaụntụ m nke Optimus ,"26:41:SL:ACCOUNT_TYPE,48:55:SL:BANK_NAME",[IN:pay_bill [SL:ACCOUNT_TYPE savings akaụntụ] [SL:BANK_NAME Optimus] ]
banking,pay_bill,"Ego Ịntanetị dịka ọ gwụla, maara ma ị ga akwụ ụgwọ ya ugbu a ",54:60:SL:TIME,[IN:pay_bill [SL:TIME ugbu a] ]
banking,pay_bill,"Ọ bụrụ na akwụkwọ akụkọ ahụ abịa la, kwụọ ụgwọ ya",,[IN:pay_bill ]
banking,pay_bill,Nyere m aka kwụọ Oriaku Theresa ụgwọ nkuzi ya.,"17:31:SL:PERSONAL_NAME,32:42:SL:BILL_TYPE",[IN:pay_bill [SL:PERSONAL_NAME Oriaku Theresa] [SL:BILL_TYPE ụgwọ nkuzi] ]
banking,pay_bill,Si na kọrent akaụntụ m kwụọ Calista ụgwọ ọnwa.,"6:20:SL:ACCOUNT_TYPE,28:35:SL:PERSONAL_NAME",[IN:pay_bill [SL:ACCOUNT_TYPE kọrent akaụntụ] [SL:PERSONAL_NAME Calista] ]
banking,pay_bill,Maara ma ego ndenye aha ihe onyonyo m ọ gafee la ka ịgbanwe ya ,,[IN:pay_bill ]
banking,pay_bill,Gwa m ka m ga-esi kwụ ugwọ akwụkwọ m,22:34:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ugwọ akwụkwọ] ]
banking,pay_bill,Achọrọ m ịkwụ ego ahụ mgbazitere maka agụmakwụkwọ ,,[IN:pay_bill ]
banking,pay_bill,Chọpụta ma ịga esi na Opay akaụntụ m kwụọ ndị ọrụ ubi atọ ahụ ụgwọ ọrụ ha,"22:26:SL:PAYMENT_COMPANY,54:57:SL:NUMBER",[IN:pay_bill [SL:PAYMENT_COMPANY Opay] [SL:NUMBER atọ] ]
banking,pay_bill,Kedụ ka m ga-esi kwụ ụgwọ petrolu,21:33:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ petrolu] ]
banking,pay_bill,Biko kwụọ ụgwọ nri ndị ahụ m zụtara,10:18:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ nri] ]
banking,pay_bill,Achọrọ m ịkwụ ụgwọ ọrụ nka ndị a bụ sọ mma ,14:26:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ụgwọ ọrụ nka] ]
banking,pay_bill,"I kwụọla ụtụ m n'izu a, biko kwụọ ya ",,[IN:pay_bill ]
banking,pay_bill,Ọ di mfe ịkwụ ego nri m riri na Immaculate họtelu ,32:49:SL:HOTEL_NAME,[IN:pay_bill [SL:HOTEL_NAME Immaculate họtelu] ]
banking,pay_bill,"Oge m ga-eji kwụọ ụgwọ ego  m gbazitere e ruo la, gbalịa kwụọ ya ",,[IN:pay_bill ]
banking,pay_bill,Kwụọ ụgwọ ehi ahụ anyị zụrụ ụnyaahụ na Ariaria,"28:35:SL:DATE,39:46:SL:PLACE_NAME",[IN:pay_bill [SL:DATE ụnyaahụ] [SL:PLACE_NAME Ariaria] ]
banking,pay_bill,"Igbe akwa m emebi sịe la, achọrọ m ịkwụ ụgwọ nke ọhụrụ ",0:9:SL:SHOPPING_ITEM,[IN:pay_bill [SL:SHOPPING_ITEM Igbe akwa] ]
