domain,intent,text,spans,logical_form,xtreme-up,source_language
kitchen_and_dining,confirm_reservation,"I made a reservation on the 10th of September, so you should check it out because it's late","0:11:SL:CALENDAR_EVENT,22:50:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE fukki fan ci weeru Sàttunbar] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: fukki fan ci weeru Sàttunbar,wol
kitchen_and_dining,confirm_reservation,please note that my reservation for the 2nd of September has been confirmed,"20:31:SL:CALENDAR_EVENT,43:66:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE ñaari fan ci weeru Suwe] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: ñaari fan ci weeru Suwe,wol
kitchen_and_dining,confirm_reservation,check if my reservation on Khadija's behalf has been confirmed,57:64:SL:PERSONAL_NAME,[IN:confirm_reservation [SL:PERSONAL_NAME Khadija] ],PERSONAL_NAME: Khadija,wol
kitchen_and_dining,confirm_reservation,my reservation was meant to be clear,,[IN:confirm_reservation ],,wol
kitchen_and_dining,confirm_reservation,i wanted to check if my reservation was confirmed,,[IN:confirm_reservation ],,wol
kitchen_and_dining,confirm_reservation,I'm not sure if my reservation for the morning around 8pm has been confirmed,48:51:SL:TIME,[IN:confirm_reservation [SL:TIME 20h] ],TIME: 20h,wol
kitchen_and_dining,confirm_reservation,check if my reservation at the ONOMO hotel has been rescheduled for the night before 23h,"49:60:SL:HOTEL_NAME,61:75:SL:DATE,79:82:SL:TIME",[IN:confirm_reservation [SL:HOTEL_NAME ONOMO hotel] [SL:DATE suba  ci guddi] [SL:TIME 23h] ],HOTEL_NAME: ONOMO hotel $$ DATE: suba  ci guddi $$ TIME: 23h,wol
kitchen_and_dining,confirm_reservation,I was surprised that my reservation at the Novotel at 10pm was confirmed,"52:59:SL:HOTEL_NAME,60:64:SL:DATE,65:68:SL:TIME",[IN:confirm_reservation [SL:HOTEL_NAME Novotel] [SL:DATE suba] [SL:TIME 22h] ],HOTEL_NAME: Novotel $$ DATE: suba $$ TIME: 22h,wol
kitchen_and_dining,confirm_reservation,I would like to know if my reservation at the Novotel for 10:00 has been confirmed,"67:74:SL:HOTEL_NAME,75:79:SL:DATE,80:83:SL:TIME",[IN:confirm_reservation [SL:HOTEL_NAME Novotel] [SL:DATE suba] [SL:TIME 22h] ],HOTEL_NAME: Novotel $$ DATE: suba $$ TIME: 22h,wol
kitchen_and_dining,confirm_reservation,please allow me to fulfill the reservation I made this evening at around 6 pm,"26:37:SL:CALENDAR_EVENT,48:60:SL:DATE,69:72:SL:TIME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE tey ci ngoon] [SL:TIME 18h] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: tey ci ngoon $$ TIME: 18h,wol
kitchen_and_dining,confirm_reservation,I really needed you to confirm my reservation for the 19h at King Fahd,"45:56:SL:CALENDAR_EVENT,65:68:SL:TIME,72:82:SL:HOTEL_NAME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:TIME 19h] [SL:HOTEL_NAME King Fahad] ],CALENDAR_EVENT: reserwasioŋ $$ TIME: 19h $$ HOTEL_NAME: King Fahad,wol
kitchen_and_dining,confirm_reservation,I have to confirm my reservation made on the sixteenth of january,"19:30:SL:CALENDAR_EVENT,41:83:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE fukki fan ak juróom-benn ci weeru Saawiyéé] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: fukki fan ak juróom-benn ci weeru Saawiyéé,wol
kitchen_and_dining,confirm_reservation,check to see if the Demba reservation was confirmed yesterday morning between 6 and 7 pm,"34:45:SL:CALENDAR_EVENT,46:51:SL:PERSONAL_NAME,55:65:SL:DATE,74:77:SL:TIME,81:84:SL:TIME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:PERSONAL_NAME Demba] [SL:DATE ginaw suba] [SL:TIME 18h] [SL:TIME 19h] ],CALENDAR_EVENT: reserwasioŋ $$ PERSONAL_NAME: Demba $$ DATE: ginaw suba $$ TIME: 18h $$ TIME: 19h,wol
kitchen_and_dining,confirm_reservation,meet me because Fatim's reservation for the morning from 8pm to 9pm was confirmed,"33:38:SL:PERSONAL_NAME,56:59:SL:TIME,63:66:SL:TIME",[IN:confirm_reservation [SL:PERSONAL_NAME Fatim] [SL:TIME 20h] [SL:TIME 21h] ],PERSONAL_NAME: Fatim $$ TIME: 20h $$ TIME: 21h,wol
kitchen_and_dining,confirm_reservation,check if my reservation made on the 17th of july is valid,"12:23:SL:CALENDAR_EVENT,35:73:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE fukk fan ak juróom-ñaar ci weeru Julet] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: fukk fan ak juróom-ñaar ci weeru Julet,wol
kitchen_and_dining,confirm_reservation,Please confirm my reservation for this evening at 5pm at the Wonderfood restaurant,"36:47:SL:CALENDAR_EVENT,58:61:SL:DATE,74:77:SL:TIME,90:100:SL:RESTAURANT_NAME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE tey] [SL:TIME 17h] [SL:RESTAURANT_NAME Wonderfood] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: tey $$ TIME: 17h $$ RESTAURANT_NAME: Wonderfood,wol
kitchen_and_dining,confirm_reservation,I want to confirm my reservation at the ONOMO hotel tonight,"23:34:SL:CALENDAR_EVENT,41:52:SL:HOTEL_NAME,53:65:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:HOTEL_NAME ONOMO hotel] [SL:DATE tey ci guddi] ],CALENDAR_EVENT: reserwasioŋ $$ HOTEL_NAME: ONOMO hotel $$ DATE: tey ci guddi,wol
kitchen_and_dining,confirm_reservation,check if Modu's reservation for November 2nd has been cancelled,"30:34:SL:PERSONAL_NAME,39:66:SL:DATE",[IN:confirm_reservation [SL:PERSONAL_NAME Modu] [SL:DATE ñaari fan ci weeru Nowàmbar] ],PERSONAL_NAME: Modu $$ DATE: ñaari fan ci weeru Nowàmbar,wol
kitchen_and_dining,confirm_reservation,because my reservation is free,,[IN:confirm_reservation ],,wol
kitchen_and_dining,confirm_reservation,please check to see if my reservation for the 20th of May will be valid,"35:46:SL:CALENDAR_EVENT,54:81:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE ñaari fukki fan ci weeru Me] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: ñaari fukki fan ci weeru Me,wol
kitchen_and_dining,confirm_reservation,because my reservation for the tenth of September was confirmed,"5:16:SL:CALENDAR_EVENT,27:56:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE fukki fan ci weeru  Sàttunbar] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: fukki fan ci weeru  Sàttunbar,wol
kitchen_and_dining,confirm_reservation,look at me carefully because we confirmed the reservation of the Fatu for the morning at around 22h,"47:51:SL:PERSONAL_NAME,55:59:SL:DATE,71:74:SL:TIME",[IN:confirm_reservation [SL:PERSONAL_NAME Fatu] [SL:DATE suba] [SL:TIME 22h] ],PERSONAL_NAME: Fatu $$ DATE: suba $$ TIME: 22h,wol
kitchen_and_dining,confirm_reservation,I want you to check with me because the reservation I made today for Chicken Master at 7pm will be cancelled,"55:69:SL:RESTAURANT_NAME,73:76:SL:TIME",[IN:confirm_reservation [SL:RESTAURANT_NAME Chicken Master] [SL:TIME 19h] ],RESTAURANT_NAME: Chicken Master $$ TIME: 19h,wol
kitchen_and_dining,confirm_reservation,I made my reservation on a Sunday in June at 6pm,"18:29:SL:CALENDAR_EVENT,56:68:SL:DATE,73:76:SL:TIME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE weeru   Suwe] [SL:TIME 18h] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: weeru   Suwe $$ TIME: 18h,wol
kitchen_and_dining,confirm_reservation,I have confirmed my reservation for July 1st at 8pm,"21:32:SL:CALENDAR_EVENT,44:69:SL:DATE,74:77:SL:TIME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE wenn fan ci weeru   Sulet] [SL:TIME 20h] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: wenn fan ci weeru   Sulet $$ TIME: 20h,wol
kitchen_and_dining,confirm_reservation,I have confirmed my reservation for April 30 at 22:00,"21:32:SL:CALENDAR_EVENT,44:73:SL:DATE,78:81:SL:TIME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE fanweer fan ci weeru    Awril] [SL:TIME 22h] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: fanweer fan ci weeru    Awril $$ TIME: 22h,wol
kitchen_and_dining,confirm_reservation,look at me if the Amadu reservation has been renewed,28:33:SL:PERSONAL_NAME,[IN:confirm_reservation [SL:PERSONAL_NAME Amadu] ],PERSONAL_NAME: Amadu,wol
kitchen_and_dining,confirm_reservation,Please confirm my reservation at the Plancha restaurant at 5pm,"21:32:SL:CALENDAR_EVENT,49:56:SL:RESTAURANT_NAME,57:61:SL:DATE,65:68:SL:TIME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:RESTAURANT_NAME Plancha] [SL:DATE suba] [SL:TIME 17h] ],CALENDAR_EVENT: reserwasioŋ $$ RESTAURANT_NAME: Plancha $$ DATE: suba $$ TIME: 17h,wol
kitchen_and_dining,confirm_reservation,you should have looked at me because my reservation for today at 22h will be cancelled,"28:39:SL:CALENDAR_EVENT,50:53:SL:TIME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:TIME 22h] ],CALENDAR_EVENT: reserwasioŋ $$ TIME: 22h,wol
kitchen_and_dining,confirm_reservation,I wanted to make my reservation today between 6 and 8 pm at the Good Rade restaurant,"51:54:SL:TIME,58:61:SL:TIME,75:84:SL:RESTAURANT_NAME",[IN:confirm_reservation [SL:TIME 18h] [SL:TIME 20h] [SL:RESTAURANT_NAME Good Rade] ],TIME: 18h $$ TIME: 20h $$ RESTAURANT_NAME: Good Rade,wol
kitchen_and_dining,confirm_reservation,pay attention because the Basiru reservation has been cancelled,36:42:SL:PERSONAL_NAME,[IN:confirm_reservation [SL:PERSONAL_NAME Basiru] ],PERSONAL_NAME: Basiru,wol
kitchen_and_dining,confirm_reservation,check whether the reservation made by Khadim between 20h and 21h has been confirmed,"28:33:SL:PERSONAL_NAME,46:49:SL:TIME,53:56:SL:TIME",[IN:confirm_reservation [SL:PERSONAL_NAME Xadim] [SL:TIME 20h] [SL:TIME 21h] ],PERSONAL_NAME: Xadim $$ TIME: 20h $$ TIME: 21h,wol
kitchen_and_dining,confirm_reservation,check whether Mustafa's reservation for 21h has been confirmed,"37:45:SL:PERSONAL_NAME,56:59:SL:TIME",[IN:confirm_reservation [SL:PERSONAL_NAME Moustafa] [SL:TIME 21h] ],PERSONAL_NAME: Moustafa $$ TIME: 21h,wol
kitchen_and_dining,confirm_reservation,please confirm that the reservation made by Fatima for the morning between 22h and 23h is still valid,"33:39:SL:PERSONAL_NAME,44:48:SL:DATE,57:60:SL:TIME,64:67:SL:TIME",[IN:confirm_reservation [SL:PERSONAL_NAME Fatima] [SL:DATE suba] [SL:TIME 22h] [SL:TIME 23h] ],PERSONAL_NAME: Fatima $$ DATE: suba $$ TIME: 22h $$ TIME: 23h,wol
kitchen_and_dining,confirm_reservation,I have to check if my reservation has been cancelled,,[IN:confirm_reservation ],,wol
kitchen_and_dining,confirm_reservation,look at me carefully because the Pathé reservation has been confirmed,"25:36:SL:CALENDAR_EVENT,37:42:SL:PERSONAL_NAME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:PERSONAL_NAME Pathé] ],CALENDAR_EVENT: reserwasioŋ $$ PERSONAL_NAME: Pathé,wol
kitchen_and_dining,confirm_reservation,I got a reservation from Amadu at the King Fahad restaurant,"13:24:SL:CALENDAR_EVENT,28:33:SL:PERSONAL_NAME,51:61:SL:HOTEL_NAME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:PERSONAL_NAME Amadu] [SL:HOTEL_NAME King Fahad] ],CALENDAR_EVENT: reserwasioŋ $$ PERSONAL_NAME: Amadu $$ HOTEL_NAME: King Fahad,wol
kitchen_and_dining,confirm_reservation,Please meet me as I have a reservation today at 18h at the restaurant La Solution on Parcelle U26,"32:43:SL:CALENDAR_EVENT,44:47:SL:DATE,48:51:SL:TIME,65:76:SL:RESTAURANT_NAME,85:97:SL:PLACE_NAME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE tey] [SL:TIME 18h] [SL:RESTAURANT_NAME La Solution] [SL:PLACE_NAME Parcelle U26] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: tey $$ TIME: 18h $$ RESTAURANT_NAME: La Solution $$ PLACE_NAME: Parcelle U26,wol
kitchen_and_dining,confirm_reservation,tell me if my reservation for two days in may will be valid,"17:28:SL:CALENDAR_EVENT,39:60:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE ñaari fan ci weeru Me] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: ñaari fan ci weeru Me,wol
kitchen_and_dining,confirm_reservation,please check if my reservation for July 10th has been cancelled,"22:33:SL:CALENDAR_EVENT,44:68:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE fukki fan ci weeru Julet] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: fukki fan ci weeru Julet,wol
kitchen_and_dining,confirm_reservation,please check whether the reservation of the Senate has been renewed,37:44:SL:PERSONAL_NAME,[IN:confirm_reservation [SL:PERSONAL_NAME Seynabu] ],PERSONAL_NAME: Seynabu,wol
kitchen_and_dining,confirm_reservation,I made a reservation at La Cabane du Pêcheur for 7pm the next morning,"38:58:SL:RESTAURANT_NAME,59:63:SL:DATE,67:70:SL:TIME",[IN:confirm_reservation [SL:RESTAURANT_NAME La Cabane du Pêcheur] [SL:DATE suba] [SL:TIME 19h] ],RESTAURANT_NAME: La Cabane du Pêcheur $$ DATE: suba $$ TIME: 19h,wol
kitchen_and_dining,confirm_reservation,look at me please because the reservation is today at 18h the room has been reopened,"41:44:SL:TIME,48:52:SL:RESTAURANT_NAME",[IN:confirm_reservation [SL:TIME 18h] [SL:RESTAURANT_NAME Xaly] ],TIME: 18h $$ RESTAURANT_NAME: Xaly,wol
kitchen_and_dining,confirm_reservation,"help me to check the reservation of the restaurant ""Modu"" in Jolof Chicken","43:47:SL:PERSONAL_NAME,54:67:SL:RESTAURANT_NAME",[IN:confirm_reservation [SL:PERSONAL_NAME Modu] [SL:RESTAURANT_NAME Jolof Chicken] ],PERSONAL_NAME: Modu $$ RESTAURANT_NAME: Jolof Chicken,wol
kitchen_and_dining,confirm_reservation,I made a reservation at Tacos de Lyon,31:44:SL:RESTAURANT_NAME,[IN:confirm_reservation [SL:RESTAURANT_NAME Tacos de Lyon] ],RESTAURANT_NAME: Tacos de Lyon,wol
kitchen_and_dining,confirm_reservation,I would like to confirm my reservation at the Novotel,52:59:SL:HOTEL_NAME,[IN:confirm_reservation [SL:HOTEL_NAME Novotel] ],HOTEL_NAME: Novotel,wol
kitchen_and_dining,confirm_reservation,look at me carefully because my reservation for 6 o'clock this morning has been cancelled,"45:49:SL:DATE,53:56:SL:TIME",[IN:confirm_reservation [SL:DATE suba] [SL:TIME 18h] ],DATE: suba $$ TIME: 18h,wol
kitchen_and_dining,confirm_reservation,check if my reservation for the 10th of July is still valid,"18:29:SL:CALENDAR_EVENT,41:68:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE fukki fan  ci weeru   Sulet] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: fukki fan  ci weeru   Sulet,wol
kitchen_and_dining,confirm_reservation,please tell me yes or no because my reservation for two days in December will be cancelled,"34:45:SL:CALENDAR_EVENT,56:82:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE ñaari fan ci weer Desàmbar] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: ñaari fan ci weer Desàmbar,wol
kitchen_and_dining,confirm_reservation,I made a reservation for King Fahd today at 9 pm,"32:42:SL:HOTEL_NAME,50:53:SL:TIME",[IN:confirm_reservation [SL:HOTEL_NAME King Fahad] [SL:TIME 21h] ],HOTEL_NAME: King Fahad $$ TIME: 21h,wol
kitchen_and_dining,confirm_reservation,check the reservation made in the morning at Ouest Resto because it is not open anymore,"8:19:SL:CALENDAR_EVENT,29:33:SL:DATE,37:48:SL:RESTAURANT_NAME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE suba] [SL:RESTAURANT_NAME Ouest Resto] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: suba $$ RESTAURANT_NAME: Ouest Resto,wol
kitchen_and_dining,confirm_reservation,check if there is a reservation for Tacos de Lyon,29:42:SL:RESTAURANT_NAME,[IN:confirm_reservation [SL:RESTAURANT_NAME Tacos de Lyon] ],RESTAURANT_NAME: Tacos de Lyon,wol
kitchen_and_dining,confirm_reservation,because Khady's reservation is not free,17:22:SL:PERSONAL_NAME,[IN:confirm_reservation [SL:PERSONAL_NAME Khady] ],PERSONAL_NAME: Khady,wol
kitchen_and_dining,confirm_reservation,i want you to look at me my reservation has been confirmed,,[IN:confirm_reservation ],,wol
kitchen_and_dining,confirm_reservation,in October he made a reservation to see me because he was re-elected,3:11:SL:DATE,[IN:confirm_reservation [SL:DATE Oktoobar] ],DATE: Oktoobar,wol
kitchen_and_dining,confirm_reservation,check if my reservation for February has been cancelled,"16:27:SL:CALENDAR_EVENT,42:59:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE weeru   Feweriyéé] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: weeru   Feweriyéé,wol
kitchen_and_dining,confirm_reservation,i wanted to confirm the reservation made in january,"22:33:SL:CALENDAR_EVENT,44:59:SL:DATE",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:DATE weeru  Saawiyéé] ],CALENDAR_EVENT: reserwasioŋ $$ DATE: weeru  Saawiyéé,wol
kitchen_and_dining,confirm_reservation,c my reservation at the restaurant Jolof Chicken,"5:16:SL:CALENDAR_EVENT,40:53:SL:RESTAURANT_NAME",[IN:confirm_reservation [SL:CALENDAR_EVENT reserwasioŋ] [SL:RESTAURANT_NAME Jolof Chicken] ],CALENDAR_EVENT: reserwasioŋ $$ RESTAURANT_NAME: Jolof Chicken,wol
kitchen_and_dining,confirm_reservation,complied with a reservation made at the WonderFood restaurant,41:51:SL:RESTAURANT_NAME,[IN:confirm_reservation [SL:RESTAURANT_NAME WonderFood] ],RESTAURANT_NAME: WonderFood,wol
kitchen_and_dining,confirm_reservation,Please confirm reservation made today at 20h at Tacos de Lyon,"39:42:SL:TIME,46:59:SL:RESTAURANT_NAME",[IN:confirm_reservation [SL:TIME 20h] [SL:RESTAURANT_NAME Tacos de Lyon] ],TIME: 20h $$ RESTAURANT_NAME: Tacos de Lyon,wol
kitchen_and_dining,confirm_reservation,I made my reservation this morning around 9 o'clock,"34:45:SL:DATE,55:57:SL:TIME",[IN:confirm_reservation [SL:DATE tey ci suba] [SL:TIME 9h] ],DATE: tey ci suba $$ TIME: 9h,wol
kitchen_and_dining,confirm_reservation,I'd like to see if my reservation at Good Rade for this afternoon is still there,58:67:SL:RESTAURANT_NAME,[IN:confirm_reservation [SL:RESTAURANT_NAME Good Rade] ],RESTAURANT_NAME: Good Rade,wol
kitchen_and_dining,confirm_reservation,because lima was reserved what could be,,[IN:confirm_reservation ],,wol
kitchen_and_dining,confirm_reservation,i'm not sure because the palaces i reserved yesterday at 18h are still open,57:60:SL:TIME,[IN:confirm_reservation [SL:TIME 18h] ],TIME: 18h,wol
banking,freeze_account,i don't want to see any transfers being made to my account,,[IN:freeze_account ],,wol
banking,freeze_account,please tell me about my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,block all the money that goes through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,you kissed my cheek,,[IN:freeze_account ],,wol
banking,freeze_account,change my account to account,,[IN:freeze_account ],,wol
banking,freeze_account,I'm glad you like it,,[IN:freeze_account ],,wol
banking,freeze_account,I was so excited that I was able to hang my donkey on the tree,,[IN:freeze_account ],,wol
banking,freeze_account,to make a plan to get my account banned,,[IN:freeze_account ],,wol
banking,freeze_account,all transfers to the account are immediately cancelled,,[IN:freeze_account ],,wol
banking,freeze_account,it's so easy that no money is spent to access my account,,[IN:freeze_account ],,wol
banking,freeze_account,check all transactions that are going to go through the bank account,,[IN:freeze_account ],,wol
banking,freeze_account,check if my account has been banned,,[IN:freeze_account ],,wol
banking,freeze_account,I was so worried that my bank account was blocked,,[IN:freeze_account ],,wol
banking,freeze_account,hold my account,,[IN:freeze_account ],,wol
banking,freeze_account,I did everything possible to keep my account secure,,[IN:freeze_account ],,wol
banking,freeze_account,I've only ever made one transfer through my account,,[IN:freeze_account ],,wol
banking,freeze_account,block all transactions that go through my account,,[IN:freeze_account ],,wol
banking,freeze_account,complete a transaction through the bank account,,[IN:freeze_account ],,wol
banking,freeze_account,stop all transactions that go through the account,,[IN:freeze_account ],,wol
banking,freeze_account,no transfer is made to the account,,[IN:freeze_account ],,wol
banking,freeze_account,cancel all transfers through my account,,[IN:freeze_account ],,wol
banking,freeze_account,no fraudulent transactions were made through my bank account,3:7:SL:NUMBER,[IN:freeze_account [SL:NUMBER been] ],NUMBER: been,wol
banking,freeze_account,my account is a pleasure,,[IN:freeze_account ],,wol
banking,freeze_account,my account is checked,,[IN:freeze_account ],,wol
banking,freeze_account,transactions that go through my account are not to be reported to me,,[IN:freeze_account ],,wol
banking,freeze_account,he wants you to block all transactions through my account,,[IN:freeze_account ],,wol
banking,freeze_account,I have to close my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,I don't want any transfer through my account,,[IN:freeze_account ],,wol
banking,freeze_account,I don't want to see any transactions on my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,as far as I know I don't want any transactions through my account,,[IN:freeze_account ],,wol
banking,freeze_account,you have to inform me of all transactions that go through my account,,[IN:freeze_account ],,wol
banking,freeze_account,check how to make all transfers through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,look how you managed to block transactions through my account,,[IN:freeze_account ],,wol
banking,freeze_account,because you have betrayed my trust,,[IN:freeze_account ],,wol
banking,freeze_account,if there is a chance they will hang my account on the bench,,[IN:freeze_account ],,wol
banking,freeze_account,my client would like to be treated as soon as possible,,[IN:freeze_account ],,wol
banking,freeze_account,now how do you want to close my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,see if there is anything I can do to close my account now,,[IN:freeze_account ],,wol
banking,freeze_account,my accountant is happy to be here as soon as possible,,[IN:freeze_account ],,wol
banking,freeze_account,i don't want to see transactions going through my account,,[IN:freeze_account ],,wol
banking,freeze_account,My husband wants to be married,,[IN:freeze_account ],,wol
banking,freeze_account,check how to do to cancel all transfers through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,you have made me the source of my joy,24:33:SL:ACCOUNT_TYPE,[IN:freeze_account [SL:ACCOUNT_TYPE kont bànk] ],ACCOUNT_TYPE: kont bànk,wol
banking,freeze_account,please tell me my account is safe,16:35:SL:ACCOUNT_TYPE,[IN:freeze_account [SL:ACCOUNT_TYPE kont bànk déncukaay] ],ACCOUNT_TYPE: kont bànk déncukaay,wol
banking,freeze_account,I hope you will come to us as soon as possible.,,[IN:freeze_account ],,wol
banking,freeze_account,I'll be happy to block any transfers to my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,I've been working on a plan to get my account suspended,,[IN:freeze_account ],,wol
banking,freeze_account,I'm not even sure if there's a transfer on my account,9:13:SL:NUMBER,[IN:freeze_account [SL:NUMBER benn] ],NUMBER: benn,wol
banking,freeze_account,I was so worried that no money was in my account,,[IN:freeze_account ],,wol
banking,freeze_account,stop all transactions from the bank account in France,58:64:SL:COUNTRY,[IN:freeze_account [SL:COUNTRY France] ],COUNTRY: France,wol
banking,freeze_account,look what i have to do now that my account is closed,,[IN:freeze_account ],,wol
banking,freeze_account,now hold my bank account like this,,[IN:freeze_account ],,wol
banking,freeze_account,look at the plan I made to get my account closed as soon as possible,,[IN:freeze_account ],,wol
banking,freeze_account,a transfer through my account,0:4:SL:NUMBER,[IN:freeze_account [SL:NUMBER benn] ],NUMBER: benn,wol
banking,freeze_account,a transaction that goes through my account is not allowed,,[IN:freeze_account ],,wol
banking,freeze_account,a transaction that was made on my bank account,0:4:SL:NUMBER,[IN:freeze_account [SL:NUMBER benn] ],NUMBER: benn,wol
banking,freeze_account,check the transactions that were going through my account,,[IN:freeze_account ],,wol
banking,freeze_account,check all transactions through my account on the account,43:62:SL:ACCOUNT_TYPE,[IN:freeze_account [SL:ACCOUNT_TYPE kont bànk déncukaay] ],ACCOUNT_TYPE: kont bànk déncukaay,wol
banking,freeze_account,I'm not surprised that a transaction was made through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,I pray that you will be released to us soon.,,[IN:freeze_account ],,wol
banking,freeze_account,my client is very happy to see us as soon as possible,,[IN:freeze_account ],,wol
banking,freeze_account,transfers through a bank account are meant to be completely anonymous,,[IN:freeze_account ],,wol
banking,freeze_account,i want you to check the transactions through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,I don't want any money transferred to my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,i don't want to see any transactions going through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,as much as i don't want to see any transactions going through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,I have to stop all transfers from going through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,let me see how fast the bank transfers go through my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,see how it works to delete transactions from my bank account,,[IN:freeze_account ],,wol
banking,freeze_account,because you have blocked my bank account for any further transactions,,[IN:freeze_account ],,wol
banking,freeze_account,they have stolen my happiness,,[IN:freeze_account ],,wol
banking,freeze_account,my account is happy to be closed soon,,[IN:freeze_account ],,wol
banking,freeze_account,and now he wants to anoint me with his rod of iron.,,[IN:freeze_account ],,wol
banking,freeze_account,look at me how I can do to my bank account now,,[IN:freeze_account ],,wol
banking,freeze_account,he would rather be found guilty than be condemned,,[IN:freeze_account ],,wol
banking,freeze_account,I want to see my church condemned as quickly as possible.,,[IN:freeze_account ],,wol
banking,freeze_account,I am ready to be crucified for my glory.,,[IN:freeze_account ],,wol
banking,freeze_account,all transfers through my account are welcome to be made immediately,,[IN:freeze_account ],,wol
banking,freeze_account,I'm going to have my account closed now,,[IN:freeze_account ],,wol
banking,freeze_account,help me to get my account back,,[IN:freeze_account ],,wol
travel,timezone,tell me what is the cost of the montenegro,34:44:SL:CITY_OR_PROVINCE,[IN:timezone [SL:CITY_OR_PROVINCE Montenegro] ],CITY_OR_PROVINCE: Montenegro,wol
travel,timezone,what type of fuel is used in saint lucia,35:46:SL:COUNTRY,[IN:timezone [SL:COUNTRY Saint Lucia] ],COUNTRY: Saint Lucia,wol
travel,timezone,why did you tell me to go to Samoa,39:46:SL:COUNTRY,[IN:timezone [SL:COUNTRY Samowaa] ],COUNTRY: Samowaa,wol
travel,timezone,see the list of airports in San Marino,24:34:SL:COUNTRY,[IN:timezone [SL:COUNTRY San Marino] ],COUNTRY: San Marino,wol
