domain,intent,text,spans,logical_form
travel,timezone,xoolal ma fiso oreeru wa Guam,25:29:SL:COUNTRY,[IN:timezone [SL:COUNTRY Guam] ]
travel,timezone,fiso oreer bi wa India di jëfandikoo la bëgga xam,17:22:SL:COUNTRY,[IN:timezone [SL:COUNTRY India] ]
travel,timezone,ban fiso oreer la wa Irlaand di jëfandikoo,21:28:SL:COUNTRY,[IN:timezone [SL:COUNTRY Irlaand] ]
travel,timezone,so deme réewu Islaand ban fiso oreer lañuy jëfandikoo,14:21:SL:COUNTRY,[IN:timezone [SL:COUNTRY Islaand] ]
travel,timezone,ban fiso oreer mo nekk Kaasakestaan,23:35:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kaasakestaan] ]
travel,timezone,fiso oreeru Kamerun la soxla woon xam,12:19:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kamerun] ]
travel,timezone,Kiribati la bëgg nga wax ma seen fiso oreern,0:8:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kiribati] ]
travel,timezone,ndax xam nga fiso oreeru Korwaasi,25:33:SL:COUNTRY,[IN:timezone [SL:COUNTRY Korwaasi] ]
travel,timezone,dimalima nga wax ma fiso oreeru Kore gu Bëj-saalum,32:50:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kore gu Bëj-saalum] ]
travel,timezone,lan mooy fiso oreeru Kore gu Bëj-saalum,21:39:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kore gu Bëj-saalum] ]
travel,timezone,wax ma fiso oreer bi wa Endoneesi di jëfandikoo,24:33:SL:COUNTRY,[IN:timezone [SL:COUNTRY Endoneesi] ]
travel,timezone,ndax man nga ma wax fiso oreeru Maleesi,32:39:SL:COUNTRY,[IN:timezone [SL:COUNTRY Maleesi] ]
travel,timezone,ban fiso oreer lañuy jëfandikoo Miyanmaar,32:41:SL:COUNTRY,[IN:timezone [SL:COUNTRY Miyanmaar] ]
travel,timezone,lan mooy fiso oreeru wa Filipiin,24:32:SL:COUNTRY,[IN:timezone [SL:COUNTRY Filipiin] ]
travel,timezone,ban fiso oreer mo nekk Singapoor,23:32:SL:COUNTRY,[IN:timezone [SL:COUNTRY Singapoor] ]
travel,timezone,ci ban fiso oreer lay nekk suma tukke Taaylaand,38:47:SL:COUNTRY,[IN:timezone [SL:COUNTRY Taaylaand] ]
travel,timezone,suma deme Nepaal ci ban fiso oreer lay nekk,10:16:SL:COUNTRY,[IN:timezone [SL:COUNTRY Nepaal] ]
travel,timezone,ndax xam nga fiso oreer ba nekk Iraak,32:37:SL:COUNTRY,[IN:timezone [SL:COUNTRY Iraak] ]
travel,timezone,fiso oreeru Kataar la bëgg nga xamal ma,12:18:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kataar] ]
travel,timezone,wax ma ban fiso oreer mo nekk Araabi Sawdit,30:43:SL:COUNTRY,[IN:timezone [SL:COUNTRY Araabi Sawdit] ]
travel,timezone,Yaman la bëggoon xam seen fiso oreer,0:5:SL:COUNTRY,[IN:timezone [SL:COUNTRY Yaman] ]
travel,timezone,wax ma ngella ban fiso oreer lañuy  jëfandikoo Israayil,47:55:SL:COUNTRY,[IN:timezone [SL:COUNTRY Israayil] ]
travel,timezone,fiso oreer bi ñuy jëfandikoo Palestiin la bëgg nga wax ma,29:38:SL:COUNTRY,[IN:timezone [SL:COUNTRY Palestiin] ]
travel,timezone,lan mooy fiso oreeru wa Afganistaan,24:35:SL:COUNTRY,[IN:timezone [SL:COUNTRY Afganistaan] ]
travel,timezone,xam nga ban fiso oreer lañuy ca jëfandikoo  Banglaades,44:54:SL:COUNTRY,[IN:timezone [SL:COUNTRY Banglaades] ]
travel,timezone,Mongoli ban fiso oreer lañuy  jëfandikoo,0:7:SL:COUNTRY,[IN:timezone [SL:COUNTRY Mongoli] ]
travel,timezone,lan mooy fiso oreeru Ooŋ Koŋ,21:28:SL:CITY_OR_PROVINCE,[IN:timezone [SL:CITY_OR_PROVINCE Ooŋ Koŋ] ]
travel,timezone,man nga ma xamal fiso bi réew mi di Sapoŋ di jëfandikoo,36:41:SL:COUNTRY,[IN:timezone [SL:COUNTRY Sapoŋ] ]
travel,timezone,réewu Siin ci ban fiso oreer lañu tënku,6:10:SL:COUNTRY,[IN:timezone [SL:COUNTRY Siin] ]
travel,timezone,réewu Faraas  ci ban fiso oreer la tënku,6:12:SL:COUNTRY,[IN:timezone [SL:COUNTRY Faraas] ]
travel,timezone,ndax xam nga ci ban fiso oreer la wa Nikaraaguwa tënku,37:48:SL:COUNTRY,[IN:timezone [SL:COUNTRY Nikaraaguwa] ]
travel,timezone,so deme Benesuwela ci ban fiso oreer ngay tënku,8:18:SL:COUNTRY,[IN:timezone [SL:COUNTRY Benesuwela] ]
travel,timezone,ci ban fiso oreer la wa réewu Guwaatemala tënku,30:41:SL:COUNTRY,[IN:timezone [SL:COUNTRY Guwaatemala] ]
travel,timezone,ban ci fiso oreer yi la wa  Ciili di jëfandikoo,28:33:SL:COUNTRY,[IN:timezone [SL:COUNTRY Ciili] ]
travel,timezone,fiso oreer ba ñu jëfandikoo ca réewum Kosta Riika la bëgga xam,38:49:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kosta Riika] ]
travel,timezone,ndax xam nga ci ban fiso oreer la réew mi di Bahamas tënku,45:52:SL:COUNTRY,[IN:timezone [SL:COUNTRY Bahamas] ]
travel,timezone,ci ban fiso oreer la wa Ayiti nekk,24:29:SL:COUNTRY,[IN:timezone [SL:COUNTRY Ayiti] ]
travel,timezone,xoolal fiso oreer bi wa Uruguwaay di jëfandikoo,24:33:SL:COUNTRY,[IN:timezone [SL:COUNTRY Uruguwaay] ]
travel,timezone,fiso oreer ban la réewu Olaand di jëfandikoo,24:30:SL:COUNTRY,[IN:timezone [SL:COUNTRY Olaand] ]
travel,timezone,lan mooy fiso oreeru Kamerun,21:28:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kamerun] ]
travel,timezone,lan mooy fiso oreeru  Kiribati,22:30:SL:COUNTRY,[IN:timezone [SL:COUNTRY Kiribati] ]
travel,timezone,lan mooy fiso oreeru  Korwaasi,22:30:SL:COUNTRY,[IN:timezone [SL:COUNTRY Korwaasi] ]
travel,timezone,lan mooy fiso oreeru  Armeeni,22:29:SL:COUNTRY,[IN:timezone [SL:COUNTRY Armeeni] ]
travel,timezone,lan mooy fiso oreeru  Aserbayjaan,22:33:SL:COUNTRY,[IN:timezone [SL:COUNTRY Aserbayjaan] ]
travel,timezone,lan mooy fiso oreeru  Belaarus,22:30:SL:COUNTRY,[IN:timezone [SL:COUNTRY Belaarus] ]
travel,timezone,lan mooy fiso oreeru Beljik,21:27:SL:COUNTRY,[IN:timezone [SL:COUNTRY Beljik] ]
travel,timezone,Bosni Hersegowin lan mooy seen fiso oreer,0:16:SL:COUNTRY,[IN:timezone [SL:COUNTRY Bosni Hersegowin] ]
travel,timezone,suma nekke Bulgaari lan mooy seen fiso oreer,11:19:SL:COUNTRY,[IN:timezone [SL:COUNTRY Bulgaari] ]
travel,timezone,Burkina Faso ban  fiso oreer mo fa nekk,0:12:SL:COUNTRY,[IN:timezone [SL:COUNTRY Burkina Faso] ]
travel,timezone,ban  fiso oreer mo ne  Buruundi,23:31:SL:COUNTRY,[IN:timezone [SL:COUNTRY Buruundi] ]
travel,timezone,Malawi la bëgga xam seen  fiso oreer,0:6:SL:COUNTRY,[IN:timezone [SL:COUNTRY Malawi] ]
travel,timezone,fiso oreeru  Maleesi la  bëgga xam,13:20:SL:COUNTRY,[IN:timezone [SL:COUNTRY Maleesi] ]
travel,timezone,ndax xam nga fiso oreeru Mali,25:29:SL:COUNTRY,[IN:timezone [SL:COUNTRY Mali] ]
travel,timezone,wax ma lan mooy fiso oreeru Malt,28:32:SL:CITY_OR_PROVINCE,[IN:timezone [SL:CITY_OR_PROVINCE Malt] ]
travel,timezone,fiso oreeru Marok la bëgga nga wax ma,12:17:SL:COUNTRY,[IN:timezone [SL:COUNTRY Marok] ]
travel,timezone,wax ma fiso oreeru Miyanmaar,19:28:SL:COUNTRY,[IN:timezone [SL:COUNTRY Miyanmaar] ]
travel,timezone,Moldaawi lan mooy seen fiso oreer,0:8:SL:COUNTRY,[IN:timezone [SL:COUNTRY Moldaawi] ]
travel,timezone,ndax mun nga ma xamal fiso oreeru Monaako,34:41:SL:CITY_OR_PROVINCE,[IN:timezone [SL:CITY_OR_PROVINCE Monaako] ]
travel,timezone,wax ma lan mooy fiso oreeru Senegaal,28:36:SL:COUNTRY,[IN:timezone [SL:COUNTRY Senegaal] ]
travel,timezone,lan mooy fiso oreeru Albaani,21:28:SL:COUNTRY,[IN:timezone [SL:COUNTRY Albaani] ]
travel,timezone,lan mooy fiso oreeru  réewu Almaañ,28:34:SL:COUNTRY,[IN:timezone [SL:COUNTRY Almaañ] ]
travel,timezone,lan mooy fiso oreeru  Andoor,22:28:SL:COUNTRY,[IN:timezone [SL:COUNTRY Andoor] ]
travel,timezone,fiso bi ñuy jëfandikoo Almaañ la bëgga xam,23:29:SL:COUNTRY,[IN:timezone [SL:COUNTRY Almaañ] ]
banking,transactions,wonn ma transacsioŋ yi ma mujje def ci wéer,,[IN:transactions ]
banking,transactions,sama transacsioŋ yi ma  jota def la bëgga  xam,,[IN:transactions ]
banking,transactions,wann ma bépp transacsioŋ bu ma jota gen a ci diir bi ñu weesu,,[IN:transactions ]
banking,transactions,ñaata ci xaalis la depaase ci fann yi ñu weesu,30:46:SL:DATE,[IN:transactions [SL:DATE fann yi ñu weesu] ]
banking,transactions,ndax mun nga ma xoolal ñaata transacsioŋ la def ci sama kart wisa bi tey,69:72:SL:DATE,[IN:transactions [SL:DATE tey] ]
banking,transactions,ñaati ci xaalis la depaase ci Supermarse ba,,[IN:transactions ]
banking,transactions,xoolal ñaata transacsioŋ la def bi ma nekk ca oteel,,[IN:transactions ]
banking,transactions,xoolal ma wirement bi mujje def ci ñaata la tollu,,[IN:transactions ]
banking,transactions,wann ma fukki transacsioŋ yi ma mujje def ci wéer wi,"8:13:SL:NUMBER,45:52:SL:DATE",[IN:transactions [SL:NUMBER fukki] [SL:DATE wéer wi] ]
banking,transactions,ñaata ci xaalis la genne ci sama transacsioŋ bi mujj,,[IN:transactions ]
banking,transactions,ndax mun nga fexe ba wonn ba  sama transacsioŋ yi mujje de,,[IN:transactions ]
banking,transactions,xoolal ma depaas yi ma def ci altine ji,30:36:SL:DATE,[IN:transactions [SL:DATE altine] ]
banking,transactions,ñaata ci xaalis la genne ci sama kont bi ci talaata weesu,44:57:SL:DATE,[IN:transactions [SL:DATE talaata weesu] ]
banking,transactions,wonn ma bépp wirement bu ma def ci allarba ji,35:45:SL:DATE,[IN:transactions [SL:DATE allarba ji] ]
banking,transactions,géstul ma sama depaas yi ma def ci alxames ci ñaata la tollu,35:42:SL:DATE,[IN:transactions [SL:DATE alxames] ]
banking,transactions,ubbil sama applicasion Orabank nga xoolal ma ñaata transacsioŋ la fa jota def ci wéer wi ñu nekk,"23:30:SL:BANK_NAME,81:96:SL:DATE",[IN:transactions [SL:BANK_NAME Orabank] [SL:DATE wéer wi ñu nekk] ]
banking,transactions,xoolal ma transacsioŋ yi ma def ci sama kont UBA bi,45:48:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME UBA] ]
banking,transactions,ñaata transacsioŋ la def ci sama kont BOA,38:41:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME BOA] ]
banking,transactions,ñaata ci xaalis la genne ci sama transacsioŋ bi ma def démb,55:59:SL:DATE,[IN:transactions [SL:DATE démb] ]
banking,transactions,wann ma transacsioŋ yi mujje def ci sama kont BHS bi,46:49:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME BHS] ]
banking,transactions,wonn ma wirement ci ma jëkka def ci sama kont BICIS bi,41:51:SL:ACCOUNT_TYPE,[IN:transactions [SL:ACCOUNT_TYPE kont BICIS] ]
banking,transactions,xoolal yan transfert la jëkka def ci sama kont BIS bi,47:50:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME BIS] ]
banking,transactions,jàppalema ma giss wirement yi ma jota def ci sama kont bank bi,,[IN:transactions ]
banking,transactions,wonn sama transacsioŋ yi ma jota def ci ñaari wéer yi mujj,40:58:SL:DATE,[IN:transactions [SL:DATE ñaari wéer yi mujj] ]
banking,transactions,xoolal ma lan la mujje jénd ci sama kart bànk  bi,,[IN:transactions ]
banking,transactions,géstul ma ñaata ci xaalis la jota genne ci sama kont,,[IN:transactions ]
banking,transactions,xoolal lan mujje jénd ci sama kart bi,,[IN:transactions ]
banking,transactions,géstul ma ñaata wirement la jota def ci wéeru Saawiyéé bi,40:54:SL:DATE,[IN:transactions [SL:DATE wéeru Saawiyéé] ]
banking,transactions,wonn ma bépp wirement bu ma jota def ci wéeru   Feweriyéé bi,48:57:SL:DATE,[IN:transactions [SL:DATE Feweriyéé] ]
banking,transactions,wann ma fukki transacsioŋ yi ma mujje def ci wéeru  Awril bi,52:57:SL:DATE,[IN:transactions [SL:DATE Awril] ]
banking,transactions,ñaata la jota def ci sama kart bi ci wéeru   Me bi,45:47:SL:DATE,[IN:transactions [SL:DATE Me] ]
banking,transactions,ndax man nga ma wonn sama wirement yi ci Suwe bi yépp,41:45:SL:DATE,[IN:transactions [SL:DATE Suwe] ]
banking,transactions,xoolal ma yan wirement la jëkka def ci wéeru Sulet bi,39:50:SL:DATE,[IN:transactions [SL:DATE wéeru Sulet] ]
banking,transactions,wirement yi ma def ci wéeru Ut bi yépp la bëgg nga wonn ma,22:30:SL:DATE,[IN:transactions [SL:DATE wéeru Ut] ]
banking,transactions,xoolal transacsioŋ yi ma mujje def ci sama kart CBAO ci wéeru Sàttunbar,"48:52:SL:BANK_NAME,56:71:SL:DATE",[IN:transactions [SL:BANK_NAME CBAO] [SL:DATE wéeru Sàttunbar] ]
banking,transactions,wann sama wirement bànkeer yi ci fukki fann yi jëkk ci wéeru Oktoobar bi,33:69:SL:DATE,[IN:transactions [SL:DATE fukki fann yi jëkk ci wéeru Oktoobar] ]
banking,transactions,wann bépp transacsioŋ bu ma jota gen a ci Nowàmbar bi,42:50:SL:DATE,[IN:transactions [SL:DATE Nowàmbar] ]
banking,transactions,ndax mun nga fexe ba wonn ba  sama transacsioŋ yi mujje ci Desàmbar bi ñu genn,59:67:SL:DATE,[IN:transactions [SL:DATE Desàmbar] ]
banking,transactions,ndax mun nga ma gennel bépp transacsioŋ bu ma def ci Tabaski bi,53:60:SL:CALENDAR_EVENT,[IN:transactions [SL:CALENDAR_EVENT Tabaski] ]
banking,transactions,wonn ma ñatti transacsioŋ yi ma jota def diganté démb ak tey,41:60:SL:DATE,[IN:transactions [SL:DATE diganté démb ak tey] ]
banking,transactions,jàppaleme wann sama transacsioŋ bànkeer yi,,[IN:transactions ]
banking,transactions,xoolal ma ñaata transacsioŋ la jota def ci wéer wi ñu nekk,43:58:SL:DATE,[IN:transactions [SL:DATE wéer wi ñu nekk] ]
banking,transactions,ndax mun nga ma xoolal sama  ñeenti wirement yi jëkk ci att bi,"29:35:SL:NUMBER,56:62:SL:DATE",[IN:transactions [SL:NUMBER ñeenti] [SL:DATE att bi] ]
banking,transactions,koppar yi ma jota depaase ci wéer bi la bëgga xam ci ñaata la tollu,,[IN:transactions ]
banking,transactions,ñaata transacsioŋ la def diganté Saawiyéé ak Me,"33:41:SL:DATE,45:47:SL:DATE",[IN:transactions [SL:DATE Saawiyéé] [SL:DATE Me] ]
banking,transactions,jox ma liist transacsioŋ yi ma def ci sama kont BHS bi,48:51:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME BHS] ]
banking,transactions,xoolal sama transacsioŋ yi nu mu tollu bi jénd rawitayment,,[IN:transactions ]
banking,transactions,wonn ma transacsioŋ yi def ci sama kart CBAO ci fukki fann yi weesu,40:44:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME CBAO] ]
banking,transactions,wax ma ngella ñaata transacsioŋ la jota def ci ñaari fan yi weesu,47:65:SL:DATE,[IN:transactions [SL:DATE ñaari fan yi weesu] ]
banking,transactions,wax ma transacsioŋ yi ma def ci juróom-ñetti fann yi weesu ci ñaata la tollu,32:58:SL:DATE,[IN:transactions [SL:DATE juróom-ñetti fann yi weesu] ]
banking,transactions,wonn wirement bànkeer yi ma jota def ci juroom-benn fann yi weesu,40:65:SL:DATE,[IN:transactions [SL:DATE juroom-benn fann yi weesu] ]
banking,transactions,ñaata ci ay koppar na depaase ci transacsioŋ yi ma def ci wéer wi,58:65:SL:DATE,[IN:transactions [SL:DATE wéer wi] ]
banking,transactions,wann ma transacsioŋ yi jota def ci sama kart Ecobank bi,45:52:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Ecobank] ]
banking,transactions,wonn ma ñaata transacsioŋ la def bi ndugg ci korite gi,45:51:SL:CALENDAR_EVENT,[IN:transactions [SL:CALENDAR_EVENT korite] ]
banking,transactions,xoolal ma li ma mujje jénd ci sama kart bànk bi,,[IN:transactions ]
banking,transactions,xoolal ma li ma jëkka jénd ci sama kart kuran bi,35:45:SL:ACCOUNT_TYPE,[IN:transactions [SL:ACCOUNT_TYPE kart kuran] ]
banking,transactions,ndax mun nga ma wonn transacsioŋ yi ma jëkka def ci sama kart BICIS,62:67:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME BICIS] ]
banking,transactions,wonn ma fukki transacsioŋ yi ma mujje def ci ñaari wéer yi weesu,"8:13:SL:NUMBER,45:64:SL:DATE",[IN:transactions [SL:NUMBER fukki] [SL:DATE ñaari wéer yi weesu] ]
banking,transactions,wann ma ñetti wirement bànkeer yi ma mujje def ci wéeru Awril bi,"8:13:SL:NUMBER,50:61:SL:DATE",[IN:transactions [SL:NUMBER ñetti] [SL:DATE wéeru Awril] ]
banking,transactions,xoolal ma transacsioŋ yi ma def ci sama kont Ecobank bi ci simen bi ñu genn,"10:21:SL:CALENDAR_EVENT,45:52:SL:BANK_NAME,59:75:SL:DATE",[IN:transactions [SL:CALENDAR_EVENT transacsioŋ] [SL:BANK_NAME Ecobank] [SL:DATE simen bi ñu genn] ]
banking,transactions,Wann ma bépp transacsioŋ bu ma massa def ci wéer wi,44:51:SL:DATE,[IN:transactions [SL:DATE wéer wi] ]
banking,transactions,bëggoon na nga wax ma ñaata transacsioŋ la def ci wéeru Ut bi,50:58:SL:DATE,[IN:transactions [SL:DATE wéeru Ut] ]
banking,transactions,dama bëggoon xam wirement yi ma jota def ci fukki fann yi mujj ci att mi,,[IN:transactions ]
banking,transactions,koppar yi ma  depaase ci sama transacsioŋ bi mujj ci ñaata la tollu,,[IN:transactions ]
banking,transactions,wann transacsioŋ yi ma mujje def démb ci guddi,"33:37:SL:DATE,41:46:SL:TIME",[IN:transactions [SL:DATE démb] [SL:TIME guddi] ]
banking,transactions,ndax  xaalis bi nekk sama kart wisa dafa jeex;,,[IN:transactions ]
banking,transactions,wonn xam transacsioŋ yi ma def ci kart Mastercarb bi,,[IN:transactions ]
banking,transactions,xoolal ma ñaata transacsioŋ la def wéeru awril bi ci sama kart BCEAO,"41:46:SL:DATE,63:68:SL:BANK_NAME",[IN:transactions [SL:DATE awril] [SL:BANK_NAME BCEAO] ]
banking,transactions,ndax mun nga ma wonn sama transacsioŋ ci wéeru Korite bi,41:56:SL:DATE,[IN:transactions [SL:DATE wéeru Korite bi] ]
banking,transactions,wonn ma transacsioŋ yi ma def bërkë-démb,30:40:SL:DATE,[IN:transactions [SL:DATE bërkë-démb] ]
banking,transactions,ñaata transacsioŋ la def diganté bërkë-démb ay tey,25:50:SL:DATE,[IN:transactions [SL:DATE diganté bërkë-démb ay tey] ]
banking,transactions,wonn ma bépp transacsioŋ bu ma def ci sama tukki bu mujj,,[IN:transactions ]
banking,transactions,transacsioŋ yi def bi may woyaase Paris la bëgga giss,34:39:SL:CITY_OR_PROVINCE,[IN:transactions [SL:CITY_OR_PROVINCE Paris] ]
banking,transactions,xoolal li ma depaase ci ñaata lay tollu ngella,,[IN:transactions ]
banking,transactions,wonn ma liist u transacsioŋ yi ma def ci simen bi,41:49:SL:DATE,[IN:transactions [SL:DATE simen bi] ]
banking,transactions,ñaata la depaase ci wallum ndund ci wéer wi ñu nekk,36:43:SL:DATE,[IN:transactions [SL:DATE wéer wi] ]
banking,transactions,wonn ma transacsioŋ yi ma mujje def démb,36:40:SL:DATE,[IN:transactions [SL:DATE démb] ]
banking,transactions,mun na giss bépp transacsioŋ bu ma jota def ci sama kart BOA bi,57:60:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME BOA] ]
banking,transactions,xoolal ma transacsioŋ yi ma jota def ci Kart UBA ci ñaata lay tollu,45:48:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME UBA] ]
banking,transactions,xoolal ci ban transacsioŋ la gën a depaase xaalis,,[IN:transactions ]
kitchen_and_dining,restaurant_suggestion,wonn ma sama transacsioŋ bi epp li ma genne xaalis ci wéer bi,54:61:SL:DATE,[IN:restaurant_suggestion [SL:DATE wéer bi] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga bërëb bu mucc ayib bu ma man a reere,44:49:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD reere] ]
kitchen_and_dining,restaurant_suggestion,ban bërëb bu mucc ayib la mun a reer,32:36:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD reer] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga restorant bu bakkane bu ma man a reere,46:51:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD reere] ]
kitchen_and_dining,restaurant_suggestion,amo benn restorant bu bakkane bo may digal ma reere fa,46:51:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD reere] ]
kitchen_and_dining,restaurant_suggestion,"dama xiif lool, ban restorant nga may digal",,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,xiif lool la def ban restorant  nga digal ngir ma reere fa,50:55:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD reere] ]
kitchen_and_dining,restaurant_suggestion,ban restorant  la war a mën a reer suba ci ak jàmm,30:34:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD reer] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga benn restorant bu bakkane bu ma man a jénde pizza,57:62:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD pizza] ]
kitchen_and_dining,restaurant_suggestion,ban restorant la man a ame tacos bu neex,27:32:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD tacos] ]
kitchen_and_dining,restaurant_suggestion,fan lañu man a lekke lu bakkane ci dëkk bi,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,ci ban restorant lañu mun a lekke lu neex,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,ban restorant bu bakkane nga may xeelal,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,xoolal ma restorant bu mucc ayib bu ma man a lekke,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,yan xeetu restorant ño gëna bakkane ci Ndakaru,39:46:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE Ndakaru] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga ay restorant yu bakkane fi ci Ndakaru,43:50:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE Ndakaru] ]
kitchen_and_dining,restaurant_suggestion,suma namme  lekk lu neex ban bërëb bu mucc ayib  nga may digal,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,lu neex la namme lekk ban restorant nga may  xeelal,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga ab restorant Marokkaan bu bakkane bir Ndakaru,51:58:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE Ndakaru] ]
kitchen_and_dining,restaurant_suggestion,fan la man a reere tay ci guddi,"13:18:SL:MEAL_PERIOD,19:22:SL:DATE,26:31:SL:TIME",[IN:restaurant_suggestion [SL:MEAL_PERIOD reere] [SL:DATE tay] [SL:TIME guddi] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga ab restorant Italaan bu mucc ayib bu ma mana lekke,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,xoolal ma ab restorant siinuya buy jaay lekk yu neex,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga ab béréb bu lekkukaay bu bakkane fi ci Paris,52:57:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE Paris] ]
kitchen_and_dining,restaurant_suggestion,fan la war a dem su fekke dama bëgga lekk lu tubabe te neex,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,lu neex la namma reere ban restorant nga may digal,17:22:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD reere] ]
kitchen_and_dining,restaurant_suggestion,ci ban béréb la man a dem suma namme lekk lu mucc ayib,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,fan la restorant yu neex yi nekk ci Siin,36:40:SL:COUNTRY,[IN:restaurant_suggestion [SL:COUNTRY Siin] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga ay restorant yu mucc ayib ci Paris,42:47:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE Paris] ]
kitchen_and_dining,restaurant_suggestion,yan restorant ño gën a neex ay ñam fi ci Farass,41:47:SL:COUNTRY,[IN:restaurant_suggestion [SL:COUNTRY Farass] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga ab restorant bu bakkane Sapoŋ,37:42:SL:COUNTRY,[IN:restaurant_suggestion [SL:COUNTRY Sapoŋ] ]
kitchen_and_dining,restaurant_suggestion,ci ban bérébu bu lekkukaay la war a dem suma namme lekk gu neex te sell,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,Ban retorant mo am dibi bu neex fi ci Ndakaru,38:45:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE Ndakaru] ]
kitchen_and_dining,restaurant_suggestion,ci ban restorant la man a ame lekk gu bakkane ca  Wiyetnaam,50:59:SL:COUNTRY,[IN:restaurant_suggestion [SL:COUNTRY Wiyetnaam] ]
kitchen_and_dining,restaurant_suggestion,xamoo benn restorant bu neex bo may digal fi ci Banglaades,"6:10:SL:NUMBER,48:58:SL:COUNTRY",[IN:restaurant_suggestion [SL:NUMBER benn] [SL:COUNTRY Banglaades] ]
kitchen_and_dining,restaurant_suggestion,xoolal ma  ab restorant gu mucc ayib fi ci Singapoor,43:52:SL:COUNTRY,[IN:restaurant_suggestion [SL:COUNTRY Singapoor] ]
kitchen_and_dining,restaurant_suggestion,yan restorant ño gën a neex lekk ca  Tirki,37:42:SL:COUNTRY,[IN:restaurant_suggestion [SL:COUNTRY Tirki] ]
kitchen_and_dining,restaurant_suggestion,ndax xam nga ab restorant bu bakkane guy jaay pizza fi ci Kataar,"46:51:SL:DISH_OR_FOOD,58:64:SL:CITY_OR_PROVINCE",[IN:restaurant_suggestion [SL:DISH_OR_FOOD pizza] [SL:CITY_OR_PROVINCE Kataar] ]
kitchen_and_dining,restaurant_suggestion,jàppalema ma séet restorant bu mucc ayib ci Ndakaru,44:51:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE Ndakaru] ]
kitchen_and_dining,restaurant_suggestion,"xiif lool la def, ban restorant nga may digal",,[IN:restaurant_suggestion ]
