domain,intent,text,spans,logical_form
banking,pay_bill,Ningependa kufanya malipo ya bili ya maji kwa kutumia akaunti yangu ya M-pesa.,"29:41:SL:BILL_TYPE,71:77:SL:PAYMENT_COMPANY",[IN:pay_bill [SL:BILL_TYPE bili ya maji] [SL:PAYMENT_COMPANY M-pesa] ]
banking,pay_bill,Nahitaji kulipia bili ya chakula cha mchana katika mgahawa wa Gulf.,"25:43:SL:MEAL_PERIOD,62:66:SL:RESTAURANT_NAME",[IN:pay_bill [SL:MEAL_PERIOD chakula cha mchana] [SL:RESTAURANT_NAME Gulf] ]
banking,pay_bill,Tafadhali lipa bili yangu ya mwezi uliopita kwa ajili ya huduma ya kusafisha bwawa langu la kuogea.,29:43:SL:DATE,[IN:pay_bill [SL:DATE mwezi uliopita] ]
banking,pay_bill,Je naweza kulipa bili ya ada ya huduma ya ukarabati wa paa langu kupitia akaunti ya NMB benki?,"17:58:SL:BILL_TYPE,84:87:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE bili ya ada ya huduma ya ukarabati wa paa] [SL:BANK_NAME NMB] ]
banking,pay_bill,Lipa bili yangu ya bima ya gari yangu kwa njia ya Tigo-pesa.,"5:31:SL:BILL_TYPE,50:59:SL:PAYMENT_COMPANY",[IN:pay_bill [SL:BILL_TYPE bili yangu ya bima ya gari] [SL:PAYMENT_COMPANY Tigo-pesa] ]
banking,pay_bill,Nisaidie kufanya malipo ya bili ya umeme kupitia njia ya mtandao.,27:40:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE bili ya umeme] ]
banking,pay_bill,Ninahitaji Kulipa bili ya bima yangu ya huduma za dharura.,18:30:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE bili ya bima] ]
banking,pay_bill,Unaweza kunisaidia kufanya malipo ya bima ya nyumba yangu kwenye benki ya AMANA.,74:79:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME AMANA] ]
banking,pay_bill,Nawezaje kulipa bili ya umeme ya mwezi uliopita kwa njia ya benki?,"16:29:SL:BILL_TYPE,33:47:SL:DATE",[IN:pay_bill [SL:BILL_TYPE bili ya umeme] [SL:DATE mwezi uliopita] ]
banking,pay_bill,Nahitaji kulipia bili ya chakula kwa njia ya simu katika mgahawa wa shishi food.,"17:32:SL:BILL_TYPE,68:79:SL:RESTAURANT_NAME",[IN:pay_bill [SL:BILL_TYPE bili ya chakula] [SL:RESTAURANT_NAME shishi food] ]
banking,pay_bill,Je ninaweza Kulipa bili yangu ya usafiri kupitia AZAM pesa?,"19:40:SL:BILL_TYPE,49:58:SL:PAYMENT_COMPANY",[IN:pay_bill [SL:BILL_TYPE bili yangu ya usafiri] [SL:PAYMENT_COMPANY AZAM pesa] ]
banking,pay_bill, Ningependa kufanya malipo ya bili katika hoteli ya Tanga-beach.,52:63:SL:HOTEL_NAME,[IN:pay_bill [SL:HOTEL_NAME Tanga-beach] ]
banking,pay_bill,Tafadhali nisaidie kufanya malipo ya bili katika hospitali ya MUHIMBILI kwa ajili ya matibabu.,,[IN:pay_bill ]
banking,pin_change,Naomba ubadilishe neno la siri  kwenye akaunti yangu ya Yetu microfiance benki na liwe nelsn@simon,56:72:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Yetu microfiance] ]
banking,pin_change,"""""""Nataka kubadilisha neno la siri  kwenye programu yangu ya nbc benki kuwa 85764""","61:64:SL:BANK_NAME,76:81:SL:NUMBER",[IN:pin_change [SL:BANK_NAME nbc] [SL:NUMBER 85764] ]
banking,pin_change,"Badilisha neno la siri kwenye akaunti yangu ya   halo pesa kuwa  zambia54, tafadhali",49:58:SL:PAYMENT_COMPANY,[IN:pin_change [SL:PAYMENT_COMPANY halo pesa] ]
banking,pin_change,Nataka kubadilisha neno la siri kwenye akaunti yangu ya moneygram kuwa 875keith,56:65:SL:PAYMENT_COMPANY,[IN:pin_change [SL:PAYMENT_COMPANY moneygram] ]
banking,pin_change,"""Tafadhali  nisaidie kubadilisha neno la siri kwenye programu yangu ya  western union kuwa Q23@.""""""",72:85:SL:PAYMENT_COMPANY,[IN:pin_change [SL:PAYMENT_COMPANY western union] ]
banking,pin_change,Badilisha neno la siri kwenye akaunti yangu ya Barclays  benki liwe ni sojuk3432%,"47:55:SL:BANK_NAME,76:80:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Barclays] [SL:NUMBER 3432] ]
banking,pin_change,Badilisha  neno la siri kwenye programu yangu digital wallet kuwa 8659,66:70:SL:NUMBER,[IN:pin_change [SL:NUMBER 8659] ]
banking,pin_change,"""Tafadhali  nisaidie kubadilisha neno la siri kwenye akaunti yangu ya benki ya kilimanjaro cooperative kuwa 765.""""""","79:102:SL:BANK_NAME,108:111:SL:NUMBER",[IN:pin_change [SL:BANK_NAME kilimanjaro cooperative] [SL:NUMBER 765] ]
banking,pin_change,Nataka kubadilisha neno la siri kwenye programu ya Guardian benki  liwe 738#,51:59:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Guardian] ]
banking,pin_change,badilisha neno la siri kwenye akaunti yangu ya mufindi community benki liwe ni swamwl656,47:64:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME mufindi community] ]
banking,pin_change,Tafadhali badilisha neno la siri kwenye programu yangu Access benki liwe ni 09&&,55:61:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Access] ]
banking,pin_change, badilisha neno la siri  kwenye  akaunti yangu ya  centenary benki kuwa  nelsondigital%#  ,51:60:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME centenary] ]
banking,pin_change,Nisaidie kubadilisha neno la siri kwenye programu yangu ya Finca microfianance benki liwe  0054,"59:78:SL:BANK_NAME,91:95:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Finca microfianance] [SL:NUMBER 0054] ]
banking,pin_change,""" badilisha neno la siri  kwenye  akaunti yangu ya benki ya kingdom limited  kuwa  sheli23#$""""  """,60:75:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME kingdom limited] ]
banking,pin_change,Naomba ubadilishe neno la siri  kwenye akaunti  yangu ya Tandahimba Community benki liwe @siphula.com,57:77:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Tandahimba Community] ]
banking,pin_change,""" badilisha neno la siri  kwenye  akaunti yangu ya  IC benki  kuwa  7486""""  ""","52:54:SL:BANK_NAME,68:72:SL:NUMBER",[IN:pin_change [SL:BANK_NAME IC] [SL:NUMBER 7486] ]
banking,pin_change,badilisha neno langu la siri la kwenye programu yangu ya  benki ya spire kuwa 0000,"67:72:SL:BANK_NAME,78:82:SL:NUMBER",[IN:pin_change [SL:BANK_NAME spire] [SL:NUMBER 0000] ]
banking,pin_change,kutokana na sababu za kiusalama nataka ubadilishe neno langu la siri la akaunti yangu ya benki ya eco kuwa @#$65,98:101:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME eco] ]
banking,pin_change,badilisha neno la siri kwenye  akunti yangu ya  benki ya absa kuwa Nelson&,"57:61:SL:BANK_NAME,67:73:SL:PERSONAL_NAME",[IN:pin_change [SL:BANK_NAME absa] [SL:PERSONAL_NAME Nelson] ]
banking,pin_change,nifahamishe baada ya kubadilisha neno la siri kwenye akaunti yangu ya benki ya  Azania ,80:86:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Azania] ]
banking,pin_change,nisaidie kubadilisha nenosiri la akaunti yangu ya benk ya  NBK  na kuwa 0000,"59:62:SL:BANK_NAME,72:76:SL:NUMBER",[IN:pin_change [SL:BANK_NAME NBK] [SL:NUMBER 0000] ]
banking,pin_change,ninawezaje kubadilisha neno la siri  kwenye  akaunti yangu ya nmb  benki?,62:65:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME nmb] ]
banking,pin_change,nataka kubadilisha neno la siri kwenye  kadi yangu ya benki ya Akiba commencial kuwa 20230,"63:79:SL:BANK_NAME,85:90:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Akiba commencial] [SL:NUMBER 20230] ]
banking,pin_change,Naomba ubadilishe neno la siri kwenye programu yangu ya benki ya Exim na kuwa kendrick006,65:69:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Exim] ]
banking,pin_change,badilisha neno la  siri kwenye akaunti yangu ya benki ya  Diamond trust na kuwa 787#.,58:71:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Diamond trust] ]
banking,pin_change,Nataka kubadilisha neno la siri la ATM kuwa 4321,44:48:SL:NUMBER,[IN:pin_change [SL:NUMBER 4321] ]
banking,pin_change,Nisaidie kubadilisha neno la siri kwenye akaunti yangu ya equity benki kuwa 9876.,"58:64:SL:BANK_NAME,76:80:SL:NUMBER",[IN:pin_change [SL:BANK_NAME equity] [SL:NUMBER 9876] ]
banking,pin_change,weka neno la siri jipya kwenye programu yangu ya benki kuwa 6789,60:64:SL:NUMBER,[IN:pin_change [SL:NUMBER 6789] ]
banking,pin_change,nataka neno la siri jipya kwenye akaunti yangu ya PayPal liwe  amili4748#,50:56:SL:PAYMENT_COMPANY,[IN:pin_change [SL:PAYMENT_COMPANY PayPal] ]
banking,pin_change,Nisaidie kubadilisha neno la siri kwenye akaunti yangu ya citi benki liwe kendosadiki#,58:62:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME citi] ]
banking,pin_change,Badilisha neno la siri kwenye programu yangu ya malipo ya benki kuwa 2468,69:73:SL:NUMBER,[IN:pin_change [SL:NUMBER 2468] ]
banking,pin_change,"Weka neno la siri jipya  kwenye  Apple Pay na kuwa 1998, tafadhali.","33:42:SL:PAYMENT_COMPANY,51:55:SL:NUMBER",[IN:pin_change [SL:PAYMENT_COMPANY Apple Pay] [SL:NUMBER 1998] ]
banking,pin_change,Ni hatua gani natakiwa kufuata ili kuweka neno la siri  jipya kwenye  programu yangu ya benki?,,[IN:pin_change ]
banking,pin_change,Nitafutie maelekezo ya kubadilisha nenosiri langu la benki ya mtandaoni ,,[IN:pin_change ]
banking,pin_change,Badilisha neno la siri la Google Pay kuwa 8642,"26:36:SL:PAYMENT_COMPANY,42:46:SL:NUMBER",[IN:pin_change [SL:PAYMENT_COMPANY Google Pay] [SL:NUMBER 8642] ]
banking,pin_change,"Nimesahau neno la siri  kwenye  benki yangu  ya kidijitali, ninawezaje kuiweka upya?",,[IN:pin_change ]
banking,pin_change,Nataka kubadilisha neno la siri la kwenye akaunti  yangu ya benki ya Venmo kuwa 10012.,"69:74:SL:PAYMENT_COMPANY,80:85:SL:NUMBER",[IN:pin_change [SL:PAYMENT_COMPANY Venmo] [SL:NUMBER 10012] ]
banking,pin_change,nisaidie kuweka upya neno la siri kwenye programu yangu ya simbenki na kuwa 67643#,,[IN:pin_change ]
banking,pin_change,Naomba ubadilishe neno la siri  kwenye akaunti yangu ya benki ya Myfair kuwa kendrwa@,65:71:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Myfair] ]
banking,pin_change,weka neno la siri  jipya kwenye programu yangu ya Amana benki kuwa simon@,50:55:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Amana] ]
banking,pin_change,"""Badilisha neno la siri kwenye akaunti yangu ya benki ya credit  kuwa Zek5353""""""",57:63:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME credit] ]
banking,pin_change,Ninahitaji kufanya nini ili kubadilisha neno la siri kwenye akaunti ya benki ya Finance Trust  ?,80:93:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Finance Trust] ]
banking,pin_change,Badilisha neno la siri la kwenye  huduma ya kibenki ya NMB mkononi kuwa  zabron47,55:58:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME NMB] ]
banking,pin_change,Nisaidie kuseti neno la siri  jipya kwenye akaunti yangu ya benki ya prime  kuwa 2580,"69:74:SL:BANK_NAME,81:85:SL:NUMBER",[IN:pin_change [SL:BANK_NAME prime] [SL:NUMBER 2580] ]
banking,pin_change,Nisaidie kwa hatua za kubadilisha neno la siri la programu ya benki ya paramount  universal,71:91:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME paramount  universal] ]
banking,pin_change, badilisha neno la siri kwenye programu ya kibenki ya Housing finance kuwa 3690.,"54:69:SL:BANK_NAME,75:79:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Housing finance] [SL:NUMBER 3690] ]
banking,pin_change,"Nimesahau neno la siri kwenye akaunti yangu ya benki ya KCB, je, ninawezaje kuiweka upya?",56:59:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME KCB] ]
banking,pin_change,Nataka neno la siri jipya kwenye akaunti yangu ya benki ya Victoria commercial liwe 210@@,"59:78:SL:BANK_NAME,84:87:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Victoria commercial] [SL:NUMBER 210] ]
banking,pin_change,Naomba ubadilishe neno la siri la akaunti yangu ya benki ya Stanic limited kuwa barbie3536,"60:66:SL:BANK_NAME,86:90:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Stanic] [SL:NUMBER 3536] ]
banking,pin_change,nisaidie kubadilisha neno la siri  kwenye kadi yangu ya Crdb benki kuwa zesheni47#,56:60:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Crdb] ]
banking,pin_change,nipe maelekezo ya kusasisha neno la siri kwenye akaunti ya benki ya Mkombozi commercial  ,68:87:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Mkombozi commercial] ]
banking,pin_change,Weka neno la siri  jipya kwenye akaunti yangu ya benki ya sidian kuwa 58kj@,58:64:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME sidian] ]
banking,pin_change,naomba kubadilisha neno la siri kwenye programu yangu ya benki ya DCB  kuwa 87%im,66:69:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME DCB] ]
banking,pin_change,badilisha neno la siri la kufungulia  akaunti yangu ya benki ya letshego kuwa nelsonkendo87,64:72:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME letshego] ]
banking,pin_change,"""Nataka kubadilisha neno la siri kwenye programu yangu ya benki ya SBM kuwa """"zero""""""",67:70:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME SBM] ]
banking,pin_change,Tafadhali badilisha neno la siri kwenye akaunti yangu ya benki ya Salaam kuwa 6543,"66:72:SL:BANK_NAME,78:82:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Salaam] [SL:NUMBER 6543] ]
banking,pin_change,"Je, unaweza kunielekeza  mchakato wa kubadilisha neno la siri  kwenye akaunti yangu ya benki ya united?",96:102:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME united] ]
banking,pin_change,Weka neno la siri  jipya kwenye akaunti yangu ya benki ya canara kuwa 58kj@,58:64:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME canara] ]
banking,pin_change,Tafadhali badilisha neno la siri  kwenye programu yangu ya benki ya Habib African kuwa 1029,"68:81:SL:BANK_NAME,87:91:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Habib African] [SL:NUMBER 1029] ]
banking,pin_change,Niongoze jinsi ya kubadilisha neno la siri kwenye programu yangu ya kibenki ya UBA,79:82:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME UBA] ]
banking,pin_change,nataka neno la siri jipya kwenye programu ya benki ya Baroda Tanzania limited liwe 5647,"54:77:SL:BANK_NAME,83:87:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Baroda Tanzania limited] [SL:NUMBER 5647] ]
banking,pin_change,Ni hatua gani napaswa kufuata nikitaka neno la siri jipya kwenye  programu  ya benki ya ned ?,88:91:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME ned] ]
banking,pin_change,"Weka neno la siri jipya kwenye kadi yangu ya benki ya NCBA kuwa 7698, tafadhali.","54:58:SL:BANK_NAME,64:68:SL:NUMBER",[IN:pin_change [SL:BANK_NAME NCBA] [SL:NUMBER 7698] ]
banking,pin_change,Nisaidie kubadilisha neno la siri kwenye akaunti yangu ya benki ya Mwalimu commercial kuwa 4950$,"67:85:SL:BANK_NAME,91:95:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Mwalimu commercial] [SL:NUMBER 4950] ]
banking,pin_change, badilisha neno la siri kwenye akaunti ya  benki ya family kenya kuwa asfat447@,52:64:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME family kenya] ]
banking,pin_change,Tafadhali Badilisha neno la siri  kwenye programu  ya kibenki ya I&M kuwa 459#@,65:68:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME I&M] ]
banking,pin_change,Nisaidie kubadilisha neno la siri la programu yangu ya benki ya Tropical  kuwa 2468,"64:72:SL:BANK_NAME,79:83:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Tropical] [SL:NUMBER 2468] ]
banking,pin_change,"Nataka kuweka upya neno  la siri kwenye  programu yangu ya benki ya National Microfianance,nifanye nini?",68:90:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME National Microfianance] ]
banking,pin_change,naomba ubadilishe neno la siri kwenye akaunti yangu ya benki ya NCBA kuwa 75857^&,64:68:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME NCBA] ]
banking,pin_change,"""Nisaidie kubadilisha neno la siri  kwenye programu yangu mpya ya  benki ya Middle east kenya kuwa """"freshprince3536""""""",76:93:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Middle east kenya] ]
banking,pin_change,Nataka kubadilisha neno la siri  kwenye kadi yangu ya Mwanga hakika benki kuwa kendi@#@$,54:67:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Mwanga hakika] ]
banking,pin_change,Nisaidie kubadilisha neno la siri kwenye akaunti yangu ya benki ya post  kuwa 4950$,"67:71:SL:BANK_NAME,78:82:SL:NUMBER",[IN:pin_change [SL:BANK_NAME post] [SL:NUMBER 4950] ]
banking,pin_change,Nataka kubadilisha neno la siri kwenye akaunti yangu ya Benki ya Standard Chartered kuwa Otudj##,65:83:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Standard Chartered] ]
banking,pin_change,"Badilisha neno la siri kwenye akaunti yangu ya DFCU benki  kuwa Zebra255 ,tafadhali.",47:51:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME DFCU] ]
banking,pin_change,ninataka kubadilisha neno la siri  kwenye kadi yangu ya cairo benki kuwa son53635,"56:61:SL:BANK_NAME,76:81:SL:NUMBER",[IN:pin_change [SL:BANK_NAME cairo] [SL:NUMBER 53635] ]
banking,pin_change,"Badilisha neno la siri  la akaunti yangu ya Uchumi commercial benki liwe 253nel, tafadhali.","44:61:SL:BANK_NAME,73:76:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Uchumi commercial] [SL:NUMBER 253] ]
banking,pin_change,Nisaidie kubadilisha neno la siri kwenye kadi yangu yaNCBA benki  liwe timgym3647@,54:58:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME NCBA] ]
banking,pin_change,""" badilisha neno la siri  kwenye  akaunti yangu ya Stanbic holding benki  kuwa yez3536""""  ""","51:66:SL:BANK_NAME,82:86:SL:NUMBER",[IN:pin_change [SL:BANK_NAME Stanbic holding] [SL:NUMBER 3536] ]
banking,pin_change,"""Nisaidie kubadilisha neno la siri kwenye programu yangu ya Jp morgan chase benki iwe tanzanite""""""""54""",60:75:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME Jp morgan chase] ]
banking,pin_change,Badilisha neno la siri kwenye  kadi yangu ya HDFC benki kuwa neb3546,45:49:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME HDFC] ]
banking,spending_history,Je nimetumia kiasi gani katika manunuzi yangu ya dawa kwa ajili ya mifugo kwa mwaka uliopita?,"49:53:SL:SHOPPING_ITEM,78:92:SL:DATE",[IN:spending_history [SL:SHOPPING_ITEM dawa] [SL:DATE mwaka uliopita] ]
banking,spending_history,"Je, nilitumia kiasi gani cha fedha kuboresha ofisi yangu kwa kutumia akaunti ya M-pesa?",80:86:SL:PAYMENT_COMPANY,[IN:spending_history [SL:PAYMENT_COMPANY M-pesa] ]
banking,spending_history,Ningependa kufahamu historia yangu kwenye kufanya malipo ya bima ya afya kwa kipindi cha miezi miwili iliyopita?,89:111:SL:DATE,[IN:spending_history [SL:DATE miezi miwili iliyopita] ]
banking,spending_history,Orodhesha historia yangu ya manunuzi ya samani za nyumbani kwa miaka miwili iliyopita.,63:85:SL:DATE,[IN:spending_history [SL:DATE miaka miwili iliyopita] ]
banking,spending_history,Je nawezaje kufahamu historia ya malipo ya umeme kwa njia ya mtandao?,,[IN:spending_history ]
banking,spending_history,Tafadhali angalia historia yangu ya manunuzi ya maua kwa ajili ya nyumbani kwa kutumia akaunti ya Tigo-pesa.,"48:52:SL:SHOPPING_ITEM,98:107:SL:PAYMENT_COMPANY",[IN:spending_history [SL:SHOPPING_ITEM maua] [SL:PAYMENT_COMPANY Tigo-pesa] ]
banking,spending_history,Tafadhali onyesha gharama za manunuzi ya vifaa vya elektroniki kwa mwaka uliopita.,"41:62:SL:SHOPPING_ITEM,67:81:SL:DATE",[IN:spending_history [SL:SHOPPING_ITEM vifaa vya elektroniki] [SL:DATE mwaka uliopita] ]
banking,spending_history,Ningependa kufahamu historia ya matumizi ya akaunti yangu ya DTB benki kwa kipindi cha miaka sita iliyopita,"61:64:SL:BANK_NAME,87:107:SL:DATE",[IN:spending_history [SL:BANK_NAME DTB] [SL:DATE miaka sita iliyopita] ]
banking,spending_history,"Je, nilitumia kiasi gani kwa ajili ya malezi ya watoto mwezi uliopita?",55:69:SL:DATE,[IN:spending_history [SL:DATE mwezi uliopita] ]
banking,spending_history,"Je, nilitumia kiasi gani cha fedha kwa ajili ya usajili wa huduma ya tovuti katika mwezi uliopita?",83:97:SL:DATE,[IN:spending_history [SL:DATE mwezi uliopita] ]
banking,spending_history,Tafadhali angalia historia ya manunuzi ya kompyuta kwa kutumia akaunti yangu halo-pesa.,"42:50:SL:SHOPPING_ITEM,77:86:SL:PAYMENT_COMPANY",[IN:spending_history [SL:SHOPPING_ITEM kompyuta] [SL:PAYMENT_COMPANY halo-pesa] ]
banking,spending_history,Fuatilia historia ya matumizi ya fedha kwenye mfuko wa dharura wa familia kwa miaka mitatu iliyopita?,78:100:SL:DATE,[IN:spending_history [SL:DATE miaka mitatu iliyopita] ]
banking,spending_history,Onyesha historia ya matumizi ya fedha katika akaunti ya Stanbic benki.,56:63:SL:BANK_NAME,[IN:spending_history [SL:BANK_NAME Stanbic] ]
banking,spending_history,Tafadhali kagua historia ya malipo yangu ya huduma ya maji taka kwenda kwa mamlaka ya maji taka Tanga.,96:101:SL:CITY_OR_PROVINCE,[IN:spending_history [SL:CITY_OR_PROVINCE Tanga] ]
banking,spending_history,Orodhesha historia ya malipo ya kodi yangu ya nyumba kwa kutumia akaunti ya Azam-pesa. ,76:85:SL:PAYMENT_COMPANY,[IN:spending_history [SL:PAYMENT_COMPANY Azam-pesa] ]
banking,spending_history,Angalia historia ya malipo ya huduma ya mtandao wa Tigo kwa mwaka uliopita.,60:74:SL:DATE,[IN:spending_history [SL:DATE mwaka uliopita] ]
banking,spending_history,Historia yangu na taarifa zangu za manunuzi za mwaka uliopita ni ipi?,47:61:SL:DATE,[IN:spending_history [SL:DATE mwaka uliopita] ]
banking,spending_history,Onyesha historia ya malipo ya bima ya nyumba katika akaunti yangu ya Amana benki.,69:74:SL:BANK_NAME,[IN:spending_history [SL:BANK_NAME Amana] ]
banking,spending_history,Onyesha mchanganuo wa matumizi yangu ya fedha katika akaunti ya Halo-pesa kwa mwezi wa tatu.,"64:73:SL:PAYMENT_COMPANY,78:91:SL:DATE",[IN:spending_history [SL:PAYMENT_COMPANY Halo-pesa] [SL:DATE mwezi wa tatu] ]
banking,spending_history,Angalia historia ya matumizi yangu ya umeme kwa mwaka uliopita.,48:62:SL:DATE,[IN:spending_history [SL:DATE mwaka uliopita] ]
banking,spending_history,Onyesha kiasi cha matumizi ya fedha katika mgahawa wa Patwas kwa mwezi uliopita.,"54:60:SL:RESTAURANT_NAME,65:79:SL:DATE",[IN:spending_history [SL:RESTAURANT_NAME Patwas] [SL:DATE mwezi uliopita] ]
banking,spending_history,Ningependa kufahamu historia ya manunuzi ya vifaa vya ujenzi kwa siku ya jana?,65:77:SL:DATE,[IN:spending_history [SL:DATE siku ya jana] ]
banking,spending_history,Orodhesha historia ya miamala yangu ya manunuzi niliyofanya mtandaoni kwa mwezi uliopita.,74:88:SL:DATE,[IN:spending_history [SL:DATE mwezi uliopita] ]
banking,spending_history,Onyesha historia ya gharama nilizotumia katika usafiri kwa wiki iliyopita.,59:73:SL:DATE,[IN:spending_history [SL:DATE wiki iliyopita] ]
banking,spending_history,Ningependa kufahamu historia ya miamala niliyofanya kutumia akaunti ya Crdb benki kwa muda wa miezi sita?,"71:75:SL:BANK_NAME,94:104:SL:DATE",[IN:spending_history [SL:BANK_NAME Crdb] [SL:DATE miezi sita] ]
banking,spending_history,Je ninawezaje kuangalia historia ya manunuzi ya vifurushi vya mtandao wa vodacom?,,[IN:spending_history ]
banking,spending_history,Onyesha gharama zangu za matibabu kwa miezi miwili iliyopita.,38:60:SL:DATE,[IN:spending_history [SL:DATE miezi miwili iliyopita] ]
banking,spending_history,Tafadhali onyesha gharama zangu za vifaa vya elektroniki kwa mwezi uliopita.,"35:56:SL:SHOPPING_ITEM,61:75:SL:DATE",[IN:spending_history [SL:SHOPPING_ITEM vifaa vya elektroniki] [SL:DATE mwezi uliopita] ]
banking,spending_history,Orodhesha gharama zangu za ujenzi kwa muda wa miezi miwili iliyopita.,46:68:SL:DATE,[IN:spending_history [SL:DATE miezi miwili iliyopita] ]
banking,spending_history,Tafadhali ningependa kufahamu historia ya malipo ya bili yangu ya maji kwa mwaka uliopita?,"52:70:SL:BILL_TYPE,75:89:SL:DATE",[IN:spending_history [SL:BILL_TYPE bili yangu ya maji] [SL:DATE mwaka uliopita] ]
banking,spending_history,Onyesha gharama za manunuzi ya vifaa vya mazoezi.,31:48:SL:SHOPPING_ITEM,[IN:spending_history [SL:SHOPPING_ITEM vifaa vya mazoezi] ]
banking,spending_history,Orodhesha historia ya miamala ya M-pesa kwa siku ya jana.,"33:39:SL:PAYMENT_COMPANY,44:56:SL:DATE",[IN:spending_history [SL:PAYMENT_COMPANY M-pesa] [SL:DATE siku ya jana] ]
banking,spending_history,Tafadhali ningependa kufahamu historia ya malipo yangu ya ada ya chuo?,,[IN:spending_history ]
banking,spending_history,Angalia katika historia ya matumizi yangu katika malipo ya bima ya afya ni kiasi gani?,,[IN:spending_history ]
banking,spending_history,Onyesha mchanganuo na historia ya matumizi yangu ya kila wiki katika akaunti ya Tigo-pesa.,"52:61:SL:DATE,80:89:SL:PAYMENT_COMPANY",[IN:spending_history [SL:DATE kila wiki] [SL:PAYMENT_COMPANY Tigo-pesa] ]
banking,spending_history,Nijulishe historia yangu ya manunuzi ya bidhaa za nyumbani kwa siku ya leo?,63:74:SL:DATE,[IN:spending_history [SL:DATE siku ya leo] ]
banking,spending_history,"Je, nilitumia kiasi gani kuboresha nyumba mwezi uliopita?",42:56:SL:DATE,[IN:spending_history [SL:DATE mwezi uliopita] ]
banking,spending_history,Orodhesha gharama za manunuzi ya mboga kwa kipindi cha miezi mitatu iliyopita,"33:38:SL:DISH_OR_FOOD,55:67:SL:DATE",[IN:spending_history [SL:DISH_OR_FOOD mboga] [SL:DATE miezi mitatu] ]
banking,spending_history,Je nimetumia kiasi gani katika manunuzi yangu ya dawa kwa ajili ya matibabu?,,[IN:spending_history ]
banking,spending_history,Angalia historia ya manunuzi yangu ya vifaa vya ofisini siku ya jana.,56:68:SL:DATE,[IN:spending_history [SL:DATE siku ya jana] ]
banking,spending_history,Ningependa kufahamu historia yangu ya matumizi kwenye kufanya malipo ya bili ya umeme?,72:85:SL:BILL_TYPE,[IN:spending_history [SL:BILL_TYPE bili ya umeme] ]
