domain,intent,text,spans,logical_form
banking,min_payment,የካርዶቼን ዝቅተኛ ክፍያ ማወቅ አለብኝ,0:5:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE የካርዶቼ] ]
banking,min_payment,ወለድ ላይ ያለውን አነስተኛ ክፍያ ልትነግሩኝ ትችላላችሁ,,[IN:min_payment ]
banking,min_payment,በኤቲኤም ብር ሳወጣ አነስተኛ ክፍያው ስንት እንደሆነ ማወቅ አለብኝ,,[IN:min_payment ]
banking,min_payment,በኤሌክትሪክ ሂሳቤ ላይ አነስተኛ ክፍያ የቱ እንደሆነ ማወቅ አለብኝ,1:11:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ኤሌክትሪክ ሂሳቤ] ]
banking,min_payment,ንግድ ባንክ አካዉንት ለመክፈት የሚያስፈልገኝ ዝቅተኛ የገንዘብ መጠን ስንት ነው?,0:7:SL:BANK_NAME,[IN:min_payment [SL:BANK_NAME ንግድ ባንክ] ]
banking,min_payment,ወርሃዊ የድምጽ ጥቅል ከቴሌ ለመግዛት የሚያስችለኝ ዝቅተኛ ብር ስንት ነው?,"0:4:SL:DATE,37:39:SL:CURRENCY",[IN:min_payment [SL:DATE ወርሃዊ] [SL:CURRENCY ብር] ]
banking,min_payment,ዝቅተኛው የመሬት ግብር ክፍያ ስንት ነው?,6:14:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE የመሬት ግብር] ]
banking,min_payment,መብራት የመጨረሻ ዝቅተኛው ወርሃዊ ክፍያ ስንት ነው?,"0:4:SL:BILL_TYPE,17:21:SL:DATE",[IN:min_payment [SL:BILL_TYPE መብራት] [SL:DATE ወርሃዊ] ]
banking,min_payment,አዲስ አበባ ላይ ዝቅተኛው የቀን ሰራተኞች ክፍያ ስንት ነው?,0:7:SL:CITY_OR_PROVINCE,[IN:min_payment [SL:CITY_OR_PROVINCE አዲስ አበባ] ]
banking,min_payment,ዝቅተኛው ወርሃዊ የዉሃ ክፍያ ስንት ነው?,11:18:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE የዉሃ ክፍያ] ]
banking,min_payment,ትንሹ የኢንተርኔት ጥቅል የስንት ብር ነው?,21:23:SL:CURRENCY,[IN:min_payment [SL:CURRENCY ብር] ]
banking,min_payment,ቦሎ ለማደስ ቢያንስ ስንት ያስከፍሉኛል?,0:7:SL:BILL_TYPE,[IN:min_payment [SL:BILL_TYPE ቦሎ ለማደስ] ]
banking,min_payment,የመብራት ቆጣሪ ለማስገባት ዝቅተኛው ክፍያ ስንት ነው?,,[IN:min_payment ]
banking,min_payment,የሶስተኛ ወገን ፍቃድ ለማውጣት ቢያንስ ስንት ያሶጣኛል?,,[IN:min_payment ]
banking,min_payment,አቢሲኒያ ባንክ ዶላር አካዉንት ለማዉጣት ቢያንስ የስንት ብር ተቀማጭ ያስፈልገኛል?,"0:9:SL:BANK_NAME,10:19:SL:ACCOUNT_TYPE",[IN:min_payment [SL:BANK_NAME አቢሲኒያ ባንክ] [SL:ACCOUNT_TYPE ዶላር አካዉንት] ]
banking,pay_bill,መከፈል ያለበት የመኪና የዕዳ ክፍያ አለብኝ,10:22:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የመኪና የዕዳ ክፍያ] ]
banking,pay_bill,ለስልኬ የካርድ ክፍያ መክፈል አለብኝ,5:13:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የካርድ ክፍያ] ]
banking,pay_bill,የ1000 ብር ነዳጅ ያስቀዳሁበትን ሂሳብ እንድከፍል እርዳኝ,1:8:SL:MONEY,[IN:pay_bill [SL:MONEY 1000 ብር] ]
banking,pay_bill,የንግድ ባንክ አካውንቴን በመጠቀም የውሃ ሂሳቤን ክፈሉ,"1:8:SL:BANK_NAME,22:29:SL:BILL_TYPE",[IN:pay_bill [SL:BANK_NAME ንግድ ባንክ] [SL:BILL_TYPE የውሃ ሂሳቤ] ]
banking,pay_bill,የኔን የአባይ ባንክ አካውንት ተጠቀም እና የዚህን ወር የዋይፋይ ሂሳብ ክፈል,"5:12:SL:BANK_NAME,27:34:SL:DATE,35:44:SL:BILL_TYPE",[IN:pay_bill [SL:BANK_NAME አባይ ባንክ] [SL:DATE የዚህን ወር] [SL:BILL_TYPE የዋይፋይ ሂሳብ] ]
banking,pay_bill,እባክዎን የንግድ ባንክ የወጭ አካውንቴን በመጠቀም የቤት ኪራይ ሂሳቤን ክፈል,"7:14:SL:BANK_NAME,32:39:SL:BILL_TYPE",[IN:pay_bill [SL:BANK_NAME ንግድ ባንክ] [SL:BILL_TYPE የቤት ኪራይ] ]
banking,pay_bill,ወርሃዊ የኢንተርኔት ፍጆታ ሂሳቤን ለመክፈል የተወሰነ እገዛ እፈልጋለሁ,0:16:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ወርሃዊ የኢንተርኔት ፍጆታ] ]
banking,pay_bill,ይህንን የነዳጅ ሒሳብ ለመክፈል እርዳታ እፈልጋለሁ,5:13:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የነዳጅ ሒሳብ] ]
banking,pay_bill,የኤሌክትሪክ ክፍያዬን እንድከፍል ልትረዳኝ ትችላለህ,,[IN:pay_bill ]
banking,pay_bill,የውሃ ሂሳቤን አሁን በፍጥነት መክፈል አለብኝ ግን ይህን ለማድረግ እገዛ እፈልጋለሁ,0:7:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ሂሳቤ] ]
banking,pay_bill,የመኪና ኪራይ ሂሳቤን ለመክፈል እንድታግዘኝ እፈልጋለሁ,,[IN:pay_bill ]
banking,pay_bill,ያለብኝን የባንክ ዕዳየን መክፈል እፈልጋለሁ,6:13:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የባንክ ዕዳ] ]
banking,pay_bill,የቤት ኪራየን እንድከፍል ልትረዳኝ ትችላለህ,0:8:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የቤት ኪራየን] ]
banking,pay_bill,የዋይፋይ ሂሳቤን በቴሌ ብር መተግበሪያ በኩል መክፈል እፈልጋለሁ,12:17:SL:PAYMENT_COMPANY,[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌ ብር] ]
banking,pay_bill,የተጠቀምኩትን የኤሌክትሪክ ሂሳቤን ክፈልልኝ,9:21:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የኤሌክትሪክ ሂሳቤን] ]
banking,pay_bill,ያለብኝ የኤሌክትሪክ ሂሳቤ ስንት ነው ፣ መክፈል እፈልጋለሁ,5:16:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የኤሌክትሪክ ሂሳቤ] ]
banking,pay_bill,ዛሬ የዋይፋይ ሂሳቤን መክፈል አለብኝ,"0:2:SL:DATE,4:8:SL:BILL_TYPE",[IN:pay_bill [SL:DATE ዛሬ] [SL:BILL_TYPE ዋይፋይ] ]
banking,pay_bill,የዋይፋይ ሂሳቤን መክፈል እፈልጋለሁ,1:5:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ዋይፋይ] ]
banking,pay_bill,እባክህ የስልኬን ብድር ለመክፈል እገዛ እፈልጋለሁ,,[IN:pay_bill ]
banking,pay_bill,የውሃ ሂሳቤ መከፈል አለበት ፣ ወዲያውኑ ቴሌብሬን በመጠቀም ክፈል,"0:7:SL:BILL_TYPE,26:30:SL:PAYMENT_COMPANY",[IN:pay_bill [SL:BILL_TYPE የውሃ ሂሳቤ] [SL:PAYMENT_COMPANY ቴሌብሬ] ]
banking,pay_bill,በዚህ ወር ያለብኝን የውሃ ሂሳቤን መክፈል አለብኝ,"0:6:SL:DATE,13:20:SL:BILL_TYPE",[IN:pay_bill [SL:DATE በዚህ ወር] [SL:BILL_TYPE የውሃ ሂሳቤ] ]
banking,pay_bill,እባክዎን መተግበሪያውን ክፈት እና ያለብኝን የባንክ ብድር ክፍያ ይፈጽሙ,28:36:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የባንክ ብድር] ]
banking,pay_bill,የቴሌ ብር መተግበሪያ ክፈት እና የዋይፋይ ክፍያየን አሁን ክፈል።,"1:6:SL:PAYMENT_COMPANY,21:30:SL:BILL_TYPE",[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌ ብር] [SL:BILL_TYPE የዋይፋይ ክፍያ] ]
banking,pay_bill,የዋይፋይ ክፍያዬን አሁን መክፈል አለብኝ,0:9:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የዋይፋይ ክፍያ] ]
banking,pay_bill,የውሃ ክፍያዬን በንግድ ባንክ ዋሌቴ ለመክፈል ልትረዳኝ ትችላለህ?,"0:7:SL:BILL_TYPE,11:18:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE የውሃ ክፍያ] [SL:BANK_NAME ንግድ ባንክ] ]
banking,pay_bill,የውሃ ሒሳቤን ክፍያ መፈጸም ስለምፈልግ ልትረዳኝ ትችላለህ,0:7:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ሒሳቤ] ]
banking,pay_bill,የቤት ኪራይ ከንግድ ባንክ የቁጠባ አካውንቴ ክፈል,"0:7:SL:BILL_TYPE,9:16:SL:BANK_NAME,17:27:SL:ACCOUNT_TYPE",[IN:pay_bill [SL:BILL_TYPE የቤት ኪራይ] [SL:BANK_NAME ንግድ ባንክ] [SL:ACCOUNT_TYPE የቁጠባ አካውንቴ] ]
banking,pay_bill,ከቴሌብር የቁጠባ ሂሳቤ ላይ የመኪና የእዳ ክፍያ ፈጽም,"1:5:SL:PAYMENT_COMPANY,18:30:SL:BILL_TYPE",[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌብር] [SL:BILL_TYPE የመኪና የእዳ ክፍያ] ]
banking,pay_bill,የውሃ ሂሳቤን ልትከፍልልኝ ትችላለህ?,0:7:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ሂሳቤ] ]
banking,pay_bill,የዩኒቨርስቲ የወጭ ብድሬን መክፈል እፈልጋለሁ,0:15:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የዩኒቨርስቲ የወጭ ብድሬ] ]
banking,pay_bill,የፅዳት ክፍያን መክፈል ያስፈልገኛል።,0:8:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የፅዳት ክፍያ] ]
banking,pay_bill,ያለብኝን ብድር መክፈል አለብኝ,,[IN:pay_bill ]
banking,pay_bill,የቤት ኪራየን እንድከፍል ልትረዳኝ ትችላለህ?,0:8:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የቤት ኪራየን] ]
banking,pay_bill,የመኪናዬን የዕዳ ክፍያ መክፈል እፈልጋለሁ,0:14:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የመኪናዬን የዕዳ ክፍያ] ]
banking,pay_bill,የዚህን ወር የዴስቲቪ ክፍያ መክፈል አለብኝ,"0:7:SL:DATE,8:17:SL:BILL_TYPE",[IN:pay_bill [SL:DATE የዚህን ወር] [SL:BILL_TYPE የዴስቲቪ ክፍያ] ]
banking,pay_bill,የመኪና ኢንሹራንሴን ለመክፈል ትረዳኛለህ,1:11:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE መኪና ኢንሹራንሴ] ]
banking,pay_bill,የንግድ ባንክ አካውንቴን በመጠቀም ለስራ ማስፈፀሚያ ጉቦ ክፈል።,1:8:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME ንግድ ባንክ] ]
banking,pay_bill,የቴሌብር የቁጠባ ሂሳቤን ለመኪና ኪራይ ክፍያ ተጠቀም,"1:5:SL:PAYMENT_COMPANY,6:15:SL:ACCOUNT_TYPE,17:24:SL:BILL_TYPE",[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌብር] [SL:ACCOUNT_TYPE የቁጠባ ሂሳቤን] [SL:BILL_TYPE መኪና ኪራይ] ]
banking,pay_bill,ያለብኝን የውሃ ሂሳቤን ለመክፈል የአዋሽ ባንክ የወጭ አካውንቴን ተጠቀም,22:29:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME አዋሽ ባንክ] ]
banking,pay_bill,እባክዎን የሞባይል ስልኬን ብድር በመክፈል እርዳኝ,6:20:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የሞባይል ስልኬን ብድር] ]
banking,pay_bill,ከአዋሽ ባንክ ሒሳቤ ላይ ክፍያ መፈጸም እፈልጋለሁ,1:8:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME አዋሽ ባንክ] ]
banking,pay_bill,የወሩን የሞባይል ስልኬን ሂሳብ መክፈል እፈልጋለሁ,"0:3:SL:DATE,5:19:SL:BILL_TYPE",[IN:pay_bill [SL:DATE የወሩ] [SL:BILL_TYPE የሞባይል ስልኬን ሂሳብ] ]
banking,pay_bill,እባክህ ያለብኝን የቴሌብር ብድሬን እንድከፍል እርዳኝ።,12:16:SL:PAYMENT_COMPANY,[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌብር] ]
banking,pay_bill,እባክዎን የመኪና የነዳጅ ሂሳቤን እንዴት እንደምከፍል ንገረኝ,6:20:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የመኪና የነዳጅ ሂሳቤን] ]
banking,pay_bill,አሁን የቀዳሁትን የነዳጅ ሂሳብ ለመክፈል እርዳታ ማግኘት አለብኝ,11:19:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የነዳጅ ሂሳብ] ]
banking,pay_bill,የካናል ፕላስ ሂሳቤን ለመክፈል እርዳታ እፈልጋለሁ,1:8:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ካናል ፕላስ] ]
banking,pay_bill,የስልኬን ሂሳብ እንድከፍል ልትረዳኝ ትችላለህ,0:9:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የስልኬን ሂሳብ] ]
banking,pay_bill,የሂሳብ ክፍያዬን ልትከፍል ትችላለህ,,[IN:pay_bill ]
banking,pay_bill,ያለብኝን ሂሳብ መክፈል ይቻላል,,[IN:pay_bill ]
banking,pay_bill,የዋይፋይ ሂሳቤን እንዴት መክፈል እችላለሁ,,[IN:pay_bill ]
banking,pay_bill,የመኪና እዳየን መክፈል እችላለሁ,0:9:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የመኪና እዳየን] ]
banking,pay_bill,የዴስቲቪ ሂሳቤን ለመክፈል የአባይ ባንክ አካውንቴን ተጠቀም,"0:10:SL:BILL_TYPE,18:25:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE የዴስቲቪ ሂሳቤን] [SL:BANK_NAME አባይ ባንክ] ]
banking,pay_bill,የዴስቲቪ ሂሳቤን በአዋሽ ባንክ አካውንቴ ክፈል።,12:19:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME አዋሽ ባንክ] ]
banking,pay_bill,የነዳጅ ሂሳቤን ከቴሌብር የቁጠባ ሂሳቤ ክፈል።,"0:8:SL:BILL_TYPE,11:15:SL:PAYMENT_COMPANY,16:24:SL:ACCOUNT_TYPE",[IN:pay_bill [SL:BILL_TYPE የነዳጅ ሂሳቤ] [SL:PAYMENT_COMPANY ቴሌብር] [SL:ACCOUNT_TYPE የቁጠባ ሂሳቤ] ]
banking,pay_bill,የካናል ፕላስ ሂሳቤን ከቴሌብር አካውንት ክፈል።,15:19:SL:PAYMENT_COMPANY,[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌብር] ]
banking,pay_bill,የቤት ሂሳቤን ከተቀማጭ የንግድ ባንክ አካውንቴ ክፈል።,"10:14:SL:ACCOUNT_TYPE,16:23:SL:BANK_NAME",[IN:pay_bill [SL:ACCOUNT_TYPE ተቀማጭ] [SL:BANK_NAME ንግድ ባንክ] ]
banking,pay_bill,ያለብኝን የውሃ ሂሳብ ለመክፈል ከዳሽን አካውንቴ ተጠቀም,"6:13:SL:BILL_TYPE,21:24:SL:BANK_NAME",[IN:pay_bill [SL:BILL_TYPE የውሃ ሂሳብ] [SL:BANK_NAME ዳሽን] ]
banking,pay_bill,የሞባይል ካርድ ሂሳቤን ከንግድ ባንክ የወጭ አካውንቴ ክፈል።,16:23:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME ንግድ ባንክ] ]
banking,pay_bill,የካርድ ሂሳቤን ከቴሌብር እንደኪሴ አካውንት ክፈል።,"11:15:SL:PAYMENT_COMPANY,16:27:SL:ACCOUNT_TYPE",[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌብር] [SL:ACCOUNT_TYPE እንደኪሴ አካውንት] ]
banking,pay_bill,ዛሬ የምከፍላቸው የክፍያ ዕቅዶቸ ጋር የውሃ ክፍያን አክል,"0:2:SL:DATE,24:31:SL:BILL_TYPE",[IN:pay_bill [SL:DATE ዛሬ] [SL:BILL_TYPE የውሃ ክፍያ] ]
banking,pay_bill,የኢንተርኔት ክፍያየን በቴሌብር ክፈል,"0:11:SL:BILL_TYPE,15:19:SL:PAYMENT_COMPANY",[IN:pay_bill [SL:BILL_TYPE የኢንተርኔት ክፍያ] [SL:PAYMENT_COMPANY ቴሌብር] ]
banking,pay_bill,ወርሃዊ የእቁብ ክፍያ በንግድ ባንክ ይክፈሉ,"0:4:SL:DATE,15:22:SL:BANK_NAME",[IN:pay_bill [SL:DATE ወርሃዊ] [SL:BANK_NAME ንግድ ባንክ] ]
banking,pay_bill,የውሃ እና የፅዳት ክፍያየን መክፈል እፈልጋለሁ,,[IN:pay_bill ]
banking,pay_bill,ወርሃዊ የቤት ዕዳ ክፍያን መክፈል እፈልጋለሁ,0:11:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ወርሃዊ የቤት ዕዳ] ]
banking,pay_bill,የመኪና ኪራይ ሂሳቤን በአዋሽ ባንክ መክፈል እፈልጋለሁ,15:22:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME አዋሽ ባንክ] ]
banking,pay_bill,የውሃ ሂሳቤን ቴሌብርን በመጠቀም ክፍያ መፈፀም እፈልጋለሁ,9:13:SL:PAYMENT_COMPANY,[IN:pay_bill [SL:PAYMENT_COMPANY ቴሌብር] ]
banking,pay_bill,በባንክ የቤት ዕዳ ላይ ክፍያ ፈጽም,5:11:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የቤት ዕዳ] ]
banking,pay_bill,ያለብኝን የውሃ ክፍያዬን እንድከፍል እርዳኝ።,6:13:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ክፍያ] ]
banking,pay_bill,የዋይፋይ ክፍያ አሁን ባስቸኳይ ክፈል,0:9:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የዋይፋይ ክፍያ] ]
banking,pay_bill,ዋይፋይ ክፈል,0:4:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ዋይፋይ] ]
banking,pay_bill,እባክዎን ያለብኝን የውሃ ክፍያ ክፈል,12:19:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ክፍያ] ]
banking,pay_bill,ወርሃዊ የኢንተርኔት ክፍያ መክፈል አለብኝ,0:4:SL:DATE,[IN:pay_bill [SL:DATE ወርሃዊ] ]
banking,pay_bill,የእኔን የኤሌክትሪክ ፍጆታ ሂሳብ ክፍያ እንድከፍል መርዳት ትችላለህ,5:16:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የኤሌክትሪክ ፍጆታ] ]
banking,pay_bill,የእኔ የውሃ ፍጆታ ሂሳብ እየቀረበ ነው እና ብድር ማግኘት እፈልጋለሁ,4:11:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ፍጆታ] ]
banking,pay_bill,የኤሌክትሪክ ፍጆታ ሂሳቤን ለመክፈል የተወሰነ ገንዘብ ማግኘት እችላለሁ,0:11:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የኤሌክትሪክ ፍጆታ] ]
banking,pay_bill,የውሃ ፍጆታ ሂሳቤን ለመክፈል እርዳታ እጠይቃለሁ።,0:11:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ፍጆታ ሂሳቤ] ]
banking,pay_bill,በኢንተርኔት ፍጆታ ክፍያዬ ላይ እገዛ እንድታደርግልኝ እፈልጋለሁ,1:11:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ኢንተርኔት ፍጆታ] ]
banking,pay_bill,ያሉብኝን ሂሳባች ለመክፈል ልትረዳኝ ከቻልክ ንገረኝ,,[IN:pay_bill ]
banking,pay_bill,የውሃ ሂሳብ ይክፈሉ,0:7:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የውሃ ሂሳብ] ]
banking,pay_bill,የዴስቲቪ ሂሳብ መክፈል እፈልጋለሁ,0:9:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE የዴስቲቪ ሂሳብ] ]
banking,pin_change,የኤቲኤም ካርዴን ፒን ቁጥር ለማስታወስ ትግል ላይ ነኝ።,,[IN:pin_change ]
banking,pin_change,የኤቲኤም ካርዴን ፒን ቁጥር ለማስታወስ በጣም ተቸገርኩ።,,[IN:pin_change ]
banking,pin_change,ካርዴን ፒን ቁጥር ረስቼዋለው።,,[IN:pin_change ]
banking,pin_change,የቪዛ ካርዴን ፒን ቁጥር  አላስታውሰውም።,,[IN:pin_change ]
banking,pin_change,በካርዴ ላይ ያለውን ፒን ቁጥር አላስታውስም።,,[IN:pin_change ]
banking,pin_change,በቁጠባ የባንክ ሂሳብ ደብተሬ ላይ ያለውን ስም መቀየር እፈልጋለሁ።,1:4:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE ቁጠባ] ]
banking,pin_change,በተንቀሳቃሽ  የባንክ ሂሳብ ደብተሬ  ያለውን ስም መቀየር እፈልጋለሁ,1:17:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE ተንቀሳቃሽ  የባንክ ሂሳብ] ]
banking,pin_change,በዳሽን ባንክ አካውነቴ ላይ ያለውን ስም መቀየር እፈልጋለሁ።,1:8:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME ዳሽን ባንክ] ]
banking,pin_change,በንግድ ባንክ የደሞዝ አካውንቴ ላይ ያለውን ስም መቀየር እፈልጋለሁ።,"1:8:SL:BANK_NAME,9:19:SL:ACCOUNT_TYPE",[IN:pin_change [SL:BANK_NAME ንግድ ባንክ] [SL:ACCOUNT_TYPE የደሞዝ አካውንቴ] ]
banking,pin_change,በአቢሲኒያ የሴቶች የቁጠባ አካውንቴ ላይ ያለውን ስም መቀየር እፈልጋለሁ።,"1:6:SL:BANK_NAME,7:22:SL:ACCOUNT_TYPE",[IN:pin_change [SL:BANK_NAME አቢሲኒያ] [SL:ACCOUNT_TYPE የሴቶች የቁጠባ አካውንቴ] ]
banking,pin_change,የቁጠባ ሂሳቤ ላይ ያለውን ፒን ወደ 1234 ቀይር,1:8:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE ቁጠባ ሂሳቤ] ]
banking,pin_change,የቁጠባ ሂሳቤ ላይ ያለውን ፒን ወደ 1234 መቀየር እፈልጋለው,0:8:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE የቁጠባ ሂሳቤ] ]
banking,pin_change,የቁጠባ ሂሳቤን አዲስ ፒን ቁጥር 1234 አድርገው,,[IN:pin_change ]
banking,pin_change,የቁጠባ ሂሳቤን ፒን ቁጥር 1234 አድርገው,1:8:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE ቁጠባ ሂሳቤ] ]
banking,pin_change,የቁጠባ ሂሳቤን ፒን ቁጥር 1234 ማድረግ ትችላለህ።,0:8:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE የቁጠባ ሂሳቤ] ]
banking,pin_change,የብድር አካውንቴን ፒን ቁጥር 1234 አድርገው,0:11:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE የብድር አካውንቴን] ]
banking,pin_change,የ401kሺ አካውንቴን ፒን የረሳሁት መሰለኝ,1:6:SL:MONEY,[IN:pin_change [SL:MONEY 401kሺ] ]
banking,pin_change,ፒኔን ለመቀየር እገዛ እፈልጋለሁ,,[IN:pin_change ]
banking,pin_change,የፒን ቁጥሬን ለማግኘት የሚያስችል መንገድ አለ?,,[IN:pin_change ]
banking,pin_change,ለቁጠባ ሂሳቤ የፒን ቁጥሬን የምቀይርበት መንገድ አለ?,1:8:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE ቁጠባ ሂሳቤ] ]
banking,pin_change,ፒን ቁጥሬን ያስፈልገኛል,,[IN:pin_change ]
banking,pin_change,የፒን ቁጥሬን ረሳሁት፥ እንዴት ላገኘው እችላለሁ?,,[IN:pin_change ]
banking,pin_change,የቴሌብር አካውንቴ ፒን ቁጥር እንድቀይር እርዳኝ,1:5:SL:PAYMENT_COMPANY,[IN:pin_change [SL:PAYMENT_COMPANY ቴሌብር] ]
banking,pin_change,አዲስ ፒን እንዴት ማግኘት እችላለሁ?,,[IN:pin_change ]
banking,pin_change,አዲስ ፒን ቁጥር እንዴት ማግኘት እንደምችል ንገረኝ?,,[IN:pin_change ]
banking,pin_change,የፒን ቁጥሬን እንዴት መልሼ ማግኘት እንደምችል ንገረኝ?,,[IN:pin_change ]
banking,pin_change,እርዳኝ፣ የፒን ቁጥሬን ረሳሁት,,[IN:pin_change ]
banking,pin_change,አዲስ ፒን ቁጥር የማግኛ ሂደት ምንድ ነው?,,[IN:pin_change ]
banking,pin_change,ለክፍያ ሂሳቤ የፒን ቁጥሬን እንዴት መለወጥ እችላለሁ?,1:8:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE ክፍያ ሂሳቤ] ]
banking,pin_change,ለተንቀሳቃሽ አካውንቴ የፒን ቁጥሬን ቀይርልኝ,1:13:SL:ACCOUNT_TYPE,[IN:pin_change [SL:ACCOUNT_TYPE ተንቀሳቃሽ አካውንቴ] ]
banking,pin_change,የሲቢኢ ብር አካውንቴን ፒን ወደ 1234 ቀይርልኝ,1:7:SL:PAYMENT_COMPANY,[IN:pin_change [SL:PAYMENT_COMPANY ሲቢኢ ብር] ]
banking,pin_change,የአቢሲኒያ ሞባይል ባንክ ፒኔን ወደ 1234 ቀይርልኝ,1:6:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME አቢሲኒያ] ]
banking,pin_change,የሲቢኢ ብር ፒኔን ወደ 1234 ቀይረው,1:7:SL:PAYMENT_COMPANY,[IN:pin_change [SL:PAYMENT_COMPANY ሲቢኢ ብር] ]
banking,pin_change,የሲቢኢ ብር ፒኔን በ1234 ቀይረው,1:4:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME ሲቢኢ] ]
banking,pin_change,የሲቢኢ ብር ፒኔን 1234 አድርገው,1:4:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME ሲቢኢ] ]
banking,pin_change,የአዋሽ ባንክ አካውንቴ ላይ ያለውን ፒን ወደ 1234 መቀየር አለብህ,1:8:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME አዋሽ ባንክ] ]
banking,pin_change,የአዋሽ ባንክ አካውንት ፒኔን ወደ 1234 እንድትቀይሩት እፈልጋለሁ,1:8:SL:BANK_NAME,[IN:pin_change [SL:BANK_NAME አዋሽ ባንክ] ]
banking,pin_change,የአካውንቴ የፒን ቁጥር መለወጥ አለብኝ,,[IN:pin_change ]
