domain,intent,text,spans,logical_form
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa amakhukhi angcono kakhulu?,34:43:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amakhukhi] ]
kitchen_and_dining,restaurant_suggestion,ngingathenga kuphi ukudla okuphekwe ekhaya ekapa?,43:48:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE ekapa] ]
kitchen_and_dining,restaurant_suggestion,Iyiphi indawo yokudlela ephakela izinhlanzi ezithosiwe ezihamba phambili eBellville?,"33:54:SL:DISH_OR_FOOD,74:83:SL:PLACE_NAME",[IN:restaurant_suggestion [SL:DISH_OR_FOOD izinhlanzi ezithosiwe] [SL:PLACE_NAME Bellville] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa ama-pizza amnandi phakathi kweMimo's neRomans Pizza?,"38:43:SL:DISH_OR_FOOD,64:70:SL:RESTAURANT_NAME,73:85:SL:RESTAURANT_NAME",[IN:restaurant_suggestion [SL:DISH_OR_FOOD pizza] [SL:RESTAURANT_NAME Mimo's] [SL:RESTAURANT_NAME Romans Pizza] ]
kitchen_and_dining,restaurant_suggestion,ngingayithenga kuphi inkukhu ethosiwe kakhulu?,21:37:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inkukhu ethosiwe] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa inyama eyosiwe?,32:46:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama eyosiwe] ]
kitchen_and_dining,restaurant_suggestion,ngingawathengaphi amabhega enkukhu?,18:34:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amabhega enkukhu] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa ukudla kwasolwandle okumnandi kakhulu?,34:53:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD ukudla kwasolwandle] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa ukhari omnandi kakhulu ekapa?,"32:38:SL:DISH_OR_FOOD,55:60:SL:CITY_OR_PROVINCE",[IN:restaurant_suggestion [SL:DISH_OR_FOOD ukhari] [SL:CITY_OR_PROVINCE ekapa] ]
kitchen_and_dining,restaurant_suggestion,bawathengisa kuphi amachips amazambane athosiwe eBelhar?,"19:47:SL:DISH_OR_FOOD,49:55:SL:PLACE_NAME",[IN:restaurant_suggestion [SL:DISH_OR_FOOD amachips amazambane athosiwe] [SL:PLACE_NAME Belhar] ]
kitchen_and_dining,restaurant_suggestion,Iyiphi indawo yokudlela edayisa ukudla kwasekuseni okungcono kakhulu phakathi kweMugg And Bean noma iWimpy?,"81:94:SL:RESTAURANT_NAME,101:106:SL:RESTAURANT_NAME",[IN:restaurant_suggestion [SL:RESTAURANT_NAME Mugg And Bean] [SL:RESTAURANT_NAME Wimpy] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela engingayithenga inyama yenkomo ethosiwe,40:63:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama yenkomo ethosiwe] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa i-salmon emnandi kakhulu?,36:42:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD salmon] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa isinkwa sikabhanana esimangalisayo?,34:53:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD isinkwa sikabhanana] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela engingathenga kuyo ikhofi elimnandi?,43:49:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD ikhofi] ]
kitchen_and_dining,restaurant_suggestion,Iyiphi indawo yokudlela edayisa ukudla kwasemini okumnandi phakathi kwe-Wimpy ne-Mugg And Bean?,"72:77:SL:RESTAURANT_NAME,81:94:SL:RESTAURANT_NAME",[IN:restaurant_suggestion [SL:RESTAURANT_NAME Wimpy] [SL:RESTAURANT_NAME Mugg And Bean] ]
kitchen_and_dining,restaurant_suggestion,ngiphakamisele indawo yokudlela ethengisa amaphiko ababayo.,42:58:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amaphiko ababayo] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa irayisi elimnandi.,32:39:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD irayisi] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa inyama egayiwe kanye ne-spaghetti?,"32:46:SL:DISH_OR_FOOD,56:65:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama egayiwe] [SL:DISH_OR_FOOD spaghetti] ]
kitchen_and_dining,restaurant_suggestion,idayisaphi inyama yengulube ethosiwe?,11:36:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama yengulube ethosiwe] ]
kitchen_and_dining,restaurant_suggestion,ikuphi la engingathenga khona inyama yesikabhu emnandi?,30:46:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama yesikabhu] ]
kitchen_and_dining,restaurant_suggestion,kukuphi la engingathola khona ujeqe omnandi?,30:35:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD ujeqe] ]
kitchen_and_dining,restaurant_suggestion,idayiswaphi inyama yenkomo ephekwe yenziwa ukhari?,"12:26:SL:DISH_OR_FOOD,43:49:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama yenkomo] [SL:DISH_OR_FOOD ukhari] ]
kitchen_and_dining,restaurant_suggestion,ikofi namakhekhe abhakiwe amunandi ngingawathenga kuyiphi indawo yokudlela?,"0:5:SL:DISH_OR_FOOD,7:25:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD ikofi] [SL:DISH_OR_FOOD amakhekhe abhakiwe] ]
kitchen_and_dining,restaurant_suggestion,idayisaphi inyama ebilisiwe enezithako ezibabayo?,11:27:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama ebilisiwe] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela engingaya kuyona edayisa amakhekhe amunandi angabizi?,49:58:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amakhekhe] ]
kitchen_and_dining,restaurant_suggestion,idayiswa kuphi inhlanzi ethosiwe namachibusi amazambane?,15:55:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inhlanzi ethosiwe namachibusi amazambane] ]
kitchen_and_dining,restaurant_suggestion,yiziphi izindawo zokudlela ezithengisa amasaladi ezithelo ezinhle kakhulu?,39:48:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amasaladi] ]
kitchen_and_dining,restaurant_suggestion,yiziphi izindawo zokudlela ezithengisa isobho likatamatisi elimnandi kakhulu?,39:58:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD isobho likatamatisi] ]
kitchen_and_dining,restaurant_suggestion,ngingayithenga kuphi ikhrosanti efakwe ushokoledi?,21:49:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD ikhrosanti efakwe ushokoledi] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela engingayithenga enkukhu eyosiwe nelayisi nobhontshisi obhakiwe?,"40:55:SL:DISH_OR_FOOD,56:77:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD enkukhu eyosiwe] [SL:DISH_OR_FOOD nelayisi nobhontshisi] ]
kitchen_and_dining,restaurant_suggestion,ngingathenga ama-oyster kwaJohn Dory's?,"17:23:SL:DISH_OR_FOOD,27:38:SL:RESTAURANT_NAME",[IN:restaurant_suggestion [SL:DISH_OR_FOOD oyster] [SL:RESTAURANT_NAME John Dory's] ]
kitchen_and_dining,restaurant_suggestion,idayiswa kephi inyama eyenziwe istshulu?,15:39:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama eyenziwe istshulu] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ehlala abantu abadla imifino?,45:52:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD imifino] ]
kitchen_and_dining,restaurant_suggestion,bawathengisa kuphi amasaladi enkukhu amnandi?,19:36:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amasaladi enkukhu] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela eKapa ethengisa ukudla okuphambili kwaseMelika?,"24:29:SL:CITY_OR_PROVINCE,64:70:SL:COUNTRY",[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE eKapa] [SL:COUNTRY Melika] ]
kitchen_and_dining,restaurant_suggestion,Iyiphi indawo yokudlela eKapa engingathola kuyo inhlanzi eyosiwe enamazambane athosiwe namachips?,"24:29:SL:CITY_OR_PROVINCE,48:96:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE eKapa] [SL:DISH_OR_FOOD inhlanzi eyosiwe enamazambane athosiwe namachips] ]
kitchen_and_dining,restaurant_suggestion,ngicela ungitshele indawo yokudlela eseThekwini lapho engingathenga khona ukudla okune dizethi konke okungaphansi kwamakhulu amahlanu amarandi.,"38:47:SL:CITY_OR_PROVINCE,116:142:SL:MONEY",[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE eThekwini] [SL:MONEY amakhulu amahlanu amarandi] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa ukudla kwamaShayina eMhlanga?,52:60:SL:PLACE_NAME,[IN:restaurant_suggestion [SL:PLACE_NAME eMhlanga] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa ijusi yecranberry nesidlo sasekuseni esigcwele sesiNgisi?,"34:51:SL:DISH_OR_FOOD,52:70:SL:MEAL_PERIOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD ijusi yecranberry] [SL:MEAL_PERIOD nesidlo sasekuseni] ]
kitchen_and_dining,restaurant_suggestion,ngitshele ngendawo yokudlela enamakhonsathi abukhoma ngesikhathi udla ukudla kwabo.,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa ukudla okugcwele ngamakhulu amabili nangaphansi eThekwini?,"49:67:SL:NUMBER,80:89:SL:CITY_OR_PROVINCE",[IN:restaurant_suggestion [SL:NUMBER ngamakhulu amabili] [SL:CITY_OR_PROVINCE eThekwini] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa amasonga enkukhu ababayo?,34:58:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amasonga enkukhu ababayo] ]
kitchen_and_dining,restaurant_suggestion,ngingalithengaphi isangweji lenyama yenkomo nenkomishi yekhofi elishisayo?,"18:43:SL:DISH_OR_FOOD,57:62:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD isangweji lenyama yenkomo] [SL:DISH_OR_FOOD khofi] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa amabhega enkukhu namabhega enyama yenkomo enoshizi?,"32:48:SL:DISH_OR_FOOD,49:82:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD amabhega enkukhu] [SL:DISH_OR_FOOD namabhega enyama yenkomo enoshizi] ]
kitchen_and_dining,restaurant_suggestion,Iyiphi indawo yokudlela edayisa amazambane agayiwe nokhari wenkukhu?,"32:50:SL:DISH_OR_FOOD,51:67:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD amazambane agayiwe] [SL:DISH_OR_FOOD nokhari wenkukhu] ]
kitchen_and_dining,restaurant_suggestion,ikuphi la ekuseduze nami khona engiingathenga ukudla okubabayo kwakusihlwa?,63:74:SL:MEAL_PERIOD,[IN:restaurant_suggestion [SL:MEAL_PERIOD kwakusihlwa] ]
kitchen_and_dining,restaurant_suggestion,ikuphi la engingadla khona inyama eyenziwe ukhari yenkomo nophuthu kanye noshatini?,27:82:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama eyenziwe ukhari yenkomo nophuthu kanye noshatini] ]
kitchen_and_dining,restaurant_suggestion,idayisaphi inyama yenkomo neyenkukhu ethosiwe nepapa?,11:52:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama yenkomo neyenkukhu ethosiwe nepapa] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa imacaroni noshizi  kanye nekhokhteyli enganwo utshwala eBelhar?,"33:49:SL:DISH_OR_FOOD,59:69:SL:DISH_OR_FOOD,88:94:SL:PLACE_NAME",[IN:restaurant_suggestion [SL:DISH_OR_FOOD macaroni noshizi] [SL:DISH_OR_FOOD khokhteyli] [SL:PLACE_NAME Belhar] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa inyama yethekhi lapha e-cape town?,56:65:SL:CITY_OR_PROVINCE,[IN:restaurant_suggestion [SL:CITY_OR_PROVINCE cape town] ]
kitchen_and_dining,restaurant_suggestion,ngingawathenga kuphi amapizza awuhlobo lase-Italy eCape town?,"24:29:SL:DISH_OR_FOOD,44:49:SL:COUNTRY,51:60:SL:CITY_OR_PROVINCE",[IN:restaurant_suggestion [SL:DISH_OR_FOOD pizza] [SL:COUNTRY Italy] [SL:CITY_OR_PROVINCE Cape town] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa amaGatsby amnandi kakhulu edolobheni?,37:43:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD Gatsby] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa isitambu esimnandi kanye nokhari wamathambo?,"32:40:SL:DISH_OR_FOOD,59:75:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD isitambu] [SL:DISH_OR_FOOD khari wamathambo] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa isitambu esinokhilimu esinenyama?,32:64:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD isitambu esinokhilimu esinenyama] ]
kitchen_and_dining,restaurant_suggestion,ngingawathenga amazambane enziwe amasaladi?,"15:25:SL:DISH_OR_FOOD,33:42:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD amazambane] [SL:DISH_OR_FOOD amasaladi] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela ethengisa ibhafeyi ngezimpelasonto?,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa irayisi elinemifino nenyama yenkomo ethosiwe?,"32:51:SL:DISH_OR_FOOD,52:76:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD irayisi elinemifino] [SL:DISH_OR_FOOD nenyama yenkomo ethosiwe] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa isteki kanye namazambane athosiwe?,32:65:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD isteki kanye namazambane athosiwe] ]
kitchen_and_dining,restaurant_suggestion,ngingalithenga kephi usu nedombolo okumnandi kanye nemfino?,"21:34:SL:DISH_OR_FOOD,53:58:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD usu nedombolo] [SL:DISH_OR_FOOD mfino] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa isinkwa esinokwatapheya namaqanda eceleni?,"32:55:SL:DISH_OR_FOOD,56:65:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD isinkwa esinokwatapheya] [SL:DISH_OR_FOOD namaqanda] ]
kitchen_and_dining,restaurant_suggestion,ngingayithenga kuphi ikota kanye namagwinya anoshizi eBellville?,"21:26:SL:DISH_OR_FOOD,33:52:SL:DISH_OR_FOOD,53:63:SL:PLACE_NAME",[IN:restaurant_suggestion [SL:DISH_OR_FOOD ikota] [SL:DISH_OR_FOOD namagwinya anoshizi] [SL:PLACE_NAME eBellville] ]
kitchen_and_dining,restaurant_suggestion,ngicela ungitshele indawo yokudlela eBelhar edayisa izinyawo zenkukhu ezenziwe ukhari nerayisi kanye noshatini?,"37:43:SL:PLACE_NAME,52:69:SL:DISH_OR_FOOD,79:94:SL:DISH_OR_FOOD,103:110:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:PLACE_NAME Belhar] [SL:DISH_OR_FOOD izinyawo zenkukhu] [SL:DISH_OR_FOOD ukhari nerayisi] [SL:DISH_OR_FOOD shatini] ]
kitchen_and_dining,restaurant_suggestion,adayiswa kuyiphi indawo yokudlela amanqina?,34:42:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amanqina] ]
kitchen_and_dining,restaurant_suggestion,ngingawathenga kuyiphi indawo yokudlela amanqina ababayo nojeqe?,40:63:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD amanqina ababayo nojeqe] ]
kitchen_and_dining,restaurant_suggestion,amasaladi ngingawathenga kuyiphi indawo ahambisana nenkukhu eyenziwe istshuli?,"0:9:SL:DISH_OR_FOOD,51:77:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD amasaladi] [SL:DISH_OR_FOOD nenkukhu eyenziwe istshuli] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa uphaya wenkukhu nama mashrumu?,32:61:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD uphaya wenkukhu nama mashrumu] ]
kitchen_and_dining,restaurant_suggestion,ngingabathenga kuyiphi indawo yokudlela osamusa abababayo nabamazambane?,40:71:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD osamusa abababayo nabamazambane] ]
kitchen_and_dining,restaurant_suggestion,uroti nenyama egayiwe ngingakuthenga kuyiphi indawo yokudlela?,0:21:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD uroti nenyama egayiwe] ]
kitchen_and_dining,restaurant_suggestion,idayisaphi inyama yeskabhu nesinkwa esiwuhafu?,11:35:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama yeskabhu nesinkwa] ]
kitchen_and_dining,restaurant_suggestion,"ngingakuthenga kuphi ukudla okunokhari ababili, istambu kanye namasaladi amathathu?","33:38:SL:DISH_OR_FOOD,39:46:SL:NUMBER,48:55:SL:DISH_OR_FOOD,63:72:SL:DISH_OR_FOOD,73:82:SL:NUMBER",[IN:restaurant_suggestion [SL:DISH_OR_FOOD khari] [SL:NUMBER ababili] [SL:DISH_OR_FOOD istambu] [SL:DISH_OR_FOOD amasaladi] [SL:NUMBER amathathu] ]
kitchen_and_dining,restaurant_suggestion,"idfayiswa kephi inyama yenhloko, usu kanye nedombolo okunoshatini?","16:31:SL:DISH_OR_FOOD,33:36:SL:DISH_OR_FOOD,45:65:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD inyama yenhloko] [SL:DISH_OR_FOOD usu] [SL:DISH_OR_FOOD dombolo okunoshatini] ]
kitchen_and_dining,restaurant_suggestion,iyiphi indawo yokudlela edayisa izimfanzi namashibhisi athosiwe eduze kwami?,,[IN:restaurant_suggestion ]
kitchen_and_dining,restaurant_suggestion,ngicela ungiphakamisele indawo yokudlela edayisa ukudla okumnandi okunamakhokhtheyli amsulwa.,66:92:SL:DISH_OR_FOOD,[IN:restaurant_suggestion [SL:DISH_OR_FOOD okunamakhokhtheyli amsulwa] ]
kitchen_and_dining,restaurant_suggestion,Iyiphi indawo yokudlela engingathenga ngayo amaphiko acobhozwe kwisosi yesoya enamazambane  athosiwe kanye nekani le-coca cola?,"44:100:SL:DISH_OR_FOOD,117:126:SL:DISH_OR_FOOD",[IN:restaurant_suggestion [SL:DISH_OR_FOOD amaphiko acobhozwe kwisosi yesoya enamazambane  athosiwe] [SL:DISH_OR_FOOD coca cola] ]
banking,pay_bill,ngicela ukhokhele isikweletu sami se-uber kumshayeli usebenzisa uhlelo lwami lokusebenza lwasebhange.,,[IN:pay_bill ]
banking,pay_bill,ngikhokhele umlungisi wezinwele uR600,33:37:SL:MONEY,[IN:pay_bill [SL:MONEY R600] ]
banking,pay_bill,ngilikhokhele ithikithi lami lebhasi kuhlelo lwami lokusebenza lwasebhange?,,[IN:pay_bill ]
banking,pay_bill,ngikhokhele ifoni yami ngisebenzisa uhlelo lokusebenza lwebhange olujwayelekile?,,[IN:pay_bill ]
banking,pay_bill,ngikhokhele umashonisa wami  uR670 imali esele engimkweleta yona.,30:34:SL:MONEY,[IN:pay_bill [SL:MONEY R670] ]
banking,pay_bill,ngikhokhele isikweletu sami samanzi nogesi kumasipala weTheku esinguR780.,"12:42:SL:BILL_TYPE,55:61:SL:CITY_OR_PROVINCE,68:72:SL:MONEY",[IN:pay_bill [SL:BILL_TYPE isikweletu sami samanzi nogesi] [SL:CITY_OR_PROVINCE eTheku] [SL:MONEY R780] ]
banking,pay_bill,khokha imali yokulethwa kwempahla yami yakwaMr Price.,,[IN:pay_bill ]
kitchen_and_dining,restaurant_reviews,Injani i-pizza yesoseji ePizza Hut?,"9:23:SL:DISH_OR_FOOD,25:34:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD pizza yesoseji] [SL:RESTAURANT_NAME Pizza Hut] ]
banking,pay_bill,ngicela ungikhokhelela imali yomuzi kwi-akhawunti yabo yakwa Old Mutual uR15 000.,"23:35:SL:BILL_TYPE,61:71:SL:BANK_NAME,73:80:SL:MONEY",[IN:pay_bill [SL:BILL_TYPE imali yomuzi] [SL:BANK_NAME Old Mutual] [SL:MONEY R15 000] ]
kitchen_and_dining,restaurant_reviews,Yiziphi izilinganiso zeHussar Grill?,23:35:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME Hussar Grill] ]
banking,pay_bill,khokha ukubhalisa kwami ​​kweDiscord ku-akhawunti yasebhange kaVivian.,63:69:SL:PERSONAL_NAME,[IN:pay_bill [SL:PERSONAL_NAME Vivian] ]
banking,pay_bill,ngicela ukhokhele ubulungu bami ejimini iVirgin Active.,41:54:SL:PLACE_NAME,[IN:pay_bill [SL:PLACE_NAME Virgin Active] ]
banking,pay_bill,ngikhokhele isikweletu sami sanyanga zonke ngokubhalisela kwami ​​ithelevishini,43:79:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ngokubhalisela kwami ​​ithelevishini] ]
banking,pay_bill,khokha isikweletu sami sekilasi lesingisi.,25:41:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE kilasi lesingisi] ]
banking,pay_bill,ngikhokhele umfundisi wami uR500.,28:32:SL:MONEY,[IN:pay_bill [SL:MONEY R500] ]
banking,pay_bill,khokha ibhili yelaptop khona izoba nesikhala,16:22:SL:SHOPPING_ITEM,[IN:pay_bill [SL:SHOPPING_ITEM laptop] ]
banking,pay_bill,khokha izinkulungwane eziyisishiyagalolunye zamarandi ngomshwalense wemoto yami kwaDiscovery.,"7:53:SL:MONEY,54:74:SL:BILL_TYPE",[IN:pay_bill [SL:MONEY izinkulungwane eziyisishiyagalolunye zamarandi] [SL:BILL_TYPE ngomshwalense wemoto] ]
banking,pay_bill,ngicela ukhokhe izinkulungwane ezimbili namakhulu amane ukhokhela izinsiza zami,16:55:SL:NUMBER,[IN:pay_bill [SL:NUMBER izinkulungwane ezimbili namakhulu amane] ]
banking,pay_bill,ngikhokhele umshayeli wami amakhulu ayisishiyagalolunye ngemoto yokuya esikoleni,27:55:SL:NUMBER,[IN:pay_bill [SL:NUMBER amakhulu ayisishiyagalolunye] ]
banking,pay_bill,ngikhokhele izikweletu zami zokwelashwa ngisebenzisa uhlelo lwami lokusebenza lweCapitec,81:88:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME Capitec] ]
banking,pay_bill,ngicela ukhokhe izinkulungwane ezine kwi-akhawunti yendodana yami ukuze ikwazi ukukhokha irenti,16:36:SL:NUMBER,[IN:pay_bill [SL:NUMBER izinkulungwane ezine] ]
banking,pay_bill,khokhela i-ejenti yeSouth African Airways izinkulungwane eziyisikhombisa ngezindiza zami ezixhumayo eziya eKapa.,"42:72:SL:NUMBER,106:111:SL:CITY_OR_PROVINCE",[IN:pay_bill [SL:NUMBER izinkulungwane eziyisikhombisa] [SL:CITY_OR_PROVINCE eKapa] ]
banking,pay_bill,ngicela ungithumelele imali kumakhalekhukhwini wami izinkulungwane ezimbili zamarandi ukuze ngikhokhele inkontileka yami,52:85:SL:MONEY,[IN:pay_bill [SL:MONEY izinkulungwane ezimbili zamarandi] ]
banking,pay_bill,sicela ukhokhe imali yokuthenga ithikithi lekhonsathi yokukhulekela ku-akhawunti yecomputicket.,,[IN:pay_bill ]
banking,pay_bill,ungakhohlwa ukukhokha isikweletu sami sempilo kwaNetcare.,22:56:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE isikweletu sami sempilo kwaNetcare] ]
banking,pay_bill,khokhela ithikithi lami lebhasi ku-inthanethi eliya ethekwini lisuka eMlazi.,"52:61:SL:CITY_OR_PROVINCE,69:75:SL:PLACE_NAME",[IN:pay_bill [SL:CITY_OR_PROVINCE ethekwini] [SL:PLACE_NAME eMlazi] ]
banking,pay_bill,ngicela ungikhokhelele ithikithi lesitimela elisuka e-Unibell liya eKapa.,"54:61:SL:PLACE_NAME,67:72:SL:CITY_OR_PROVINCE",[IN:pay_bill [SL:PLACE_NAME Unibell] [SL:CITY_OR_PROVINCE eKapa] ]
banking,pay_bill,ngicela ukhokhe umshwalense wendlu yami kumshwalense webhajethi,16:34:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE umshwalense wendlu] ]
banking,pay_bill,ngicela ukhokhele ubulungu bami beSASCO kwi akhawunti yabo yalana eKapa.,66:71:SL:CITY_OR_PROVINCE,[IN:pay_bill [SL:CITY_OR_PROVINCE eKapa] ]
banking,pay_bill,ngikhokhele okokuthambisa izinwele zami zanyanga zonke ku-akhawunti kaLizzy.,70:75:SL:PERSONAL_NAME,[IN:pay_bill [SL:PERSONAL_NAME Lizzy] ]
banking,pay_bill,ngikhokhele isikhathi sokubonisana nodokotela wami,,[IN:pay_bill ]
banking,pay_bill,ngikhokhele isikhathi sokwelashwa kwami ​​amarandi angamakhulu amahlanu ku-akhawunti kaBonga.,"42:71:SL:MONEY,87:92:SL:PERSONAL_NAME",[IN:pay_bill [SL:MONEY amarandi angamakhulu amahlanu] [SL:PERSONAL_NAME Bonga] ]
banking,pay_bill,ngicela ukhokhele uSandile amakhulu ayisikhombisa ukuze akwazi ukulungisa isiqandisi sami,"19:26:SL:PERSONAL_NAME,27:49:SL:NUMBER",[IN:pay_bill [SL:PERSONAL_NAME Sandile] [SL:NUMBER amakhulu ayisikhombisa] ]
