intent,text,domain,spans,logical_form,split
make_call,call my landlord at 6.00pm,eng,,[SL: make_call],test
make_call,please call mom so I can tell her I need money for food.,eng,,[SL: make_call],test
meal_suggestion,Please help me with a traditional Ndebele meal I could order for my visiting Ndebele inlaws,eng,,[SL: meal_suggestion],test
meal_suggestion,what food is eaten by locals in Mpumalanga,eng,,[SL: meal_suggestion],test
meal_suggestion,which meal is suggested to be eaten in cold weather,eng,,[SL: meal_suggestion],test
meal_suggestion,Can you suggest Kelewele recipe for me?,eng,,[SL: meal_suggestion],test
meal_suggestion,What meal would you suggest for dinner tonight at zinguichor?,eng,,[SL: meal_suggestion],test
meal_suggestion,What are South African dishes to try around Pretoria?,eng,,[SL: meal_suggestion],test
meal_suggestion,Can you suggest where I can eat the best Pounded Yam in Osogbo,eng,,[SL: meal_suggestion],test
meal_suggestion,suggest a vegan restaurant in Westville,eng,,[SL: meal_suggestion],test
min_payment,What is the least amount of money required for me to pay for all my monthly medical bills at CIMAS? ,eng,,[SL: min_payment],test
min_payment,How much is my payment?,eng,,[SL: min_payment],test
min_payment,how much is minimum payment for toyota verosa in Tanzania,eng,,[SL: min_payment],test
min_payment,what is the minimum amount of money I can keep in my MTN account?,eng,,[SL: min_payment],test
min_payment,What is the minimum amount you can pay with a bank card?,eng,,[SL: min_payment],test
min_payment,I can only pay you R200 of the R600 I owe you.,eng,,[SL: min_payment],test
min_payment,What is the minimum amount I can pay for the electricity bill?,eng,,[SL: min_payment],test
min_payment,how much is the minimum amount for data on the Capitec bank app?,eng,,[SL: min_payment],test
pay_bill,Where can i pay my debt for sofas i bought from TV Sales using my CBZ Bank card?,eng,,[SL: pay_bill],test
pay_bill,I want to pay my food bill ,eng,,[SL: pay_bill],test
pay_bill,pay Ksh. 1500 as water bill from KCB M-pesa,eng,,[SL: pay_bill],test
pay_bill,How can I pay my DSTV monthly bill?,eng,,[SL: pay_bill],test
pay_bill,I would like to pay my water bill,eng,,[SL: pay_bill],test
pay_bill,Can I go pay my car insurance directly at the bank?,eng,,[SL: pay_bill],test
pay_bill,Use my Gtbank account to pay for mtn 200 airtime ,eng,,[SL: pay_bill],test
pay_bill,please pay R750 for the electricity bill.,eng,,[SL: pay_bill],test
pin_change,How do I change my phone’s access code,eng,,[SL: pin_change],test
pin_change,Change my phone pin ,eng,,[SL: pin_change],test
pin_change,change login password in my kupatana app to zebra12@,eng,,[SL: pin_change],test
pin_change,How many times can I change my Ecobank pin in a day?,eng,,[SL: pin_change],test
pin_change,How Can I change my mobile money code?,eng,,[SL: pin_change],test
pin_change,Where do I change my current bank pin?,eng,,[SL: pin_change],test
pin_change,Can I change my Gtbank ATM card pin ,eng,,[SL: pin_change],test
pin_change,how can I change my FNB app password?,eng,,[SL: pin_change],test
play_music,Play soothing gospel music sang by Janet Manyowa.,eng,,[SL: play_music],test
play_music,Play my gospel music,eng,,[SL: play_music],test
play_music,Play the new music video by Ali Kiba,eng,,[SL: play_music],test
play_music,Are there any new songs by Sarkodie that I can vibe to?,eng,,[SL: play_music],test
play_music,put Youssou Ndour's music,eng,,[SL: play_music],test
play_music,I heard my sister play music through the hi-fi,eng,,[SL: play_music],test
play_music,Can you play me some Beautiful Nubia songs,eng,,[SL: play_music],test
play_music,Play the latest Punk Rock tunes,eng,,[SL: play_music],test
plug_type,Are left hand vehicles allowed in Botswana,eng,,[SL: plug_type],test
plug_type,What kind of plugs are used in South Africa,eng,,[SL: plug_type],test
plug_type,Do South African plugs work in Tanzania,eng,,[SL: plug_type],test
plug_type,What plug type is used in the UK?,eng,,[SL: plug_type],test
plug_type,Do I need to bring a socket converter when I am going to USA?,eng,,[SL: plug_type],test
plug_type,Will I be able to use an eletric comb in South Africa?,eng,,[SL: plug_type],test
plug_type,"What is the Plug type used in Nigeria, is it type A?",eng,,[SL: plug_type],test
plug_type,Where can I get a type C charger in Durban?,eng,,[SL: plug_type],test
recipe,Tell me how to cook gango especially that which is similar to whats prepared at Fatso,eng,,[SL: recipe],test
recipe,look for recipe for tripe,eng,,[SL: recipe],test
recipe,get me a step by step guide to making bread,eng,,[SL: recipe],test
recipe,Can you pound fufu with ripe plantain?,eng,,[SL: recipe],test
recipe,I  need a senegaleese recipe,eng,,[SL: recipe],test
recipe,How do you cook lamb?,eng,,[SL: recipe],test
recipe,What recipe do you use for your jollof rice?,eng,,[SL: recipe],test
recipe,I need an easy to follow recipe for cooking malva pudding,eng,,[SL: recipe],test
restaurant_reservation,please verify my table reservation for Sena Hotel at 9:00 AM on March 08,eng,,[SL: restaurant_reservation],test
restaurant_reservation,Make a reservaion for two at Pretoria Bites restaurant tonight at 7pm.,eng,,[SL: restaurant_reservation],test
restaurant_reservation,reserve a table for 8 for the dinner on Saturday,eng,,[SL: restaurant_reservation],test
restaurant_reservation,Can you reserve a VIP table at the Kempinski Hotel tomorrow afternoon?,eng,,[SL: restaurant_reservation],test
restaurant_reservation,Reserve me a place at the Good Rade restaurant ,eng,,[SL: restaurant_reservation],test
restaurant_reservation,Let us meet at our favourite resturant at 7pm.,eng,,[SL: restaurant_reservation],test
restaurant_reservation,How do I book table for 2 at Chicken republic for my friends and family ,eng,,[SL: restaurant_reservation],test
restaurant_reservation,Do you have any availability for dinner tonight at 6pm?,eng,,[SL: restaurant_reservation],test
restaurant_reviews,What do the youth say with regards to the taste of chicken prepared by Mambos?,eng,,[SL: restaurant_reviews],test
restaurant_reviews,How are the reviews for mcdonalds burgers ,eng,,[SL: restaurant_reviews],test
restaurant_reviews,how would you rate the newly opened CJ's restaurant on a scale of 1-10?,eng,,[SL: restaurant_reviews],test
restaurant_reviews,Do Kumasi people like Akpele a lot?,eng,,[SL: restaurant_reviews],test
restaurant_reviews,What are the review notes of this senegalese restaurant?,eng,,[SL: restaurant_reviews],test
restaurant_reviews,How are the reviews for Sandeck?,eng,,[SL: restaurant_reviews],test
restaurant_reviews,Is Amala Skye a good resturant ,eng,,[SL: restaurant_reviews],test
restaurant_reviews,what are customers saying about KFC West Street,eng,,[SL: restaurant_reviews],test
restaurant_suggestion,"Give me a list of places to dine and eat out, which are good for me and my wife Rumbidzai, that are located on the eastern side of Harare. ",eng,,[SL: restaurant_suggestion],test
restaurant_suggestion,Give me a list of top restaurants in Pretoria.,eng,,[SL: restaurant_suggestion],test
restaurant_suggestion,which restaurant serves good African dishes around Takawiri island?,eng,,[SL: restaurant_suggestion],test
restaurant_suggestion,Which restaurants sell Chinese food in Kumasi?,eng,,[SL: restaurant_suggestion],test
restaurant_suggestion, want to eat something delicious where can I go?,eng,,[SL: restaurant_suggestion],test
restaurant_suggestion,"If you enjoy good coffee, I suggest  you try Starbucks.",eng,,[SL: restaurant_suggestion],test
restaurant_suggestion,Which resturant sell the best Amala in Osogbo,eng,,[SL: restaurant_suggestion],test
restaurant_suggestion,which restaurant can I find which serves good food in Durban?,eng,,[SL: restaurant_suggestion],test
share_location,Send to Mr Mhizha the location of The Palace which is along Samora Machael,eng,,[SL: share_location],test
share_location,Send Themba my current location.,eng,,[SL: share_location],test
share_location,share with me my phone's current location,eng,,[SL: share_location],test
share_location,Give me the direction to the Biblelife Church in Lapaz,eng,,[SL: share_location],test
share_location,How Can I share my location,eng,,[SL: share_location],test
share_location,Where are you in Pretoria?,eng,,[SL: share_location],test
share_location,Can you share my location on the group chat?,eng,,[SL: share_location],test
share_location,can you share my current location to Ndalo,eng,,[SL: share_location],test
shopping_list_update,"please add Qurunfudi to my purchase list, leaving out the Qulubi Adi",eng,,[SL: shopping_list_update],test
shopping_list_update,add dog and cat food to the list of groceries,eng,,[SL: shopping_list_update],test
shopping_list_update,Add peanuts to my shopping list for today,eng,,[SL: shopping_list_update],test
shopping_list_update,Add washing soap to my shopping list,eng,,[SL: shopping_list_update],test
shopping_list_update,Add onion to my shopping list.,eng,,[SL: shopping_list_update],test
shopping_list_update,"From that list of grocceries, please add three litres of Oros juice.",eng,,[SL: shopping_list_update],test
shopping_list_update,Can you reduce the quantity of rice in my shopping list to 50kg instead of 100kg?,eng,,[SL: shopping_list_update],test
shopping_list_update,Update my shopping list with eggs and cheese,eng,,[SL: shopping_list_update],test
spending_history,Do you remember how much money I blew at the shebeen last night,eng,,[SL: spending_history],test
spending_history,which shops did I pay in the last 3 months,eng,,[SL: spending_history],test
spending_history,Show the spending history of my M-pesa account for the last year,eng,,[SL: spending_history],test
spending_history,How much did I spend on clothes in the past three months,eng,,[SL: spending_history],test
spending_history,"I don't know how much money I had in the past, can you remind me?",eng,,[SL: spending_history],test
spending_history,How much did i spend last Tuesday? ,eng,,[SL: spending_history],test
spending_history,How much did I spend on palm wine last month,eng,,[SL: spending_history],test
spending_history,how do I set my spending limits on my FNB app?,eng,,[SL: spending_history],test
text,Write to Blessing via WhatsApp that I will be visiting Dubai this weekend for 4 days. ,eng,,[SL: text],test
text,Text Mpho and tell her I'm on my way.,eng,,[SL: text],test
text,Send a text to my mother that i love her,eng,,[SL: text],test
text,"Hey, I see that I didn't bring the drinks as scheduled. Would you please inform Akosua?",eng,,[SL: text],test
text,write me text to say good night to my husband,eng,,[SL: text],test
text,Send the employees an email by end of day,eng,,[SL: text],test
text,Can you ask Tunde if he will like Amala for dinner,eng,,[SL: text],test
text,Notify Sindi that I have arrived by text.,eng,,[SL: text],test
time,can you tell me the current time in the East Africa timezone,eng,,[SL: time],test
time,Is Brazil and Italy using the same time,eng,,[SL: time],test
time,what time is best to go for a hike at Ngong hills?,eng,,[SL: time],test
time,"What is the time now in Daaban, Kumasi?",eng,,[SL: time],test
time,What is the time difference between Senegal and the United States?,eng,,[SL: time],test
time,Is the US time zone the same as South Africa?,eng,,[SL: time],test
time,what is the time difference between Abuja and Cape Town? ,eng,,[SL: time],test
time,What's the time difference between Los Angeles and South Africa?,eng,,[SL: time],test
timezone,In which timezone is Oromia located,eng,,[SL: timezone],test
timezone,Does New York have two different time zones?,eng,,[SL: timezone],test
timezone,What time is it in Boston now?,eng,,[SL: timezone],test
timezone,Do Senegal and Ghana share the same time zone?,eng,,[SL: timezone],test
timezone,Does Dakar and Paris have the same time,eng,,[SL: timezone],test
timezone,What time zone is Nigeria in?,eng,,[SL: timezone],test
timezone,Does China share the same time zone with Korea?,eng,,[SL: timezone],test
timezone,What is the current time in Egypt?,eng,,[SL: timezone],test
transactions,Could you confirm whether my most recent deposit transaction in my Steward Bank account was successfully completed?,eng,,[SL: transactions],test
transactions,How much petrol money I've spent on this week ,eng,,[SL: transactions],test
transactions,list all banking transaction that are made to the Zebra company,eng,,[SL: transactions],test
transactions,Could you please let me know the person I made the transaction to?,eng,,[SL: transactions],test
transactions,How to carry out a financial transaction with Ecobank?,eng,,[SL: transactions],test
transactions,"If you suspect fraud in your account, can it be traced?",eng,,[SL: transactions],test
transactions,how do I resolve a failed transaction on my GTB account? ,eng,,[SL: transactions],test
transactions,I'd like to see my bank statement to review my transaction history.,eng,,[SL: transactions],test
transfer,transfer Qr 800 from the Oromia account to Cooperative bank accounts,eng,,[SL: transfer],test
transfer,Transfer R1 500 from savings account to cheque account.,eng,,[SL: transfer],test
transfer,transfer Ksh. 5000 from my Stanbic account to my Equity account ,eng,,[SL: transfer],test
transfer,Can you transfer GHS5000 from my Vodafone wallet to my GCB account?,eng,,[SL: transfer],test
transfer,How to transfer money from Ecobank to  Wave ?,eng,,[SL: transfer],test
transfer,Deposit R300 to my FNB account from the savings account.,eng,,[SL: transfer],test
transfer,Process a transfer of ₦1000 from my Palmpay account to my Kuda account.,eng,,[SL: transfer],test
transfer,Can you help me with a transfer on my App from Capitec to another bank?,eng,,[SL: transfer],test
translate,how do you ask for the best tourism area in Zulu,eng,,[SL: translate],test
translate,What do you call water in isiZulu?,eng,,[SL: translate],test
translate,how to say 'well done' in Korean,eng,,[SL: translate],test
translate,How can someone say I love you in Twi?,eng,,[SL: translate],test
translate,"I want to go to USA in these next coming days, how do we say greeting in english",eng,,[SL: translate],test
translate,What do you call mealies in tshiVenda?,eng,,[SL: translate],test
translate,how do I say thank you to a driver who speaks Yoruba language?,eng,,[SL: translate],test
translate,"How do you say ""thank you"" in Tshivenda?",eng,,[SL: translate],test
travel_notification,Can you activate my phone’s international roaming service because I will be travelling to Rwanda next month fresh,eng,,[SL: travel_notification],test
travel_notification,Notify my insurance im going on holiday ,eng,,[SL: travel_notification],test
travel_notification,notify the medicla team of the travel arrangements in the next 3 hours ,eng,,[SL: travel_notification],test
travel_notification,"As soon as my sister's flight takes off, send me a notification",eng,,[SL: travel_notification],test
travel_notification,I will travel from Senegal to Irland. Write me a notification message to send to my bank (Ecobank).,eng,,[SL: travel_notification],test
travel_notification,"I will be travelling between South Africa and Botswana, please release all my savings.",eng,,[SL: travel_notification],test
travel_notification,Kindly note my travel schedule on my calendar,eng,,[SL: travel_notification],test
travel_notification,can you increase my limit to R10000 on my Nedbank app as I'm traveling overseas.,eng,,[SL: travel_notification],test
travel_suggestion,Can one find interesting tourist sites in Checheche,eng,,[SL: travel_suggestion],test
travel_suggestion,whih country is not cold in July I want to visit it,eng,,[SL: travel_suggestion],test
travel_suggestion,What tourist attraction should I visit in Russia?,eng,,[SL: travel_suggestion],test
travel_suggestion,Which places can I visit in Bongo?,eng,,[SL: travel_suggestion],test
travel_suggestion,What can I do in the Saloum Islands to have fun?,eng,,[SL: travel_suggestion],test
travel_suggestion,What best places are there to visit in America?,eng,,[SL: travel_suggestion],test
travel_suggestion,Is there a pub where I can drink cold beer in Abeokuta,eng,,[SL: travel_suggestion],test
travel_suggestion,What activities does the Table Mountain in Cape Town offer?,eng,,[SL: travel_suggestion],test
update_playlist,Include songs by Leonard Dembo in the list of songs i listen to on my cellphone.,eng,,[SL: update_playlist],test
update_playlist,add Budaza's song on the list of gospel song,eng,,[SL: update_playlist],test
update_playlist,remove all tyler icu songs in my playlist and add tajiri by lavalava ,eng,,[SL: update_playlist],test
update_playlist,Add Kwaku Ananse by Amerado to my playlist,eng,,[SL: update_playlist],test
update_playlist,Add some religious song to my playist,eng,,[SL: update_playlist],test
update_playlist,May you please delete all the songs in my music folder.,eng,,[SL: update_playlist],test
update_playlist,Remove Naira Marley's songs from my playlist,eng,,[SL: update_playlist],test
update_playlist,please add Britney Spears - Baby One More Time album to my favourites list,eng,,[SL: update_playlist],test
weather,What will be the state of the weather for the next 2 weeks in the district of Mashonaland East? ,eng,,[SL: weather],test
weather,How's the weather in Durban today?,eng,,[SL: weather],test
weather,how hot will it get in dar es salaam tonight?,eng,,[SL: weather],test
weather,Did it rain in Kumasi yesterday evening?,eng,,[SL: weather],test
weather,What will Dakar's  temperature be like tomorrow ?,eng,,[SL: weather],test
weather,Is it really cold in Ntabankulu?,eng,,[SL: weather],test
weather,what are the chances of rain in Abuja tomorrow?,eng,,[SL: weather],test
weather,What will the weather be like in Gqeberha this week?,eng,,[SL: weather],test
alarm,Set an alarm for tomorrow morning to wake me up for my exam,eng,,[SL: alarm],train
alarm,wake me up tomorrow at 8:00 so i can take my medicin.,eng,,[SL: alarm],train
alarm,Set the clock to exactly four!,eng,,[SL: alarm],train
alarm,Set the left time on your phone,eng,,[SL: alarm],train
alarm,Please set the clock alarm for 6:00 am tomorrow,eng,,[SL: alarm],train
alarm,Can you buy me an alarm clock?,eng,,[SL: alarm],train
alarm,Set an alarm that would wake me up by 12pm. ,eng,,[SL: alarm],train
alarm,Set the alarm to ring by 4pm today.,eng,,[SL: alarm],train
alarm,Can you set alarm for not being late?,eng,,[SL: alarm],train
alarm,Do you set an alarm to awake you during working days?,eng,,[SL: alarm],train
alarm,set for me an alarm for 5 am,eng,,[SL: alarm],train
alarm,Set an alarm for me ,eng,,[SL: alarm],train
alarm,I need to set an alarm for 7am to woke me up in the morning. ,eng,,[SL: alarm],train
alarm,Have you set the alarm so that I can wake up at 5am?,eng,,[SL: alarm],train
alarm,please fill me with a wake-up call,eng,,[SL: alarm],train
alarm,Remind me with an alarm to call Zinara today at sunset about the insurance of my Mazda. ,eng,,[SL: alarm],train
alarm,"Wake me up at midnight so that I can pray, please.",eng,,[SL: alarm],train
alarm,set an alarm for 7 in the evening,eng,,[SL: alarm],train
alarm,Set alarm for the whole week ,eng,,[SL: alarm],train
alarm,set work alarm at 7am,eng,,[SL: alarm],train
alarm,set an alarm for 4 am tomorrow,eng,,[SL: alarm],train
alarm,Set an alarm for me at four in the evening today,eng,,[SL: alarm],train
alarm,Set an alarm for 6am,eng,,[SL: alarm],train
alarm,Please set my alarm to wake me up at 18:00.,eng,,[SL: alarm],train
alarm,Did you set the alarm for waking up?,eng,,[SL: alarm],train
balance,Would you please put some money in my Awash Bank savings account?,eng,,[SL: balance],train
balance,check and tell me how much money I have on my bank account.,eng,,[SL: balance],train
balance,How much do I have left on my UTB account ?,eng,,[SL: balance],train
balance,what is the balance of my deposit account ?,eng,,[SL: balance],train
balance,Will my GT bank account balance be enough to pay my house rent,eng,,[SL: balance],train
balance,How much naira is left in my bank account?,eng,,[SL: balance],train
balance,Tell me what is remaining in my savings account. ,eng,,[SL: balance],train
balance,Tell me my Piggy Vest balance,eng,,[SL: balance],train
balance,What is my saving balance on my KCB  account?,eng,,[SL: balance],train
balance,How much do I have in my orange money account ,eng,,[SL: balance],train
balance,Is there something in my orange money to bring Nsimba at the movie on Tuesday ,eng,,[SL: balance],train
balance,Check my balance in my Capitec account ,eng,,[SL: balance],train
balance,What's the balance in my savings account?,eng,,[SL: balance],train
balance,"Do I have enough balance at my Tigo-pesa account to send 20,000 Tsh to John ?",eng,,[SL: balance],train
balance,"Check my Calbank savings account balance for me, please.",eng,,[SL: balance],train
balance,Could you check my balance amount and tell me if I can buy this Zara clothes?,eng,,[SL: balance],train
balance,How can I check my account balance ?,eng,,[SL: balance],train
balance,What is my tuition balance now?,eng,,[SL: balance],train
balance,Do I qualify for an overdraft if my balance is R0.00?,eng,,[SL: balance],train
balance,can you check the balance in my First bank current account?,eng,,[SL: balance],train
balance,How much is left in my Kuda account?,eng,,[SL: balance],train
balance,How much do I have left to pay off my loan?,eng,,[SL: balance],train
balance,how much Naira is in my bank account?,eng,,[SL: balance],train
balance,"The balance in my OPAY account, can it settle our bill",eng,,[SL: balance],train
balance,How much money do I have on my account?,eng,,[SL: balance],train
bill_balance,can you let me know the current amount I owe for my water and electricity bills?,eng,,[SL: bill_balance],train
bill_balance,how much is September's water bill payment?,eng,,[SL: bill_balance],train
bill_balance,How much does it take to pay the QMAX electricity bill?,eng,,[SL: bill_balance],train
bill_balance,How much does the CEET bill amount to ?,eng,,[SL: bill_balance],train
bill_balance,What is the balance for the water bill for this month?,eng,,[SL: bill_balance],train
bill_balance,How much is my gas bill for this month,eng,,[SL: bill_balance],train
bill_balance,How much is my DSTV bill?,eng,,[SL: bill_balance],train
bill_balance,how much is water and electricity bill,eng,,[SL: bill_balance],train
bill_balance,How much do you pay for electricity of EWASA per month?,eng,,[SL: bill_balance],train
bill_balance,How much money balance is left to pay for electricity last month ,eng,,[SL: bill_balance],train
bill_balance,You must consult your invoices online or contact the customer service of these companies,eng,,[SL: bill_balance],train
bill_balance,how much I owe orange and Vodacom altogether ,eng,,[SL: bill_balance],train
bill_balance,Please tell me the balance on the electricity bill.,eng,,[SL: bill_balance],train
bill_balance,Have you observed our outstanding bill when you were paying for water,eng,,[SL: bill_balance],train
bill_balance,Notify me the total amount of my Electic and Water bills,eng,,[SL: bill_balance],train
bill_balance,How much do I need to pay in total for my grocery shopping using Ecocash?,eng,,[SL: bill_balance],train
bill_balance,How much do I owe the Sally Mugabe Hospital for assisting my sister in the past week when she gave birth?,eng,,[SL: bill_balance],train
bill_balance,How much do i owe on my phone bill,eng,,[SL: bill_balance],train
bill_balance,What's my Foschini bill?,eng,,[SL: bill_balance],train
bill_balance,how much is my medical bill balance at agha khan hospital this week,eng,,[SL: bill_balance],train
bill_balance,what is my semester fee balance at Rusinga school?,eng,,[SL: bill_balance],train
bill_balance,How much do I have on my MTN momo?,eng,,[SL: bill_balance],train
bill_balance,what is the balance in my Orange Money account after paying for electricity,eng,,[SL: bill_balance],train
bill_balance,Have I only paid 50% of my car loan?,eng,,[SL: bill_balance],train
bill_balance,How much would be my remaining laptop balance?,eng,,[SL: bill_balance],train
book_flight,can you help me find the best flights to Austria with direct routes,eng,,[SL: book_flight],train
book_flight,How much does it cost to travel from Addis Ababa to hawassa?,eng,,[SL: book_flight],train
book_flight,Can you book a Lomé-Niamtougou flight for me please ?,eng,,[SL: book_flight],train
book_flight,Book me an air flight ticket from Lome to Niamtogou on next Monday,eng,,[SL: book_flight],train
book_flight,buy me a flight ticket from kano to lagos on march 1st,eng,,[SL: book_flight],train
book_flight,Can I book a flight to Lagos on Saturday,eng,,[SL: book_flight],train
book_flight,Find me a flight from Togo to Nigeria.,eng,,[SL: book_flight],train
book_flight,"help book a flight from Emirate Airline, which will go from Nigeria to Saudi Arabia on June 13 ",eng,,[SL: book_flight],train
book_flight,I would like to know the price for a return ticket for a Kigali-Nairobi trip.,eng,,[SL: book_flight],train
book_flight,Get me a ticket to Rwamagana early?,eng,,[SL: book_flight],train
book_flight,find me a trip from Kinshasa to Lubumbashi today,eng,,[SL: book_flight],train
book_flight,Reserve me a seat on the plane to go to Goma,eng,,[SL: book_flight],train
book_flight,I need to book a flight from Entebe to Kigali through Rwanda Air.,eng,,[SL: book_flight],train
book_flight,Can you help me to book a flight to Dubai?,eng,,[SL: book_flight],train
book_flight,please help me find with domestic flight booking from Diredawa to DambiDoolloo,eng,,[SL: book_flight],train
book_flight,"Reserve places for 2 adults and a child, on the Airlink aeroplane that will be travelling to OR Tambo Airport from Robert Mugabe Internaional Airport on Saturday in the morning. ",eng,,[SL: book_flight],train
book_flight,look for a flight to Gauteng on Sunday coming back on Monday,eng,,[SL: book_flight],train
book_flight,Book a return flight from Jhb to Cpt,eng,,[SL: book_flight],train
book_flight,Book a flight ticket from Mbeya to Dodoma for Monday,eng,,[SL: book_flight],train
book_flight,book a flight to canada this friday at 4pm,eng,,[SL: book_flight],train
book_flight,Find me a cheap flight to Tamale this Monday,eng,,[SL: book_flight],train
book_flight,Buy me a flight ticket from Dakar to Lagos,eng,,[SL: book_flight],train
book_flight,"Could you please book me a return flight from Cape Town to Durban, please?",eng,,[SL: book_flight],train
book_flight,It is cheaper to fly from Linseria airport than OR Tambo?,eng,,[SL: book_flight],train
book_flight,can you book a return flight from Lagos to Abuja ,eng,,[SL: book_flight],train
book_hotel,"On October 24, I wanted to book a VIP room at the Lalibela Hotel",eng,,[SL: book_hotel],train
book_hotel,find me a hotel in Arbaminch with a bed available near Nechisar Park for the dates September 1 to 10.,eng,,[SL: book_hotel],train
book_hotel,How much does a room at the Millenium Hotel cost ?,eng,,[SL: book_hotel],train
book_hotel,Can you find a hotel not far from Akodessewa?,eng,,[SL: book_hotel],train
book_hotel,Please find me a hotel in wuse 2 Abuja,eng,,[SL: book_hotel],train
book_hotel,Where should I look for a hotel to book for two weeks in kano state?,eng,,[SL: book_hotel],train
book_hotel,Book me a hotel I'd stay in after the New year eve celebrations. ,eng,,[SL: book_hotel],train
book_hotel,make hotel resevation for me at Presidential hotel from 2nd to 4th November,eng,,[SL: book_hotel],train
book_hotel,I would like to stay near Kigali Convention centre in  from 2 to 4 February.,eng,,[SL: book_hotel],train
book_hotel,where is the good place to stay for a vacation in Kigali?,eng,,[SL: book_hotel],train
book_hotel,I want to make a reservation for 10 personnes  in an hotel in Kinshasa from Monday to Tuesday ,eng,,[SL: book_hotel],train
book_hotel,make 10 reservations  for Monday to Tuesday in Matadi ,eng,,[SL: book_hotel],train
book_hotel,Is there a place that can accomodate a meeting of 20 people in Kampala?,eng,,[SL: book_hotel],train
book_hotel,Please book two rooms at Serena Hotel that can accomodate three people.,eng,,[SL: book_hotel],train
book_hotel,"Reserve Ilillii hotel for Adama Kanama football club team fo Sadaasa 1, 2016",eng,,[SL: book_hotel],train
book_hotel,Make a reservation for me with any hotel in Masvingo close to Great Zimbabwe for my January holiday,eng,,[SL: book_hotel],train
book_hotel,I want a room reserved for me to stay at Holiday Inn with my wife on Sunday in the evening. ,eng,,[SL: book_hotel],train
book_hotel,look for hotel stay in Cape Town Hotels,eng,,[SL: book_hotel],train
book_hotel,Give me a list of hotels near the beach in Durban.,eng,,[SL: book_hotel],train
book_hotel,Book a room for Nelson at Serena hotel in Dar es salaam,eng,,[SL: book_hotel],train
book_hotel,book rooms in a palm village hotel that will fits 50 people on 14 February ,eng,,[SL: book_hotel],train
book_hotel,Book two rooms at the Yoka lodge for me this Friday,eng,,[SL: book_hotel],train
book_hotel,book my room at Aksil hotel,eng,,[SL: book_hotel],train
book_hotel,Please reserve a hotel room in Limpopo for the president,eng,,[SL: book_hotel],train
book_hotel,It is cheaper to book Air BnB when traveling abroad.,eng,,[SL: book_hotel],train
calendar_update,Mark my flight date on my calendar.,eng,,[SL: calendar_update],train
calendar_update,Add abiy fasting days on my calandar.,eng,,[SL: calendar_update],train
calendar_update,Inform the children that the party is postponed to the next week! 08/03/2024,eng,,[SL: calendar_update],train
calendar_update,Arrange an appointment with the new supplier at the end of our meeting,eng,,[SL: calendar_update],train
calendar_update,Could you change the meeting time to 5:00pm tomorrow,eng,,[SL: calendar_update],train
calendar_update,I want you to add a hospital visit to my calendar,eng,,[SL: calendar_update],train
calendar_update,Remove that Teacher's meeting from my calendar. ,eng,,[SL: calendar_update],train
calendar_update,fix my wedding date in the calender,eng,,[SL: calendar_update],train
calendar_update,Kalisa's wedding has been postponed to 7 June. Please update our calender. ,eng,,[SL: calendar_update],train
calendar_update,When will you celebrate Kabera's birthday?,eng,,[SL: calendar_update],train
calendar_update,removed that playing program from my calendar,eng,,[SL: calendar_update],train
calendar_update,cancel that meeting for me,eng,,[SL: calendar_update],train
calendar_update,Update your calender that we shall have a meenting on 11/November/2024.,eng,,[SL: calendar_update],train
calendar_update,Update my clendar with Eid Adhuha day,eng,,[SL: calendar_update],train
calendar_update,reschedule the team conference to May 21 at 4:00 p.m afternoon,eng,,[SL: calendar_update],train
calendar_update,Update in my calendar that Itai's birthday is on Friday this week.,eng,,[SL: calendar_update],train
calendar_update,Organize a meeting with all the workers on 4 February at 12,eng,,[SL: calendar_update],train
calendar_update,Add the staff meeting to my calendar ,eng,,[SL: calendar_update],train
calendar_update,Add Friday 6pm school meeting to the calendar.,eng,,[SL: calendar_update],train
calendar_update,Put my meeting with John on 9th of January on the calendar,eng,,[SL: calendar_update],train
calendar_update,schedule a meeting with Chris for tomorrow at 7 pm,eng,,[SL: calendar_update],train
calendar_update,Could you schedule a consultation with my doctor next week?,eng,,[SL: calendar_update],train
calendar_update,Can you update my calendar for a meeting for 5 Avril at 10 am,eng,,[SL: calendar_update],train
calendar_update,Please change my dentist's appointment from 1 April to 1 June?,eng,,[SL: calendar_update],train
calendar_update,The wedding changed from December to March.,eng,,[SL: calendar_update],train
cancel_reservation,"The meeting was canceled, so please remove my reservation for the meeting hall.",eng,,[SL: cancel_reservation],train
cancel_reservation,cancel the dinner I scheduled yesterday at elile hotel.,eng,,[SL: cancel_reservation],train
cancel_reservation,Tell the good bread saleswoman to cancel our Thursday reservation !,eng,,[SL: cancel_reservation],train
cancel_reservation,We decided not to go out for the restaurant tonight,eng,,[SL: cancel_reservation],train
cancel_reservation,cancel my restuarant reservation for 5pm,eng,,[SL: cancel_reservation],train
cancel_reservation,Please confirm my room reservation today at 4:00 pm.,eng,,[SL: cancel_reservation],train
cancel_reservation,"Call the manager of Crunchies, tell him to cancel the table reservation he kept for me.",eng,,[SL: cancel_reservation],train
cancel_reservation,Cancel my reservation with Yul in Chicken Republic,eng,,[SL: cancel_reservation],train
cancel_reservation,Can you help me cancel the food order I made near Remera Bus Station?,eng,,[SL: cancel_reservation],train
cancel_reservation,Can you update me on your guest arrival at Mille collines Hotel/,eng,,[SL: cancel_reservation],train
