domain,intent,text,spans,logical_form
home,play_music,Pedzisa kurova mubatanidzwa wemumhanzi weSungura wandinofarira.,41:48:SL:MUSIC_GENRE,[IN:play_music [SL:MUSIC_GENRE Sungura] ]
home,play_music,Tanga kuridza mumhanzi yose yandinofarira yeHouse.,44:49:SL:MUSIC_GENRE,[IN:play_music [SL:MUSIC_GENRE House] ]
home,play_music,Tanga kuridza mumhanzi yeDire straits.,25:37:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Dire straits] ]
home,play_music,Ndapota ndiridzirewo mubatanidzwa yemumhanzi yaGemma Griffins.,47:61:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Gemma Griffins] ]
home,play_music,"""Ndiridzire rwiyo rwunonzi, """"mari yebepa"""" chakaimbwa nechikwata cheBongo Muffin.""","30:41:SL:SONG_NAME,69:81:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME mari yebepa] [SL:ARTIST_NAME Bongo Muffin] ]
home,play_music,"""Ndirikuda kuridzirwa chimbo chinoimbwa chichinzi """"Yeshua Hamashiach."""" """,,[IN:play_music ]
home,play_music,Imboridza mimhanzi yaSean Paul yakanetsa kubva mugore ra2001 kusvika gore ra2006. ,"21:30:SL:ARTIST_NAME,56:60:SL:DATE,76:80:SL:DATE",[IN:play_music [SL:ARTIST_NAME Sean Paul] [SL:DATE 2001] [SL:DATE 2006] ]
home,play_music,"""Tsvaga rwiyo rwunonzi, """"moyo wangu"""", rwaMapfumo uridze.""","26:36:SL:SONG_NAME,43:50:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME moyo wangu] [SL:ARTIST_NAME Mapfumo] ]
home,play_music,Chimbondiridzira mumhanzi uri kupisa pawairesi yeStar FM.,,[IN:play_music ]
home,play_music,Ndiri kuda kumboterera mumhanzi wakadzikamira.,,[IN:play_music ]
home,play_music,Ridza dzimbo dzinotambika dzakaimbwa naZhakata.,39:46:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Zhakata] ]
home,play_music,Ridza musambo weReggea wakapisa mugore ra2020.,"16:22:SL:MUSIC_GENRE,41:45:SL:DATE",[IN:play_music [SL:MUSIC_GENRE Reggea] [SL:DATE 2020] ]
home,play_music,Ndirikuda kumbonzwa mumhanzi waMinister Mahendere uri munhare yangu.,31:49:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Minister Mahendere] ]
home,play_music,Ridza mumhanzi tinzwe.,,[IN:play_music ]
home,play_music,Ndirikuda kumbomhanya kubva muMandara kusvika kuGreendale naizvozvo ndiridzire mumhanzi inondikurudzira kuti ndisaneta.,"30:37:SL:PLACE_NAME,48:57:SL:PLACE_NAME",[IN:play_music [SL:PLACE_NAME Mandara] [SL:PLACE_NAME Greendale] ]
home,play_music,"""Ridza kambo kaye kanoimbwa kachinzi, """"nyasha nengoni, zvinonditevera"""".""",,[IN:play_music ]
home,play_music,Ndirikuda kuridzirwa mumhanzi yose yevhangeri iri munhare yangu.,37:45:SL:MUSIC_GENRE,[IN:play_music [SL:MUSIC_GENRE vhangeri] ]
home,play_music,Ridza kambo kaMaster H kaye kanonzi nawanadem.,"14:22:SL:ARTIST_NAME,36:45:SL:SONG_NAME",[IN:play_music [SL:ARTIST_NAME Master H] [SL:SONG_NAME nawanadem] ]
home,play_music,"Chimboridza kambo kese kakapisa pakati pemakore a1978 kusvika pa1993, kaMapfumo kaunokwanisa kuwana.","49:53:SL:DATE,64:68:SL:DATE,72:79:SL:ARTIST_NAME",[IN:play_music [SL:DATE 1978] [SL:DATE 1993] [SL:ARTIST_NAME Mapfumo] ]
home,play_music,Ridza rwiyo rwaMinister GUC rwuchagobva kuburwa.,15:27:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Minister GUC] ]
home,play_music,Chimboridza nziyo dziri kupisa parizvino muHarare,43:49:SL:CITY_OR_PROVINCE,[IN:play_music [SL:CITY_OR_PROVINCE Harare] ]
home,play_music,"""Imbondirovera dambarefu rakanga riine kambo kanonzi, """"Mugove"""", kakaimbwa na Leonard Zhakata.""","56:62:SL:SONG_NAME,79:94:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME Mugove] [SL:ARTIST_NAME Leonard Zhakata] ]
home,play_music,Ndiridzire ngoma dzeZion dzinonakidza.,,[IN:play_music ]
home,play_music,"Ndiridzire mumhanzi wevhangeri kubva kunyika yeGhana, wakaita mukurumbira gore rakapera.","22:30:SL:MUSIC_GENRE,47:52:SL:COUNTRY,74:87:SL:DATE",[IN:play_music [SL:MUSIC_GENRE vhangeri] [SL:COUNTRY Ghana] [SL:DATE gore rakapera] ]
home,play_music,"Ridza mubatanidzwa wemumhanzi yandinofarira yeJazz iri munhare yangu, zvikuru sei yabuda kubva mugore ra2012 tichidzokera kumashure. ","46:50:SL:MUSIC_GENRE,102:108:SL:DATE",[IN:play_music [SL:MUSIC_GENRE Jazz] [SL:DATE ra2012] ]
home,play_music,"""Ndirikuda kumbonzwa, """"Hear Me Lord"""", yaMtukudzi.""","24:36:SL:SONG_NAME,42:50:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME Hear Me Lord] [SL:ARTIST_NAME Mtukudzi] ]
home,play_music,"""Imbondiridzira nziyo inonzi, """"One Love"""", yaBob Marley""","32:40:SL:SONG_NAME,46:56:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME One Love] [SL:ARTIST_NAME Bob Marley] ]
home,play_music,Chimbonditandadza nemusambo rweAmapiano uri kupisa parizvino.,31:39:SL:MUSIC_GENRE,[IN:play_music [SL:MUSIC_GENRE Amapiano] ]
home,play_music,Chimboridza dambarefu raPhil Collins rine mubatanidzwa wenziro dzake dzakaridzwa zvakanyanya kubva mugore ra 1995 kusvika mugore ra 2002.,"24:36:SL:ARTIST_NAME,109:113:SL:DATE,132:136:SL:DATE",[IN:play_music [SL:ARTIST_NAME Phil Collins] [SL:DATE 1995] [SL:DATE 2002] ]
home,play_music,"""Chimbotekenya rwiyo rwunonzi, """"Tererai"""", rwaMacheso.""","33:40:SL:SONG_NAME,47:54:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME Tererai] [SL:ARTIST_NAME Macheso] ]
home,play_music,Ndirikunzwa kuda kumbotamba rhumba saka ndiridzire dambarefu raYondo Sister rine mukurumbira.,"28:34:SL:MUSIC_GENRE,63:75:SL:ARTIST_NAME",[IN:play_music [SL:MUSIC_GENRE rhumba] [SL:ARTIST_NAME Yondo Sister] ]
home,play_music,"""Ridza nziyo inoimbwa ichinzi, """"dai ndanga ndine makumbo mana ndaimhanya ndoenda kuna amai vangu.""""""",,[IN:play_music ]
home,play_music,Imboridza nziyo inonzi ngoromera yaTuku.,"23:32:SL:SONG_NAME,35:39:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME ngoromera] [SL:ARTIST_NAME Tuku] ]
home,play_music,Tekenya kambo kaBaba Harare naMai Titi kanonzi Rita.,"16:27:SL:ARTIST_NAME,30:38:SL:ARTIST_NAME,47:51:SL:SONG_NAME",[IN:play_music [SL:ARTIST_NAME Baba Harare] [SL:ARTIST_NAME Mai Titi] [SL:SONG_NAME Rita] ]
home,play_music,"""Ridza kambo kanoshaurwa kuti, """"ndiyani aronga izvi, ndiMwari wakanaka""""""",,[IN:play_music ]
home,play_music,Ndirikunzwa kuda kumboterera nyamutamba nemombe yaThomas Mapfumo naizvozvo ndiridzirewo.,"29:47:SL:SONG_NAME,50:64:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME nyamutamba nemombe] [SL:ARTIST_NAME Thomas Mapfumo] ]
home,play_music,"""Ndinzwisewo nziyo yairira ndiri muKFC ichinzi, """"nekuti unoda kundibvisa chiremerera""""""",35:38:SL:RESTAURANT_NAME,[IN:play_music [SL:RESTAURANT_NAME KFC] ]
home,play_music,Ndiridzire kambo kane mukurumbira paNational FM parizvino. ,,[IN:play_music ]
home,play_music,Tsvaga mumhanzi yaJah Prayzah undiridzire.,18:29:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Jah Prayzah] ]
home,play_music,Ridza uchidzokorora rwiyo rwaWinky D rwunonzi ibotso. ,"29:36:SL:ARTIST_NAME,46:52:SL:SONG_NAME",[IN:play_music [SL:ARTIST_NAME Winky D] [SL:SONG_NAME ibotso] ]
home,play_music,"""Ridza kambo kemuzimbabwe kanonzi, """"before"""", asi ndakanganwa muimbi wako.""","17:25:SL:COUNTRY,37:43:SL:SONG_NAME",[IN:play_music [SL:COUNTRY zimbabwe] [SL:SONG_NAME before] ]
home,play_music,Ndiri kuda kuridza nziyo dzeZim Dancehall dzakaburwa kubva mugore ra2010 kusvika gore ra2012.,"28:41:SL:MUSIC_GENRE,68:72:SL:DATE,88:92:SL:DATE",[IN:play_music [SL:MUSIC_GENRE Zim Dancehall] [SL:DATE 2010] [SL:DATE 2012] ]
home,play_music,Unganidza nziyo dzangu dzose idzo ndinonyanya kuridza panhare pangu undiridzire.,,[IN:play_music ]
home,play_music,Unokwanisa kumbondiridzira chero kambo kakaimbwa na Voltz JT.,52:60:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Voltz JT] ]
home,play_music,Ndiri kuda kuti umboridza nziyo dzaTanto Wavie kubva padambarefu rake rinonzi Sungura museve ndimbonakirwa negitare.,"35:46:SL:ARTIST_NAME,78:92:SL:MUSIC_GENRE",[IN:play_music [SL:ARTIST_NAME Tanto Wavie] [SL:MUSIC_GENRE Sungura museve] ]
home,play_music,Ndiri kuda kumbonzwa Heavy Machine yaBryan K.,"21:34:SL:SONG_NAME,37:44:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME Heavy Machine] [SL:ARTIST_NAME Bryan K] ]
home,play_music,Imbondiridzira nziyo dzerudo kubva munyika dzose dzeSADC.,15:28:SL:MUSIC_GENRE,[IN:play_music [SL:MUSIC_GENRE nziyo dzerudo] ]
home,play_music,Nhasi moyo wangu wakareruka naizvozvo tsvaga mimhanzi yose yakadzikamira undiridzire.,"0:5:SL:DATE,45:72:SL:MUSIC_GENRE",[IN:play_music [SL:DATE Nhasi] [SL:MUSIC_GENRE mimhanzi yose yakadzikamira] ]
home,play_music,Chimboridza mumhanzi iri kunakidza kunze uku uye iri itsva yandisati ndamboterera.,,[IN:play_music ]
home,play_music,Chimboridza dzimbo dzakanetsa panguva yakakura vabereki vangu kubva mugore ra1975 kusvika mugore ra1990.,"75:81:SL:DATE,97:103:SL:DATE",[IN:play_music [SL:DATE ra1975] [SL:DATE ra1990] ]
home,play_music,Ndiridzire nziyo dzaSulumani Chimbetu dzaakabura mugore rino.,"20:37:SL:ARTIST_NAME,51:60:SL:DATE",[IN:play_music [SL:ARTIST_NAME Sulumani Chimbetu] [SL:DATE gore rino] ]
home,play_music,Ndiridzire nziyo dziri kupengesa vanhu munzvimbo yeBulawayo parizvino.,51:59:SL:CITY_OR_PROVINCE,[IN:play_music [SL:CITY_OR_PROVINCE Bulawayo] ]
home,play_music,Ridza kambo kaSoulja Love kane mbiri pane dzose dzaakatekenya achishanda pamwechete nePassion Java Records.,14:25:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Soulja Love] ]
home,play_music,Ndokumbira umboridza rwiyo rwune zita rinonzo pukunyu.,46:53:SL:SONG_NAME,[IN:play_music [SL:SONG_NAME pukunyu] ]
home,play_music,Imbotiridzira nziyo dzinokurudzirwa kunzwa kana munhu uchityaira motokari kwerwendo refu.,,[IN:play_music ]
home,play_music,Ridza mupinduri wemubvunzo yeUFIC Choir.,"6:26:SL:SONG_NAME,29:39:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME mupinduri wemubvunzo] [SL:ARTIST_NAME UFIC Choir] ]
home,play_music,Imbondirovera chitekete tinzwe.,14:23:SL:SONG_NAME,[IN:play_music [SL:SONG_NAME chitekete] ]
home,play_music,"""Ridza kambo kakudhara kemumhanzi yevechidiki kaiva nemashoko anoti, """"Nguva inenge ino mudiwa, ndopandinokufunga, kugara ndichingochema ndichichemera iwe.""""""",,[IN:play_music ]
home,play_music,Ridza Honda Fit yaWinky D.,"6:15:SL:SONG_NAME,18:25:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME Honda Fit] [SL:ARTIST_NAME Winky D] ]
home,play_music,Imboridza mimhanzi yose yakaimbwa naExQ kubva mugore ra2015 kusvika parizvino.,"36:39:SL:ARTIST_NAME,55:59:SL:DATE",[IN:play_music [SL:ARTIST_NAME ExQ] [SL:DATE 2015] ]
home,play_music,Tanga kuridza mubatanidzwa yemimhanzi yese yesungura museve yakambowana mubairo kuNAMA.,"45:59:SL:MUSIC_GENRE,82:86:SL:CALENDAR_EVENT",[IN:play_music [SL:MUSIC_GENRE sungura museve] [SL:CALENDAR_EVENT NAMA] ]
home,play_music,Unokwanisa kumboridza nziyo yaDJ Stavo yaakaimba naJah Prayzah iya.,"30:38:SL:ARTIST_NAME,51:62:SL:ARTIST_NAME",[IN:play_music [SL:ARTIST_NAME DJ Stavo] [SL:ARTIST_NAME Jah Prayzah] ]
home,play_music,"""Ridza kambo kanenge kachinzi, """"sheka sheka sheka waini""""""",,[IN:play_music ]
home,play_music,Pfuurira hako mukuridza nziyo dzaAmmara Brown.,33:45:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME Ammara Brown] ]
home,play_music,Ndiri kunzwa kuda kuterera nziyo dzinondipa mufaro.,,[IN:play_music ]
home,play_music,Ridza kambo kaMasterH kanenge kachinzi ndichakuimbira mapopopopo.,14:21:SL:ARTIST_NAME,[IN:play_music [SL:ARTIST_NAME MasterH] ]
home,play_music,Tanga kuridza mumhanzi,,[IN:play_music ]
home,play_music,Imboridza mangoma.,,[IN:play_music ]
home,play_music,Ridza mutsvene yeUFIC Choir.,"6:14:SL:SONG_NAME,17:27:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME mutsvene] [SL:ARTIST_NAME UFIC Choir] ]
home,play_music,Imbondiridzira bhebhi rako raroorwa yaEnzo,"15:35:SL:SONG_NAME,38:42:SL:ARTIST_NAME",[IN:play_music [SL:SONG_NAME bhebhi rako raroorwa] [SL:ARTIST_NAME Enzo] ]
home,play_music,Chingotanga kuridza mimhanzi yakasangana sangana.,,[IN:play_music ]
home,play_music,"Ndiridzire dambarefu raNicholas Zakaria rinonzi Best of Khiama, wotanga nekambo kanonzi mabvi namagokora.","23:39:SL:ARTIST_NAME,88:104:SL:SONG_NAME",[IN:play_music [SL:ARTIST_NAME Nicholas Zakaria] [SL:SONG_NAME mabvi namagokora] ]
home,shopping_list_update,Kanda magaba matatu eruwomba rwemukaka wemombe pazvinhu zviri kutengwa.,6:46:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM magaba matatu eruwomba rwemukaka wemombe] ]
home,shopping_list_update,Uwedzere masamba eTanganda pazvinhu zviri kutengwa. ,9:26:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM masamba eTanganda] ]
home,shopping_list_update,Iva neidi yekuti waisa mazayi emagarikuni pazvinhu zviri kutengwa.,23:41:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mazayi emagarikuni] ]
home,shopping_list_update,Ngapave nechitsama chehupfu hwezviyo pazvinhu zviri kutengwa.,22:36:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM hupfu hwezviyo] ]
home,shopping_list_update,Uwedzere muriwo wechemberedzagumhana pazvinhu zviri kutengwa.,9:36:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM muriwo wechemberedzagumhana] ]
home,shopping_list_update,Bvisa mukaka wakaitwa hupfu hwakatsetseka woisa mukaka mumbishi.,"6:41:SL:SHOPPING_ITEM,48:63:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM mukaka wakaitwa hupfu hwakatsetseka] [SL:SHOPPING_ITEM mukaka mumbishi] ]
home,shopping_list_update,Isa machisi pazvinhu zviri kutengwa.,4:11:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM machisi] ]
home,shopping_list_update,Ndinoda kuisawo chikendikeke pazvinhu zviri kutengwa kunze kwekuti pane anga atorinyora kare.,16:28:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM chikendikeke] ]
home,shopping_list_update,"Kana mutyora usiri pazvinhu zviri kutengwa, ibva wauisa hako.",5:12:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mutyora] ]
home,shopping_list_update,Wedzera tsvigiri pazvinhu zviri kutengwa.,8:16:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD tsvigiri] ]
home,shopping_list_update,Pazvinhu zvirikutengwa chibvisa sipo yemvura inoshandiswa muchimbuzi.,32:68:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM sipo yemvura inoshandiswa muchimbuzi] ]
home,shopping_list_update,Ndinoda kuti uwedzere mumera wezviyo pazvinhu zviri kutengwa kana wanga usati waiswa kare.,22:36:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mumera wezviyo] ]
home,shopping_list_update,Bvisa sipo yemagodo yeLux woitsiva nesipo yemvura yeBubble Bath,"6:25:SL:SHOPPING_ITEM,37:63:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM sipo yemagodo yeLux] [SL:SHOPPING_ITEM sipo yemvura yeBubble Bath] ]
home,shopping_list_update,Ndinodawo meat pie inenyama yehuku pazvinhu zviri kutengwa.,10:34:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM meat pie inenyama yehuku] ]
home,shopping_list_update,Isa muriwo werugare pazvinhu zviri kutengwa,4:19:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM muriwo werugare] ]
home,shopping_list_update,Kuti chibage chakagochwa chisiri pazvinhu zviri kutengwa chinyorerewo.,5:24:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM chibage chakagochwa] ]
home,shopping_list_update,Usakanganwe kuwedzera mhiripiri nemuto weRoyco Usavi pazvinhu zvemumba zvatinofanirwa kutenga. ,"22:31:SL:SHOPPING_ITEM,34:52:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM mhiripiri] [SL:SHOPPING_ITEM muto weRoyco Usavi] ]
home,shopping_list_update,Mazondo aripo here pazvinhu zvandinoda kutenga? ,0:7:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM Mazondo] ]
home,shopping_list_update,Pachinzvimbo chesipo yemukwizigwa yeSunlight pazvinhu zvatinofanirwa kutenga nyora sipo yehupfu yeSurf ,"16:44:SL:SHOPPING_ITEM,83:102:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM sipo yemukwizigwa yeSunlight] [SL:SHOPPING_ITEM sipo yehupfu yeSurf] ]
home,shopping_list_update,Kana wanga usina kunyora mukaka wakafa weLacto pazvinhu zvinofanirwa kutengwa ibva wauwedzera,25:46:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mukaka wakafa weLacto] ]
home,shopping_list_update,Nyora mabratifuru kana anga asiri pazvinhu zvekutenga kumusika weMkoba kuGweru,"6:17:SL:SHOPPING_ITEM,65:70:SL:PLACE_NAME,73:78:SL:CITY_OR_PROVINCE",[IN:shopping_list_update [SL:SHOPPING_ITEM mabratifuru] [SL:PLACE_NAME Mkoba] [SL:CITY_OR_PROVINCE Gweru] ]
home,shopping_list_update,Maranjisi wanga wamaisa here pamichero yekutenga? Ibva wamanyora kana asipo. ,0:9:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM Maranjisi] ]
home,shopping_list_update,Madhorofiya aripo here pazvinhu zvinofanirwa kutengwa? Kana anga akanganwikwa ibva wamanyora. ,0:11:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM Madhorofiya] ]
home,shopping_list_update,Ko mazhanje aripo here pazvinhu zvandinofanirwa kutenga? Kana asipo ibva wamawedzerawo? ,3:11:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mazhanje] ]
home,shopping_list_update,Ndine makotapeya here pazvinhu zvanyorwa kuti ndinotenga? Kana asipo ndokumbira kuti ubva wamanyora zvakare. ,6:16:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM makotapeya] ]
home,shopping_list_update,Wedzera chingwa pazvinhu zvandinofanira kutenga,8:15:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM chingwa] ]
home,shopping_list_update,Isa masamba pazvinhu zvandinoda kutenga. ,4:11:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM masamba] ]
home,shopping_list_update,Nyora mukaka mumbishi pazvinhu zvandinoda kutenga kwaTM. ,6:21:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mukaka mumbishi] ]
home,shopping_list_update,Uve nechokwadi chekuti mabhanzi atutsirwa pazvinhu zvandinofanirwa kunotenga kudhorobha. ,23:31:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mabhanzi] ]
home,shopping_list_update,Unazondirangaridza kuti ndisakanganwe kutenga zvipondamoyo pandinodzokera kuchitoro chiya chinobika chingwa chekwaMoyomutsva Bakeries,"46:58:SL:SHOPPING_ITEM,100:107:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:SHOPPING_ITEM zvipondamoyo] [SL:DISH_OR_FOOD chingwa] ]
home,shopping_list_update,Ndinokumbirawo kuti uwedzere sipo yeSeaweed pazvinhu zvandinoda kunonhonga nhonga kuzvitoro zveChegutu neMugovera. ,"29:43:SL:SHOPPING_ITEM,95:102:SL:CITY_OR_PROVINCE,105:113:SL:DATE",[IN:shopping_list_update [SL:SHOPPING_ITEM sipo yeSeaweed] [SL:CITY_OR_PROVINCE Chegutu] [SL:DATE Mugovera] ]
home,shopping_list_update,Usazorega kuisa nzungu dzemutetenerwa pazvinhu zvinofanirwa kutenga kumusika wevarimi wekuLusaka kuHighfield. ,"16:37:SL:SHOPPING_ITEM,90:96:SL:PLACE_NAME,99:108:SL:PLACE_NAME",[IN:shopping_list_update [SL:SHOPPING_ITEM nzungu dzemutetenerwa] [SL:PLACE_NAME Lusaka] [SL:PLACE_NAME Highfield] ]
home,shopping_list_update,Wedzera mitambo yevana yepamapotonjere pazvinhu zvandinoda kutenga. ,8:38:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mitambo yevana yepamapotonjere] ]
home,shopping_list_update,Isa chinwiwa cheMazoe pabepa rezviro izvo ndinoda kutenga. ,16:21:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM Mazoe] ]
home,shopping_list_update,Unanyora mapopo pazvinhu izvo ndinoda kutenga kwaAmato. ,9:15:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mapopo] ]
home,shopping_list_update,Uisewo mizambiringa pazvinhu zvandinofanirwa kunotenga. ,7:19:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mizambiringa] ]
home,shopping_list_update,Ututsire chinwiwa cheFanta pazvinhu zvandifanirwa kutenga. ,9:26:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM chinwiwa cheFanta] ]
home,shopping_list_update,Nyora mazondo enguruve pazvinhu zvandiri kuda kuzotenga. ,6:22:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM mazondo enguruve] ]
home,shopping_list_update,Tutsirawo nyi pane zvandinoda kutenga. ,10:13:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM nyi] ]
home,shopping_list_update,Wedzera mabhodhoro mashanu emvura yekunwa yeAquaclear pazvinhu zvandiri kuda kutenga. ,"19:26:SL:NUMBER,28:53:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:NUMBER mashanu] [SL:SHOPPING_ITEM mvura yekunwa yeAquaclear] ]
home,shopping_list_update,"Bota emwana apera, ibva wariisa pazvinhu zvinofanirwa kutengwa. ",0:4:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM Bota] ]
home,shopping_list_update,Pazvinoda zvandinoda kutenga bvisa munyu woisa masamba eTanganda,"35:40:SL:SHOPPING_ITEM,47:64:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM munyu] [SL:SHOPPING_ITEM masamba eTanganda] ]
home,shopping_list_update,"Pazvinhu zvandinoda kutenga, bvisa mazai wobva waisa nyama yenguruve iri mugaba. ","35:40:SL:SHOPPING_ITEM,53:79:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM mazai] [SL:SHOPPING_ITEM nyama yenguruve iri mugaba] ]
home,shopping_list_update,Ndapererwa nemadhorofiya saka ndinoda kuti umanyore pazvinhu zvandinofanirwa kutenga,13:24:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM madhorofiya] ]
home,shopping_list_update,"Maranjisi apera mumba, ungamawedzerawo here pazvinhu zvandinoda kutenga. ",0:9:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM Maranjisi] ]
home,shopping_list_update,Chikafu chapera saka uchinyore pazvinhu zvandinofanirwa kutenga.,,[IN:shopping_list_update ]
home,shopping_list_update,"Ndinokumbira uone kuti chingwa nenyama yehuku zvabviswa pazvinhu zvandinoda kutenga, asi wobva wawedzera nyama yenguruve.","23:30:SL:SHOPPING_ITEM,33:45:SL:SHOPPING_ITEM,105:120:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM chingwa] [SL:SHOPPING_ITEM nyama yehuku] [SL:SHOPPING_ITEM nyama yenguruve] ]
home,shopping_list_update,Ungabvisewo here mbatatisi wobva wadzitsiva nembambaira pazvinhu zvandinoda kunotenga. ,"17:26:SL:SHOPPING_ITEM,46:55:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM mbatatisi] [SL:SHOPPING_ITEM mbambaira] ]
home,shopping_list_update,Ndinoda kubvisa tsvigiri kubva pazvinhu zvandinoda kutenga asi ndobva ndaisa munyu,"16:24:SL:SHOPPING_ITEM,77:82:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:SHOPPING_ITEM tsvigiri] [SL:SHOPPING_ITEM munyu] ]
home,shopping_list_update,Ndapererwa nemasaga ekuisira chibage chandiri kukohwa saka ndinoda masaga awedzerwe pazvinhu zvandinoda kutenga.,"29:36:SL:DISH_OR_FOOD,67:73:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:DISH_OR_FOOD chibage] [SL:SHOPPING_ITEM masaga] ]
home,shopping_list_update,Kana munyu wanga usati waiswa pazvinhu zvandinfanirwa kutenga ndinokumbira kuti uwunyore.,5:10:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM munyu] ]
home,shopping_list_update,Pazvinhu zvandinoda kutenga pane tsvigiri here? Ndinokumbira kuti uyinyore kana isipo. ,33:41:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM tsvigiri] ]
home,shopping_list_update,"Kunze kwekuti nyama yegarwe yanga yatoiswa kare, ndinoda kuti uinyore pazvinhu zvandinoda kunotenga. ",14:27:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM nyama yegarwe] ]
