intent,text,domain,spans,logical_form,split
exchange_rate,i must know five dollars in yen and rubles,clinc,,[SL: exchange_rate],train
exchange_rate,let me know the exchange rate between dollars and rubles,clinc,,[SL: exchange_rate],train
exchange_rate,how many dollars can i exchange for 100000 yen,clinc,,[SL: exchange_rate],train
exchange_rate,what's the currency conversion between rubles and pounds,clinc,,[SL: exchange_rate],train
exchange_rate,what is the exchange rate between usd and british pounds,clinc,,[SL: exchange_rate],train
exchange_rate,usd to yen is what right now,clinc,,[SL: exchange_rate],train
exchange_rate,what is the exchange rate between british pounds and yen,clinc,,[SL: exchange_rate],train
exchange_rate,usd to the euro exchanges at what right now,clinc,,[SL: exchange_rate],train
exchange_rate,what is the exchange rate between usd and the euro,clinc,,[SL: exchange_rate],train
exchange_rate,how much can i expect to receive if i trade in 6 yens,clinc,,[SL: exchange_rate],train
exchange_rate,what is the amount of dollars i get if i trade in 6 yens,clinc,,[SL: exchange_rate],train
exchange_rate,what is the maximum dollars i can get for 6 yens,clinc,,[SL: exchange_rate],train
exchange_rate,what is the quantity of dollars i receive for trading 6 yens,clinc,,[SL: exchange_rate],train
exchange_rate,how much dollars do i receive if i trade in 6 yens,clinc,,[SL: exchange_rate],train
exchange_rate,how many pesos in one dollar us,clinc,,[SL: exchange_rate],train
exchange_rate,how much is twenty pounds sterling in us dollars,clinc,,[SL: exchange_rate],train
exchange_rate,what is the the exchange rate for us dollars to euros,clinc,,[SL: exchange_rate],train
exchange_rate,can you tell me the exchange rate for yen to euros,clinc,,[SL: exchange_rate],train
exchange_rate,what is the exchange rate from pounds sterling to us dollars,clinc,,[SL: exchange_rate],train
food_last,jello should stay in the fridge for how long,clinc,,[SL: food_last],train
food_last,when will my milk be no good,clinc,,[SL: food_last],train
food_last,when will my eggs go bad,clinc,,[SL: food_last],train
food_last,how long will my eggs be good for,clinc,,[SL: food_last],train
food_last,what date does my apple juice expire,clinc,,[SL: food_last],train
food_last,how long until my cereal is ruined,clinc,,[SL: food_last],train
food_last,what's the max time i can leave a green pepper in the fridge,clinc,,[SL: food_last],train
food_last,what's the time frame for hamburger stored in the freezer to go bad,clinc,,[SL: food_last],train
food_last,how long can i keep deer meat in the freezer before it's unedible,clinc,,[SL: food_last],train
food_last,has the leftover hamburger from last saturday gone bad,clinc,,[SL: food_last],train
food_last,is there a limit to how long you can store bread in the freezer,clinc,,[SL: food_last],train
food_last,"i've had eggs in the fridge since monday, are they still safe",clinc,,[SL: food_last],train
food_last,how long can you keep chicken in the freeze before it goes bad,clinc,,[SL: food_last],train
food_last,is the tofu i put in the fridge tuesday still edible today,clinc,,[SL: food_last],train
food_last,how long does cottage cheese keep in the fridge,clinc,,[SL: food_last],train
food_last,what's the shelf life of guacamole in the fridge,clinc,,[SL: food_last],train
food_last,how long does it take for dough in the freezer to go off,clinc,,[SL: food_last],train
food_last,will i get sick if i eat the tuna salad from friday,clinc,,[SL: food_last],train
food_last,i put some leftover stew in the fridge and want to know how long it'll last,clinc,,[SL: food_last],train
food_last,how long can i leave tuna casserole in the fridge,clinc,,[SL: food_last],train
food_last,is it still safe to consume the cake she backed last thursday,clinc,,[SL: food_last],train
food_last,can i safely eat chicken that i've had in my fridge since monday,clinc,,[SL: food_last],train
food_last,can i eat chicken if it's been in the fridge since monday,clinc,,[SL: food_last],train
food_last,is it safe to eat chicken that has been in the fridge since monday,clinc,,[SL: food_last],train
food_last,will the chicken have gone bad if it's been in the fridge since monday,clinc,,[SL: food_last],train
food_last,is it okay to eat chicken that i put in the fridge on monday,clinc,,[SL: food_last],train
food_last,how soon until the milk expires,clinc,,[SL: food_last],train
food_last,the milk will expire when,clinc,,[SL: food_last],train
food_last,tell me when the milk will expire,clinc,,[SL: food_last],train
food_last,what is the expiration date of the milk,clinc,,[SL: food_last],train
food_last,will it be all right for me to drink milk i've had in the fridge since tuesday,clinc,,[SL: food_last],train
food_last,what is the shelf life for beef in the freezer,clinc,,[SL: food_last],train
food_last,can i eat the eggs i've had in the fridge since 2/21,clinc,,[SL: food_last],train
food_last,how long can i keep a ham in the freezer,clinc,,[SL: food_last],train
food_last,how long will chicken last in the freezer,clinc,,[SL: food_last],train
food_last,can i drink milk i've kept in the fridge since wednesday,clinc,,[SL: food_last],train
food_last,how long will steaks last in the freezer,clinc,,[SL: food_last],train
food_last,what's the shelf life for eggs in the fridge,clinc,,[SL: food_last],train
food_last,how long can i store eggs in the fridge,clinc,,[SL: food_last],train
food_last,will it be okay for me to eat my leftover turkey from monday that's been in my fridge,clinc,,[SL: food_last],train
food_last,how long can i keep fish in the freezer before it gets ruined,clinc,,[SL: food_last],train
food_last,how long will my milk be good in the fridge,clinc,,[SL: food_last],train
food_last,how long will eggs last in the fridge,clinc,,[SL: food_last],train
food_last,i've had eggs in the fridge since monday are they safe eat,clinc,,[SL: food_last],train
food_last,"is the meatloaf still good to eat, i've had it in the refrigerator since last monday",clinc,,[SL: food_last],train
food_last,apples expire in how long,clinc,,[SL: food_last],train
food_last,cut cucumbers can stay in the fridge for how long before spoiling,clinc,,[SL: food_last],train
food_last,ribs can stay in the fridge for how long before they turn,clinc,,[SL: food_last],train
food_last,when do ribs expire,clinc,,[SL: food_last],train
food_last,bananas expire in how long,clinc,,[SL: food_last],train
freeze_account,can you block my chase account right away please,clinc,,[SL: freeze_account],train
freeze_account,i want my chase account blocked immediately,clinc,,[SL: freeze_account],train
freeze_account,i need you to block my chase account immediately,clinc,,[SL: freeze_account],train
freeze_account,can you put a block on my chase account right away,clinc,,[SL: freeze_account],train
freeze_account,please block my chase account right away,clinc,,[SL: freeze_account],train
freeze_account,what do i do to freeze my account,clinc,,[SL: freeze_account],train
freeze_account,place a hold on my bank account,clinc,,[SL: freeze_account],train
freeze_account,how can i stop transactions on my account,clinc,,[SL: freeze_account],train
freeze_account,freeze my account immediately,clinc,,[SL: freeze_account],train
freeze_account,block my monkey market right now,clinc,,[SL: freeze_account],train
freeze_account,put a stop on my deposit account,clinc,,[SL: freeze_account],train
freeze_account,stop any future processing on my savings account,clinc,,[SL: freeze_account],train
freeze_account,put a hault on my savings account,clinc,,[SL: freeze_account],train
freeze_account,"could you put a stop on my bank account, please",clinc,,[SL: freeze_account],train
freeze_account,can you put a stop on my bank account now,clinc,,[SL: freeze_account],train
freeze_account,"can you put a stop on my bank account, please",clinc,,[SL: freeze_account],train
freeze_account,could you freeze my account,clinc,,[SL: freeze_account],train
freeze_account,"could you freeze my account, please",clinc,,[SL: freeze_account],train
freeze_account,can you put a stop on my bank account,clinc,,[SL: freeze_account],train
freeze_account,"can you freeze my account, please",clinc,,[SL: freeze_account],train
freeze_account,could you freeze my account now,clinc,,[SL: freeze_account],train
freeze_account,can you freeze my account,clinc,,[SL: freeze_account],train
freeze_account,could you put a stop on my bank account,clinc,,[SL: freeze_account],train
freeze_account,do you mind putting a stop on my bank account,clinc,,[SL: freeze_account],train
freeze_account,i would like you to put a stop on my bank account,clinc,,[SL: freeze_account],train
freeze_account,please turn my account to frozen,clinc,,[SL: freeze_account],train
freeze_account,please make my account a frozen one,clinc,,[SL: freeze_account],train
freeze_account,please make sure my account is frozen,clinc,,[SL: freeze_account],train
freeze_account,is it too much trouble to put a stop on my bank account,clinc,,[SL: freeze_account],train
freeze_account,i would love it if you could put a stop on my bank account,clinc,,[SL: freeze_account],train
freeze_account,i would appreciate it if you put a stop on my bank account,clinc,,[SL: freeze_account],train
freeze_account,please set my account as frozen,clinc,,[SL: freeze_account],train
freeze_account,please freeze my account,clinc,,[SL: freeze_account],train
freeze_account,i need my account frozen,clinc,,[SL: freeze_account],train
freeze_account,i'd like my account frozen,clinc,,[SL: freeze_account],train
freeze_account,i would like my account frozen,clinc,,[SL: freeze_account],train
freeze_account,i want my account frozen,clinc,,[SL: freeze_account],train
freeze_account,i really want my account frozen,clinc,,[SL: freeze_account],train
freeze_account,no payments on my bank account,clinc,,[SL: freeze_account],train
freeze_account,turn off my bank account,clinc,,[SL: freeze_account],train
freeze_account,stop all payments to my bank account,clinc,,[SL: freeze_account],train
freeze_account,shut down my account,clinc,,[SL: freeze_account],train
freeze_account,close out my account,clinc,,[SL: freeze_account],train
freeze_account,turn off my account,clinc,,[SL: freeze_account],train
freeze_account,i need to hold off on my account,clinc,,[SL: freeze_account],train
freeze_account,plase hold my account for now,clinc,,[SL: freeze_account],train
freeze_account,terminate the account,clinc,,[SL: freeze_account],train
freeze_account,i am going to need a block put on my chase account right away,clinc,,[SL: freeze_account],train
freeze_account,would you please put a block on my chase account right away,clinc,,[SL: freeze_account],train
freeze_account,i would like a block put on my chase account asap,clinc,,[SL: freeze_account],train
ingredients_list,what do you put in chicken noodle casserole,clinc,,[SL: ingredients_list],train
ingredients_list,what goes into chicken noodle casserole,clinc,,[SL: ingredients_list],train
ingredients_list,what do i need to make chicken noodle casserole,clinc,,[SL: ingredients_list],train
ingredients_list,how do you make chicken noodle casserole,clinc,,[SL: ingredients_list],train
ingredients_list,chicken noodle casserole is made from what,clinc,,[SL: ingredients_list],train
ingredients_list,tell me what ingredients i will need to make this meal,clinc,,[SL: ingredients_list],train
ingredients_list,what are the ingredients of spaghetti,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are present in marshmallows,clinc,,[SL: ingredients_list],train
ingredients_list,tell me the ingredients in pizza,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are found in hunan chicken,clinc,,[SL: ingredients_list],train
ingredients_list,i need to know the ingredients in a hamburger,clinc,,[SL: ingredients_list],train
ingredients_list,show me the ingredients that i need for ceviche,clinc,,[SL: ingredients_list],train
ingredients_list,do you have a list of ingredients that i'll need for blondies,clinc,,[SL: ingredients_list],train
ingredients_list,give me a list of ingredients needed for pizza dough,clinc,,[SL: ingredients_list],train
ingredients_list,tell me what ingredients i need for carne asada,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are required for chicken noodle soup,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are in salsa,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are in cheese cake,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are in sugar cookies,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are in spinach dip,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are in coffee cakes,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients do i need to make egg salad,clinc,,[SL: ingredients_list],train
ingredients_list,what would i need if i wanted to make chicken marsala,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are in antipasto salad,clinc,,[SL: ingredients_list],train
ingredients_list,what do i need to make chicken salad,clinc,,[SL: ingredients_list],train
ingredients_list,what kind of stuff is in potato salad,clinc,,[SL: ingredients_list],train
ingredients_list,ingredients needed to make a mexican lasagna,clinc,,[SL: ingredients_list],train
ingredients_list,what are all of the ingredients for brownies from scratch,clinc,,[SL: ingredients_list],train
ingredients_list,how can i make my own doughnuts/what ingredients,clinc,,[SL: ingredients_list],train
ingredients_list,what stuff would i need to make tortellini,clinc,,[SL: ingredients_list],train
ingredients_list,what do i need to make a cake,clinc,,[SL: ingredients_list],train
ingredients_list,what all is in gumbo,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients do i need for gumbo,clinc,,[SL: ingredients_list],train
ingredients_list,which ingredients does gumbo have,clinc,,[SL: ingredients_list],train
ingredients_list,what are the ingredients in gumbo,clinc,,[SL: ingredients_list],train
ingredients_list,what is gumbo made of,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients do i need to bake a cake,clinc,,[SL: ingredients_list],train
ingredients_list,i want to cook a quick breakfast what ingredients do i need,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients are needed for shrimp cocktail,clinc,,[SL: ingredients_list],train
ingredients_list,i’m making spaghetti what ingredients do i need,clinc,,[SL: ingredients_list],train
ingredients_list,i want to make a meat stew what ingredients do i need,clinc,,[SL: ingredients_list],train
ingredients_list,what goes in broccoli cheddar soup,clinc,,[SL: ingredients_list],train
ingredients_list,show me the recipe for broccoli cheddar soup,clinc,,[SL: ingredients_list],train
ingredients_list,please list ingredients for broccoli cheddar soup,clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients do i need to make broccoli cheddar soup,clinc,,[SL: ingredients_list],train
ingredients_list,"i am making broccoli cheddar soup, what ingredients do i need",clinc,,[SL: ingredients_list],train
ingredients_list,what ingredients do i need for philly cheesesteaks,clinc,,[SL: ingredients_list],train
ingredients_list,what do i need to cook chicken soup,clinc,,[SL: ingredients_list],train
ingredients_list,what do i need to get to make lasagne,clinc,,[SL: ingredients_list],train
ingredients_list,what should i buy to make burritos tonight,clinc,,[SL: ingredients_list],train
interest_rate,i want to know my interest rate,clinc,,[SL: interest_rate],train
interest_rate,tell me my interest rate,clinc,,[SL: interest_rate],train
interest_rate,what interest rate am i paying,clinc,,[SL: interest_rate],train
interest_rate,my interest rate please,clinc,,[SL: interest_rate],train
interest_rate,how do i know the interest rate for my signature account,clinc,,[SL: interest_rate],train
interest_rate,how can i figure out my interest rate for my umpqua account,clinc,,[SL: interest_rate],train
interest_rate,how can i find my interest rate for my alliance account,clinc,,[SL: interest_rate],train
interest_rate,how can i figure out the interest rate for my columbia account,clinc,,[SL: interest_rate],train
interest_rate,how can i find the interest rate for my red river account,clinc,,[SL: interest_rate],train
interest_rate,what is the rate of interest on my savings account,clinc,,[SL: interest_rate],train
interest_rate,how much interest am i getting on my savings,clinc,,[SL: interest_rate],train
interest_rate,check the interest rate on my savings account,clinc,,[SL: interest_rate],train
interest_rate,tell me my current savings account's interest rate,clinc,,[SL: interest_rate],train
interest_rate,what's the interest rate on my savings,clinc,,[SL: interest_rate],train
interest_rate,what is my interest rate payment,clinc,,[SL: interest_rate],train
interest_rate,how do i figure out my intetest rate,clinc,,[SL: interest_rate],train
interest_rate,how to calculate my interest rate,clinc,,[SL: interest_rate],train
interest_rate,what is my intetest rate,clinc,,[SL: interest_rate],train
interest_rate,i must find the interest rate for my checking account,clinc,,[SL: interest_rate],train
interest_rate,i gotta find the interest rate for my checking account,clinc,,[SL: interest_rate],train
interest_rate,i would love to know the interest rate on my bank of america cd account,clinc,,[SL: interest_rate],train
interest_rate,i need to know the interest rate on my bank of america cd account,clinc,,[SL: interest_rate],train
interest_rate,what is the interest rate on my bank of america cd account,clinc,,[SL: interest_rate],train
interest_rate,i have to find the interest rate for my checking account,clinc,,[SL: interest_rate],train
interest_rate,i must know the interest rate on my bank of america cd account,clinc,,[SL: interest_rate],train
interest_rate,i really need to find the interest rate for my checking account,clinc,,[SL: interest_rate],train
interest_rate,i need to find the interest rate for my checking account,clinc,,[SL: interest_rate],train
interest_rate,i wanna know the interest rate on my bank of america cd account,clinc,,[SL: interest_rate],train
interest_rate,what is the interest rate i am receiving from the start of the year,clinc,,[SL: interest_rate],train
interest_rate,what's the interest rate i have from illinois national,clinc,,[SL: interest_rate],train
interest_rate,can you tell me what my interest rate from first federal is,clinc,,[SL: interest_rate],train
interest_rate,"x has given me an interest rate, what is it",clinc,,[SL: interest_rate],train
interest_rate,what's my interest rate from january,clinc,,[SL: interest_rate],train
interest_rate,i need the interest rate on my capital one account,clinc,,[SL: interest_rate],train
interest_rate,could you help me find the interest on my chase account,clinc,,[SL: interest_rate],train
interest_rate,i need help finding the apr on my aspire loan,clinc,,[SL: interest_rate],train
interest_rate,"hi, can you tell me the interest on my ira",clinc,,[SL: interest_rate],train
interest_rate,can you help me find the interest rate for my sba account,clinc,,[SL: interest_rate],train
interest_rate,where do i go to view the interest rate on my brighton account,clinc,,[SL: interest_rate],train
interest_rate,what do i need to do to look up my 1st republic account's interest rate,clinc,,[SL: interest_rate],train
interest_rate,tell me how to locate the interest rate for my jonah account,clinc,,[SL: interest_rate],train
interest_rate,what is the interest rate on my scotiabank account,clinc,,[SL: interest_rate],train
interest_rate,please tell me what i can expect my bank of america interest rate to be,clinc,,[SL: interest_rate],train
interest_rate,"if i'm using citibank, what is the interest rate",clinc,,[SL: interest_rate],train
interest_rate,what is the interest rate at chase,clinc,,[SL: interest_rate],train
interest_rate,what would the interest rate at wells fargo be,clinc,,[SL: interest_rate],train
interest_rate,i would like to know my chase interest rate,clinc,,[SL: interest_rate],train
interest_rate,what is my current interest rate,clinc,,[SL: interest_rate],train
interest_rate,what is my annual percentage rate,clinc,,[SL: interest_rate],train
interest_rate,do you know what the interest rate is on my account,clinc,,[SL: interest_rate],train
international_visa,"to visit cambodia, do i need an international visa",clinc,,[SL: international_visa],train
international_visa,do i need to get a visa to visit canada,clinc,,[SL: international_visa],train
international_visa,will i need a visa to visit ireland,clinc,,[SL: international_visa],train
international_visa,will i need a travel visa to go to canary islands,clinc,,[SL: international_visa],train
international_visa,i want to visit portugal do i need a travel visa,clinc,,[SL: international_visa],train
international_visa,i want to see paris will i need an international visa,clinc,,[SL: international_visa],train
international_visa,"for travel to argentina, do i need to get a travel visa",clinc,,[SL: international_visa],train
international_visa,will i have to apply for a visa if i want to visit mexico,clinc,,[SL: international_visa],train
international_visa,to vacation to tel aviv do i need a travel visa,clinc,,[SL: international_visa],train
international_visa,do i need to obtain a travel visa to go on vacation to places in eastern europe,clinc,,[SL: international_visa],train
international_visa,would i need a tourist visa for brazil,clinc,,[SL: international_visa],train
international_visa,do i need a tourist visa for europe,clinc,,[SL: international_visa],train
international_visa,i want to know if i shouldget a tourist visa for italy,clinc,,[SL: international_visa],train
international_visa,is it necessary to apply for a tourist visa for mexico,clinc,,[SL: international_visa],train
international_visa,should i get a travel visa for spain,clinc,,[SL: international_visa],train
international_visa,does moscow require travel visas to visit,clinc,,[SL: international_visa],train
international_visa,would i need a travel visa to go to the congo,clinc,,[SL: international_visa],train
international_visa,do i need an international visa to go to south korea,clinc,,[SL: international_visa],train
international_visa,do i need an international visa to go to tibet,clinc,,[SL: international_visa],train
international_visa,do i need an international visa to go to vietnam,clinc,,[SL: international_visa],train
international_visa,do i need an international visa to go to hong kong,clinc,,[SL: international_visa],train
international_visa,do i need an international visa to go to malaysia,clinc,,[SL: international_visa],train
international_visa,i am going to travel to mexico soon; do i need to get a visa,clinc,,[SL: international_visa],train
international_visa,i need to know if i must have an international visa to go to france,clinc,,[SL: international_visa],train
international_visa,i'm going to jamaica next week; am i needing a visa,clinc,,[SL: international_visa],train
international_visa,tell me whether i need an international visa to go to mexico,clinc,,[SL: international_visa],train
international_visa,i'm going to mexico; do i need an international via,clinc,,[SL: international_visa],train
international_visa,let me know if i need an international visa to go to sudan,clinc,,[SL: international_visa],train
international_visa,am i in need of an international visa to go to france,clinc,,[SL: international_visa],train
international_visa,do i need to get a visa for traveling to chile,clinc,,[SL: international_visa],train
international_visa,do i need a visa to travel to jamaica,clinc,,[SL: international_visa],train
international_visa,i need to know if i need a visa to travel to el salvador,clinc,,[SL: international_visa],train
international_visa,would i need a visa if i want to travel to mexico,clinc,,[SL: international_visa],train
international_visa,do i need a visa to travel to mexico,clinc,,[SL: international_visa],train
international_visa,does mexico require me to have a visa to travel there,clinc,,[SL: international_visa],train
international_visa,is a visa needed to go to mexico,clinc,,[SL: international_visa],train
international_visa,if i want to travel to mexico do i need to get a visa,clinc,,[SL: international_visa],train
international_visa,do i need a visa to scotland,clinc,,[SL: international_visa],train
international_visa,do i need a visa to russia,clinc,,[SL: international_visa],train
international_visa,do i need a visa for canada,clinc,,[SL: international_visa],train
international_visa,do i need a travel visa to visit germany,clinc,,[SL: international_visa],train
international_visa,i am going to russia and am wondering if i need a visa,clinc,,[SL: international_visa],train
international_visa,do i need a travel visa to visit russia,clinc,,[SL: international_visa],train
international_visa,do i need a travel visa to visit canada,clinc,,[SL: international_visa],train
international_visa,i am going to germany soon do i need a visa,clinc,,[SL: international_visa],train
international_visa,do i need a travel visa to visit japan,clinc,,[SL: international_visa],train
international_visa,do i need to get a visa for russia,clinc,,[SL: international_visa],train
international_visa,do i need a visa to go to greece,clinc,,[SL: international_visa],train
international_visa,do i need a travel visa to visit china,clinc,,[SL: international_visa],train
international_visa,do i need a visa for germany,clinc,,[SL: international_visa],train
make_call,place a phone call to yiming,clinc,,[SL: make_call],train
make_call,phone lobby,clinc,,[SL: make_call],train
make_call,can you call dominos pizza,clinc,,[SL: make_call],train
make_call,can you redial the last number dialed,clinc,,[SL: make_call],train
make_call,call 911,clinc,,[SL: make_call],train
make_call,can you call a taxi,clinc,,[SL: make_call],train
make_call,can you call mom,clinc,,[SL: make_call],train
make_call,call work,clinc,,[SL: make_call],train
make_call,call justin,clinc,,[SL: make_call],train
make_call,call home,clinc,,[SL: make_call],train
make_call,call erryn,clinc,,[SL: make_call],train
make_call,i have to call the commander,clinc,,[SL: make_call],train
make_call,i will be calling hr,clinc,,[SL: make_call],train
make_call,it is important that i call katie,clinc,,[SL: make_call],train
make_call,x is who i need to call,clinc,,[SL: make_call],train
make_call,i am going to call the landlord,clinc,,[SL: make_call],train
make_call,call macy,clinc,,[SL: make_call],train
make_call,dial lisa's cell phone number,clinc,,[SL: make_call],train
make_call,please dial david now,clinc,,[SL: make_call],train
make_call,i need you to call michael at home,clinc,,[SL: make_call],train
make_call,can you call mary,clinc,,[SL: make_call],train
make_call,please phone lizzy,clinc,,[SL: make_call],train
make_call,please dial x's phone number,clinc,,[SL: make_call],train
make_call,dial x's phone please,clinc,,[SL: make_call],train
make_call,please call toby,clinc,,[SL: make_call],train
make_call,call dave,clinc,,[SL: make_call],train
make_call,call my best friend,clinc,,[SL: make_call],train
make_call,can you make a phone call to mark,clinc,,[SL: make_call],train
make_call,can you call my mom,clinc,,[SL: make_call],train
make_call,call mark,clinc,,[SL: make_call],train
make_call,call friend,clinc,,[SL: make_call],train
make_call,can i call a restaurant,clinc,,[SL: make_call],train
make_call,can you make a phone call to kevin,clinc,,[SL: make_call],train
make_call,call bob for me,clinc,,[SL: make_call],train
make_call,call my mother,clinc,,[SL: make_call],train
make_call,call jim,clinc,,[SL: make_call],train
make_call,can you make a phone call to roger,clinc,,[SL: make_call],train
make_call,can you make a phone call to dave,clinc,,[SL: make_call],train
make_call,call mymother,clinc,,[SL: make_call],train
make_call,can you make a phone call to randy,clinc,,[SL: make_call],train
make_call,bella needs to be called,clinc,,[SL: make_call],train
make_call,give liz a call,clinc,,[SL: make_call],train
make_call,would you give jenny a call,clinc,,[SL: make_call],train
make_call,i want you to call bella,clinc,,[SL: make_call],train
make_call,phone call secretary,clinc,,[SL: make_call],train
make_call,get a hold of sue,clinc,,[SL: make_call],train
make_call,i'm looking to call a group,clinc,,[SL: make_call],train
make_call,call tom,clinc,,[SL: make_call],train
make_call,dial x's number,clinc,,[SL: make_call],train
make_call,dial christie's cell,clinc,,[SL: make_call],train
meal_suggestion,can you give me a french dinner suggestion,clinc,,[SL: meal_suggestion],train
meal_suggestion,"suggest a meal from laos to me, please",clinc,,[SL: meal_suggestion],train
meal_suggestion,can you give me a vietnamese meal suggestion,clinc,,[SL: meal_suggestion],train
meal_suggestion,suggest a meal from burma to me,clinc,,[SL: meal_suggestion],train
meal_suggestion,can you give me a vietnamese dinner suggestion,clinc,,[SL: meal_suggestion],train
meal_suggestion,"suggest a meal from thailand to me, please",clinc,,[SL: meal_suggestion],train
meal_suggestion,"can you give me a thai meal suggestion, please",clinc,,[SL: meal_suggestion],train
meal_suggestion,"can you give me a vietnamese meal suggestion, please",clinc,,[SL: meal_suggestion],train
meal_suggestion,"can you give me a burmese meal suggestion, please",clinc,,[SL: meal_suggestion],train
meal_suggestion,"suggest a meal from burma to me, please",clinc,,[SL: meal_suggestion],train
meal_suggestion,can you give me a burmese dinner suggestion,clinc,,[SL: meal_suggestion],train
meal_suggestion,can you give me a thai meal suggestion,clinc,,[SL: meal_suggestion],train
meal_suggestion,can you give me a thai dinner suggestion,clinc,,[SL: meal_suggestion],train
meal_suggestion,suggest a meal from thailand to me,clinc,,[SL: meal_suggestion],train
meal_suggestion,give me italian meal ideas,clinc,,[SL: meal_suggestion],train
meal_suggestion,suggest an italian meal for me,clinc,,[SL: meal_suggestion],train
meal_suggestion,can you suggest meals from italy to me,clinc,,[SL: meal_suggestion],train
meal_suggestion,may you suggest a meal from italy to me,clinc,,[SL: meal_suggestion],train
meal_suggestion,please suggest meals from italy to me,clinc,,[SL: meal_suggestion],train
meal_suggestion,can you tell me a good indian dish to make,clinc,,[SL: meal_suggestion],train
meal_suggestion,got any good dinner ideas,clinc,,[SL: meal_suggestion],train
meal_suggestion,what's a simple chinese recipe for dinner,clinc,,[SL: meal_suggestion],train
meal_suggestion,do you know an good pasta dishes,clinc,,[SL: meal_suggestion],train
meal_suggestion,what can i make for dinner using ground beef,clinc,,[SL: meal_suggestion],train
meal_suggestion,i need new dinner ideas,clinc,,[SL: meal_suggestion],train
meal_suggestion,what can i make for dinner,clinc,,[SL: meal_suggestion],train
meal_suggestion,do you know any greek dishes i could make for dinner,clinc,,[SL: meal_suggestion],train
meal_suggestion,what do you think would be a good dinner,clinc,,[SL: meal_suggestion],train
meal_suggestion,what would be good for dinner,clinc,,[SL: meal_suggestion],train
meal_suggestion,what should i have for dinner,clinc,,[SL: meal_suggestion],train
meal_suggestion,i'd like to get dinner suggestions for thai food,clinc,,[SL: meal_suggestion],train
meal_suggestion,get me italian cuisine dinner suggestions,clinc,,[SL: meal_suggestion],train
meal_suggestion,would you provide me with italian cuisine dinner suggestions,clinc,,[SL: meal_suggestion],train
meal_suggestion,i'm needing dinner suggestions for mexican food,clinc,,[SL: meal_suggestion],train
meal_suggestion,what's the pizza like around here,clinc,,[SL: meal_suggestion],train
meal_suggestion,what's the best pizza place around here,clinc,,[SL: meal_suggestion],train
meal_suggestion,how tasty is the pizza here,clinc,,[SL: meal_suggestion],train
meal_suggestion,what would you suggest for dinner,clinc,,[SL: meal_suggestion],train
meal_suggestion,i need dinner ideas,clinc,,[SL: meal_suggestion],train
meal_suggestion,i need a mexican meal suggesstion,clinc,,[SL: meal_suggestion],train
meal_suggestion,help me decide what mexican meal i want,clinc,,[SL: meal_suggestion],train
meal_suggestion,what kind of mexican meal should i get,clinc,,[SL: meal_suggestion],train
meal_suggestion,which mexican meal would be good,clinc,,[SL: meal_suggestion],train
meal_suggestion,"i need to cook, what should i make",clinc,,[SL: meal_suggestion],train
meal_suggestion,"i can't decide on dinner, what do you suggest",clinc,,[SL: meal_suggestion],train
meal_suggestion,suggest a good mexican meal to me,clinc,,[SL: meal_suggestion],train
meal_suggestion,do you have any suggestions for a meal from australia,clinc,,[SL: meal_suggestion],train
meal_suggestion,i'd like you to give me an idea for a meal from iceland,clinc,,[SL: meal_suggestion],train
meal_suggestion,can you suggest any good meals from chicago,clinc,,[SL: meal_suggestion],train
meal_suggestion,please suggest a meal from italy to me,clinc,,[SL: meal_suggestion],train
min_payment,what's the minimum i owe on the car payment,clinc,,[SL: min_payment],train
min_payment,what's the least amount i need to pay on the electric bill,clinc,,[SL: min_payment],train
min_payment,what's the smallest amount i can pay on the water bill,clinc,,[SL: min_payment],train
min_payment,what's the minimum amount for my electric bill,clinc,,[SL: min_payment],train
min_payment,what's the least i can pay on the medical payments for february,clinc,,[SL: min_payment],train
min_payment,how much can i get away with paying for my college loan,clinc,,[SL: min_payment],train
min_payment,what's the minimum required payment on my visa card,clinc,,[SL: min_payment],train
min_payment,i want to know my bill's minimum payment,clinc,,[SL: min_payment],train
min_payment,what is my bill's minimum payment,clinc,,[SL: min_payment],train
min_payment,minimum payment of my bill please,clinc,,[SL: min_payment],train
min_payment,can you tell me the minimum payment of my bill,clinc,,[SL: min_payment],train
min_payment,tell me the minimum payment of my bill,clinc,,[SL: min_payment],train
min_payment,the minumum to pay is what,clinc,,[SL: min_payment],train
min_payment,what is the minimum i can pay for my electric bill,clinc,,[SL: min_payment],train
min_payment,please lookup the minimum i need to pay on my credit card,clinc,,[SL: min_payment],train
