domain,intent,text,spans,logical_form
home,shopping_list_update,Kọ àgbàdo sínú ohun ojà tí mo fẹ́ rà ní Èkó ,"3:9:SL:DISH_OR_FOOD,40:43:SL:CITY_OR_PROVINCE",[IN:shopping_list_update [SL:DISH_OR_FOOD àgbàdo] [SL:CITY_OR_PROVINCE Èkó] ]
home,shopping_list_update,Rán mi létí kí n ra ọsàn wéwé bọ̀ ní ọjọ́ mìíràn ,20:29:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ọsàn wéwé] ]
home,shopping_list_update,Ríi dájú pẹ o kọ sẹ̀mó sí inú ìwé ọjà mi,17:22:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM sẹ̀mó] ]
home,shopping_list_update,Ṣe àfikún ẹyin sínú ìwé ọjà mi,10:14:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹyin] ]
home,shopping_list_update,Kọ ọ̀gẹ̀dẹ̀ àti ọsàn sínú ohun ojà tí mo fẹ́ rà ,"3:11:SL:DISH_OR_FOOD,16:20:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:DISH_OR_FOOD ọ̀gẹ̀dẹ̀] [SL:DISH_OR_FOOD ọsàn] ]
home,shopping_list_update,"Ǹjẹ́ Maggi ati edé wa nínú ìwé àkọsílẹ̀  ọjà mi, bí kò bá sí níbẹ̀ jọ̀wọ́ fikún un?","5:10:SL:DISH_OR_FOOD,15:18:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:DISH_OR_FOOD Maggi] [SL:DISH_OR_FOOD edé] ]
home,shopping_list_update,Ríi dájú pẹ epo pupa wà nínú ìwé ọjà mi,12:20:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD epo pupa] ]
home,shopping_list_update,Jọ̀wọ́ ṣe àfikún mílíkì sínú ohun ọjà mi,17:23:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD mílíkì] ]
home,shopping_list_update,Kọ àlùbósà sínú ohun ojà tí mo fẹ́ rà ,3:10:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD àlùbósà] ]
home,shopping_list_update,Kọ Maggi àti iyọ̀ sínú ohun ojà tí mo fẹ́ rà lọ́la,"3:8:SL:DISH_OR_FOOD,13:17:SL:DISH_OR_FOOD,45:50:SL:DATE",[IN:shopping_list_update [SL:DISH_OR_FOOD Maggi] [SL:DISH_OR_FOOD iyọ̀] [SL:DATE lọ́la] ]
home,shopping_list_update,Yọ ẹ̀pà kuro nínú ohun ojà tí mo fẹ́ rà ,3:7:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀pà] ]
home,shopping_list_update,Jọ̀wọ́ ṣe àfikún ata rodo sínú ohun ọjà mi,17:25:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ata rodo] ]
home,shopping_list_update,Kọ búrẹ́dì sí inú àkọsílẹ̀ ohun tí mo fẹ́ rà ní ọjà Oshodi ,"3:10:SL:DISH_OR_FOOD,52:58:SL:PLACE_NAME",[IN:shopping_list_update [SL:DISH_OR_FOOD búrẹ́dì] [SL:PLACE_NAME Oshodi] ]
home,shopping_list_update,Ríi dájú pẹ ẹran wà nínú ìwé ọjà mi,12:16:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹran] ]
home,shopping_list_update,"Ǹjẹ́ ewédú wà nínú àkọsílẹ̀ ìwé ọjà mi, bí kò bá sí níbẹ̀ ṣe àfikún rẹ̀",5:10:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ewédú] ]
home,shopping_list_update,Kọ Coke àti 7Up sínú ohun ojà tí mo fẹ́ rà ,"3:7:SL:DISH_OR_FOOD,12:15:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:DISH_OR_FOOD Coke] [SL:DISH_OR_FOOD 7Up] ]
home,shopping_list_update,Ṣé àfikún ọṣẹ ìwẹ̀ Dettol sínú ìwé ọjà mi,10:25:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM ọṣẹ ìwẹ̀ Dettol] ]
home,shopping_list_update,Ríi dájú pé o kọ tòmátò sí inú ìwé ọjà mi,17:23:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD tòmátò] ]
home,shopping_list_update,Rán mi létí kí n ra ẹ̀pà ní ọjà ní ọ̀la,"20:24:SL:DISH_OR_FOOD,35:39:SL:DATE",[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀pà] [SL:DATE ọ̀la] ]
home,shopping_list_update,Kọ bàtà sínú ohun ojà tí mo fẹ́ rà lóòní ,"3:7:SL:SHOPPING_ITEM,35:40:SL:DATE",[IN:shopping_list_update [SL:SHOPPING_ITEM bàtà] [SL:DATE lóòní] ]
home,shopping_list_update,Yọ èlùbọ́ kúrò nínú àkọsílẹ̀ ìwé ọjà mi ,3:9:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD èlùbọ́] ]
home,shopping_list_update,Jọ̀wọ́ kọ Milo sínú ìwé ọjà mi tí kò bá sí níbẹ̀,10:14:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD Milo] ]
home,shopping_list_update,Ṣe àfikún ẹ̀fọ́ sínú ìwe ọjà mi kí o sì yọ ilá kúrò níbẹ̀,"10:15:SL:DISH_OR_FOOD,43:46:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀fọ́] [SL:DISH_OR_FOOD ilá] ]
home,shopping_list_update,"Ǹjẹ́ mílíkì wà nínú iwe ọjà mi, bí kò bá sí níbẹ̀ jọ̀wọ́ fikún un?",5:11:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD mílíkì] ]
home,shopping_list_update,"Mí kò ní Indomie mọ́, kọ ọ́ sínú àkọsílẹ̀ ìwe ọjà mi.",9:16:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD Indomie] ]
home,shopping_list_update,Kọ ìgbálẹ̀ sínú ohun ojà tí mo fẹ́ rà ,3:10:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM ìgbálẹ̀] ]
home,shopping_list_update,Kọ iyọ̀ sínú ohun tí mo fẹ́ rà ní ọjà,3:7:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD iyọ̀] ]
home,shopping_list_update,Ṣé àfikún iṣu àti ọ̀bẹ sínú ìwé ọjà mi,"10:13:SL:DISH_OR_FOOD,18:22:SL:SHOPPING_ITEM",[IN:shopping_list_update [SL:DISH_OR_FOOD iṣu] [SL:SHOPPING_ITEM ọ̀bẹ] ]
home,shopping_list_update,Fi ẹja ṣe àkọ́kọ́ ninu àkọsílẹ̀ ohun tí mo fẹ́ rà ní ọjà ,3:6:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹja] ]
home,shopping_list_update,Sọ Coke di méta nínú ohun ojà tí mo fẹ́ rà ,"3:7:SL:DISH_OR_FOOD,11:15:SL:NUMBER",[IN:shopping_list_update [SL:DISH_OR_FOOD Coke] [SL:NUMBER méta] ]
home,shopping_list_update,"Nínú àkọsílẹ̀ ohun tí mo fẹ́ rà ní ọjà, kọ gààrí síbẹ̀",43:48:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD gààrí] ]
home,shopping_list_update,"Yọ epo kúrò nínú àkọsílẹ̀ ìwé ọjà mi ti òní, sùgbọ́n kọ́ sí ti ọ̀la","3:6:SL:DISH_OR_FOOD,40:43:SL:DATE,63:67:SL:DATE",[IN:shopping_list_update [SL:DISH_OR_FOOD epo] [SL:DATE òní] [SL:DATE ọ̀la] ]
home,shopping_list_update,Bá mi rọ́pò ògúfe pẹ̀lú adìye nínú iwe ọjà mi.,"12:17:SL:DISH_OR_FOOD,24:29:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:DISH_OR_FOOD ògúfe] [SL:DISH_OR_FOOD adìye] ]
home,shopping_list_update,Yọ ọsàn nìkan kúrò nínú ohun ojà tí mo fẹ́ rà ,3:7:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM ọsàn] ]
home,shopping_list_update,Wá àyè fún àgbàdo nínú àkọsílẹ̀ ohun ojà tí mo fẹ́ rà ,11:17:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD àgbàdo] ]
home,shopping_list_update,"Ṣé gáàsì ìdáná wà nínú ìwé ọjà mi, bí kò bá sí níbẹ̀ jọ̀wọ́ fikún un?",3:14:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM gáàsì ìdáná] ]
home,shopping_list_update,Rán mi létí láti ra watermelon ní ọjà ní ọ̀la,"20:30:SL:DISH_OR_FOOD,41:45:SL:DATE",[IN:shopping_list_update [SL:DISH_OR_FOOD watermelon] [SL:DATE ọ̀la] ]
home,shopping_list_update,Ríi dájú pé o yọ tòmátò kúrò nínú ìwé ọjà mi,17:23:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD tòmátò] ]
home,shopping_list_update,Bá mi ko iyọ̀ sí iwájú ohun ojà mi,9:13:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD iyọ̀] ]
home,shopping_list_update,"Mí ò ní òróró mọ́, kọ ọ́ sínú àkọsílẹ̀ ìwe ọjà mi fun ọjà tó ń bọ̀.",8:13:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD òróró] ]
home,shopping_list_update,"Mi ò nìlo ẹ̀wà, yọọ́ kúrò nínú ìwé ọjà mi",10:14:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀wà] ]
home,shopping_list_update,Rán mi létí láti ra ẹran bí mi kò ba kọ ọ́ sílẹ̀,20:24:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹran] ]
home,shopping_list_update,Nínú ìwé ọjà mi kọ abọ́ méta sí iwájú ẹ̀wà ,"24:28:SL:NUMBER,38:42:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:NUMBER méta] [SL:DISH_OR_FOOD ẹ̀wà] ]
home,shopping_list_update,Kọ ẹ̀pà àti àgbọn sínú ìwé ohun tí mo fẹ́ rà ní òní,"3:7:SL:DISH_OR_FOOD,12:17:SL:DISH_OR_FOOD,48:51:SL:DATE",[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀pà] [SL:DISH_OR_FOOD àgbọn] [SL:DATE òní] ]
home,shopping_list_update,Fi rodo ṣe àkọ́kọ́ nínú àkọsílẹ̀ ohun tí mo fẹ́ rà,3:7:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM rodo] ]
home,shopping_list_update,Jọ̀wọ́ kọ ògì sínú ohun ojà tí mo fẹ́ rà ní Abéòkúta ,"10:13:SL:DISH_OR_FOOD,44:52:SL:CITY_OR_PROVINCE",[IN:shopping_list_update [SL:DISH_OR_FOOD ògì] [SL:CITY_OR_PROVINCE Abéòkúta] ]
home,shopping_list_update,Ṣé ewé mọ́ín-mọ́ín wà nínú ìwé ọjà ohun tí mo fẹ́ rà,3:18:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM ewé mọ́ín-mọ́ín] ]
home,shopping_list_update,"Mí ò ní apple mọ́, jọ̀wọ́ kọ́ sínú àkọsílẹ̀ ìwe ọjà mi.",8:13:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD apple] ]
home,shopping_list_update,Bá mi kọ dandan sí iwájú kerosíìnì ninú àkọsílẹ̀ ohun ti mo fẹ́ rà ní ọjà,25:34:SL:SHOPPING_ITEM,[IN:shopping_list_update [SL:SHOPPING_ITEM kerosíìnì] ]
home,shopping_list_update,Jọ̀wọ́ ṣe àfikún àkàrà sínú ohun tí mo fẹ́ ra ní ọjọ́ ọjà míràn ,17:22:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD àkàrà] ]
home,shopping_list_update,Sọ ẹja di mẹ́wàá nínú ohun ojà tí mo fẹ́ rà ,"3:6:SL:DISH_OR_FOOD,10:16:SL:NUMBER",[IN:shopping_list_update [SL:DISH_OR_FOOD ẹja] [SL:NUMBER mẹ́wàá] ]
home,shopping_list_update,Ǹjẹ́ àgbàdo wà nínú ìwé ohun ọjà tí mo fẹ́ rà?,5:11:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD àgbàdo] ]
home,shopping_list_update,Ẹja mélòó ló wà nínú ìwé ọjà ohun tí mo fẹ́ rà ,0:3:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD Ẹja] ]
home,shopping_list_update,Yọ búrẹ́dì kan kúrò nínú méta tó wà nínú ìwé ọjà mi,"3:10:SL:DISH_OR_FOOD,11:14:SL:NUMBER,25:29:SL:NUMBER",[IN:shopping_list_update [SL:DISH_OR_FOOD búrẹ́dì] [SL:NUMBER kan] [SL:NUMBER méta] ]
home,shopping_list_update,Rọ́pò gàrí pẹ̀lu sẹ̀mó nínú ìwé ọjà mi,"6:10:SL:DISH_OR_FOOD,17:22:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:DISH_OR_FOOD gàrí] [SL:DISH_OR_FOOD sẹ̀mó] ]
home,shopping_list_update,Mílìkì mélòó ló wà nínú àkọsílẹ̀ ìwé ọjà mi,0:6:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD Mílìkì] ]
home,shopping_list_update,Kọ ẹ̀kọ sí inú ìwé ohun ojà tí mo fẹ́ rà,3:7:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀kọ] ]
home,shopping_list_update,Nínú ìwé ọjà mi yọ ẹyin kúrò níbẹ̀,19:23:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹyin] ]
home,shopping_list_update,"Jọ̀wọ́, rán mi létí láti yọ ẹ̀fọ́ kúrò nínú àkọsílẹ̀ ohun tí mo fẹ́ rà ní ọjà ",28:33:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀fọ́] ]
home,shopping_list_update,"Mo nílò ìrẹsì, kọ ọ́ sínú ìwé ọjà mi",8:13:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ìrẹsì] ]
home,shopping_list_update,"Mi ò ní irú mọ́ n'ílé, kọ ọ́ sínú àkọsílẹ̀ ìwé ọjà mi",8:11:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD irú] ]
home,shopping_list_update,Kọ ìwọ̀n díẹ̀ sí iwájú ẹ̀gúsí nínú ìwe ọ̀ja mi,23:29:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ẹ̀gúsí] ]
home,shopping_list_update,Wò ó bóyá àlùbósà wà nínú ìwé ọjà mi,10:17:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD àlùbósà] ]
home,shopping_list_update,Rán mi létí láti fi Pepsi kún ohun tí mo fẹ́ rà ní ọjà,20:25:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD Pepsi] ]
home,shopping_list_update,Ǹjẹ́ ògèdè wà nínú ìwé ọjà mi?,5:10:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ògèdè] ]
home,shopping_list_update,Wá àyè fún ìbẹ́pẹ nínú àkọsílẹ̀ ohun tí mo fẹ́ rà ,11:17:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD ìbẹ́pẹ] ]
home,shopping_list_update,Yọ èlùbọ́ iṣu kúrò nínú ohun ojà tí mo gbúdọ̀ rà ,3:13:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD èlùbọ́ iṣu] ]
home,shopping_list_update,Pààrọ̀ ẹyin sí ẹja nínú ìwé ọjà mi?,"7:11:SL:DISH_OR_FOOD,15:18:SL:DISH_OR_FOOD",[IN:shopping_list_update [SL:DISH_OR_FOOD ẹyin] [SL:DISH_OR_FOOD ẹja] ]
home,shopping_list_update,Yọ Cornflakes kúrò pátápátá nínú àkọsílẹ̀ ìwé ọjà mi,3:13:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD Cornflakes] ]
home,shopping_list_update,"Ninu àkọsílẹ̀ ìwé ọjà mi, kọ àgbọn síbẹ̀",29:34:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD àgbọn] ]
home,shopping_list_update,Ṣọ iṣu di mẹ́fà nínú àkọsílẹ̀ ojà mi.,"3:6:SL:DISH_OR_FOOD,10:15:SL:NUMBER",[IN:shopping_list_update [SL:DISH_OR_FOOD iṣu] [SL:NUMBER mẹ́fà] ]
home,shopping_list_update,Fi Pepsi sí ìgbẹ̀yìn nínú àkọsílẹ̀ ohun tí mo fẹ́ rà ní ọjà ,3:8:SL:DISH_OR_FOOD,[IN:shopping_list_update [SL:DISH_OR_FOOD Pepsi] ]
home,shopping_list_update,Bá mi fi àkàrà kún ohun tí mo fẹ́ rà ní ọjọ́ ọjà lóòní ,"9:14:SL:DISH_OR_FOOD,49:54:SL:DATE",[IN:shopping_list_update [SL:DISH_OR_FOOD àkàrà] [SL:DATE lóòní] ]
home,update_playlist,Bá mi fi orin Mohbad sí ààtò orin tàkasúfèé mi.,"14:20:SL:ARTIST_NAME,34:43:SL:MUSIC_GENRE",[IN:update_playlist [SL:ARTIST_NAME Mohbad] [SL:MUSIC_GENRE tàkasúfèé] ]
home,update_playlist,"""Yọ àwọn orin Zinoleesky kúrò nínú ààtò orin """"Tàkasúfèé"""".""","14:24:SL:ARTIST_NAME,47:56:SL:MUSIC_GENRE",[IN:update_playlist [SL:ARTIST_NAME Zinoleesky] [SL:MUSIC_GENRE Tàkasúfèé] ]
home,update_playlist,Bá mi fi àwọn orin MayD sí abẹ́ ààtò orin àtijọ́.,19:23:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME MayD] ]
home,update_playlist,Ṣé o lè bá mi fi àwọn orin Sound Sultan sí abẹ́ ààtò orin àtijọ́?,27:39:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Sound Sultan] ]
home,update_playlist,"""Fi orin Mercy Chinwo sí abẹ́ ààtò orin """"Ẹ̀sìn"""".""","9:21:SL:ARTIST_NAME,42:47:SL:MUSIC_GENRE",[IN:update_playlist [SL:ARTIST_NAME Mercy Chinwo] [SL:MUSIC_GENRE Ẹ̀sìn] ]
home,update_playlist,Bá mi fi ààtò orin tuntun yìí kún àwọn èyí tí mo ní tẹ́lẹ̀.,,[IN:update_playlist ]
home,update_playlist,"""Bá mi fi orin Noncembo sí abẹ́ ààtò orin """"Tàkasúfèé South Africa"""".""","15:23:SL:ARTIST_NAME,44:53:SL:MUSIC_GENRE,54:66:SL:COUNTRY",[IN:update_playlist [SL:ARTIST_NAME Noncembo] [SL:MUSIC_GENRE Tàkasúfèé] [SL:COUNTRY South Africa] ]
home,update_playlist,"""Ṣé lè bá mi fi orin Adékúnlé Gold sí abẹ́ ààtò orin """"Amóríyá"""" mi.""",21:34:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Adékúnlé Gold] ]
home,update_playlist,"Àwọn orin SnoopDog ò bá mi lára mu, bá mi pa ààtò orin tí wọ́n wà rẹ́.",10:18:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME SnoopDog] ]
home,update_playlist,Bá mi kó àwọn orin Sean Tizzle sí abẹ́ ààtò orin àtijọ́.,"19:30:SL:ARTIST_NAME,49:55:SL:MUSIC_GENRE",[IN:update_playlist [SL:ARTIST_NAME Sean Tizzle] [SL:MUSIC_GENRE àtijọ́] ]
home,update_playlist,Ṣé ó ṣeéṣe láti jẹ́ kí orin kan wà ní abẹ́ ààtò orin méjì ọ̀tọ̀ọ̀tọ̀?,"28:31:SL:NUMBER,53:57:SL:NUMBER",[IN:update_playlist [SL:NUMBER kan] [SL:NUMBER méjì] ]
home,update_playlist,"""Mo fẹ́ràn orin Ṣọlá Allyson tí mo ṣẹ̀ṣẹ̀ gbọ́ tán yìí, bá mi fi sínú ààtò orin """"Ẹ̀sìn"""".""",16:28:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Ṣọlá Allyson] ]
home,update_playlist,"""Bá mi gbé orin """"Iṣẹ́ Lòògùn Ìṣẹ́"""" lọ sí abẹ́ ààtò orin """"Ìṣítí"""" mi.""",18:34:SL:SONG_NAME,[IN:update_playlist [SL:SONG_NAME Iṣẹ́ Lòògùn Ìṣẹ́] ]
home,update_playlist,"""Ǹjẹ́ o lè bá mi fi orin Portable sí abẹ́ ààtò orin """"Tàkasúfèé Fújì"""" mi?""","25:33:SL:ARTIST_NAME,64:68:SL:MUSIC_GENRE",[IN:update_playlist [SL:ARTIST_NAME Portable] [SL:MUSIC_GENRE Fújì] ]
home,update_playlist,Bá mi pa awọn ààtò orin tí orin inú wọn kò ju mẹ́rin lọ rẹ́ kúrò lórí ẹ̀rọ mi.,46:52:SL:NUMBER,[IN:update_playlist [SL:NUMBER mẹ́rin] ]
home,update_playlist,Bá mi fi orin Tọ́pẹ́ Àlàbí sí orí ààtò orin mi.,14:26:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Tọ́pẹ́ Àlàbí] ]
home,update_playlist,Fi orin Wasiu Àyìndé sí orí ààtò orin mi.,8:20:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Wasiu Àyìndé] ]
home,update_playlist,Bá mi fi orin Burna Boy tuntun yẹn sí ààtò orin mi.,14:23:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Burna Boy] ]
home,update_playlist,Bá mi yọ orin tí mo gbọ́ tán yìí kúrò nínú ààtò orin mi.,,[IN:update_playlist ]
home,update_playlist,"""Bá mi yí orúkọ ààtò orin yìí padà sì """"Ààyó mi"""".""",,[IN:update_playlist ]
home,update_playlist,Bá mi fi orin Beyoncé tí mo ṣẹ̀ṣẹ̀ gbọ́ tán yẹn sí ààtò àwọn orin òkèèrè mi.,14:21:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Beyoncé] ]
home,update_playlist,Dákun bá mi wá orin Maher Zain kí o sì bá mi fi sí ààtò orin ẹ̀sìn mi.,20:30:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Maher Zain] ]
home,update_playlist,Báwo ni mo ṣe lè yí orúkọ ààtò orin mi padà?,,[IN:update_playlist ]
home,update_playlist,"Bí mo bá fẹ́ fi orin kún ààtò orin mi, báwo ni màá ṣe ṣe bẹ́ẹ̀?",,[IN:update_playlist ]
home,update_playlist,"""Bá mi fi orin """"Country Road"""" kún ààtò orin ìrìn-àjò mi.""",17:29:SL:SONG_NAME,[IN:update_playlist [SL:SONG_NAME Country Road] ]
home,update_playlist,"""Mo fẹ́ kí o bá mi ko àwọn orin Fẹlá tuntun yẹn sí abẹ́ ààtò orin """"Fẹlá"""".""","32:36:SL:ARTIST_NAME,68:72:SL:ARTIST_NAME",[IN:update_playlist [SL:ARTIST_NAME Fẹlá] [SL:ARTIST_NAME Fẹlá] ]
home,update_playlist,"""Bá mi ṣe àkójọ gbogbo àwọn orin Àyìnlá Ọmọ Wúrà sí abẹ́ ààtò orin """"Àpàlà Àyìnlá"""".""","33:48:SL:ARTIST_NAME,69:74:SL:MUSIC_GENRE,75:81:SL:PERSONAL_NAME",[IN:update_playlist [SL:ARTIST_NAME Àyìnlá Ọmọ Wúrà] [SL:MUSIC_GENRE Àpàlà] [SL:PERSONAL_NAME Àyìnlá] ]
home,update_playlist,"""Mo fẹ́ kó àwọn orin Tọ́pẹ́ Àlàbí orí ẹ̀rọ mi sí ojú kan lábẹ́ ààtò orin """"Tọ́pẹ́ Àlàbí"""", ràn mí lọ́wọ́ lórí rẹ̀.""","21:33:SL:ARTIST_NAME,53:56:SL:NUMBER,75:87:SL:ARTIST_NAME",[IN:update_playlist [SL:ARTIST_NAME Tọ́pẹ́ Àlàbí] [SL:NUMBER kan] [SL:ARTIST_NAME Tọ́pẹ́ Àlàbí] ]
home,update_playlist,Báwo ni mo ṣe lè yọ orin kan kúrò nínú ààtò orin mi?,25:28:SL:NUMBER,[IN:update_playlist [SL:NUMBER kan] ]
home,update_playlist,"""Bá mi fi orin Wasiu Àyìndé sí abẹ́ ààtò orin tí mo pè ní """"Jẹ̀lẹ́ńkẹ́"""".""",15:27:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Wasiu Àyìndé] ]
home,update_playlist,Yọ gbogbo àwọn orin Naira Marley kúrò lórí ààtò orin mi.,20:32:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Naira Marley] ]
home,update_playlist,"""Màá fẹ́ kí o bá mi fi orin ewì bàbá Ajóbíewé sí abẹ́ ààtò orin tí mo pè ní """"Ewì"""".""","23:31:SL:MUSIC_GENRE,32:45:SL:ARTIST_NAME",[IN:update_playlist [SL:MUSIC_GENRE orin ewì] [SL:ARTIST_NAME bàbá Ajóbíewé] ]
home,update_playlist,"""Bá mi yọ orin Ológundúdú kúrò ní abẹ́ ààtò orin """"Ìṣítí"""".""",15:25:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Ológundúdú] ]
home,update_playlist,"""Bá mi fi orin Davido sí abẹ́ ààtò orin """"Tàkasúfèé ilẹ̀ Nigeria"""".""","15:21:SL:ARTIST_NAME,42:51:SL:MUSIC_GENRE,57:64:SL:COUNTRY",[IN:update_playlist [SL:ARTIST_NAME Davido] [SL:MUSIC_GENRE Tàkasúfèé] [SL:COUNTRY Nigeria] ]
home,update_playlist,Ṣe àlàyé bí mo ṣe lè yọ orin kan kúrò lábẹ́ ààtò orin kan sí òmíràn.,29:32:SL:NUMBER,[IN:update_playlist [SL:NUMBER kan] ]
home,update_playlist,Ǹjẹ́ o lè ṣe àpèjúwe bí a ṣe ń ṣàfikún orin tuntun sínú ààtò orin?,,[IN:update_playlist ]
home,update_playlist,Bá mi pa awọn ààtò orin tí orin inú wọn kò ju mẹ́wàá lọ rẹ́ kúrò lórí ẹ̀rọ mi.,46:52:SL:NUMBER,[IN:update_playlist [SL:NUMBER mẹ́wàá] ]
home,update_playlist,"""Bá mi fi orin Rihanna """"Work Work Work"""" sí abẹ́ ààtò orin """"Iṣẹ́"""" mi.""","15:22:SL:ARTIST_NAME,25:39:SL:SONG_NAME",[IN:update_playlist [SL:ARTIST_NAME Rihanna] [SL:SONG_NAME Work Work Work] ]
home,update_playlist,"""Ṣé lè bá mi fi orin Simí sí abẹ́ ààtò orin """"Amóríyá"""" mi.""",21:25:SL:ARTIST_NAME,[IN:update_playlist [SL:ARTIST_NAME Simí] ]
home,update_playlist,"""Bá mi fi orin Zinoleesky tí ó pé ní """"Don't call me"""" sí abẹ́ ààtò orin """"Àgbọ́mújó"""" mi.""","15:25:SL:ARTIST_NAME,39:52:SL:SONG_NAME",[IN:update_playlist [SL:ARTIST_NAME Zinoleesky] [SL:SONG_NAME Don't call me] ]
home,update_playlist,Báwo ni mo ṣe lè yí orúkọ ààtò orin kan padà?,,[IN:update_playlist ]
