domain,intent,text,spans,logical_form
banking,transactions,Koophee bittachuf Naqaamteetti maallaqa hangamiin fixe ture,"0:7:SL:SHOPPING_ITEM,18:27:SL:CITY_OR_PROVINCE",[IN:transactions [SL:SHOPPING_ITEM Koophee] [SL:CITY_OR_PROVINCE Naqaamtee] ]
banking,transactions,Herrega cheekii koo irraa wantoota bitaaman beekun danda'aa ta'aa,0:15:SL:ACCOUNT_TYPE,[IN:transactions [SL:ACCOUNT_TYPE Herrega cheekii] ]
banking,transactions,Wantoota maallaqa herrega baankii Oromiyaa irraattin rawwataman na tarreessi maaloo,26:42:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME baankii Oromiyaa] ]
banking,transactions,Akkamittan bittaa fi gurgurtaa herrega baankii Sinqee koon rawwataman beeka,39:53:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME baankii Sinqee] ]
banking,transactions,Maaloo dhiyeenya kana wantootan gurgure na tarreessii,,[IN:transactions ]
banking,transactions,Dhiyeenya kana bittaa fi gurgurtaan rawwadhe mal fa'ii,,[IN:transactions ]
banking,transactions,Yeroo dhumaaf maalin bitee,,[IN:transactions ]
banking,transactions,Wantootan yeroo dhumaaf gurguree beekun danda'aa,,[IN:transactions ]
banking,transactions,Maaloo kaardii viizaa Awaash koo irratti bittaa raawwatame akkan ilaalu na gargaaruu dandeessa,"7:21:SL:PAYMENT_COMPANY,22:28:SL:BANK_NAME",[IN:transactions [SL:PAYMENT_COMPANY kaardii viizaa] [SL:BANK_NAME Awaash] ]
banking,transactions,Kaardii viizaa Oromiyaa koottin bittaan rawwadhe jiraa,"0:14:SL:PAYMENT_COMPANY,15:23:SL:CITY_OR_PROVINCE",[IN:transactions [SL:PAYMENT_COMPANY Kaardii viizaa] [SL:CITY_OR_PROVINCE Oromiyaa] ]
banking,transactions,Akkamittan bittaa koo dhiheenya kanaa beeka,,[IN:transactions ]
banking,transactions,Yeroo xumuraaf kaardii viizaa Hojii Gamtaa Oromiyaa koon mal akkan bitee natti himii,"15:29:SL:PAYMENT_COMPANY,30:51:SL:BANK_NAME",[IN:transactions [SL:PAYMENT_COMPANY kaardii viizaa] [SL:BANK_NAME Hojii Gamtaa Oromiyaa] ]
banking,transactions,Bittaa koo dhiyeenyaa kana herrega qusaanna koo irraa kaffalii,27:43:SL:ACCOUNT_TYPE,[IN:transactions [SL:ACCOUNT_TYPE herrega qusaanna] ]
banking,transactions,Bittaa dhiheenya kana kaardii Vizaa koo kanaan raawwatame ilaalchisee odeeffannoo qabda,22:35:SL:PAYMENT_COMPANY,[IN:transactions [SL:PAYMENT_COMPANY kaardii Vizaa] ]
banking,transactions,Kaardii  Vizaa koo irratti bittan yeroo xumuraf raawwatame natti agarsiisuu dandeessa,0:14:SL:PAYMENT_COMPANY,[IN:transactions [SL:PAYMENT_COMPANY Kaardii  Vizaa] ]
banking,transactions,Yeroo xumuraaf bittawwaan kaardii viizaa koon rawwadhe mal fa'ii,26:40:SL:PAYMENT_COMPANY,[IN:transactions [SL:PAYMENT_COMPANY kaardii viizaa] ]
banking,transactions,Maaloo gabaasa bittaa fi gurgurtaa koo agarsiisuu danda'uu na keennii,,[IN:transactions ]
banking,transactions,Bittaan dhiheenya kana godhe akka deebiftuun barbaada maaloo,,[IN:transactions ]
banking,transactions,Maaloo bittaa fi gurgurtaa koo guyyaa darbee akkan ilaalu na gargaarii,31:44:SL:DATE,[IN:transactions [SL:DATE guyyaa darbee] ]
banking,transactions,Maaloo torbaan darban bittaaf baasii hangam akkan baasee na beeksisii,7:21:SL:DATE,[IN:transactions [SL:DATE torbaan darban] ]
banking,transactions,Bittawwaan ani guyyaa 5n darban rawaadhe argachuun danda'aa,22:23:SL:NUMBER,[IN:transactions [SL:NUMBER 5] ]
banking,transactions,Yeroo dhumaaf mal akkan bitee natti himi,,[IN:transactions ]
banking,transactions,Dhiyeenya kana gurgurtawwan rawwataman mal fa'ii,,[IN:transactions ]
banking,transactions,Ji'a darbee bittan rawwataman jiruu,0:11:SL:DATE,[IN:transactions [SL:DATE Ji'a darbee] ]
banking,transactions,Odeeffanoo bittaa fi gurgurtaa torbaan darbee bali'naan argachuun barbadaa,31:45:SL:DATE,[IN:transactions [SL:DATE torbaan darbee] ]
banking,transactions,Wantootni sadan xumuraa irraatti gurguree mal fa'ii,10:15:SL:NUMBER,[IN:transactions [SL:NUMBER sadan] ]
banking,transactions,Bittaa dhumaa hardhaa godhe maal akka ta'e natti himuu dandeessaa,14:21:SL:DATE,[IN:transactions [SL:DATE hardhaa] ]
banking,transactions,Waa'ee bittaa fi gurgurtaa dhumaa torbee raawwatame odeeffannoo qabda,,[IN:transactions ]
banking,transactions,Maaloo bal'ina kaffaltii dhumaa kaleessa raawwatame natti agarsiista,32:40:SL:DATE,[IN:transactions [SL:DATE kaleessa] ]
banking,transactions,Odeeffanno daldala koo isa xumuraa bali'inaan na keenni maaloo ,,[IN:transactions ]
banking,transactions,Meeshaa mana barnoota mal fa'aan bitadhee,0:21:SL:SHOPPING_ITEM,[IN:transactions [SL:SHOPPING_ITEM Meeshaa mana barnoota] ]
banking,transactions,Galmee bittaa koo isa dhiyoo akkamitti argachuu akkan danda'u beektaa,,[IN:transactions ]
banking,transactions,Bittaa koo meeshaa mana akkan ilaaluuf na qajeelchuu dandeessaa,,[IN:transactions ]
banking,transactions,Tarree daldala dhiheenya kana rawwadhe argachuun na danda'amaa,,[IN:transactions ]
banking,transactions,Akkamitti odeffannoo bittaa koo argachuu akkan danda'u natti himuu dandeessaa,,[IN:transactions ]
banking,transactions,Torbaan kana keessaa bittaa albamoota farfaanna hangamin rawwadhe,"0:12:SL:DATE,38:47:SL:MUSIC_GENRE",[IN:transactions [SL:DATE Torbaan kana] [SL:MUSIC_GENRE farfaanna] ]
banking,transactions,"Tarree filmii viidiyoo ani bite hunda arguun barbaada, maaloo",,[IN:transactions ]
banking,transactions,Farfaanoota sagalee ani bite hunda galmeesite qabdaa,0:11:SL:MUSIC_GENRE,[IN:transactions [SL:MUSIC_GENRE Farfaanoota] ]
banking,transactions,Bitta fi gurgurtaa haaran rawwadhee jiraa,,[IN:transactions ]
banking,transactions,Ji'ootan darbaan keessa bittaa fi gurgurtan rawwadhe natti himii maaloo,0:16:SL:DATE,[IN:transactions [SL:DATE Ji'ootan darbaan] ]
banking,transactions,Afferraa kaleessa irraatti manna nyaatatti maallaqa hangamiin akkan baasee akkan beekuf na gargarii,9:17:SL:DATE,[IN:transactions [SL:DATE kaleessa] ]
banking,transactions,Kaardii vizaa koon torbaan darbee bittaa meeshaaf hangamiin balleesse,"0:13:SL:PAYMENT_COMPANY,19:33:SL:DATE",[IN:transactions [SL:PAYMENT_COMPANY Kaardii vizaa] [SL:DATE torbaan darbee] ]
banking,transactions,Kudduraa fi muduraa bituf herrega baankii koo irraa hangaamin baasee ,0:19:SL:DISH_OR_FOOD,[IN:transactions [SL:DISH_OR_FOOD Kudduraa fi muduraa] ]
banking,transfer,Akkaataa maallaqa herrega tokko irraa gara herrega biraatti dabarsuu danda'u irratti qajeelfama naaf kennuu dandeessa?,,[IN:transfer ]
banking,transfer,Maaloo maallaqa akkaawuntii gidduutti sochoosuuf gargaari,,[IN:transfer ]
banking,transfer,Akkamittan maallaqa herrega tokko irra gara biraatti dabarsu danda'a,,[IN:transfer ]
banking,transfer,Maallaqa akkaawuntii tokko irraa gara biraatti akkan sochoosuf na gargaaru dandessa,21:26:SL:NUMBER,[IN:transfer [SL:NUMBER tokko] ]
banking,transfer,Maallaqa akkaawuntii tokko irraa gara biraatti akkan sochoosuf na gargaari,21:26:SL:NUMBER,[IN:transfer [SL:NUMBER tokko] ]
banking,transfer,Herrega gidduutti maallaqa dabarsuu nan danda'aa,,[IN:transfer ]
banking,transfer,Akkaawuntii koo gidduutti jijjiirraa gochuun naf ni dandaa'ama,,[IN:transfer ]
banking,transfer,Akkamittan maallaqa koo dabarsu danda'a,,[IN:transfer ]
banking,transfer,Maallaqa hangaa ta'e akkaawuntii koo lamaan gidduutti jijjiiruun nan danada'aa,37:43:SL:NUMBER,[IN:transfer [SL:NUMBER lamaan] ]
banking,transfer,Maallaqa hanga ta'e akkaawuntii koo gidduutti akkan qooduf na gargaari maaloo.,,[IN:transfer ]
banking,transfer,Qr. 1000  herrega baasii koo irraa gara herrega quusaana kooti sochosuu nan danda'a,"0:8:SL:MONEY,10:24:SL:ACCOUNT_TYPE,40:56:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 1000] [SL:ACCOUNT_TYPE herrega baasii] [SL:ACCOUNT_TYPE herrega quusaana] ]
banking,transfer,Maaloo herrega cheekii koo irraa gara herrega qusannaa kootti Qr. 500 dabarsi,"7:22:SL:ACCOUNT_TYPE,38:54:SL:ACCOUNT_TYPE,62:69:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE herrega cheekii] [SL:ACCOUNT_TYPE herrega qusannaa] [SL:MONEY Qr. 500] ]
banking,transfer,Akkamittan Qr. 5000 herrega cheekii koo irra gara qusannaa kootti dabarsu danda'a,"11:19:SL:MONEY,20:35:SL:ACCOUNT_TYPE,50:58:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 5000] [SL:ACCOUNT_TYPE herrega cheekii] [SL:ACCOUNT_TYPE qusannaa] ]
banking,transfer,Herregaa cheekii koo irraa Qr. 3000 gara herrega Gudunfa kootti naf dabarsii,"0:16:SL:ACCOUNT_TYPE,27:35:SL:MONEY,41:56:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE Herregaa cheekii] [SL:MONEY Qr. 3000] [SL:ACCOUNT_TYPE herrega Gudunfa] ]
banking,transfer,Qusaanaf herregaa cheekii koo irraa Qr. 2200 gara herrega Gudunfa kootti naf dabarsu dandeessa,"9:25:SL:ACCOUNT_TYPE,36:44:SL:MONEY,50:65:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE herregaa cheekii] [SL:MONEY Qr. 2200] [SL:ACCOUNT_TYPE herrega Gudunfa] ]
banking,transfer,Qarshii saddeetama herrega baankii Gadaa irra baankii Sinqeetti dabarsu dandessa,"0:18:SL:MONEY,27:40:SL:BANK_NAME,46:60:SL:BANK_NAME",[IN:transfer [SL:MONEY Qarshii saddeetama] [SL:BANK_NAME baankii Gadaa] [SL:BANK_NAME baankii Sinqee] ]
banking,transfer,Akkamittan herrega qusannaa koo irraa gara herrega cheekii kootti dabarsuu danda'a,"11:27:SL:ACCOUNT_TYPE,43:58:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE herrega qusannaa] [SL:ACCOUNT_TYPE herrega cheekii] ]
banking,transfer,Maaloo qarshii koo baankii Awaash irraa gara Oromiyaa baankitti naf dabarsii.,"19:33:SL:BANK_NAME,45:60:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME baankii Awaash] [SL:BANK_NAME Oromiyaa baanki] ]
banking,transfer,Akkamittin maallaqa herrega koo durii irraa gara herrega koo isa haaratti dabarsuu danda'a,,[IN:transfer ]
banking,transfer,Maaloo maallaqa  herrega  baankii koo oromiyaa irraa gara herrega baankii daldalaa kootti naf dabarsii,"38:46:SL:BANK_NAME,66:82:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME oromiyaa] [SL:BANK_NAME baankii daldalaa] ]
banking,transfer,Herregaa baankii koo irraa qarshii dhibba lama Boontuuf dabarsii maloo,"27:46:SL:MONEY,47:54:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY qarshii dhibba lama] [SL:PERSONAL_NAME Boontuu] ]
banking,transfer,Akkamittin hiriyyaa kootif qaarshii kuma tokko herrega qusannaa koo irraa erguu danda'a,"27:46:SL:MONEY,47:63:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY qaarshii kuma tokko] [SL:ACCOUNT_TYPE herrega qusannaa] ]
banking,transfer,Adaara qarshii dhibba tokko herrega Gudunfaa irraa gara herrega Sinqee tti naf ceesisii,"7:27:SL:MONEY,28:44:SL:ACCOUNT_TYPE,56:70:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY qarshii dhibba tokko] [SL:ACCOUNT_TYPE herrega Gudunfaa] [SL:ACCOUNT_TYPE herrega Sinqee] ]
banking,transfer,Obboleettii koottif qarshii 1000 herega gudunfa koo irraa  dabarsii maaloo,"20:32:SL:MONEY,33:47:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY qarshii 1000] [SL:ACCOUNT_TYPE herega gudunfa] ]
banking,transfer,Akkamittin qarshii miliyoona lama herrega Investimanti koo irraa gara herrega Mindaa kootti  dabarsuu danda'aa,"11:33:SL:MONEY,34:54:SL:ACCOUNT_TYPE,70:84:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY qarshii miliyoona lama] [SL:ACCOUNT_TYPE herrega Investimanti] [SL:ACCOUNT_TYPE herrega Mindaa] ]
banking,transfer,Mee qarshii dhibba afur baankii Waldaa Hojii Gamtaa koo irraa gara baankii daldalaa kootti dabarsi,"4:23:SL:MONEY,24:51:SL:BANK_NAME,67:83:SL:BANK_NAME",[IN:transfer [SL:MONEY qarshii dhibba afur] [SL:BANK_NAME baankii Waldaa Hojii Gamtaa] [SL:BANK_NAME baankii daldalaa] ]
banking,transfer,Baankii Sinqee irraa gara baankii Gadaatti qarshii  kudhan erguun ni danda'amaa,"0:14:SL:BANK_NAME,26:39:SL:BANK_NAME,43:58:SL:MONEY",[IN:transfer [SL:BANK_NAME Baankii Sinqee] [SL:BANK_NAME baankii Gadaa] [SL:MONEY qarshii  kudhan] ]
banking,transfer,Herrega Baankii Awaash irraa gara herrega Oromiyaa kootti qarshii kuma lama naf  dabarsii maaloo,"8:22:SL:BANK_NAME,42:50:SL:BANK_NAME,58:75:SL:MONEY",[IN:transfer [SL:BANK_NAME Baankii Awaash] [SL:BANK_NAME Oromiyaa] [SL:MONEY qarshii kuma lama] ]
banking,transfer,Maaloo qarshii kuma shan herrega Baankii Gadaa irraa gara herrega Awaash kootti akkan dabarsu na gargaaruu dandeessu,"7:24:SL:MONEY,33:46:SL:BANK_NAME,66:72:SL:BANK_NAME",[IN:transfer [SL:MONEY qarshii kuma shan] [SL:BANK_NAME Baankii Gadaa] [SL:BANK_NAME Awaash] ]
banking,transfer,Qarshii dhibba shan baankii Sinqee irraa gara baankii daldalatti erguu dandeessa,"0:19:SL:MONEY,20:34:SL:BANK_NAME,46:61:SL:BANK_NAME",[IN:transfer [SL:MONEY Qarshii dhibba shan] [SL:BANK_NAME baankii Sinqee] [SL:BANK_NAME baankii daldala] ]
banking,transfer,Akkamittin herrega baankii Awaash irraa qarshii dhibba lama gara baankii Gadaatti dabarsuu na danda'aa,"19:33:SL:BANK_NAME,40:59:SL:MONEY,65:78:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME baankii Awaash] [SL:MONEY qarshii dhibba lama] [SL:BANK_NAME baankii Gadaa] ]
banking,transfer,Maaloo hatattaman herrega baankii Oromiyaa koo  irraa  qarshii kuma afur gara herrega Gadaa kootti  naf dabarsii  ,"26:42:SL:BANK_NAME,55:72:SL:MONEY,86:91:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME baankii Oromiyaa] [SL:MONEY qarshii kuma afur] [SL:BANK_NAME Gadaa] ]
banking,transfer,"Qusannoof qarshii 1,000 herrega Baankii Awaash  irraa gara herrega Baankii Sinqeetti dabarsuu ni danda'ama","10:23:SL:MONEY,32:46:SL:BANK_NAME,67:81:SL:BANK_NAME","[IN:transfer [SL:MONEY qarshii 1,000] [SL:BANK_NAME Baankii Awaash] [SL:BANK_NAME Baankii Sinqee] ]"
banking,transfer,Adaara qarshii kuma kudhan obboleettii kootiif baankii Sinqee koo irraa gara baankii Awaash isheetti ergifi,"7:26:SL:MONEY,47:61:SL:BANK_NAME,77:91:SL:BANK_NAME",[IN:transfer [SL:MONEY qarshii kuma kudhan] [SL:BANK_NAME baankii Sinqee] [SL:BANK_NAME baankii Awaash] ]
banking,transfer,Qr. 2000 herrega qusannaa Gudunfaa koo irraa gara herrega qusannaa Ispeeshali kootti na jijjiirri,"0:8:SL:MONEY,9:34:SL:ACCOUNT_TYPE,50:77:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 2000] [SL:ACCOUNT_TYPE herrega qusannaa Gudunfaa] [SL:ACCOUNT_TYPE herrega qusannaa Ispeeshali] ]
banking,transfer,Qr. 300 herrega baankii Dhal-Malee irraa gara herrega qusannaa Luusiitti akkan dabarsu na gargaaruu dandeessa,"0:7:SL:MONEY,8:34:SL:ACCOUNT_TYPE,46:69:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 300] [SL:ACCOUNT_TYPE herrega baankii Dhal-Malee] [SL:ACCOUNT_TYPE herrega qusannaa Luusii] ]
banking,transfer,Hatattamaan Qr. 500 herrega cheekii koo irraa gara herrega qusannaa Gudunfaa kootti naf  dabarsii.,"12:19:SL:MONEY,20:35:SL:ACCOUNT_TYPE,51:76:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 500] [SL:ACCOUNT_TYPE herrega cheekii] [SL:ACCOUNT_TYPE herrega qusannaa Gudunfaa] ]
banking,transfer,Herrega cheekii koo irraa gara herregaa qusannaa kootti Qr. 8000 amma na dabarsuu dandessaa,"0:15:SL:ACCOUNT_TYPE,31:48:SL:ACCOUNT_TYPE,56:64:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE Herrega cheekii] [SL:ACCOUNT_TYPE herregaa qusannaa] [SL:MONEY Qr. 8000] ]
banking,transfer,Herrega qusannaa Diyaaspooraa koo irraa gara herrega Yeroo Murtaa’e kootti Qr. 50000 dabarsuu nan danada'aa,"0:29:SL:ACCOUNT_TYPE,45:67:SL:ACCOUNT_TYPE,75:84:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE Herrega qusannaa Diyaaspooraa] [SL:ACCOUNT_TYPE herrega Yeroo Murtaa’e] [SL:MONEY Qr. 50000] ]
banking,transfer,Maallaqa herrega baankii tokko irraa gara herrega baankii biraatti jijjiiruu nan danda’aa,,[IN:transfer ]
banking,transfer,Qarshii 2000 Michuu irraa gara herrega qusannaa Idileetti  dabarsi,"0:12:SL:MONEY,13:19:SL:ACCOUNT_TYPE,31:54:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qarshii 2000] [SL:ACCOUNT_TYPE Michuu] [SL:ACCOUNT_TYPE herrega qusannaa Idilee] ]
banking,transfer,Herrega cheekii irraa Qr. 30 gara herrega qusannatti akkamitti ergama,"0:15:SL:ACCOUNT_TYPE,22:28:SL:MONEY,34:49:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE Herrega cheekii] [SL:MONEY Qr. 30] [SL:ACCOUNT_TYPE herrega qusanna] ]
banking,transfer,Teele birr irraa Qr. 1000 gara herrega baankii kootti naf ergii maaloo,"0:10:SL:PAYMENT_COMPANY,17:25:SL:MONEY",[IN:transfer [SL:PAYMENT_COMPANY Teele birr] [SL:MONEY Qr. 1000] ]
banking,transfer,Akkaawuntii Miindaakoo irraa qarshii 1500 gara teele birritti  naf jijjiirtaa,"0:19:SL:ACCOUNT_TYPE,29:41:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE Akkaawuntii Miindaa] [SL:MONEY qarshii 1500] ]
banking,transfer,Akkamittin maallaqa dabarsuu danda'a,,[IN:transfer ]
banking,transfer,Mallaaqa herrega baankii tokko irraa kan biraatti dabarsuun danda'amaa,,[IN:transfer ]
banking,transfer,Herrega waliinii koo irraa gara herrega dhuunfaa kootti qarshii 500 jijjiiruu dandeessa,"0:16:SL:ACCOUNT_TYPE,32:48:SL:ACCOUNT_TYPE,56:67:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE Herrega waliinii] [SL:ACCOUNT_TYPE herrega dhuunfaa] [SL:MONEY qarshii 500] ]
banking,transfer,Karaan saffisaan maallaqa herrega tokko irraa gara herrega biraatti dabarsuu danda'u jiraa,34:39:SL:NUMBER,[IN:transfer [SL:NUMBER tokko] ]
banking,transfer,Tarkaanfiiwwan maallaqa akkaawuntii gidduutti ittin sochoosu danda'u naf ibsuu dandeessa,,[IN:transfer ]
banking,transfer,Maaloo qarshii 50000 herrega Diaspora koo irraa gara herrega  Orookaarent kootti naf dabarsii.,"7:20:SL:MONEY,21:37:SL:ACCOUNT_TYPE,53:73:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY qarshii 50000] [SL:ACCOUNT_TYPE herrega Diaspora] [SL:ACCOUNT_TYPE herrega  Orookaarent] ]
banking,transfer,Herrega akkaawontii isaa jalqabarraa gara isaa lammaffattii mallaqa dabarsuun ni danda'ama,47:55:SL:NUMBER,[IN:transfer [SL:NUMBER lammaffa] ]
banking,transfer,hatattaman mallaqa koo herrega baankii Awaash irraa gara herrega baankii Oromiyaatti naf ergi.,"31:45:SL:BANK_NAME,65:81:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME baankii Awaash] [SL:BANK_NAME baankii Oromiyaa] ]
banking,transfer,Maaloo akkata mallaqaa herrega baankii tokko irraa kan biratti dabarsan nati himu dandessa,,[IN:transfer ]
banking,transfer,Adaara akka itti maallaqa herrega baankii tokko irraa gara herrega biraatti erguu danda'u natti himi,,[IN:transfer ]
banking,transfer,Qr. 2000 herrega baasii koo irraa  gara herrega akkawoonti Faayanitti na dabarsi maloo,"0:8:SL:MONEY,9:23:SL:ACCOUNT_TYPE,59:65:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY Qr. 2000] [SL:ACCOUNT_TYPE herrega baasii] [SL:PERSONAL_NAME Faayan] ]
banking,transfer,Herrega qusannaa irraa qarshii 3000 gara herrega naf dabarsu dandessa,"0:16:SL:ACCOUNT_TYPE,23:35:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE Herrega qusannaa] [SL:MONEY qarshii 3000] ]
banking,transfer,Maaloo maallaqa koo dabarsuu dandeessaa,,[IN:transfer ]
banking,transfer,Herrega cheekii koo irrraa Qr. 1000 gara herrega gaalii kootti dabarsu dandessa,"0:15:SL:ACCOUNT_TYPE,27:35:SL:MONEY,41:55:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE Herrega cheekii] [SL:MONEY Qr. 1000] [SL:ACCOUNT_TYPE herrega gaalii] ]
banking,transfer,Maaloo Qr. 2000 teele birrii  irraa gara herrega baankii kootti dabarsuu itti fufi.,7:15:SL:MONEY,[IN:transfer [SL:MONEY Qr. 2000] ]
banking,transfer,Mallaqa koo naf dabarsii maaloo,,[IN:transfer ]
banking,transfer,Maallaqa koo sochosuu nan danda'a,,[IN:transfer ]
banking,transfer,Maallaqa koo akkan sochosuuf na gargaru dandessaa,,[IN:transfer ]
banking,transfer,Maallaqa koo akkamittan sochosuu danda'aa,,[IN:transfer ]
banking,transfer,Maallaqa koo akkan sochosuf akkamitti na gargaruu dandessaa,,[IN:transfer ]
banking,transfer,Akkamittan Qr. 600 herrega qusannaa  irraa gara cheekiitti dabarsa,"11:18:SL:MONEY,19:35:SL:ACCOUNT_TYPE,48:55:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 600] [SL:ACCOUNT_TYPE herrega qusannaa] [SL:ACCOUNT_TYPE cheekii] ]
banking,transfer,Maaloo Qr. 4000 herrega qussanna irra gara cheekiitti ergi,"7:15:SL:MONEY,16:32:SL:ACCOUNT_TYPE,43:50:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 4000] [SL:ACCOUNT_TYPE herrega qussanna] [SL:ACCOUNT_TYPE cheekii] ]
banking,transfer,Herrega qusannaa irraa Qr. 8000 gara cheekiitti  dabarsi,"0:16:SL:ACCOUNT_TYPE,23:31:SL:MONEY,37:44:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE Herrega qusannaa] [SL:MONEY Qr. 8000] [SL:ACCOUNT_TYPE cheekii] ]
banking,transfer,Herrega qusanna irraa gara cheekiitti Qr. 900 ergi maaloo,"0:15:SL:ACCOUNT_TYPE,27:34:SL:ACCOUNT_TYPE,38:45:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE Herrega qusanna] [SL:ACCOUNT_TYPE cheekii] [SL:MONEY Qr. 900] ]
banking,transfer,Qr. 5 herrega qusannaa irraa gara cheekiitti akkan erguuf na gargaru dandessa,"0:5:SL:MONEY,6:22:SL:ACCOUNT_TYPE,34:41:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY Qr. 5] [SL:ACCOUNT_TYPE herrega qusannaa] [SL:ACCOUNT_TYPE cheekii] ]
banking,transfer, Herrega cheekii irraa Qr. b gara qabsisa liqii narra jirutti dabarsu dandeessa,"1:16:SL:ACCOUNT_TYPE,23:26:SL:CURRENCY",[IN:transfer [SL:ACCOUNT_TYPE Herrega cheekii] [SL:CURRENCY Qr.] ]
banking,transfer,Maaloo herrega qusannaa irraa gara cheekiitti Qr. t ergu dandeessa,"7:23:SL:ACCOUNT_TYPE,35:42:SL:ACCOUNT_TYPE,46:49:SL:CURRENCY",[IN:transfer [SL:ACCOUNT_TYPE herrega qusannaa] [SL:ACCOUNT_TYPE cheekii] [SL:CURRENCY Qr.] ]
banking,transfer,Qr. x herrega qusannaa irraa gara cheekiitti akkan erguuf na gargari,"0:3:SL:CURRENCY,6:22:SL:ACCOUNT_TYPE,34:41:SL:ACCOUNT_TYPE",[IN:transfer [SL:CURRENCY Qr.] [SL:ACCOUNT_TYPE herrega qusannaa] [SL:ACCOUNT_TYPE cheekii] ]
banking,transfer,Qarshii kuma tokko  herrega baankii Awaash koo irraa gara herrega baankii Sinqee kootti dabarsu dandessa,"0:18:SL:MONEY,28:42:SL:BANK_NAME,66:80:SL:BANK_NAME",[IN:transfer [SL:MONEY Qarshii kuma tokko] [SL:BANK_NAME baankii Awaash] [SL:BANK_NAME baankii Sinqee] ]
banking,transfer,Herrega qusannaa Gudunfaa koo irraa qarshii kuma shanif fi dhiba lama hirdhisiiti herrega cheekii Ispeeshalii kootti dabali maaloo,"0:25:SL:ACCOUNT_TYPE,36:69:SL:MONEY,82:109:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE Herrega qusannaa Gudunfaa] [SL:MONEY qarshii kuma shanif fi dhiba lama] [SL:ACCOUNT_TYPE herrega cheekii Ispeeshalii] ]
banking,transfer,Herrega qusannaa Gudunfaa koo irraa gara herrega cheekii Ispeeshalii kootti  qarshii kuma sadif fi dhiba shan dabarsuu dandeessaa,"0:25:SL:ACCOUNT_TYPE,41:68:SL:ACCOUNT_TYPE,77:109:SL:MONEY",[IN:transfer [SL:ACCOUNT_TYPE Herrega qusannaa Gudunfaa] [SL:ACCOUNT_TYPE herrega cheekii Ispeeshalii] [SL:MONEY qarshii kuma sadif fi dhiba shan] ]
banking,transfer,Maaloo  qarshii kuma tokko fi torbaatama herrega cheekii Awaash koo irraa gara herrega qusannaa Sinqee kootti dabarsi,"8:40:SL:MONEY,41:56:SL:ACCOUNT_TYPE,57:63:SL:BANK_NAME,79:95:SL:ACCOUNT_TYPE,96:102:SL:BANK_NAME",[IN:transfer [SL:MONEY qarshii kuma tokko fi torbaatama] [SL:ACCOUNT_TYPE herrega cheekii] [SL:BANK_NAME Awaash] [SL:ACCOUNT_TYPE herrega qusannaa] [SL:BANK_NAME Sinqee] ]
